"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
950	0.0866136	0.9413208	0.0329159	0.9654703	0.8216595	0.7811178	0.8004916	1.0000000	0.7716619	1.0000000
1000	0.0866038	0.9413663	0.0329149	0.9658060	0.8222798	0.7809941	0.8004042	1.0000000	0.7718281	1.0000000

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0530402	0.9413492	0.0329115	0.9755126	0.8229865	0.7807579	0.7866766	0.7138463	0.8028633	0.9644342
100	0.0222939	0.9413852	0.0329037	0.9832464	0.8232109	0.7760486	0.6787385	0.4329790	0.8344004	0.9180943
150	0.0086950	0.9414105	0.0328947	0.9863970	0.8256880	0.7525706	0.4843668	0.2972508	0.8507238	0.8875347
200	0.0037273	0.9414344	0.0328882	0.9876459	0.8355773	0.6967882	0.3071487	0.2424486	0.8578375	0.8707919
250	0.0020685	0.9414549	0.0328843	0.9886216	0.8578985	0.6089935	0.1911069	0.2220106	0.8607287	0.8623896
300	0.0015427	0.9414701	0.0328819	0.9899623	0.8911676	0.5062557	0.1269430	0.2147048	0.8619188	0.8583825
350	0.0013815	0.9414807	0.0328799	0.9915789	0.9264307	0.4122046	0.0947189	0.2121576	0.8625022	0.8565338
400	0.0013333	0.9414887	0.0328778	0.9930802	0.9549325	0.3418735	0.0794885	0.2112830	0.8628906	0.8557003
450	0.0013190	0.9414954	0.0328759	0.9942110	0.9738792	0.2969668	0.0725827	0.2109857	0.8631994	0.8553308
500	0.0013149	0.9415014	0.0328742	0.9949472	0.9849332	0.2714962	0.0695442	0.2108853	0.8634430	0.8551691
550	0.0348810	0.9415065	0.0328735	0.9920855	0.9908597	0.2607073	0.0886293	0.4970052	0.8342654	0.8906648
600	0.0656198	0.9415094	0.0328750	0.9896496	0.9936551	0.3122104	0.2345656	0.7778612	0.8044463	0.9369745
650	0.0792160	0.9415083	0.0328774	0.9887450	0.9925088	0.4527038	0.4410953	0.9135856	0.7893244	0.9675213
700	0.0841828	0.9415043	0.0328792	0.9883170	0.9810317	0.5909470	0.6022606	0.9683865	0.7829042	0.9842586
750	0.0858412	0.9414997	0.0328803	0.9875111	0.9543681	0.6820971	0.7002528	0.9888241	0.7803525	0.9926586
800	0.0863669	0.9414956	0.0328816	0.9857150	0.9192372	0.7324109	0.7526185	0.9961297	0.7792486	0.9966647
850	0.0865280	0.9414916	0.0328836	0.9827790	0.8863278	0.7579007	0.7785057	0.9986769	0.7785099	0.9985130
900	0.0865762	0.9414863	0.0328869	0.9791058	0.8613566	0.7702428	0.7906536	0.9995515	0.7777021	0.9993463
950	0.0865905	0.9414786	0.0328913	0.9753961	0.8448117	0.7760550	0.7961454	0.9998488	0.7767321	0.9997157
1000	0.0865947	0.9414681	0.0328962	0.9722435	0.8348102	0.7787358	0.7985595	0.9999492	0.7756845	0.9998774

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0867407	0.8805119	0.0329119	0.9735973	0.8498391	0.8402202	0.8049111	1.0000000	0.8325243	1.0000000
100	0.0875710	0.8159005	0.0329054	0.9811819	0.8746066	0.8911553	0.8102461	1.0000000	0.8933947	1.0000000
150	0.0889447	0.7820663	0.0328969	0.9853704	0.8825101	0.9122874	0.8133705	1.0000000	0.9238377	1.0000000
200	0.0902451	0.7674056	0.0328899	0.9871956	0.8825398	0.9196183	0.8148948	1.0000000	0.9365915	1.0000000
250	0.0911484	0.7615993	0.0328855	0.9878068	0.8807655	0.9219845	0.8155786	1.0000000	0.9415367	1.0000000
300	0.0916648	0.7594188	0.0328832	0.9879185	0.8792592	0.9227268	0.8158713	1.0000000	0.9433737	1.0000000
350	0.0919239	0.7586285	0.0328822	0.9878763	0.8783406	0.9229589	0.8159930	1.0000000	0.9440353	1.0000000
400	0.0920425	0.7583493	0.0328818	0.9878134	0.8778561	0.9230325	0.8160426	1.0000000	0.9442662	1.0000000
450	0.0920933	0.7582526	0.0328817	0.9877669	0.8776207	0.9230563	0.8160625	1.0000000	0.9443435	1.0000000
500	0.0921140	0.7582195	0.0328817	0.9877390	0.8775122	0.9230643	0.8160705	1.0000000	0.9443678	1.0000000
550	0.0917811	0.8190506	0.0328826	0.9819941	0.8367181	0.8645748	0.8115088	1.0000000	0.8857174	1.0000000
600	0.0902959	0.8836959	0.0328878	0.9729905	0.8039932	0.8139959	0.8061756	1.0000000	0.8257930	1.0000000
650	0.0886969	0.9175429	0.0328971	0.9656522	0.7995972	0.7926113	0.8030519	1.0000000	0.7946903	1.0000000
700	0.0876346	0.9322046	0.0329070	0.9624509	0.8060171	0.7849205	0.8015278	1.0000000	0.7806162	1.0000000
750	0.0870668	0.9380047	0.0329139	0.9623479	0.8129560	0.7822898	0.8008441	1.0000000	0.7746241	1.0000000
800	0.0867975	0.9401775	0.0329169	0.9634084	0.8176706	0.7813934	0.8005515	1.0000000	0.7723307	1.0000000
850	0.0866792	0.9409626	0.0329173	0.9645041	0.8203434	0.7810822	0.8004299	1.0000000	0.7716611	1.0000000
900	0.0866299	0.9412401	0.0329164	0.9652834	0.8217175	0.7809710	0.8003803	1.0000000	0.7716226	1.0000000
950	0.0866102	0.9413380	0.0329153	0.9657519	0.8223828	0.7809301	0.8003603	1.0000000	0.7717671	1.0000000
1000	0.0866025	0.9413734	0.0329144	0.9660071	0.8226924	0.7809148	0.8003524	1.0000000	0.7719203	1.0000000

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0531854	0.9413489	0.0329131	0.9662879	0.8223777	0.7910870	0.8003463	1.0000000	0.7722516	1.0000000
100	0.0225719	0.9413807	0.0329131	0.9660889	0.8191203	0.7997982	0.8003468	1.0000000	0.7722153	1.0000000
150	0.0090317	0.9413922	0.0329133	0.9655066	0.8147144	0.8033745	0.8003470	1.0000000	0.7721541	1.0000000
200	0.0040855	0.9413959	0.0329139	0.9646516	0.8111211	0.8045900	0.8003471	1.0000000	0.7720202	1.0000000
250	0.0024340	0.9413961	0.0329149	0.9638092	0.8088379	0.8049687	0.8003472	1.0000000	0.7718135	1.0000000
300	0.0019106	0.9413944	0.0329161	0.9631606	0.8075828	0.8050811	0.8003472	1.0000000	0.7715788	1.0000000
350	0.0017502	0.9413917	0.0329172	0.9627372	0.8069535	0.8051134	0.8003472	1.0000000	0.7713652	1.0000000
400	0.0017022	0.9413889	0.0329180	0.9624912	0.8066571	0.8051225	0.8003472	1.0000000	0.7712000	1.0000000
450	0.0016881	0.9413863	0.0329186	0.9623600	0.8065233	0.8051251	0.8003472	1.0000000	0.7710868	1.0000000
500	0.0016841	0.9413842	0.0329189	0.9622943	0.8064649	0.8051258	0.8003472	1.0000000	0.7710162	1.0000000
550	0.0351057	0.9413828	0.0329191	0.9622727	0.8070538	0.7949424	0.8003472	1.0000000	0.7709755	1.0000000
600	0.0657122	0.9413818	0.0329192	0.9624589	0.8103102	0.7862322	0.8003472	1.0000000	0.7709600	1.0000000
650	0.0792499	0.9413814	0.0329190	0.9630778	0.8147117	0.7826563	0.8003472	1.0000000	0.7709991	1.0000000
700	0.0841952	0.9413816	0.0329183	0.9639612	0.8182878	0.7814410	0.8003472	1.0000000	0.7711305	1.0000000
750	0.0858465	0.9413828	0.0329173	0.9647957	0.8205533	0.7810624	0.8003472	1.0000000	0.7713410	1.0000000
800	0.0863698	0.9413850	0.0329161	0.9654145	0.8217962	0.7809500	0.8003472	1.0000000	0.7715761	1.0000000
850	0.0865301	0.9413879	0.0329150	0.9658068	0.8224183	0.7809177	0.8003472	1.0000000	0.7717845	1.0000000
900	0.0865781	0.9413908	0.0329143	0.9660299	0.8227111	0.7809086	0.8003472	1.0000000	0.7719418	1.0000000
950	0.0865921	0.9413933	0.0329137	0.9661472	0.8228429	0.7809061	0.8003472	1.0000000	0.7720473	1.0000000
1000	0.0865962	0.9413952	0.0329134	0.9662053	0.8229005	0.7809054	0.8003472	1.0000000	0.7721119	1.0000000

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0863868	0.8334644	0.0329131	0.9662281	0.8181240	0.8616871	0.8380903	1.0000000	0.8154985	0.9934172
100	0.0878625	0.7188572	0.0329133	0.9646876	0.7917165	0.9313278	0.8821987	1.0000000	0.8589553	0.9848402
150	0.0916043	0.6588315	0.0329153	0.9591104	0.7557432	0.9604926	0.9080310	1.0000000	0.8803105	0.9791839
200	0.0960201	0.6328004	0.0329219	0.9493296	0.7263741	0.9707762	0.9206341	1.0000000	0.8886171	0.9760850
250	0.0995517	0.6224662	0.0329342	0.9379142	0.7076504	0.9741794	0.9262879	1.0000000	0.8909151	0.9745298
300	0.1017641	0.6185590	0.0329509	0.9277923	0.6972753	0.9752854	0.9287078	1.0000000	0.8907161	0.9737882
350	0.1029444	0.6171164	0.0329688	0.9204300	0.6920044	0.9756475	0.9297136	1.0000000	0.8896730	0.9734460
400	0.1035097	0.6165819	0.0329845	0.9157940	0.6894728	0.9757687	0.9301238	1.0000000	0.8885507	0.9732917
450	0.1037618	0.6163754	0.0329966	0.9131652	0.6883011	0.9758105	0.9302888	1.0000000	0.8876506	0.9732233
500	0.1038694	0.6162884	0.0330047	0.9117839	0.6877719	0.9758253	0.9303546	1.0000000	0.8870314	0.9731934
550	0.1027906	0.7241025	0.0330098	0.9112740	0.6918245	0.9034880	0.8926366	1.0000000	0.8399721	0.9797633
600	0.0973296	0.8386874	0.0330119	0.9144932	0.7154033	0.8377251	0.8485390	1.0000000	0.7928868	0.9883347
650	0.0921636	0.8986966	0.0330074	0.9246200	0.7488272	0.8061232	0.8227110	1.0000000	0.7704153	0.9939886
700	0.0891345	0.9247258	0.0329936	0.9376327	0.7776534	0.7921064	0.8101095	1.0000000	0.7631314	0.9970864
750	0.0876733	0.9350740	0.0329739	0.9486883	0.7973802	0.7858726	0.8044564	1.0000000	0.7628616	0.9986412
800	0.0870345	0.9390048	0.0329546	0.9562459	0.8092777	0.7830851	0.8020368	1.0000000	0.7649862	0.9993827
850	0.0867705	0.9404703	0.0329393	0.9608239	0.8159205	0.7818469	0.8010310	1.0000000	0.7673512	0.9997248
900	0.0866652	0.9410204	0.0329287	0.9634069	0.8194423	0.7813051	0.8006209	1.0000000	0.7692074	0.9998790
950	0.0866241	0.9412340	0.0329219	0.9648000	0.8212403	0.7810723	0.8004559	1.0000000	0.7704568	0.9999474
1000	0.0866082	0.9413219	0.0329179	0.9655277	0.8221317	0.7809740	0.8003901	1.0000000	0.7712255	0.9999773

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0866084	0.9413490	0.0329131	0.9668999	0.8441655	0.7820042	0.8411472	1.0000000	0.7722608	0.8938323
100	0.0866017	0.9413810	0.0329120	0.9698166	0.8686454	0.7876442	0.8888278	1.0000000	0.7724192	0.7555025
150	0.0865992	0.9413947	0.0329091	0.9733322	0.8820045	0.7949061	0.9167522	1.0000000	0.7729926	0.6642787
200	0.0865983	0.9414045	0.0329050	0.9758332	0.8871688	0.8005632	0.9303760	1.0000000	0.7738205	0.6142997
250	0.0865978	0.9414148	0.0329012	0.9771647	0.8882710	0.8040283	0.9364878	1.0000000	0.7745990	0.5892179
300	0.0865976	0.9414251	0.0328985	0.9777141	0.8878828	0.8058797	0.9391036	1.0000000	0.7751609	0.5772564
350	0.0865974	0.9414339	0.0328969	0.9778620	0.8871965	0.8067869	0.9401909	1.0000000	0.7754937	0.5717377
400	0.0865972	0.9414402	0.0328962	0.9778477	0.8866271	0.8072062	0.9406343	1.0000000	0.7756579	0.5692496
450	0.0865971	0.9414442	0.0328959	0.9777899	0.8862492	0.8073921	0.9408127	1.0000000	0.7757221	0.5681466
500	0.0865970	0.9414465	0.0328958	0.9777355	0.8860262	0.8074720	0.9408838	1.0000000	0.7757372	0.5676638
550	0.0865970	0.9414475	0.0328959	0.9772448	0.8625636	0.8066197	0.9001110	1.0000000	0.7757263	0.6736223
600	0.0865969	0.9414477	0.0328966	0.9745984	0.8356227	0.8017287	0.8524421	1.0000000	0.7755679	0.8118621
650	0.0865969	0.9414461	0.0328993	0.9707236	0.8213877	0.7947908	0.8245222	1.0000000	0.7750226	0.9030476
700	0.0865970	0.9414410	0.0329036	0.9675273	0.8166847	0.7889114	0.8109002	1.0000000	0.7741417	0.9530102
750	0.0865970	0.9414320	0.0329080	0.9657546	0.8166970	0.7850686	0.8047892	1.0000000	0.7732267	0.9780850
800	0.0865971	0.9414211	0.0329114	0.9651522	0.8182749	0.7829165	0.8021736	1.0000000	0.7725312	0.9900436
850	0.0865973	0.9414110	0.0329134	0.9651870	0.8199269	0.7818262	0.8010863	1.0000000	0.7721303	0.9955611
900	0.0865974	0.9414034	0.0329142	0.9654484	0.8211670	0.7813106	0.8006430	1.0000000	0.7719680	0.9980487
950	0.0865976	0.9413989	0.0329142	0.9657226	0.8219639	0.7810785	0.8004647	1.0000000	0.7719483	0.9991515
1000	0.0865977	0.9413967	0.0329140	0.9659334	0.8224293	0.7809776	0.8003936	1.0000000	0.7719910	0.9996341

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0528386	0.9413489	0.0329131	0.9662964	0.8229833	0.7807368	0.7862928	0.7072662	0.7722516	1.0000000
100	0.0219078	0.9413807	0.0329130	0.9662783	0.8231978	0.7758541	0.6747570	0.4199404	0.7722213	1.0000000
150	0.0082273	0.9413923	0.0329130	0.9663587	0.8257415	0.7514140	0.4750614	0.2810911	0.7722076	1.0000000
200	0.0032299	0.9413965	0.0329129	0.9669479	0.8360061	0.6930753	0.2954092	0.2250288	0.7722293	1.0000000
250	0.0015613	0.9413984	0.0329121	0.9688326	0.8591935	0.6009938	0.1793862	0.2041207	0.7723769	1.0000000
300	0.0010324	0.9414006	0.0329099	0.9724010	0.8935128	0.4932083	0.1160008	0.1966470	0.7728128	1.0000000
350	0.0008704	0.9414053	0.0329058	0.9769015	0.9293414	0.3947825	0.0844879	0.1940412	0.7736408	1.0000000
400	0.0008219	0.9414140	0.0329004	0.9810693	0.9577021	0.3215092	0.0697184	0.1931465	0.7747674	1.0000000
450	0.0008076	0.9414265	0.0328947	0.9841692	0.9761229	0.2749759	0.0630681	0.1928424	0.7759532	1.0000000
500	0.0008034	0.9414409	0.0328899	0.9861577	0.9866219	0.2487290	0.0601589	0.1927396	0.7769816	1.0000000
550	0.0345712	0.9414549	0.0328863	0.9873131	0.9921261	0.2376234	0.0782200	0.4854388	0.7777534	1.0000000
600	0.0654947	0.9414668	0.0328839	0.9879401	0.9947020	0.2908070	0.2235298	0.7727531	0.7782733	1.0000000
650	0.0791724	0.9414758	0.0328825	0.9882450	0.9938042	0.4381142	0.4330945	0.9115985	0.7785954	1.0000000
700	0.0841689	0.9414820	0.0328816	0.9882347	0.9831113	0.5831532	0.5976038	0.9676595	0.7787761	1.0000000
750	0.0858371	0.9414860	0.0328814	0.9875982	0.9569423	0.6784253	0.6978451	0.9885671	0.7788343	1.0000000
800	0.0863658	0.9414880	0.0328819	0.9858962	0.9215723	0.7307771	0.7514594	0.9960407	0.7787238	1.0000000
850	0.0865278	0.9414879	0.0328836	0.9830083	0.8880348	0.7571896	0.7779734	0.9986465	0.7783593	1.0000000
900	0.0865762	0.9414848	0.0328867	0.9793361	0.8624411	0.7699353	0.7904173	0.9995412	0.7776928	1.0000000
950	0.0865905	0.9414783	0.0328910	0.9755902	0.8454394	0.7759223	0.7960430	0.9998453	0.7767731	1.0000000
1000	0.0865947	0.9414685	0.0328959	0.9723855	0.8351510	0.7786787	0.7985160	0.9999480	0.7757372	1.0000000

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0528352	0.9413489	0.0329131	0.9662964	0.8229815	0.7808728	0.7979173	0.9399402	0.7455122	1.0000000
100	0.0219013	0.9413807	0.0329130	0.9662749	0.8229981	0.7801733	0.7831414	0.8809899	0.7185816	1.0000000
150	0.0082194	0.9413923	0.0329130	0.9662777	0.8233177	0.7776517	0.7601210	0.8525023	0.7052386	1.0000000
200	0.0032215	0.9413965	0.0329130	0.9663449	0.8243528	0.7734702	0.7389333	0.8410001	0.6997333	1.0000000
250	0.0015527	0.9413980	0.0329129	0.9665410	0.8262445	0.7688866	0.7240385	0.8367104	0.6976557	1.0000000
300	0.0010238	0.9413987	0.0329127	0.9668948	0.8286919	0.7650035	0.7151213	0.8351770	0.6969401	1.0000000
350	0.0008617	0.9413993	0.0329123	0.9673667	0.8311976	0.7622435	0.7103132	0.8346424	0.6967555	1.0000000
400	0.0008132	0.9414003	0.0329117	0.9678743	0.8333646	0.7605143	0.7079018	0.8344588	0.6967824	1.0000000
450	0.0007990	0.9414017	0.0329110	0.9683396	0.8350153	0.7595279	0.7067541	0.8343964	0.6968911	1.0000000
500	0.0007948	0.9414034	0.0329103	0.9687166	0.8361548	0.7590039	0.7062289	0.8343754	0.6970216	1.0000000
550	0.0345663	0.9414053	0.0329097	0.9689938	0.8368817	0.7587951	0.7094665	0.8944281	0.7238832	1.0000000
600	0.0654932	0.9414071	0.0329092	0.9691812	0.8372556	0.7597833	0.7277089	0.9533760	0.7508837	1.0000000
650	0.0791725	0.9414087	0.0329088	0.9692828	0.8370165	0.7631749	0.7523274	0.9818628	0.7642855	1.0000000
700	0.0841696	0.9414099	0.0329086	0.9692627	0.8357737	0.7680147	0.7725537	0.9933647	0.7698334	1.0000000
750	0.0858382	0.9414108	0.0329085	0.9690689	0.8335925	0.7726015	0.7856653	0.9976543	0.7719368	1.0000000
800	0.0863670	0.9414113	0.0329087	0.9686981	0.8309923	0.7760374	0.7930796	0.9991877	0.7726637	1.0000000
850	0.0865290	0.9414112	0.0329091	0.9682141	0.8285369	0.7782524	0.7969181	0.9997223	0.7728505	1.0000000
900	0.0865775	0.9414105	0.0329097	0.9677098	0.8265601	0.7795398	0.7987870	0.9999059	0.7728227	1.0000000
950	0.0865917	0.9414092	0.0329104	0.9672619	0.8251438	0.7802338	0.7996571	0.9999683	0.7727144	1.0000000
1000	0.0865959	0.9414075	0.0329111	0.9669098	0.8242151	0.7805870	0.8000487	0.9999893	0.7725870	1.0000000

0	0.0866263	0.9412641	0.0329136	0.9663428	0.8230290	0.7809008	0.8003448	1.0000000	0.7723054	1.0000000
50	0.0866084	0.9413492	0.0329110	0.9788266	0.8492302	0.8325646	0.8003463	1.0000000	0.7726839	1.0000000
100	0.0866017	0.9413868	0.0329005	0.9897267	0.8739777	0.8767528	0.8003468	1.0000000	0.7747783	1.0000000
150	0.0865991	0.9414169	0.0328881	0.9944228	0.8825690	0.8948937	0.8003470	1.0000000	0.7773884	1.0000000
200	0.0865980	0.9414479	0.0328791	0.9961127	0.8833532	0.9010590	0.8003471	1.0000000	0.7793359	1.0000000
250	0.0865973	0.9414754	0.0328740	0.9966541	0.8821284	0.9029801	0.8003472	1.0000000	0.7804658	1.0000000
300	0.0865967	0.9414956	0.0328715	0.9968024	0.8809562	0.9035500	0.8003472	1.0000000	0.7810288	1.0000000
350	0.0865963	0.9415086	0.0328704	0.9968302	0.8802216	0.9037140	0.8003472	1.0000000	0.7812806	1.0000000
400	0.0865961	0.9415160	0.0328700	0.9968275	0.8798322	0.9037602	0.8003472	1.0000000	0.7813834	1.0000000
450	0.0865959	0.9415199	0.0328698	0.9968207	0.8796440	0.9037731	0.8003472	1.0000000	0.7814218	1.0000000
500	0.0865958	0.9415218	0.0328697	0.9968157	0.8795582	0.9037766	0.8003472	1.0000000	0.7814347	1.0000000
550	0.0865957	0.9415225	0.0328711	0.9874156	0.8416836	0.8521165	0.8003472	1.0000000	0.7811438	1.0000000
600	0.0865957	0.9415190	0.0328787	0.9757398	0.8105777	0.8079296	0.8003472	1.0000000	0.7794806	1.0000000
650	0.0865958	0.9415048	0.0328909	0.9676131	0.8051930	0.7897891	0.8003472	1.0000000	0.7768763	1.0000000
700	0.0865959	0.9414798	0.0329027	0.9640216	0.8098558	0.7836239	0.8003472	1.0000000	0.7743970	1.0000000
750	0.0865963	0.9414505	0.0329107	0.9634939	0.8152915	0.7817029	0.8003472	1.0000000	0.7727165	1.0000000
800	0.0865967	0.9414250	0.0329146	0.9641572	0.8189876	0.7811330	0.8003472	1.0000000	0.7719029	1.0000000
850	0.0865971	0.9414075	0.0329156	0.9649541	0.8210477	0.7809690	0.8003472	1.0000000	0.7716775	1.0000000
900	0.0865974	0.9413982	0.0329153	0.9655380	0.8220796	0.7809228	0.8003472	1.0000000	0.7717313	1.0000000
950	0.0865976	0.9413946	0.0329147	0.9658896	0.8225631	0.7809100	0.8003472	1.0000000	0.7718648	1.0000000
1000	0.0865977	0.9413941	0.0329140	0.9660790	0.8227799	0.7809064	0.8003472	1.0000000	0.7719874	1.0000000
