"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
550	0.4165337	0.9988960	0.0108841	0.0232193	0.2510811	0.6291897	0.9583745	0.8129881	0.5338531	0.9418719
600	0.3058542	0.9996430	0.0322011	0.1714447	0.5676438	0.4286566	0.9590707	0.8818652	0.7260099	0.6794892
650	0.2525775	0.9994809	0.2206662	0.3754376	0.7829341	0.2829372	0.9621610	0.9390169	0.8552438	0.4135692
700	0.2254681	0.9746904	0.4966555	0.5281033	0.8997039	0.2088889	0.9657802	0.9703093	0.9277473	0.2477880
750	0.1980496	0.8516915	0.6741337	0.6162942	0.9559151	0.1755090	0.9686244	0.9851071	0.9651559	0.1620889
800	0.1789601	0.6800726	0.7576147	0.6611291	0.9812271	0.1610440	0.9704574	0.9916981	0.9835690	0.1216497
850	0.1898136	0.5457099	0.7932414	0.6823730	0.9921681	0.1547965	0.9715089	0.9945626	0.9923696	0.1035002
900	0.2369573	0.4652148	0.8082285	0.6920159	0.9967715	0.1520640	0.9720685	0.9957972	0.9964946	0.0955923
950	0.3010473	0.4231719	0.8145856	0.6962680	0.9986724	0.1508487	0.9723515	0.9963289	0.9984022	0.0922103
1000	0.3579310	0.4028244	0.8173003	0.6981032	0.9994470	0.1503005	0.9724895	0.9965585	0.9992758	0.0907819

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4308430	0.3688682	0.8232126	0.7380862	0.9999702	0.0975418	0.9726101	0.9963365	0.8094098	0.0897626
100	0.4243328	0.3486953	0.8371660	0.7727592	0.9999816	0.0450837	0.9725799	0.9905448	0.5576174	0.0897618
150	0.4321853	0.3320435	0.8490478	0.7877585	0.9999907	0.0190040	0.9722903	0.9552606	0.3883281	0.0897610
200	0.4449295	0.3191742	0.8552018	0.7931233	0.9999957	0.0081244	0.9706319	0.8374292	0.2933643	0.0897602
250	0.4569288	0.3106940	0.8577438	0.7948797	0.9999981	0.0039211	0.9641475	0.6429267	0.2443703	0.0897595
300	0.4646887	0.3058953	0.8586711	0.7954264	0.9999992	0.0023766	0.9455488	0.4561453	0.2202558	0.0897591
350	0.4652624	0.3034847	0.8589843	0.7955912	0.9999997	0.0018678	0.9043005	0.3251251	0.2087303	0.0897589
400	0.4552561	0.3023787	0.8590848	0.7956398	0.9999999	0.0018052	0.8345254	0.2473973	0.2033283	0.0897587
450	0.4320536	0.3019052	0.8591158	0.7956539	0.9999999	0.0019993	0.7458420	0.2053054	0.2008302	0.0897587
500	0.3976790	0.3017133	0.8591252	0.7956579	1.0000000	0.0023663	0.6585486	0.1836765	0.1996861	0.0897586
550	0.3804569	0.3183491	0.8560977	0.7570085	0.9999999	0.1146736	0.5945669	0.2398975	0.3897559	0.0897586
600	0.3661479	0.3374308	0.8437167	0.7223381	0.9999749	0.2337500	0.6443518	0.5308585	0.6413130	0.0897587
650	0.3679348	0.3528765	0.8314485	0.7073294	0.9997701	0.2747034	0.7694604	0.7732253	0.8104961	0.0897614
700	0.3903070	0.3656100	0.8243077	0.7019179	0.9994870	0.2569793	0.8668780	0.8994830	0.9054122	0.0897734
750	0.4153966	0.3747874	0.8211078	0.7000977	0.9994290	0.2215835	0.9223515	0.9561051	0.9543848	0.0897910
800	0.4324890	0.3804077	0.8198683	0.6995199	0.9995525	0.1915955	0.9499417	0.9800417	0.9784897	0.0898019
850	0.4414447	0.3834152	0.8194346	0.6993673	0.9997051	0.1721075	0.9627141	0.9899146	0.9900109	0.0898013
900	0.4454108	0.3848629	0.8193018	0.6993529	0.9998190	0.1610377	0.9683810	0.9939489	0.9954111	0.0897935
950	0.4469718	0.3855004	0.8192732	0.6993741	0.9998889	0.1552403	0.9708286	0.9955939	0.9979082	0.0897839
1000	0.4475413	0.3857572	0.8192760	0.6993971	0.9999275	0.1523645	0.9718671	0.9962659	0.9990520	0.0897758

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4812679	0.3853488	0.8289606	0.8005169	0.9512406	0.1498666	0.9745711	0.9967350	1.0000000	0.0901972
100	0.5135157	0.3770842	0.8600093	0.8896788	0.8927761	0.1500529	0.9767843	0.9967351	1.0000000	0.0929882
150	0.5332248	0.3585380	0.8834279	0.9263723	0.8575810	0.1504334	0.9780273	0.9967351	1.0000000	0.0976616
200	0.5520893	0.3394442	0.8942628	0.9381001	0.8399678	0.1508634	0.9786067	0.9967351	1.0000000	0.1023199
250	0.5715055	0.3260623	0.8982370	0.9411123	0.8318816	0.1512165	0.9788542	0.9967351	1.0000000	0.1058623
300	0.5879361	0.3185656	0.8994686	0.9416195	0.8283477	0.1514549	0.9789548	0.9967351	1.0000000	0.1081439
350	0.5994774	0.3149502	0.8997804	0.9415660	0.8268510	0.1515966	0.9789944	0.9967351	1.0000000	0.1094585
400	0.6065201	0.3133934	0.8998301	0.9414566	0.8262304	0.1516736	0.9790097	0.9967351	1.0000000	0.1101585
450	0.6103832	0.3127847	0.8998218	0.9413839	0.8259770	0.1517130	0.9790155	0.9967351	1.0000000	0.1105102
500	0.6123313	0.3125684	0.8998085	0.9413456	0.8258746	0.1517321	0.9790176	0.9967351	1.0000000	0.1106792
550	0.5805438	0.3127725	0.8933036	0.8202758	0.8745598	0.1516657	0.9770581	0.9967351	1.0000000	0.1101078
600	0.5500099	0.3181492	0.8640867	0.7226022	0.9330082	0.1512822	0.9748454	0.9967351	1.0000000	0.1064798
650	0.5343387	0.3345866	0.8342375	0.6921814	0.9681971	0.1507856	0.9736026	0.9967351	1.0000000	0.1012463
700	0.5199299	0.3562477	0.8193809	0.6891365	0.9858079	0.1503913	0.9730233	0.9967351	1.0000000	0.0966923
750	0.5005222	0.3735308	0.8156348	0.6924344	0.9938932	0.1501388	0.9727758	0.9967351	1.0000000	0.0935817
800	0.4800480	0.3830915	0.8161238	0.6955925	0.9974267	0.1499942	0.9726752	0.9967351	1.0000000	0.0917339
850	0.4639554	0.3868031	0.8173450	0.6975388	0.9989232	0.1499169	0.9726356	0.9967351	1.0000000	0.0907312
900	0.4540572	0.3875408	0.8182661	0.6985574	0.9995436	0.1498775	0.9726203	0.9967351	1.0000000	0.0902206
950	0.4491924	0.3872247	0.8187995	0.6990459	0.9997970	0.1498580	0.9726146	0.9967351	1.0000000	0.0899724
1000	0.4473691	0.3867372	0.8190720	0.6992677	0.9998993	0.1498488	0.9726124	0.9967351	1.0000000	0.0898561

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4461284	0.3782277	0.8811411	0.6906718	0.7947663	0.1503110	0.9726103	0.9964685	0.8602678	0.0918035
100	0.4476976	0.3493883	0.9097827	0.6319750	0.5485542	0.1541691	0.9725928	0.9936422	0.6756648	0.1089125
150	0.4651103	0.3247472	0.9013936	0.5270820	0.4003362	0.1637841	0.9724771	0.9835100	0.5515494	0.1508875
200	0.4897437	0.3186751	0.8689585	0.4185451	0.3261596	0.1783665	0.9720834	0.9617322	0.4819262	0.2119447
250	0.5082751	0.3333373	0.8211682	0.3363616	0.2921014	0.1941271	0.9711939	0.9307541	0.4460060	0.2748470
300	0.5116492	0.3662125	0.7727586	0.2852641	0.2772100	0.2073479	0.9697320	0.8989370	0.4283263	0.3253749
350	0.4940717	0.4093137	0.7358732	0.2573376	0.2708940	0.2166511	0.9678726	0.8731019	0.4198764	0.3593898
400	0.4574218	0.4516355	0.7129633	0.2433473	0.2682664	0.2225322	0.9659470	0.8552706	0.4159158	0.3796030
450	0.4127235	0.4853464	0.7005391	0.2367498	0.2671862	0.2260638	0.9642533	0.8442645	0.4140844	0.3905903
500	0.3718466	0.5083309	0.6943698	0.2337691	0.2667447	0.2281592	0.9629439	0.8379798	0.4132456	0.3961871
550	0.3468347	0.5649728	0.4457001	0.2565889	0.4717080	0.2225903	0.9620939	0.8506975	0.5525963	0.3777253
600	0.3229435	0.7211702	0.3900092	0.3719194	0.7178067	0.1994599	0.9625652	0.9042058	0.7370267	0.2936221
650	0.2763483	0.8123130	0.5263750	0.5052868	0.8660212	0.1782191	0.9647434	0.9495801	0.8610642	0.2072926
700	0.2297666	0.7694729	0.6654910	0.5985395	0.9402342	0.1650319	0.9673800	0.9748619	0.9306525	0.1502746
750	0.2017742	0.6520306	0.7473343	0.6509195	0.9743253	0.1578056	0.9695086	0.9869917	0.9665570	0.1189330
800	0.2065713	0.5419772	0.7870738	0.6772173	0.9892334	0.1539848	0.9709106	0.9924647	0.9842296	0.1032529
850	0.2460492	0.4684188	0.8051116	0.6895917	0.9955519	0.1519799	0.9717294	0.9948723	0.9926764	0.0958275
900	0.3031053	0.4267745	0.8131185	0.6951781	0.9981736	0.1509323	0.9721719	0.9959221	0.9966356	0.0924333
950	0.3562259	0.4052952	0.8166362	0.6976281	0.9992453	0.1503898	0.9723986	0.9963793	0.9984664	0.0909197
1000	0.3949915	0.3948271	0.8181665	0.6986795	0.9996786	0.1501127	0.9725105	0.9965789	0.9993049	0.0902571

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4477144	0.3857399	0.8220497	0.7262842	0.9999667	0.1498433	0.9726128	0.9971375	1.0000000	0.0897626
100	0.4475434	0.3832156	0.8320535	0.7503699	0.9999670	0.1498410	0.9726242	0.9975351	1.0000000	0.0897621
150	0.4485583	0.3768987	0.8407638	0.7607882	0.9999671	0.1498377	0.9726402	0.9977343	1.0000000	0.0897619
200	0.4527620	0.3696698	0.8453530	0.7645138	0.9999672	0.1498330	0.9726540	0.9978200	1.0000000	0.0897618
250	0.4593555	0.3641151	0.8472701	0.7657330	0.9999672	0.1498282	0.9726632	0.9978550	1.0000000	0.0897618
300	0.4660799	0.3607376	0.8479742	0.7661122	0.9999672	0.1498243	0.9726685	0.9978689	1.0000000	0.0897617
350	0.4713947	0.3589738	0.8482129	0.7662264	0.9999672	0.1498214	0.9726714	0.9978743	1.0000000	0.0897617
400	0.4749405	0.3581453	0.8482895	0.7662600	0.9999672	0.1498196	0.9726728	0.9978765	1.0000000	0.0897617
450	0.4770370	0.3577853	0.8483133	0.7662697	0.9999672	0.1498186	0.9726735	0.9978773	1.0000000	0.0897617
500	0.4781697	0.3576379	0.8483204	0.7662725	0.9999672	0.1498180	0.9726738	0.9978776	1.0000000	0.0897617
550	0.4787710	0.3576947	0.8460242	0.7394232	0.9999672	0.1498178	0.9726719	0.9974753	1.0000000	0.0897617
600	0.4793314	0.3597319	0.8368244	0.7153385	0.9999672	0.1498184	0.9726608	0.9970778	1.0000000	0.0897617
650	0.4788842	0.3653944	0.8279165	0.7049205	0.9999672	0.1498211	0.9726449	0.9968787	1.0000000	0.0897617
700	0.4754814	0.3724839	0.8228271	0.7011951	0.9999672	0.1498255	0.9726312	0.9967929	1.0000000	0.0897617
750	0.4693834	0.3783393	0.8205853	0.6999760	0.9999672	0.1498302	0.9726220	0.9967580	1.0000000	0.0897617
800	0.4626288	0.3820992	0.8197351	0.6995968	0.9999672	0.1498341	0.9726166	0.9967441	1.0000000	0.0897617
850	0.4569612	0.3841434	0.8194414	0.6994826	0.9999672	0.1498369	0.9726138	0.9967386	1.0000000	0.0897617
900	0.4530067	0.3851326	0.8193461	0.6994490	0.9999672	0.1498387	0.9726124	0.9967365	1.0000000	0.0897617
950	0.4505873	0.3855721	0.8193164	0.6994393	0.9999672	0.1498397	0.9726117	0.9967357	1.0000000	0.0897617
1000	0.4492452	0.3857551	0.8193075	0.6994365	0.9999672	0.1498403	0.9726114	0.9967353	1.0000000	0.0897617

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4638261	0.2770260	0.8327260	0.7525679	0.9999667	0.1498434	0.9726108	0.9967350	1.0000000	0.0897626
100	0.5298358	0.1671579	0.8542167	0.8002307	0.9999670	0.1498419	0.9726110	0.9967351	1.0000000	0.0897621
150	0.5867445	0.1113944	0.8693677	0.8208473	0.9999671	0.1498413	0.9726111	0.9967351	1.0000000	0.0897619
200	0.6150702	0.0871103	0.8767233	0.8282198	0.9999672	0.1498410	0.9726111	0.9967351	1.0000000	0.0897618
250	0.6262672	0.0771160	0.8796728	0.8306324	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897618
300	0.6301923	0.0731212	0.8807325	0.8313828	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
350	0.6314705	0.0715593	0.8810875	0.8316087	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
400	0.6318666	0.0709612	0.8812008	0.8316751	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
450	0.6319851	0.0707370	0.8812357	0.8316944	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
500	0.6320197	0.0706546	0.8812462	0.8316999	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
550	0.6318829	0.1642480	0.8714032	0.7785677	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
600	0.6246752	0.2622734	0.8525018	0.7309062	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
650	0.5976149	0.3188740	0.8357579	0.7102899	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
700	0.5580293	0.3504750	0.8261177	0.7029176	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
750	0.5202810	0.3681279	0.8218050	0.7005051	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
800	0.4914364	0.3775298	0.8201505	0.6997547	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
850	0.4722416	0.3821861	0.8195750	0.6995288	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
900	0.4606960	0.3843298	0.8193873	0.6994624	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
950	0.4542878	0.3852556	0.8193288	0.6994431	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617
1000	0.4509586	0.3856346	0.8193111	0.6994376	0.9999672	0.1498409	0.9726111	0.9967351	1.0000000	0.0897617

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4526627	0.3548548	0.8188234	0.6893241	0.7662690	0.1503880	0.9726164	0.9978438	1.0000000	0.0921374
100	0.4779246	0.3250199	0.8077836	0.6195429	0.4858643	0.1552089	0.9726474	0.9989390	1.0000000	0.1133361
150	0.5109098	0.3192906	0.7598688	0.4906040	0.3170627	0.1689200	0.9726913	0.9994877	1.0000000	0.1710903
200	0.5365813	0.3500244	0.6490250	0.3549661	0.2325853	0.1933973	0.9727289	0.9997239	1.0000000	0.2647959
250	0.5380601	0.4399206	0.4825419	0.2525615	0.1937957	0.2240160	0.9727542	0.9998202	1.0000000	0.3695100
300	0.4860933	0.5792499	0.3184510	0.1897653	0.1768281	0.2524631	0.9727689	0.9998584	1.0000000	0.4579443
350	0.3994469	0.7027128	0.2048419	0.1560132	0.1696152	0.2735323	0.9727767	0.9998735	1.0000000	0.5192334
400	0.3274037	0.7757082	0.1425796	0.1393548	0.1665930	0.2868090	0.9727806	0.9998794	1.0000000	0.5562977
450	0.2839023	0.8098754	0.1125718	0.1315826	0.1653299	0.2942871	0.9727824	0.9998817	1.0000000	0.5766882
500	0.2614609	0.8239323	0.0989748	0.1280877	0.1647982	0.2981852	0.9727833	0.9998826	1.0000000	0.5871831
550	0.2496398	0.8895872	0.0970271	0.1554376	0.3979621	0.2830082	0.9727781	0.9987742	1.0000000	0.5529280
600	0.2394028	0.9510971	0.1800835	0.2985166	0.6781012	0.2322275	0.9727476	0.9976792	1.0000000	0.4059328
650	0.2284210	0.9701422	0.4053980	0.4642625	0.8470276	0.1913600	0.9727040	0.9971306	1.0000000	0.2648591
700	0.2088429	0.9015188	0.6116632	0.5786935	0.9317135	0.1688622	0.9726664	0.9968944	1.0000000	0.1766391
750	0.1861103	0.7463381	0.7265567	0.6420131	0.9706521	0.1581511	0.9726410	0.9967982	1.0000000	0.1302827
800	0.1827112	0.5961297	0.7793368	0.6733750	0.9876918	0.1533820	0.9726263	0.9967599	1.0000000	0.1079649
850	0.2144677	0.4953880	0.8021853	0.6879697	0.9949172	0.1513288	0.9726184	0.9967448	1.0000000	0.0977414
900	0.2732405	0.4391028	0.8119791	0.6945024	0.9979161	0.1504607	0.9726145	0.9967389	1.0000000	0.0932003
950	0.3345145	0.4106480	0.8161819	0.6973493	0.9991420	0.1500975	0.9726127	0.9967366	1.0000000	0.0912246
1000	0.3817269	0.3970810	0.8179829	0.6985654	0.9996376	0.1499466	0.9726118	0.9967357	1.0000000	0.0903777

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4778309	0.3819941	0.8501043	0.6993916	0.9988789	0.1497248	0.9757318	0.9965318	0.8882830	0.0897720
100	0.5092447	0.3667254	0.8662666	0.6991578	0.9975741	0.1490609	0.9792478	0.9946647	0.7406913	0.0898283
150	0.5336770	0.3520534	0.8699917	0.6988287	0.9967889	0.1481202	0.9811820	0.9893354	0.6414601	0.0899161
200	0.5536811	0.3435015	0.8706224	0.6985509	0.9963964	0.1473261	0.9819795	0.9802211	0.5857957	0.0899980
250	0.5679824	0.3395893	0.8706609	0.6983688	0.9962168	0.1468240	0.9821424	0.9693360	0.5570772	0.0900569
300	0.5766981	0.3380462	0.8706193	0.6982659	0.9961386	0.1465811	0.9819853	0.9593872	0.5429422	0.0900933
350	0.5813474	0.3375035	0.8705850	0.6982131	0.9961056	0.1465149	0.9817014	0.9518857	0.5361864	0.0901137
400	0.5835636	0.3373339	0.8705651	0.6981878	0.9960921	0.1465484	0.9814078	0.9469457	0.5330199	0.0901242
450	0.5845106	0.3372894	0.8705549	0.6981762	0.9960865	0.1466249	0.9811629	0.9439879	0.5315556	0.0901295
500	0.5848646	0.3372819	0.8705501	0.6981710	0.9960843	0.1467086	0.9809840	0.9423327	0.5308850	0.0901319
550	0.5557304	0.3408573	0.8396409	0.6982115	0.9971711	0.1469120	0.9773808	0.9457611	0.6422970	0.0901236
600	0.5259875	0.3556766	0.8234347	0.6984460	0.9984758	0.1476961	0.9735734	0.9619967	0.7897507	0.0900670
650	0.5025634	0.3705601	0.8197285	0.6987755	0.9992609	0.1487334	0.9719038	0.9775890	0.8889197	0.0899789
700	0.4822791	0.3794423	0.8191368	0.6990530	0.9996533	0.1495202	0.9715987	0.9871887	0.9445561	0.0898972
750	0.4670607	0.3835402	0.8191339	0.6992346	0.9998329	0.1499266	0.9718033	0.9921913	0.9732620	0.0898384
800	0.4574901	0.3851465	0.8192004	0.6993371	0.9999111	0.1500566	0.9720856	0.9946181	0.9873915	0.0898021
850	0.4522774	0.3856957	0.8192496	0.6993897	0.9999441	0.1500486	0.9723044	0.9957583	0.9941448	0.0897819
900	0.4497434	0.3858549	0.8192775	0.6994149	0.9999577	0.1499958	0.9724438	0.9962864	0.9973101	0.0897714
950	0.4486239	0.3858880	0.8192916	0.6994265	0.9999633	0.1499420	0.9725239	0.9965294	0.9987739	0.0897662
1000	0.4481719	0.3858875	0.8192983	0.6994316	0.9999656	0.1499016	0.9725671	0.9966410	0.9994443	0.0897638

0	0.4475379	0.3859147	0.8192987	0.6994322	0.9999660	0.1498471	0.9726103	0.9967349	1.0000000	0.0897639
50	0.4477244	0.3857815	0.8212940	0.7187580	0.9999675	0.1412592	0.9726105	0.9965940	0.9185534	0.0796167
100	0.4476259	0.3839347	0.8286424	0.7360929	0.9999719	0.1326484	0.9726024	0.9954626	0.8109528	0.0685001
150	0.4483740	0.3792616	0.8351340	0.7435918	0.9999773	0.1283699	0.9725615	0.9928306	0.7386089	0.0624734
200	0.4514789	0.3738514	0.8385928	0.7462743	0.9999817	0.1265934	0.9724644	0.9891593	0.6980272	0.0597672
250	0.4563914	0.3696542	0.8400486	0.7471529	0.9999845	0.1259249	0.9723119	0.9854310	0.6770902	0.0586552
300	0.4614325	0.3670832	0.8405860	0.7474267	0.9999861	0.1257048	0.9721303	0.9823953	0.6667851	0.0582212
350	0.4654270	0.3657331	0.8407688	0.7475095	0.9999869	0.1256590	0.9719536	0.9802798	0.6618598	0.0580574
400	0.4680866	0.3650962	0.8408278	0.7475340	0.9999872	0.1256767	0.9718057	0.9789590	0.6595513	0.0579970
450	0.4696474	0.3648184	0.8408461	0.7475412	0.9999874	0.1257124	0.9716957	0.9781964	0.6584838	0.0579751
500	0.4704785	0.3647043	0.8408517	0.7475433	0.9999875	0.1257476	0.9716208	0.9777802	0.6579949	0.0579672
550	0.4709107	0.3647487	0.8391028	0.7282204	0.9999871	0.1343820	0.9715761	0.9786592	0.7392191	0.0681103
600	0.4713109	0.3663198	0.8321876	0.7108870	0.9999843	0.1430328	0.9716011	0.9834262	0.8467191	0.0792254
650	0.4709201	0.3706316	0.8255903	0.7033887	0.9999796	0.1473231	0.9717476	0.9887176	0.9190177	0.0852514
700	0.4682916	0.3759640	0.8218629	0.7007064	0.9999749	0.1490809	0.9719675	0.9923948	0.9595790	0.0879574
750	0.4636883	0.3803245	0.8202326	0.6998276	0.9999715	0.1497138	0.9721817	0.9945138	0.9805069	0.0890694
800	0.4586602	0.3831037	0.8196166	0.6995535	0.9999693	0.1499016	0.9723474	0.9956331	0.9908078	0.0895033
850	0.4544842	0.3846068	0.8194040	0.6994705	0.9999681	0.1499309	0.9724589	0.9961986	0.9957313	0.0896672
900	0.4515941	0.3853314	0.8193348	0.6994458	0.9999676	0.1499138	0.9725272	0.9964773	0.9980390	0.0897276
950	0.4498384	0.3856526	0.8193132	0.6994385	0.9999673	0.1498900	0.9725664	0.9966124	0.9991061	0.0897496
1000	0.4488708	0.3857862	0.8193066	0.6994363	0.9999672	0.1498710	0.9725880	0.9966772	0.9995949	0.0897574
