"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
600	0.0074206	0.8153455	0.1583354	0.3266526	0.4507471	0.3036380	0.7568644	0.1715574	0.3352357	0.7829634
650	0.0078977	0.6309467	0.2274483	0.2116633	0.5388529	0.2581895	0.7709651	0.2214842	0.3845886	0.5651458
700	0.0252024	0.8065997	0.2892624	0.2595534	0.4567485	0.4121795	0.8635789	0.2427984	0.4238390	0.9024492
750	0.0201137	0.6832396	0.2108210	0.2858134	0.4562626	0.3274526	0.7154907	0.2267162	0.4006227	0.8548990
800	0.0045103	0.6932926	0.2052149	0.2228853	0.4453468	0.2077364	0.7799631	0.1304441	0.3729615	0.8277818
850	0.0215500	0.6995250	0.2581153	0.2061074	0.4220936	0.1762758	0.6688260	0.1870975	0.2264945	0.7713472
900	0.0233814	0.7113406	0.1718594	0.2674607	0.5231505	0.2566874	0.6986285	0.2264334	0.3173530	0.7531731
950	0.0115474	0.8599301	0.1526890	0.3266528	0.4474847	0.2890459	0.7807212	0.1906488	0.3003410	0.7614284
1000	0.0384108	0.7562903	0.2800144	0.4226849	0.5175991	0.2360362	0.6956769	0.1649236	0.3994299	0.8757790

0	0.0298886	0.8319683	0.2090403	0.2692355	0.5221547	0.2560757	0.7356675	0.2058162	0.4182168	0.8105230
50	0.0074482	0.7805887	0.1885160	0.1937780	0.6171490	0.2840271	0.6631854	0.2483075	0.4004369	0.6970242
100	0.0005484	0.7151051	0.1113164	0.0653369	0.5246636	0.2964783	0.9585768	0.1567042	0.4417453	0.6296833
150	0.0174915	0.9407242	0.1716296	0.0438645	0.4985803	0.2496223	0.6654106	0.2249588	0.4190880	0.5907370
200	0.0166733	0.8064237	0.1012416	0.0662940	0.5374582	0.2028937	0.8364449	0.2375291	0.3844415	0.6132180
250	0.0257101	0.7392049	0.0735369	0.1670921	0.4771035	0.3769387	0.7890421	0.2179385	0.4201299	0.8365312
300	0.0305241	0.8241857	0.0905816	0.2505254	0.4269603	0.2114524	0.7933750	0.2208480	0.3931637	0.7790616
350	0.0253451	0.6861189	0.1811169	0.2876776	0.4909921	0.3806296	0.8043522	0.1767111	0.3951835	0.7269722
400	0.0081411	0.6866886	0.1574357	0.2232928	0.4971660	0.2725141	0.8929308	0.1523368	0.3267172	0.8118600
450	0.0085013	0.8241285	0.1720608	0.2006137	0.4262325	0.2263334	0.7388104	0.1870357	0.4187442	0.7460287
500	0.0091290	0.9134856	0.1728940	0.1547484	0.3996495	0.2198670	0.8181893	0.2163250	0.4092999	0.6823830
550	0.0230849	0.6449875	0.1761108	0.1508950	0.5123332	0.2607436	0.7276797	0.2387833	0.3340661	0.6962002
600	0.0067831	0.7086827	0.1325757	0.2898523	0.4731259	0.2366016	0.7037024	0.1256942	0.3381839	0.6678829
650	0.0391547	0.9222983	0.1288575	0.2807090	0.4417657	0.3312603	0.6393081	0.2080355	0.4602728	0.6661645
700	0.0227947	0.8460839	0.2402640	0.2810079	0.4356444	0.2770176	0.7328738	0.2088537	0.3572634	0.8589939
750	0.0085337	0.8683729	0.2876785	0.3527323	0.4325835	0.1974120	0.8347519	0.1830399	0.4498010	0.7841337
800	0.0089790	0.6156628	0.2165330	0.2404583	0.3998534	0.2398284	0.7222908	0.2738103	0.4425677	0.7709541
850	0.0087383	0.8101718	0.2627467	0.2270700	0.4124461	0.2657055	0.8138108	0.1753056	0.4248332	0.8762259
900	0.0229700	0.7375311	0.1522030	0.1970752	0.4772338	0.2286024	0.6648452	0.2080457	0.3902964	0.6561760
950	0.0204033	0.6604580	0.1507436	0.2259042	0.4089757	0.1961158	0.6179926	0.2017322	0.3649871	0.6037531
1000	0.0178380	0.7578564	0.2303933	0.2867325	0.5251159	0.3554423	0.6647542	0.1760754	0.3905090	0.6286959

0	0.0158235	0.5897677	0.2965284	0.3315311	0.5153759	0.3383732	0.8544157	0.2019005	0.4385624	0.7934407
50	0.0197180	0.7972808	0.5242023	0.3040889	0.5300282	0.2889515	0.6482564	0.1863370	0.2643953	0.8390266
100	0.0749632	0.6077423	0.6074307	0.3020305	0.5565812	0.2214946	0.8403203	0.1518324	0.3186249	0.8142308
150	0.0221086	0.5236950	0.6502918	0.3299875	0.4558074	0.2887241	0.7273789	0.1214180	0.3611124	0.7251989
200	0.0225701	0.5701193	0.7853974	0.3149468	0.5249624	0.3227545	0.9664209	0.1122738	0.3335510	0.7800466
250	0.0311915	0.8965858	0.8123293	0.4149376	0.4939672	0.3934964	0.6525311	0.1321452	0.3419332	0.7657369
300	0.0221403	0.7593365	0.7909871	0.3964884	0.6164047	0.3161406	0.5551457	0.0779649	0.4075964	0.7140042
350	0.0288558	0.7020763	0.7136470	0.3780721	0.5350544	0.3103419	0.6821899	0.0616230	0.3434465	0.7839379
400	0.0213396	0.8814516	0.9102753	0.4099592	0.5658729	0.3170893	0.9274692	0.0957964	0.3490580	0.8020003
450	0.0255033	0.8370065	0.5973193	0.4651698	0.6339057	0.3258966	0.7618840	0.1214153	0.3950986	0.7576851
500	0.0170036	0.9997573	0.7371324	0.4963430	0.5380326	0.3137847	0.7678374	0.1327153	0.4337349	0.7478532
550	0.0190991	0.8537635	0.6612778	0.4295246	0.7022891	0.4380421	0.8592958	0.0896579	0.4440814	0.7281525
600	0.0044119	0.7514313	0.4690972	0.2748990	0.6272337	0.3332197	0.7160377	0.1909775	0.3325515	0.9082529
650	0.0141939	0.7086948	0.4014511	0.2857306	0.5474131	0.2602595	0.6115845	0.1790366	0.2809892	0.7695353
700	0.0413476	0.7559513	0.3003345	0.4009601	0.5006211	0.2445368	0.7209008	0.1210615	0.3906992	0.7433434
750	0.0203443	0.7907116	0.2976669	0.3241016	0.5144729	0.3189808	0.7313815	0.1653762	0.3748816	0.8076491
800	0.0357887	0.7050005	0.3132397	0.2419453	0.5197141	0.2029905	0.6461072	0.1842662	0.3684317	0.8223200
850	0.0260009	0.6803541	0.2964835	0.4049024	0.5295730	0.2687885	0.6191587	0.2001931	0.3956571	0.7688315
900	0.0414020	0.6713639	0.2692013	0.3935569	0.5855791	0.2548444	0.8055197	0.2030674	0.4025340	0.8421318
950	0.0317592	0.7687629	0.3047861	0.4774862	0.5051544	0.3352594	0.6337203	0.2553649	0.4627971	0.8177263
1000	0.0526367	0.7865189	0.3039591	0.4785711	0.4250700	0.2322728	0.7886628	0.2188167	0.2987998	0.7607117

0	0.0201121	0.8745997	0.2466157	0.2676498	0.6073186	0.3303681	0.8082742	0.2231874	0.4222869	0.6657877
50	0.0152124	0.8359730	0.2871058	0.3463594	0.5502497	0.1484527	0.6363469	0.1678505	0.3308987	0.5330183
100	0.0124523	0.8797062	0.5119129	0.2362411	0.4316883	0.1671503	0.4078247	0.2443111	0.4762415	0.3843035
150	0.0169003	0.8276515	0.3981570	0.3765009	0.3904892	0.2619801	0.4003513	0.2015114	0.4940685	0.1951847
200	0.0098875	0.6883115	0.3871775	0.3113455	0.4932627	0.2896645	0.4020182	0.2089719	0.4205757	0.1675822
250	0.0164999	0.8020848	0.4812990	0.3009930	0.4820522	0.3330331	0.3783839	0.2143027	0.4332267	0.1228630
300	0.0034208	0.7686268	0.4219112	0.2519984	0.7100681	0.3339971	0.3785557	0.3858590	0.4122290	0.1236365
350	0.0172865	0.8319501	0.3862172	0.2078412	0.5429978	0.3333699	0.4263051	0.2645492	0.4043124	0.1696667
400	0.0115006	0.8206565	0.3677545	0.2190174	0.4953078	0.3084793	0.3267150	0.2431010	0.4280431	0.1268825
450	0.0130471	0.8214326	0.4455517	0.2399446	0.5030341	0.3936283	0.4934508	0.2707497	0.2989832	0.0888950
500	0.0075913	0.7374790	0.5077575	0.3387641	0.5401116	0.3641710	0.3045007	0.2954861	0.5019300	0.1217121
550	0.0084349	0.6127300	0.3701380	0.2658244	0.5380296	0.3432350	0.6235555	0.2660617	0.4030302	0.2786710
600	0.0090912	0.7363191	0.2334697	0.2643286	0.6737625	0.3703113	0.7422806	0.2208876	0.4743808	0.6313526
650	0.0080728	0.8156191	0.2373136	0.3187961	0.7351166	0.4141364	0.6906262	0.2915863	0.3621421	0.7522468
700	0.0154607	0.6941899	0.2528525	0.3422523	0.7094084	0.3529062	0.7386223	0.1998143	0.4450527	0.7784970
750	0.0235780	0.7135790	0.2249405	0.2409985	0.5778171	0.2868712	0.7176523	0.2079826	0.3601799	0.6921237
800	0.0043745	0.7055417	0.2900157	0.2428825	0.6382182	0.3329933	0.6184633	0.2101801	0.2838973	0.7475899
850	0.0213448	0.6521217	0.2424917	0.2599488	0.6399120	0.2260705	0.7891549	0.2217467	0.3548236	0.7688564
900	0.0178474	0.8010900	0.3777285	0.3111078	0.5647695	0.4885871	0.7116398	0.1518438	0.3125794	0.6008094
950	0.0141053	0.7967585	0.2868637	0.2210379	0.5775242	0.3324240	0.8092125	0.2377474	0.3094046	0.6842915
1000	0.0197763	0.7268062	0.2022468	0.2189363	0.4984163	0.1887110	0.7466440	0.2180355	0.3185348	0.5565246

0	0.0131509	0.6524075	0.2405995	0.3200903	0.6260321	0.3129407	0.6863218	0.2134968	0.4968026	0.8374659
50	0.0116172	0.6608899	0.2480729	0.3250757	0.4253616	0.2558623	0.7807370	0.1321540	0.3551422	0.6030453
100	0.0084633	0.6613363	0.2131537	0.2994777	0.5249486	0.2908590	0.6976892	0.0439012	0.3087571	0.4891656
150	0.0061197	0.6310976	0.2660574	0.2647010	0.5170796	0.2176325	0.6460079	0.0432278	0.3706967	0.3365152
200	0.0067287	0.6353210	0.3029925	0.2053439	0.5010093	0.2487206	0.7454035	0.0216034	0.4125287	0.3027994
250	0.0028724	0.7275002	0.3404564	0.1112567	0.5429068	0.3059033	0.6242323	0.0530263	0.3563969	0.2148997
300	0.0156604	0.6187298	0.1450007	0.1641125	0.4514780	0.3392707	0.7466551	0.0361030	0.3525411	0.2424423
350	0.0064349	0.8223637	0.1765077	0.1772430	0.6264532	0.3023897	0.6905687	0.0498518	0.4150018	0.2047064
400	0.0181646	0.7242008	0.1771469	0.2678208	0.5917121	0.2894738	0.7559613	0.0329318	0.2935213	0.2116951
450	0.0125401	0.6486940	0.3361428	0.3064044	0.6417106	0.3436957	0.7489000	0.0353025	0.3357242	0.2534169
500	0.0314871	0.7647476	0.2786184	0.3789472	0.6286745	0.3703500	0.6916340	0.0468870	0.4319694	0.2893499
550	0.0113586	0.7981552	0.3332752	0.3892677	0.6785086	0.2414919	0.6547968	0.0484070	0.3403414	0.5177142
600	0.0416448	0.6236297	0.2462610	0.3802038	0.5263974	0.3375554	0.7709185	0.1360369	0.3679699	0.5806732
650	0.0106579	0.7066551	0.2671928	0.4250315	0.6034140	0.2812837	0.7525553	0.1185220	0.3439080	0.8103272
700	0.0246792	0.7869466	0.2519843	0.3444946	0.4874821	0.3381230	0.5365783	0.1310309	0.3188322	0.8480919
750	0.0114215	0.7161496	0.2557508	0.3993042	0.4684146	0.3002735	0.7367041	0.1428216	0.2667899	0.7767060
800	0.0181573	0.7646130	0.3566588	0.4128236	0.4855659	0.3588178	0.6195539	0.1688099	0.3264093	0.9077762
850	0.0185472	0.8754761	0.3363354	0.3252289	0.5951403	0.3649110	0.6726632	0.2284710	0.3336324	0.8322840
900	0.0303721	0.7713869	0.2468550	0.3231659	0.4789497	0.2436294	0.5817591	0.2722688	0.3081632	0.6398333
950	0.0178612	0.7679446	0.2682887	0.2723113	0.4724775	0.3190967	0.5941319	0.2422350	0.4102480	0.8134813
1000	0.0060419	0.7958043	0.2670543	0.3410078	0.5621621	0.3717948	0.7348594	0.2769058	0.4193541	0.6519892

0	0.0288939	0.8207020	0.2484262	0.3004069	0.5362836	0.2918205	0.7456103	0.2151492	0.4904524	0.6178536
50	0.0241725	0.8203392	0.3388865	0.4582844	0.4637244	0.2536849	0.7916528	0.1392370	0.3251307	0.7038631
100	0.0177522	0.8453615	0.4532695	0.4402030	0.4969274	0.3252627	0.6953433	0.2371320	0.1851358	0.6364729
150	0.0228020	0.7123888	0.5607418	0.3784895	0.4805399	0.2987391	0.6821086	0.2055470	0.1146743	0.6405743
200	0.0252958	0.7138698	0.5505772	0.3365042	0.5226504	0.2817225	0.7567349	0.2098506	0.1454782	0.8135731
250	0.0281057	0.8120929	0.6778241	0.3038845	0.4859622	0.2865075	0.7223605	0.2462175	0.1392397	0.7923360
300	0.0125305	0.6333311	0.6447903	0.3926140	0.4835203	0.2763473	0.7846187	0.2525014	0.1169560	0.6904228
350	0.0232336	0.8844483	0.5736591	0.3564521	0.5448139	0.2746325	0.7013863	0.2554226	0.1217665	0.7105021
400	0.0271401	0.5965929	0.4250034	0.3958181	0.4189932	0.2242832	0.7377690	0.1578441	0.0945398	0.7719469
450	0.0158611	0.7742827	0.4551997	0.2561756	0.4937750	0.2348671	0.5974266	0.2253470	0.1260213	0.8220933
500	0.0292265	0.7328670	0.4154009	0.3170743	0.4198261	0.2857403	0.6162778	0.2188444	0.0964104	0.7013728
550	0.0348771	0.7210124	0.3408639	0.2027565	0.5482463	0.2911841	0.6741160	0.2887105	0.2945261	0.6428644
600	0.0265336	0.6630243	0.2461903	0.3901102	0.4978695	0.3094618	0.5452442	0.2389495	0.3647542	0.6741754
650	0.0255460	0.8528435	0.2193078	0.3997895	0.5553861	0.3531348	0.8028232	0.2023950	0.4507703	0.7355127
700	0.0418666	0.9133931	0.2680096	0.4344689	0.5719976	0.4095515	0.8534660	0.1247274	0.3790619	0.6424648
750	0.0291908	0.6652673	0.3268072	0.3414649	0.6378448	0.3756068	0.7070736	0.1861138	0.3060037	0.6262606
800	0.0127438	0.6413574	0.2050184	0.3002274	0.5615891	0.2913831	0.8061276	0.1857808	0.3720450	0.9141902
850	0.0156569	0.7575305	0.2323070	0.5171619	0.5265381	0.3381512	0.8456603	0.1570430	0.4153005	0.6573700
900	0.0186962	0.7260397	0.2337444	0.3014485	0.5100995	0.2787411	0.7530374	0.2851316	0.3994278	0.7449936
950	0.0065004	0.8643604	0.2266908	0.2895373	0.4186772	0.2901410	0.8230446	0.1642039	0.3256420	0.8306469
1000	0.0245943	0.7934979	0.1337709	0.3561698	0.4640787	0.2650007	0.7052676	0.1664469	0.4815208	0.8046060

0	0.0141948	0.6590818	0.2355780	0.2575180	0.5706477	0.2614547	0.6906700	0.2330308	0.4002226	0.8191626
50	0.0178997	0.7818675	0.3878054	0.1697759	0.4979074	0.3450499	0.7577874	0.1516444	0.3341810	0.8087233
100	0.0096387	0.7668626	0.6204001	0.2276813	0.5050730	0.2716777	0.6719951	0.2191429	0.3825390	0.7759349
150	0.0192769	0.5828025	0.5809773	0.2005859	0.4918675	0.3675233	0.6829372	0.2709267	0.4304977	0.7114686
200	0.0221879	0.5679659	0.7370348	0.3660517	0.5887067	0.2851925	0.5200119	0.1623661	0.4792575	0.7699161
250	0.0191891	0.7188585	0.7168038	0.3526641	0.5275011	0.2648309	0.5448226	0.2104798	0.3538658	0.7075073
300	0.0129892	0.6400723	0.4464289	0.4155131	0.4569846	0.3321154	0.5427247	0.1671554	0.3495856	0.6941702
350	0.0244148	0.7233762	0.6221211	0.3316243	0.6479778	0.2781139	0.6153068	0.2134555	0.4809354	0.7964049
400	0.0527186	0.7781511	0.6197414	0.3132370	0.6358590	0.3185961	0.5925578	0.1838370	0.4668622	0.7168375
450	0.0284026	0.9094723	0.4337044	0.3987759	0.6011370	0.3087017	0.6162126	0.1837467	0.3579855	0.7239798
500	0.0287283	0.8060913	0.6738423	0.3128922	0.5954200	0.4012465	0.6562767	0.1962587	0.3934857	0.7809334
550	0.0072886	0.8567595	0.5163913	0.3907405	0.5842178	0.2543494	0.8028048	0.1971047	0.2956515	0.6780603
600	0.0015188	0.8579391	0.3990390	0.2101874	0.5652024	0.2038757	0.7761611	0.2161439	0.3697751	0.7449472
650	0.0062808	0.8992669	0.2267372	0.0824798	0.6200899	0.2150819	0.7442721	0.1907871	0.4353367	0.8138821
700	0.0028156	0.7229379	0.1962111	0.0496273	0.4648846	0.3500008	0.7606452	0.3161127	0.4559652	0.7363158
750	0.0078558	0.8705533	0.1158931	0.0536482	0.5337958	0.3063394	0.8239720	0.2161129	0.4297758	0.9050907
800	0.0097437	0.7838799	0.1217434	0.2012850	0.5032876	0.2588929	0.7795724	0.3534126	0.4908635	0.7008994
850	0.0131416	0.6923766	0.1222452	0.1897947	0.4593955	0.4082493	0.7084819	0.1940663	0.3389964	0.7804960
900	0.0115102	0.7402687	0.1325698	0.2496781	0.5047275	0.2899938	0.8145862	0.1827424	0.3197116	0.8094166
950	0.0520132	0.6541323	0.2281361	0.3419158	0.4886335	0.3229330	0.7542074	0.1765893	0.3953927	0.7216363
1000	0.0180961	0.7310675	0.2364901	0.5304058	0.5707228	0.2777149	0.6102165	0.2254807	0.3557628	0.6465878
