"Time"	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W
600	0.2490424	0.7189186	0.0680679	0.1917269	0.2836611	0.1429646	0.4013893	0.5982031	0.5856318	0.6799801
650	0.1415606	0.8251101	0.0769806	0.2212417	0.5589303	0.1192784	0.3934878	0.4566534	0.7083587	0.7253162
700	0.1417561	0.6613259	0.0778398	0.2375569	0.6525953	0.1572059	0.4739386	0.5932047	0.5918889	0.7935555
750	0.1701384	0.6698243	0.0489313	0.1450797	0.6909486	0.0923354	0.5197889	0.3799427	0.5914942	0.7738583
800	0.2174453	0.8948132	0.0322573	0.1269002	0.5505741	0.1285534	0.5497721	0.5459726	0.5774828	0.7818388
850	0.1659724	0.7795159	0.0183097	0.0939247	0.6659634	0.1151895	0.6162350	0.4880413	0.6529021	0.8854707
900	0.1654114	0.6677966	0.0229013	0.1389157	0.6646433	0.1658907	0.5249899	0.4643055	0.8101497	0.6882507
950	0.1644212	0.7933836	0.0173955	0.1895658	0.7995862	0.1197409	0.4773469	0.4534119	0.4297179	0.8343126
1000	0.2081931	0.6922541	0.0352562	0.2044944	0.5686601	0.1683358	0.3375716	0.4845636	0.5549247	0.7860664

0	0.2085498	0.7575438	0.0753431	0.2126691	0.5812517	0.2154361	0.4605070	0.5076819	0.6059584	0.6303114
50	0.1972545	0.6290026	0.0401895	0.2569406	0.6922130	0.1105845	0.3780273	0.5908095	0.5724765	0.6301604
100	0.1988492	0.6748619	0.0472244	0.1629583	0.6814054	0.0394902	0.4930159	0.5219526	0.5955391	0.6904413
150	0.1637873	0.6908744	0.0318197	0.2142519	0.5232062	0.0233283	0.3566691	0.5528152	0.6362023	0.8077964
200	0.1713857	0.7022095	0.0692471	0.2393335	0.3968556	0.0353802	0.2928124	0.6641663	0.5420703	0.7389810
250	0.1603766	0.6226671	0.0794364	0.2719333	0.4184334	0.0344069	0.4759727	0.5768193	0.6055853	0.7045410
300	0.1540685	0.6430728	0.0649125	0.2559617	0.3326154	0.0441456	0.4997576	0.4223715	0.6217598	0.7976232
350	0.0864025	0.6847171	0.0294715	0.1936590	0.4495733	0.0285475	0.4703738	0.5027052	0.6004442	0.6389252
400	0.1358944	0.6850118	0.0435228	0.1450729	0.3445413	0.0583269	0.4428832	0.5482199	0.5421826	0.7751655
450	0.1792929	0.5520169	0.0446529	0.1485748	0.4967539	0.0275344	0.4644206	0.4696498	0.5800587	0.6537114
500	0.1652921	0.6528939	0.0623710	0.1965461	0.4766441	0.0265138	0.4242001	0.5771325	0.5493855	0.6877002
550	0.1236342	0.7595343	0.0576541	0.2324599	0.3154163	0.0982337	0.5602870	0.6277662	0.5474575	0.7302295
600	0.1250831	0.8529260	0.0560631	0.1686583	0.5097246	0.1479386	0.4403291	0.4626148	0.5990200	0.6953922
650	0.1808582	0.6274011	0.0584468	0.1916019	0.5187109	0.1712182	0.4721726	0.5595276	0.5406621	0.5670699
700	0.1829121	0.7213274	0.0365768	0.1721652	0.7348042	0.1749629	0.4494296	0.4774424	0.5530010	0.7389369
750	0.1951961	0.7254803	0.0298071	0.1943481	0.6978251	0.1453755	0.4805640	0.6209294	0.5482400	0.7567786
800	0.1550045	0.7998204	0.0824930	0.2485409	0.6988137	0.1482625	0.3338148	0.5677402	0.6826942	0.7310184
850	0.2545235	0.6150953	0.0586775	0.1673273	0.6039378	0.1500871	0.5306491	0.5080909	0.5051435	0.6870305
900	0.1970719	0.7138312	0.0393617	0.2656179	0.7670848	0.1528782	0.4457532	0.5670951	0.6650679	0.6568346
950	0.1667695	0.8043817	0.0378013	0.2535002	0.7465831	0.1698118	0.3219964	0.5506284	0.5748032	0.8654650
1000	0.0822954	0.8950743	0.1672643	0.2888516	0.7379244	0.1748389	0.4617743	0.4328137	0.5050173	0.6816250

0	0.1614992	0.9454319	0.0599811	0.1865745	0.6907545	0.1687607	0.4318041	0.4537415	0.4768258	0.7388238
50	0.2534043	0.5659047	0.0349826	0.1934311	0.6269079	0.1468156	0.3961931	0.5524920	0.4370977	0.7434563
100	0.2982378	0.7003755	0.0363911	0.2241566	0.7751902	0.1845133	0.3371652	0.5344938	0.4038511	0.7181062
150	0.3669142	0.8082923	0.0079468	0.3762180	0.7771461	0.1863130	0.2378271	0.6806672	0.3816935	0.6979901
200	0.3877044	0.8517247	0.0590932	0.2959804	0.6946710	0.1737812	0.2052812	0.6372529	0.3625776	0.7866026
250	0.3764605	0.6555029	0.0268192	0.6644331	0.6463802	0.2275018	0.2240872	0.6692176	0.2633027	0.7021669
300	0.4039218	0.6944641	0.0309103	0.5371416	0.6877828	0.2334086	0.1341111	0.5881490	0.3976743	0.6692607
350	0.3799135	0.6399976	0.0108918	0.6576086	0.7288057	0.2701639	0.1328285	0.6391596	0.2661150	0.7313181
400	0.5158495	0.5920851	0.0185954	0.5693268	0.6666853	0.3443057	0.1837803	0.7422868	0.2649830	0.6771761
450	0.5142500	0.8067409	0.0292055	0.4902337	0.7641259	0.2461316	0.2086080	0.6932264	0.2940560	0.6538422
500	0.3955015	0.6956273	0.0152071	0.6557977	0.5436424	0.2910542	0.1259734	0.8313560	0.3900527	0.6739790
550	0.4904829	0.6066927	0.1370261	0.6272841	0.8179413	0.2171061	0.1747930	0.6595164	0.3689818	0.7048857
600	0.4191019	0.6346442	0.1975123	0.5277084	0.7728451	0.2687569	0.2172405	0.5915933	0.5268004	0.6648000
650	0.2840437	0.7161131	0.2645673	0.4797534	0.7655827	0.2401557	0.2612639	0.5579659	0.5533448	0.6852162
700	0.1667038	0.5711258	0.2471675	0.5151308	0.6530463	0.2546843	0.3983593	0.6242382	0.5264581	0.6800594
750	0.2025777	0.7864778	0.2373305	0.2747763	0.7154122	0.1667770	0.4747499	0.5241741	0.6628313	0.7336798
800	0.1154988	0.7720738	0.1472537	0.2936207	0.6814872	0.1694137	0.4011227	0.7022998	0.6950403	0.7165871
850	0.1771909	0.6908893	0.1226573	0.2398966	0.6440843	0.1838214	0.3010287	0.5274983	0.5813098	0.7077312
900	0.1234170	0.7748157	0.0992229	0.2434190	0.6483644	0.1923402	0.3797552	0.5082004	0.4495206	0.7046879
950	0.1594467	0.7326526	0.0708775	0.2973226	0.6732449	0.2169717	0.2994876	0.4403343	0.5269871	0.6977623
1000	0.1584843	0.6710555	0.0877727	0.2908418	0.6460795	0.2476187	0.2934703	0.7397205	0.6092416	0.8405782

0	0.1794758	0.8444337	0.0654100	0.2536997	0.6078409	0.2432868	0.5174775	0.5528563	0.5656019	0.7261301
50	0.1720396	0.7139406	0.0393195	0.1917002	0.6087781	0.1675308	0.5543096	0.5049985	0.5261456	0.7211301
100	0.1988811	0.5713335	0.0390696	0.1002792	0.5739167	0.1685109	0.3746833	0.6021887	0.5941004	0.7155637
150	0.2267280	0.7807257	0.0103380	0.1435008	0.7763387	0.2015303	0.3078852	0.6077361	0.6674627	0.8487257
200	0.1872495	0.6127424	0.0139817	0.0600341	0.7020858	0.2373339	0.3829153	0.5687061	0.5096217	0.5846070
250	0.2532563	0.7174897	0.0010770	0.1316401	0.6152181	0.1351029	0.3083673	0.5528630	0.5599614	0.7405617
300	0.2270781	0.6876992	0.0053658	0.0848681	0.6707423	0.1990349	0.4130155	0.5512115	0.4826385	0.7690001
350	0.2139804	0.9191425	0.0038989	0.0968689	0.7067510	0.1403054	0.4063892	0.4233518	0.5200331	0.6169848
400	0.2131093	0.8066036	0.0055201	0.0532138	0.6473035	0.1933778	0.4821372	0.5541500	0.7477184	0.7192956
450	0.1657562	0.7867501	0.0147452	0.0476708	0.6703040	0.1603433	0.4687780	0.5160194	0.8208784	0.7551849
500	0.1606475	0.7459355	0.0105871	0.0590388	0.6206773	0.1468509	0.4603780	0.4345680	0.5118605	0.8209496
550	0.1656569	0.6870200	0.0271669	0.1282806	0.7727123	0.1948029	0.3537178	0.4554261	0.6727407	0.8557040
600	0.1506505	0.7145386	0.0808023	0.1612010	0.7171602	0.1731703	0.3477222	0.5518923	0.5008025	0.8115496
650	0.1346701	0.7706302	0.0933762	0.1804942	0.7057803	0.2416902	0.3786649	0.4936281	0.5834271	0.7030887
700	0.1543273	0.6856442	0.0720749	0.2925321	0.6600747	0.1412550	0.3566730	0.5333349	0.4838461	0.8088478
750	0.1523824	0.7493350	0.0540586	0.3570352	0.7243285	0.1996844	0.4420683	0.5334662	0.6101239	0.6682887
800	0.2105663	0.5485571	0.0688252	0.2254422	0.5792152	0.1983802	0.3997349	0.5191641	0.5280514	0.8352730
850	0.1666188	0.7174502	0.0672949	0.2225841	0.6373784	0.1947842	0.3891594	0.5943230	0.4968597	0.7045700
900	0.2146843	0.8079296	0.0766675	0.2766223	0.7209122	0.2179281	0.3244137	0.4957048	0.5915324	0.7834600
950	0.1771475	0.6856316	0.0671128	0.2699748	0.7311790	0.1640452	0.3793109	0.5623318	0.5789940	0.6853997
1000	0.1784489	0.6355422	0.0564025	0.1324937	0.5660367	0.1869391	0.4321507	0.5246749	0.5497520	0.6968049

0	0.2287654	0.8002780	0.0704681	0.2014499	0.7385752	0.2387438	0.4669001	0.5285184	0.5716998	0.6694390
50	0.1804944	0.7004045	0.0664036	0.1632938	0.6138475	0.1491913	0.5823717	0.4127996	0.4663789	0.7229583
100	0.2124784	0.7641502	0.0505923	0.1701497	0.5841809	0.2215638	0.4408971	0.5476358	0.7202745	0.6301236
150	0.2021537	0.6843918	0.0276053	0.1823816	0.6667182	0.2217246	0.5301373	0.5465466	0.5974317	0.6881927
200	0.2031339	0.6572430	0.0727828	0.2069520	0.5486629	0.2242054	0.3227654	0.5549445	0.5742217	0.6859607
250	0.1953140	0.6826926	0.0660628	0.2273185	0.5932044	0.1974257	0.4207502	0.7044293	0.5929547	0.6525158
300	0.1329543	0.8146391	0.0681732	0.2831756	0.7156558	0.1841593	0.4214382	0.6526342	0.6657616	0.6055703
350	0.1235608	0.7247467	0.0518376	0.2663240	0.7292099	0.2299495	0.4388155	0.5263906	0.6399770	0.7056243
400	0.1522693	0.8055336	0.0642458	0.2730557	0.7627331	0.1600278	0.4340358	0.4546455	0.6320047	0.7128090
450	0.1085183	0.8645894	0.0755169	0.2124741	0.7222911	0.1739256	0.4439693	0.5054833	0.5385195	0.6299110
500	0.1756526	0.7786081	0.1007835	0.2377399	0.7002604	0.1399169	0.4016884	0.4649762	0.5538133	0.6705798
550	0.2427829	0.7941929	0.0942664	0.1718095	0.7074243	0.1516017	0.4122266	0.6096058	0.6310383	0.6539429
600	0.2021477	0.6540080	0.0329805	0.1571550	0.6352057	0.1498772	0.4648266	0.5211492	0.6251353	0.6732349
650	0.1487370	0.8143956	0.0371728	0.1784190	0.5818701	0.1420706	0.4289422	0.4663071	0.6747025	0.6330608
700	0.1943154	0.7187420	0.0993219	0.2667434	0.6415599	0.2033769	0.5060359	0.5390317	0.7288751	0.7960358
750	0.1999312	0.6601078	0.0529309	0.2182269	0.7910153	0.1715532	0.4780612	0.5553814	0.5670496	0.6114652
800	0.1865302	0.7492929	0.0864948	0.1962304	0.7332276	0.1514904	0.3016336	0.4595977	0.7050075	0.6881298
850	0.1708107	0.7219432	0.0780092	0.2584811	0.6567737	0.1781583	0.3948504	0.4773293	0.6284558	0.6249410
900	0.1779445	0.5948408	0.0891485	0.2160938	0.7400773	0.1843248	0.4602500	0.4935274	0.4566456	0.6317992
950	0.2060479	0.6023787	0.1031324	0.2100737	0.7003589	0.2538468	0.3988778	0.5609358	0.6921767	0.7921078
1000	0.1921236	0.5897250	0.0520599	0.1675595	0.6457110	0.2156653	0.5570902	0.4948212	0.5778847	0.6708711

0	0.1746925	0.8191445	0.0787384	0.1947905	0.7085626	0.1860769	0.4267325	0.5460547	0.5740365	0.6523016
50	0.0957391	0.7359886	0.0221489	0.2280117	0.6864448	0.1408606	0.2434245	0.5267279	0.7136444	0.6881237
100	0.1156856	0.8326767	0.1176894	0.3703734	0.6577756	0.1802329	0.1004155	0.5320291	0.5105431	0.7497179
150	0.1350570	0.7303672	0.1696574	0.6099634	0.5685980	0.2686715	0.0386522	0.5542237	0.4722174	0.6668115
200	0.1589941	0.7759669	0.3528655	0.5453209	0.5447895	0.2474460	0.0245147	0.4554651	0.5873820	0.7573760
250	0.1034562	0.7050224	0.4088055	0.7239006	0.5571326	0.3169456	0.0577516	0.5746239	0.6417767	0.8020249
300	0.1650700	0.6360748	0.4930165	0.5741287	0.6993038	0.3307051	0.0839931	0.4338394	0.4558060	0.6567755
350	0.1644021	0.6776771	0.4648478	0.6730295	0.5971340	0.3883589	0.0899751	0.4998589	0.4684970	0.7584580
400	0.1061075	0.7213068	0.4236789	0.7483246	0.6471527	0.3497326	0.0755301	0.5171643	0.5293767	0.7906705
450	0.1279388	0.6492274	0.4719708	0.8001528	0.7213790	0.2445711	0.0778884	0.4914855	0.4999676	0.7045689
500	0.1042976	0.6000588	0.4098161	0.8507950	0.6097998	0.2907747	0.0466955	0.3717463	0.5292460	0.7343301
550	0.1972224	0.7834700	0.5881573	0.6936189	0.7302048	0.3536013	0.3643588	0.5804212	0.4355509	0.6400286
600	0.2514877	0.6682159	0.3034800	0.5389887	0.8163060	0.3194016	0.3779026	0.5548427	0.4791912	0.6346687
650	0.3802645	0.6419807	0.2294139	0.4207948	0.8358208	0.1543753	0.3864238	0.5326179	0.5482774	0.7626300
700	0.2861169	0.7386749	0.1094892	0.2441336	0.8702636	0.2002717	0.4186611	0.4688686	0.5341674	0.6893416
750	0.3230085	0.7953875	0.1108977	0.2596998	0.8023622	0.2644270	0.3678890	0.5380203	0.6263250	0.6676667
800	0.2482112	0.7724231	0.0915966	0.2273411	0.7692830	0.1531632	0.3331979	0.5085483	0.5489340	0.6863155
850	0.2131119	0.5989435	0.0870814	0.2494310	0.6514080	0.2145888	0.4725468	0.4983895	0.6352373	0.7806417
900	0.2088972	0.5308833	0.0694153	0.2578268	0.7374129	0.1710340	0.5762240	0.4857353	0.5004477	0.8122342
950	0.2024524	0.5979707	0.0320051	0.1991216	0.6747159	0.1403254	0.3653068	0.4199920	0.5784266	0.6837316
1000	0.1747505	0.6851640	0.0665607	0.1960327	0.6402317	0.2645377	0.5381593	0.4720010	0.5691056	0.7853236
