"Time"	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
50	0.0470297	0.2291927	0.7256525	0.0711862	0.3361631	0.4602301	0.8503910	0.0174880	0.1996964	0.4773683
100	0.0408120	0.2702204	0.6538946	0.0479616	0.3154082	0.5063639	0.7135844	0.0383245	0.1457759	0.4289781
150	0.0743086	0.1931049	0.7981860	0.0583743	0.2989283	0.4703921	0.6981601	0.0096082	0.2135680	0.4475094
200	0.0517387	0.1956552	0.8256387	0.0139518	0.3757862	0.3988699	0.7463908	0.0105385	0.1525310	0.3805723
250	0.0620840	0.2452103	0.8169845	0.0397410	0.4724575	0.4610929	0.6094659	0.0269179	0.1730277	0.5783804
300	0.0779398	0.2711077	0.6971042	0.0093847	0.3238658	0.4322087	0.7839147	0.0092495	0.1128741	0.4386419
350	0.0545854	0.3223502	0.6858486	0.0311140	0.4139772	0.5678005	0.6592174	0.0090946	0.0946983	0.4829156
400	0.0465132	0.2404524	0.5691099	0.0439689	0.3893838	0.5428511	0.6445124	0.0141256	0.1550341	0.3944669
450	0.0534210	0.2280340	0.7168977	0.0288662	0.4015586	0.5078817	0.7305033	0.0077208	0.1388887	0.3844124
500	0.0437664	0.1930297	0.6821703	0.0300784	0.3951758	0.5927909	0.7097869	0.0113354	0.1170243	0.3780067
550	0.0567332	0.1920777	0.7466176	0.1617119	0.4455379	0.5070779	0.7922674	0.0219358	0.1758245	0.4535191
600	0.0518505	0.2358467	0.6301259	0.1784513	0.3581906	0.6187123	0.7357485	0.0075206	0.1402962	0.4090380
650	0.0667526	0.2554557	0.7107057	0.2370001	0.4446074	0.4250983	0.6880469	0.0198759	0.0897563	0.3615442
700	0.0456644	0.2863620	0.8093303	0.2810292	0.3128006	0.5134877	0.6796496	0.0097272	0.1658517	0.3888413
750	0.0406106	0.2255177	0.7026146	0.1843583	0.3153471	0.4416493	0.7967471	0.0058500	0.1235413	0.3692706
800	0.0862584	0.2451056	0.6172852	0.2102552	0.3018032	0.4524068	0.6450488	0.0215266	0.1991170	0.4438631
850	0.0563317	0.2721177	0.7770182	0.2055879	0.2678779	0.4467142	0.6613509	0.0165851	0.1524361	0.4328467
900	0.0845102	0.2449320	0.7605668	0.2069185	0.4129410	0.4363484	0.7105335	0.0166820	0.1481178	0.3823462
950	0.0704683	0.2299136	0.7741759	0.2426407	0.4513283	0.4596737	0.7229215	0.0312986	0.0799097	0.4237443
1000	0.0726912	0.3064172	0.7056559	0.1226159	0.4614921	0.4781593	0.7306821	0.0125533	0.1055230	0.3985206

0	0.0777158	0.2543630	0.6761846	0.1732957	0.4139613	0.5103838	0.8670654	0.0474327	0.1353670	0.4344249
50	0.5507313	0.4898845	0.5857470	0.1965769	0.1835949	0.4035527	0.7234157	0.0477167	0.1478138	0.3814677
100	0.4476812	0.7278230	0.6705076	0.3100584	0.0663768	0.5416335	0.5670265	0.0244795	0.1482526	0.5061352
150	0.5174882	0.5845305	0.5877530	0.4828531	0.1253388	0.4321299	0.7845685	0.0257012	0.1805364	0.5171095
200	0.6271872	0.6543536	0.5501533	0.6932466	0.1084500	0.4460678	0.6921919	0.0256165	0.2417164	0.4909559
250	0.7283313	0.6135828	0.4179418	0.6112942	0.1487313	0.4477764	0.6453800	0.0289686	0.2454304	0.5110836
300	0.6426889	0.5562341	0.4564965	0.6358991	0.0579481	0.5031820	0.6956987	0.0315027	0.2555549	0.4266148
350	0.6338056	0.5099602	0.3937800	0.7652935	0.0784655	0.4951928	0.6182479	0.0440499	0.2211433	0.6325825
400	0.7828669	0.6240750	0.3718992	0.6639153	0.1030956	0.4946875	0.6788122	0.0623694	0.2088802	0.4802364
450	0.5558790	0.6561581	0.4205133	0.6094465	0.0679510	0.5286260	0.8464893	0.0329177	0.1311448	0.5391362
500	0.6929508	0.5825493	0.4278297	0.7233734	0.0899740	0.4774282	0.7385099	0.0555616	0.2179523	0.5768572
550	0.3664987	0.3936108	0.4528261	0.4999144	0.2435587	0.3562436	0.7403087	0.0390340	0.2434444	0.4663363
600	0.1832082	0.2802113	0.4551719	0.3878880	0.4083081	0.4208542	0.5931217	0.0410106	0.1241114	0.3007637
650	0.0809586	0.1971399	0.5807813	0.3105450	0.4155980	0.5200611	0.7012686	0.0176215	0.0990973	0.4240458
700	0.0650547	0.2382417	0.7639147	0.1660022	0.4280424	0.4805811	0.7223756	0.0092102	0.1011947	0.3804632
750	0.0598123	0.2405897	0.8577416	0.2194695	0.3006437	0.4959520	0.7401854	0.0055317	0.1787728	0.4817562
800	0.0775848	0.2529159	0.7216735	0.2493458	0.3546056	0.4834899	0.7053864	0.0113978	0.1418901	0.5254983
850	0.0566956	0.2030070	0.7111285	0.2001835	0.3561559	0.4586392	0.7992494	0.0334643	0.1608615	0.5070926
900	0.0535867	0.2600730	0.7110800	0.1917048	0.3873694	0.4791186	0.8048463	0.0068428	0.1814811	0.3126162
950	0.0351954	0.2589092	0.8213622	0.1555109	0.3451848	0.3830919	0.6641146	0.0345977	0.1083263	0.4232631
1000	0.0922367	0.2616794	0.6289833	0.1902145	0.3622725	0.5520175	0.7773395	0.0148229	0.1453558	0.4749239

0	0.0518009	0.2464089	0.8152079	0.2236357	0.3749300	0.6182959	0.6020836	0.0396976	0.1188988	0.3694630
50	0.0437609	0.2150934	0.7220247	0.2502318	0.4512647	0.4395852	0.7599335	0.0556560	0.3386811	0.3447409
100	0.0864129	0.2281221	0.7355344	0.2037814	0.3475353	0.3996347	0.6832412	0.1126737	0.3629464	0.4210885
150	0.0972043	0.3456207	0.6105020	0.2380214	0.3899846	0.3826201	0.4952187	0.1695591	0.3709644	0.3946520
200	0.0660679	0.2707049	0.7275546	0.2210797	0.3550084	0.2681549	0.2648860	0.1691211	0.3603485	0.3022907
250	0.0679963	0.2944310	0.6884202	0.2109968	0.4616044	0.1976645	0.1464473	0.1744945	0.3446639	0.2943787
300	0.0684951	0.2885955	0.6581581	0.1829133	0.5191263	0.1277552	0.1236326	0.1962976	0.3406530	0.2541347
350	0.0577790	0.3607222	0.5671114	0.1698462	0.6090297	0.0813953	0.1515108	0.2094799	0.3572430	0.2075523
400	0.0934704	0.3645452	0.6840929	0.1743865	0.5125585	0.0978363	0.1569477	0.1858502	0.3003469	0.1722942
450	0.0777645	0.4533721	0.8070025	0.1071667	0.7100680	0.0552775	0.1368101	0.1783227	0.2507324	0.1588892
500	0.1013960	0.3503345	0.6574553	0.1443615	0.6837467	0.0972407	0.1597823	0.2094628	0.3318540	0.1950003
550	0.0621384	0.3354581	0.7042982	0.1424406	0.5436983	0.0705412	0.1728499	0.0908941	0.0979155	0.1578086
600	0.0846994	0.2566206	0.6153443	0.1813956	0.5546696	0.0878598	0.3152897	0.0387478	0.0706238	0.1476050
650	0.0582183	0.2652777	0.8266530	0.1333693	0.6007199	0.1804259	0.4085003	0.0459365	0.1452760	0.2541206
700	0.0557834	0.2373861	0.8770009	0.1651751	0.6237456	0.1955456	0.7685571	0.0145306	0.1466410	0.2495776
750	0.0761134	0.2072039	0.8205683	0.1316314	0.4629497	0.4385661	0.7638858	0.0429539	0.0780508	0.3587369
800	0.0711075	0.2202206	0.7458471	0.1709466	0.3484877	0.4473755	0.7083738	0.0114367	0.0671010	0.5037762
850	0.0653084	0.2594743	0.6943438	0.1546394	0.3631907	0.3974667	0.7046197	0.0180320	0.1198769	0.4234203
900	0.0734584	0.2267562	0.7071154	0.2157616	0.3677671	0.5785319	0.7406247	0.0149103	0.1543322	0.4027760
950	0.0384495	0.2629689	0.6665862	0.2480048	0.3502471	0.3168417	0.8613228	0.0580405	0.1353993	0.4029617
1000	0.0503757	0.2447701	0.7317375	0.2199789	0.3797002	0.4308947	0.8471230	0.0110484	0.0938743	0.3829537

0	0.0666994	0.2365036	0.7403295	0.2031895	0.3878429	0.5528171	0.7809892	0.0188509	0.0883477	0.3751109
50	0.3175599	0.1876451	0.6439180	0.2700286	0.3679237	0.7771735	0.7201368	0.0652314	0.1285427	0.4995840
100	0.5508959	0.2057583	0.8207134	0.2433108	0.2782887	0.6666507	0.8249519	0.0174244	0.1636716	0.4502818
150	0.5295504	0.2117084	0.7878322	0.2855631	0.2285093	0.7021583	0.7328258	0.0344670	0.2403479	0.5130075
200	0.5103373	0.1866791	0.7805719	0.2974061	0.3753828	0.7360052	0.7973880	0.0382074	0.3057547	0.5164964
250	0.5306635	0.1913524	0.6942668	0.2679133	0.3571355	0.7481847	0.6063406	0.0682159	0.2483329	0.3781308
300	0.5253845	0.1528830	0.5423440	0.2478539	0.3157977	0.7472493	0.7623081	0.0818027	0.2113214	0.4456602
350	0.5233793	0.2053133	0.6383850	0.2541293	0.3435412	0.7551511	0.6886769	0.0360388	0.1770084	0.5320730
400	0.6480999	0.2142977	0.5215069	0.3636288	0.2474523	0.7717502	0.9633936	0.0399926	0.2149686	0.3968608
450	0.4908348	0.1921041	0.6475875	0.2070598	0.3057158	0.7569926	0.6961040	0.0303207	0.2465909	0.5054814
500	0.4418770	0.2086160	0.6775900	0.2212376	0.2671044	0.8190392	0.7252841	0.0299350	0.1407708	0.4831808
550	0.1367714	0.2244690	0.6219489	0.2732296	0.3653089	0.4984471	0.6532242	0.0301101	0.2051567	0.4222501
600	0.0613595	0.2053639	0.5872425	0.3079128	0.3076229	0.5918532	0.7925307	0.0185698	0.2077055	0.4200097
650	0.0457498	0.2921033	0.6631950	0.3525315	0.3647139	0.4771175	0.7090884	0.0445209	0.1506735	0.4302915
700	0.0660412	0.1935682	0.6295904	0.2616507	0.3372498	0.3800068	0.7714941	0.0281791	0.1479121	0.3809607
750	0.0819272	0.2555019	0.7485698	0.1491855	0.4720167	0.4541648	0.7894471	0.0081764	0.1676564	0.4727397
800	0.0596815	0.1749516	0.6409980	0.2569339	0.4245914	0.4961835	0.7023942	0.0169911	0.1795299	0.4435527
850	0.0498535	0.2171033	0.6845993	0.1786762	0.3837029	0.4629509	0.7256609	0.0159875	0.1234469	0.3151054
900	0.1011081	0.2295398	0.6020782	0.2480759	0.3578025	0.4496185	0.7669977	0.0101882	0.1377855	0.4929933
950	0.0512379	0.2456022	0.7617128	0.2065070	0.3598111	0.4850262	0.8021847	0.0213929	0.1782422	0.3907492
1000	0.0927377	0.2522745	0.6673421	0.2384551	0.4446660	0.5904621	0.8126762	0.0147438	0.1713296	0.3690157

0	0.0786568	0.2312250	0.6464034	0.2172294	0.3465112	0.6548782	0.6671694	0.0252207	0.1158331	0.3569964
50	0.5560156	0.2025477	0.7188507	0.1855209	0.4215266	0.6377166	0.5582630	0.0288298	0.2795240	0.6844548
100	0.4992535	0.2187503	0.8194482	0.1471160	0.3220319	0.5979168	0.5616205	0.0735052	0.3998473	0.7319695
150	0.6085699	0.2687504	0.7428220	0.1051595	0.2940351	0.5078409	0.4761309	0.2874312	0.4530474	0.6871072
200	0.6923655	0.2670250	0.7009181	0.1613275	0.3351891	0.4289372	0.1809596	0.4416176	0.3657502	0.6949725
250	0.6752607	0.2842034	0.6374768	0.0964513	0.3753715	0.4107402	0.0329834	0.4870884	0.4609754	0.6971378
300	0.6185959	0.2414075	0.6711992	0.1007656	0.4301167	0.4419503	0.0234500	0.3688206	0.5233366	0.6084777
350	0.6592850	0.3177554	0.7390641	0.0911343	0.3329932	0.3666674	0.0280558	0.3846063	0.5935609	0.8009716
400	0.6516590	0.2219801	0.7668097	0.1078666	0.4906076	0.2700029	0.0167995	0.4083364	0.4109692	0.7284210
450	0.6932956	0.3172464	0.7396740	0.0720433	0.3578463	0.3846859	0.0163989	0.3079403	0.5438439	0.7111566
500	0.5956458	0.2864819	0.6741766	0.0865873	0.4625790	0.3417153	0.0268126	0.3872047	0.4050892	0.7756679
550	0.2464066	0.2953117	0.8276254	0.1430148	0.4274151	0.0584966	0.0513142	0.4486943	0.4098087	0.3528589
600	0.0808182	0.2559040	0.7556014	0.1122420	0.5821701	0.0895512	0.0529427	0.1965741	0.1829229	0.1825732
650	0.0694038	0.2363903	0.7130821	0.1671996	0.5011356	0.0664520	0.1476497	0.0764489	0.0943007	0.1132375
700	0.0692006	0.3166442	0.8546615	0.1973100	0.6342611	0.0767723	0.3046193	0.0363719	0.1635815	0.1448804
750	0.0853613	0.2629556	0.6553325	0.1101515	0.7536527	0.1233953	0.5636484	0.0089952	0.0961196	0.1510150
800	0.1052795	0.2832488	0.7200107	0.1492156	0.6017127	0.2871402	0.6414755	0.0154848	0.1115188	0.3089091
850	0.0814015	0.2534854	0.7671697	0.0759455	0.4728769	0.3158432	0.7656253	0.0210687	0.1085049	0.3247076
900	0.0883716	0.2391773	0.7339389	0.1252342	0.5403007	0.5525410	0.7994048	0.0091737	0.0941919	0.4093755
950	0.0645729	0.2833670	0.6827463	0.1792721	0.3645459	0.4238574	0.7664938	0.0060440	0.0953119	0.3830163
1000	0.0690499	0.2292412	0.6545849	0.1738254	0.3583368	0.4208397	0.7185547	0.0273198	0.1519240	0.3983173

0	0.0855444	0.2235969	0.6988820	0.2432558	0.3931823	0.5532301	0.7523460	0.0199622	0.1392607	0.3901378
50	0.0237936	0.2457517	0.6550345	0.1796915	0.3400543	0.4445367	0.6206161	0.0395587	0.1592436	0.4156507
100	0.0476256	0.2597023	0.7558905	0.1283268	0.3396085	0.3566161	0.6142967	0.0126845	0.0991120	0.3730063
150	0.0162846	0.1987187	0.6413604	0.0915689	0.3850881	0.3510786	0.5531248	0.0098521	0.1376977	0.3147407
200	0.0380011	0.2462975	0.8165326	0.1349686	0.3726454	0.3204525	0.6749515	0.0049346	0.1510904	0.2914974
250	0.0545531	0.2155335	0.7343927	0.0668143	0.3169687	0.3029022	0.5707673	0.0079613	0.0682098	0.3279426
300	0.0845502	0.2856278	0.6999015	0.0914452	0.3833855	0.4133097	0.6049704	0.0088404	0.1465193	0.3568711
350	0.0617561	0.3082908	0.7120841	0.1435574	0.3914899	0.3696560	0.5382193	0.0185363	0.1040161	0.3502973
400	0.0413055	0.2674144	0.6337604	0.0938862	0.3355704	0.4360848	0.6089887	0.0202083	0.0922823	0.4055880
450	0.1171725	0.2023791	0.6708638	0.1056253	0.4495465	0.3907047	0.6008281	0.0262657	0.0968133	0.3010797
500	0.0376045	0.2788000	0.7990326	0.1044395	0.4644897	0.4586892	0.5644508	0.0103975	0.0783910	0.3406287
550	0.0467026	0.2283419	0.6062919	0.1293446	0.4449169	0.3027950	0.6826841	0.0125802	0.1399797	0.3284024
600	0.0808469	0.2343110	0.8097599	0.1294691	0.3019470	0.3519737	0.6947810	0.0189555	0.1715247	0.4293364
650	0.0279472	0.1456125	0.7402071	0.1626964	0.3525822	0.5136855	0.8080217	0.0086013	0.1150799	0.4352676
700	0.0605072	0.1667824	0.6405804	0.1775275	0.3732873	0.5961955	0.8287650	0.0058426	0.1296674	0.3761136
750	0.0784025	0.2144236	0.7870267	0.1889039	0.3770399	0.6087103	0.8171116	0.0040076	0.1151238	0.3933789
800	0.0474572	0.1644152	0.6753814	0.2203662	0.2756216	0.5638993	0.7145160	0.0113429	0.0930973	0.3939273
850	0.0609064	0.2528645	0.7011915	0.2727429	0.4144235	0.4578541	0.6731138	0.0412655	0.0879618	0.4545846
900	0.0524069	0.2249526	0.6748229	0.2399002	0.3547110	0.4785732	0.6965812	0.0433866	0.2070018	0.4425199
950	0.0469009	0.2483423	0.7121980	0.3049332	0.3128008	0.4547797	0.7187977	0.0137457	0.1894489	0.3552960
1000	0.0278327	0.2617024	0.8326085	0.1455896	0.3250927	0.4530176	0.7283236	0.0291099	0.1673968	0.4194790

0	0.0686442	0.1868314	0.7058707	0.2106637	0.4328484	0.5477086	0.8352784	0.0067920	0.1089696	0.4207406
50	0.0429739	0.3016235	0.7583154	0.2303963	0.2960680	0.4945685	0.7759625	0.0186340	0.1561616	0.4711138
100	0.0844823	0.3155896	0.7430423	0.3147909	0.3908669	0.5503254	0.9010824	0.0152572	0.0787416	0.4410552
150	0.0472915	0.3173393	0.6305284	0.2252491	0.2979587	0.4830707	0.6715378	0.0166378	0.1998576	0.4808013
200	0.0331138	0.2288121	0.6004228	0.2375638	0.3587397	0.4506572	0.7133262	0.0101715	0.1588019	0.4101798
250	0.0642797	0.2902267	0.7437839	0.2303913	0.3097547	0.3907618	0.8303235	0.0112827	0.1702177	0.3931970
300	0.0754174	0.2819746	0.7446447	0.2931225	0.4250660	0.4322875	0.6245187	0.0425645	0.1229774	0.3667945
350	0.0255732	0.2056564	0.6919604	0.2051525	0.4533327	0.4595811	0.7158623	0.0232787	0.1311076	0.4188477
400	0.0579288	0.2013902	0.8501919	0.2524139	0.3455189	0.4607701	0.7620469	0.0479209	0.1549973	0.4212543
450	0.0300648	0.2084048	0.6668531	0.1765657	0.5118079	0.5182369	0.7797866	0.0142758	0.1907699	0.4223256
500	0.0893690	0.1756644	0.6903845	0.2294217	0.3704819	0.4818705	0.6691040	0.0249690	0.1703561	0.3836177
550	0.0275617	0.2347102	0.6006668	0.2800860	0.3247874	0.4820368	0.6525079	0.0196395	0.1760178	0.3535107
600	0.0720366	0.2470518	0.8674157	0.2517677	0.5300178	0.4967774	0.6963526	0.0191090	0.1096040	0.3661287
650	0.0340815	0.1975191	0.7111309	0.2290927	0.3774690	0.4784891	0.6790091	0.0083458	0.1102344	0.3158734
700	0.0588238	0.2306854	0.6497660	0.1921331	0.3751129	0.4742071	0.8356929	0.0047153	0.1111985	0.4564602
750	0.0430660	0.2179046	0.6493448	0.2774894	0.3668032	0.4850250	0.8108028	0.0336877	0.1310201	0.4169016
800	0.0822189	0.1993050	0.6199986	0.2214466	0.4015177	0.5111481	0.9217531	0.0165065	0.2176842	0.3836185
850	0.0212573	0.2533606	0.5946173	0.3236521	0.3469030	0.5361690	0.7532759	0.0218133	0.1226007	0.4125962
900	0.0321890	0.2245445	0.7333564	0.1967415	0.3501542	0.4141000	0.7666158	0.0134050	0.0955708	0.4059857
950	0.0523927	0.2211527	0.7364805	0.2151412	0.3684130	0.4424531	0.7900194	0.0118728	0.1051519	0.3730147
1000	0.0292753	0.2130239	0.7506607	0.1685805	0.3373456	0.4878675	0.7935601	0.0131193	0.0994397	0.3323000

0	0.0639989	0.2272591	0.7609510	0.1508938	0.4405289	0.4046841	0.7373121	0.0310058	0.1334798	0.4033843
50	0.0507672	0.2477162	0.8221475	0.2066299	0.3015751	0.4700216	0.4824612	0.4922471	0.6843097	0.5193372
100	0.0566928	0.3562996	0.6269610	0.2927904	0.4264888	0.2552947	0.2669492	0.6849977	0.8107784	0.4824197
150	0.0831087	0.5004997	0.6140070	0.2834181	0.3526413	0.1405635	0.1057375	0.8627312	0.7481156	0.4994422
200	0.1594896	0.4041027	0.8658325	0.2264361	0.4666415	0.0792571	0.1052797	0.6385099	0.8598709	0.3701356
250	0.1304626	0.5269160	0.6704780	0.1811137	0.4929518	0.1382638	0.0699210	0.7457625	0.9031964	0.3011412
300	0.1410056	0.4178593	0.7459762	0.2156672	0.6905566	0.0608099	0.0874858	0.6742800	0.7256666	0.5304684
350	0.2061300	0.5097172	0.8252251	0.1478155	0.6872028	0.1043480	0.0751194	0.8410456	0.8322462	0.3384515
400	0.1922395	0.4422073	0.7018570	0.1301585	0.6486570	0.0846398	0.0682939	0.6044765	0.7712480	0.3586028
450	0.1463313	0.5296875	0.7342419	0.1320338	0.6659798	0.0790895	0.0658815	0.7585204	0.6517890	0.2908335
500	0.3211025	0.6024052	0.7333521	0.1010614	0.7184589	0.0800450	0.0691720	0.7620246	0.7350439	0.3527242
550	0.2162527	0.4050694	0.8555076	0.0694255	0.7904118	0.0742760	0.0776216	0.4828620	0.1069205	0.1629599
600	0.1230292	0.3508879	0.7862781	0.1110453	0.7956390	0.0695308	0.0453320	0.1773401	0.1062003	0.1387712
650	0.0927731	0.2417808	0.7655089	0.1052532	0.6098977	0.0563932	0.0929569	0.0768941	0.0932139	0.1050183
700	0.0658070	0.2924897	0.6144891	0.0918585	0.6734722	0.0690336	0.2722711	0.0488430	0.0986052	0.1501903
750	0.0399317	0.2176814	0.7696819	0.0781254	0.6945640	0.1790894	0.6672298	0.0100856	0.1339095	0.3138152
800	0.0457173	0.3414075	0.7672541	0.0882057	0.7352607	0.2027189	0.6770544	0.0075558	0.0992777	0.2594620
850	0.0364624	0.2449432	0.6759122	0.0724532	0.5602117	0.2690895	0.7375867	0.0184123	0.1220137	0.3196238
900	0.0376367	0.1664672	0.6941499	0.2426454	0.5093114	0.3999108	0.7952979	0.0094286	0.1067847	0.3417296
950	0.0723706	0.3168814	0.7698965	0.0929301	0.4548579	0.4882608	0.7030917	0.0137825	0.0715486	0.3368665
1000	0.0258039	0.2212149	0.7205096	0.1903665	0.4709451	0.4734878	0.7075297	0.0207364	0.1277009	0.4035509
