"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
200	0.4030266	0.3168187	0.4734802	0.3492938	0.5140444	0.4935604	0.7157342	1.0505975	0.9913701	0.9471550
250	0.2753221	0.3222915	0.4656567	0.3968143	0.5029579	0.4957431	0.6362330	0.9236785	0.9857570	1.0270942
300	0.2155480	0.2695585	0.5148926	0.3278484	0.4701608	0.6111473	0.6630344	0.9415045	0.9055279	1.0285684
350	0.1700319	0.2770041	0.5583143	0.3642982	0.3915943	0.6911466	0.6470841	0.9149654	0.8993807	1.0345549
400	0.1504112	0.3110145	0.4905415	0.3396020	0.3668859	0.7699789	0.6195831	0.9519246	0.8142191	0.9610842
450	0.1237513	0.2391498	0.5212857	0.4468465	0.3184155	0.8685642	0.5878642	0.9386715	0.8151087	0.9061198
500	0.1157989	0.2655342	0.5592627	0.4007594	0.3472766	0.9708979	0.5987390	0.8925230	0.7713812	0.9972983
550	0.1278166	0.7892667	0.3309163	0.4915228	0.3129982	0.9706519	0.6238419	1.0390827	0.7296081	1.0083368
600	0.3389621	0.9550244	0.1762033	0.6692492	0.2922042	1.0407625	0.5556118	0.9515843	0.7007187	0.9826975
650	0.5787266	1.0013766	0.1108323	0.8589192	0.2880314	0.9674934	0.4834129	0.9110690	0.6877039	1.0564163
700	0.7206858	1.0492175	0.0906197	0.9565182	0.3022005	0.7880720	0.4362170	0.9600721	0.7210659	0.9415638
750	0.8870064	1.0297897	0.1003497	0.8692922	0.3090652	0.7963870	0.4725616	0.9869983	0.8012739	1.0572244
800	0.8019686	1.1083179	0.0802137	0.8586108	0.3432723	0.6030906	0.5063629	0.9996835	0.7447616	1.0842714
850	0.8146885	1.0229898	0.0743403	0.8133521	0.4148656	0.5123982	0.5304323	0.9603955	0.7956687	1.0621295
900	0.7877552	1.0222054	0.0729551	0.8733000	0.4286399	0.4894948	0.4977719	0.8520285	0.8807176	1.0836949
950	0.7608247	1.0349891	0.0587833	0.7986609	0.4761451	0.5617495	0.5662618	0.9248020	0.8999781	1.0715182
1000	0.8449643	0.9948997	0.0833534	0.7295023	0.4263802	0.4523780	0.5891856	0.9688690	0.9277863	1.1612592

0	0.7110189	0.9459757	0.0742582	0.6655756	0.5939222	0.2844211	0.6292558	0.9994855	1.0198620	0.9806615
50	0.7301391	0.8783720	0.0736747	0.6426630	0.2791215	0.1084995	0.3903251	0.9616936	0.9879812	1.0167327
100	0.7703948	0.8646545	0.0894232	0.9478379	0.2002063	0.0744493	0.2392853	0.9306437	0.9386855	1.0195626
150	0.7919009	0.9055605	0.0879459	0.9690533	0.1863053	0.1224698	0.1703997	0.8908062	1.0915522	1.0021031
200	0.8197191	0.9613412	0.0925064	0.9274188	0.1888935	0.1233941	0.1469324	0.9590204	1.0368199	1.0469739
250	0.7610493	0.9391567	0.0821413	0.9021508	0.1844227	0.1390754	0.1320530	0.9087611	1.0643199	1.0926228
300	0.7371416	0.9174781	0.1163813	0.9370709	0.1904910	0.1455574	0.1418397	0.9540169	0.9730401	1.1317772
350	0.7315164	0.9120924	0.0977848	0.9125216	0.1886088	0.1234507	0.1625584	0.9476277	0.9710721	1.0536393
400	0.7204091	0.9414601	0.1080793	0.9965912	0.2312612	0.1516014	0.2205739	0.9221567	1.0591569	1.0808545
450	0.6436285	0.9727416	0.0638179	1.0055049	0.1906981	0.1234079	0.1851562	0.9956590	0.9496745	1.0136487
500	0.7053822	0.9079359	0.0811915	0.9380815	0.1965154	0.1062726	0.1498878	1.0379785	0.9349049	0.9525267
550	0.7525237	1.0253033	0.0824935	0.8171409	0.5796466	0.7077674	0.3475210	0.9756046	0.9302148	0.9951498
600	0.7926574	1.0604815	0.0860194	0.7721330	0.4335265	0.8988771	0.4771159	0.9594390	0.8995359	0.9512506
650	0.7048679	1.0216165	0.0896337	0.8015493	0.3257573	0.6440510	0.5574602	0.8687149	0.8298819	0.9227454
700	0.7603431	1.0336937	0.0844848	0.8789445	0.3617650	0.6005558	0.5343675	0.9078793	0.8304714	0.9484816
750	0.8460412	1.0210370	0.0776006	0.8485509	0.3764778	0.5615521	0.5267588	0.9761206	0.8581602	0.9481257
800	0.7821156	1.0854665	0.0501392	0.8236343	0.3949570	0.6193025	0.5391630	0.8935844	0.8588173	0.9832475
850	0.7828835	0.9764480	0.0804630	0.8056233	0.4097324	0.5370788	0.5922362	0.7890922	0.8558065	0.9729252
900	0.8255070	1.0880887	0.0845367	0.8420471	0.4365630	0.3916620	0.5707145	0.9366030	0.8575376	1.0124590
950	0.8788773	1.0020602	0.0786982	0.8426450	0.4682506	0.4183769	0.5737766	0.8736348	0.8626412	0.9822179
1000	0.8325393	0.9800209	0.0814115	0.8113924	0.5146364	0.3559514	0.5589278	0.8655043	0.8648591	0.9414406

0	0.7110189	0.9459757	0.0742582	0.6655756	0.5939222	0.2844211	0.6292558	0.9994855	1.0198620	0.9806615
50	0.8483436	0.9996536	0.3891475	0.2599361	0.5888717	0.3443739	0.6215013	0.9507616	0.3669406	0.9041246
100	0.9188819	0.9794517	0.4424262	0.2014129	0.5705577	0.2965387	0.7060744	0.7451053	0.2107434	0.8682461
150	0.9328024	0.9405025	0.4696286	0.1441517	0.6315586	0.2312639	0.7368185	0.3778528	0.1096570	0.8656856
200	0.9877464	1.0307992	0.4914773	0.1238246	0.6823682	0.1806271	0.9153962	0.1560684	0.1099515	0.8007612
250	1.0518021	1.0215964	0.5101007	0.0924660	0.7479360	0.1044951	0.9623338	0.0961113	0.0938500	0.7956270
300	1.0014588	0.9762209	0.4460520	0.0976128	0.8491909	0.0795027	1.0577774	0.0527398	0.0773015	0.8008119
350	0.9570210	1.0403283	0.4288333	0.0455032	0.8610759	0.0705824	1.0533873	0.0218716	0.0520454	0.9000558
400	0.9511886	0.9216395	0.4649498	0.0440028	0.9306025	0.0914316	1.1188851	0.0144307	0.0713926	0.8066587
450	0.9519587	0.9157336	0.4873480	0.0483587	0.8276912	0.1171074	1.0574717	0.0227039	0.0801980	0.8109189
500	0.9995058	0.9651581	0.5525417	0.0514587	0.8668860	0.0645839	1.0302835	0.0336893	0.0801408	0.8474633
550	0.8067146	0.9923203	0.2102416	0.1250006	0.8637063	0.0640035	0.9159944	0.3001873	0.7199267	1.0113870
600	0.8474452	1.0426864	0.1151431	0.3801826	0.8654908	0.0639604	0.9767652	0.6577019	0.8942540	1.0714150
650	0.8425547	0.9866350	0.0875276	0.4508031	0.8970050	0.0723763	0.8635459	0.8715023	0.8734022	0.9752700
700	0.8278586	0.9918825	0.0865576	0.4906092	0.9183401	0.0976526	0.8829110	0.9941715	0.9334428	1.0522679
750	0.7167054	0.9846734	0.0859244	0.5261334	0.8808895	0.1106753	0.7838202	0.9622925	0.9891935	0.9840904
800	0.7218428	1.0162883	0.0673551	0.5896561	0.8313134	0.1573946	0.7363248	1.0041557	0.9773092	0.9783700
850	0.7856439	0.9580139	0.0755828	0.5636715	0.8101433	0.1591192	0.6849203	0.9895658	1.0321712	0.9664880
900	0.7954885	0.9531866	0.0667716	0.4904373	0.7312760	0.2043263	0.6891657	0.9862763	0.9796214	0.9291683
950	0.7817207	0.9190814	0.0892370	0.5070627	0.7746680	0.2166441	0.7095583	0.9372488	0.9205621	1.0442409
1000	0.8064079	1.0318518	0.0921165	0.5544000	0.6568673	0.2144614	0.6677315	0.9599931	0.9361067	1.0291666

0	0.7110189	0.9459757	0.0742582	0.6655756	0.5939222	0.2844211	0.6292558	0.9994855	1.0198620	0.9806615
50	0.7651946	1.0351592	0.1830327	0.3447802	0.2035845	0.3728677	0.5391261	0.9510983	0.7829158	0.9891508
100	0.7209090	0.9871776	0.1926689	0.3536094	0.0915578	0.3764288	0.5203320	0.9426772	0.7008310	0.9870139
150	0.7918632	1.0800945	0.1446093	0.3987975	0.0802310	0.4958551	0.4802852	0.9204361	0.6310187	1.0486504
200	0.7350554	1.0734416	0.1482929	0.4195849	0.0461428	0.5410887	0.4366621	0.8549333	0.6694203	0.9220462
250	0.8201068	0.9644695	0.1578074	0.3846439	0.0479444	0.6160611	0.5320560	0.9001842	0.6204729	0.9344242
300	0.7623092	1.0321924	0.1599579	0.4429566	0.0484567	0.4670725	0.4956928	0.8729685	0.5659507	1.0072693
350	0.7668485	1.0663523	0.1452035	0.4082564	0.0413491	0.3660656	0.5424621	0.8062794	0.6548963	0.9548786
400	0.7892868	1.0482874	0.1678414	0.3855062	0.0644981	0.3845142	0.4864048	0.8549268	0.6522742	1.0222968
450	0.8490205	1.0511977	0.1756313	0.4127746	0.0669768	0.4683526	0.5344647	0.8355289	0.6765309	0.9800803
500	0.7842633	0.9884630	0.1533081	0.4296489	0.0555666	0.5018204	0.5779422	0.8805478	0.7296461	0.9350839
550	0.8223703	0.9954520	0.1073448	0.9185727	0.3960698	0.3990953	0.5354619	0.9304639	0.8525672	0.9818005
600	0.8481382	0.9904082	0.0872639	0.8354515	0.5078913	0.4279983	0.6094257	0.8787945	0.9056198	1.0175490
650	0.8015361	0.9119575	0.0959476	0.7438481	0.4984428	0.3219625	0.6308415	0.9878377	0.9169480	0.8953707
700	0.8193543	0.9552353	0.0795758	0.7028350	0.6220725	0.3317566	0.7063602	0.9847950	0.9139356	0.9606779
750	0.7357007	0.9941552	0.0856304	0.6078301	0.6454268	0.2831235	0.6388634	1.0185511	0.9664897	1.0481524
800	0.7667868	1.0580279	0.0705169	0.6630853	0.5573107	0.2880620	0.6061107	1.0648449	0.9069432	1.0224444
850	0.7824727	1.0940714	0.0772250	0.5837594	0.6906368	0.3021305	0.6127985	0.9994961	0.9306705	0.9943475
900	0.7784367	1.0285664	0.0746729	0.5685260	0.6719626	0.2957217	0.6706034	0.9267966	0.9429429	1.0798485
950	0.7197368	0.9025379	0.0765614	0.6772942	0.6950280	0.2436637	0.6969365	1.0250245	0.9208163	0.9813468
1000	0.7491045	0.9805839	0.0838181	0.5871419	0.6705227	0.2136784	0.7021132	1.0167738	1.0440310	0.9837804

0	0.7110189	0.9459757	0.0742582	0.6655756	0.5939222	0.2844211	0.6292558	0.9994855	1.0198620	0.9806615
50	0.6945723	0.6785295	0.0923192	0.2919764	0.6580351	0.1966942	0.5678468	1.0246645	0.9813309	0.7279633
100	0.6858014	0.5647943	0.0845429	0.2204279	0.7792170	0.1660556	0.5000513	0.9793981	0.9753647	0.6716060
150	0.6009458	0.6815156	0.0614333	0.1828020	0.7236255	0.2201707	0.5258509	0.9196616	0.9919199	0.6903870
200	0.5351353	0.5468641	0.0935581	0.1353650	0.6951651	0.1994017	0.5625909	0.9392841	0.9954443	0.6752677
250	0.4792060	0.5195471	0.0793945	0.1799297	0.6436159	0.2529188	0.5560231	0.9982614	1.0312125	0.7417927
300	0.4346598	0.5677194	0.0714019	0.1689837	0.6169319	0.3261701	0.5139587	0.9502397	0.9394180	0.6312643
350	0.5083736	0.4644533	0.0798513	0.2480399	0.5721069	0.3328472	0.5339654	0.9149034	0.9928294	0.6888034
400	0.4779749	0.5314897	0.0827082	0.2799731	0.6207812	0.3165438	0.5120955	0.9965699	1.0248002	0.6174858
450	0.4504429	0.5806377	0.1045257	0.2473783	0.5840195	0.3119286	0.5237216	0.9297269	0.9813683	0.6894216
500	0.4582018	0.5891833	0.1039661	0.2106855	0.6187705	0.3272639	0.5596875	0.9457844	0.9871007	0.6507367
550	0.4875996	0.8259639	0.0813123	0.6115602	0.5752646	0.6536149	0.5540605	0.9369146	1.0032469	0.9632761
600	0.5851942	0.9990905	0.0890324	0.6749358	0.5125787	0.6227320	0.5278525	1.0161088	0.9716080	0.9998004
650	0.7146261	1.0225634	0.0845916	0.7859661	0.4267859	0.5737131	0.5666710	0.9513433	0.9324011	1.0347015
700	0.8024869	1.0087409	0.0904283	0.7252639	0.4628995	0.5199637	0.6102091	0.9992219	0.9033378	0.9845638
750	0.8486707	0.9577952	0.0550318	0.7178101	0.4786774	0.3997756	0.6368408	1.0220044	0.9499920	0.9029949
800	0.8276487	0.9678701	0.0719144	0.7861291	0.4867811	0.3706073	0.6345808	0.9448042	0.8794834	0.9489030
850	0.8250192	1.0107903	0.0832254	0.8053257	0.4854102	0.3163483	0.6057124	0.8852954	0.8794286	0.9393168
900	0.7915364	1.0068498	0.0750024	0.8390319	0.5260186	0.3167232	0.6177796	0.9044153	0.9582713	0.9454687
950	0.8089798	0.9473253	0.0793726	0.6192365	0.6364576	0.2990683	0.6155879	0.9515864	1.0027774	0.9663551
1000	0.8403657	1.0386139	0.0955340	0.5662246	0.5489549	0.3202256	0.6549574	0.9400522	0.9085064	1.0446407

0	0.7110189	0.9459757	0.0742582	0.6655756	0.5939222	0.2844211	0.6292558	0.9994855	1.0198620	0.9806615
50	0.8746468	0.9285662	0.2794264	0.5000479	0.5229462	0.3213912	0.5501826	1.0237675	0.9804337	1.0106314
100	0.7411998	0.9521540	0.3613994	0.3917374	0.6574726	0.2257567	0.5138058	0.9948367	0.9207979	1.0246104
150	0.7827289	0.9146996	0.4012911	0.3336192	0.6294342	0.2261715	0.5458094	0.9484777	0.9897139	1.0668710
200	0.7234980	1.0395374	0.3771185	0.2616350	0.5988261	0.2645010	0.5470572	0.9828245	0.9234558	0.9867827
250	0.7156038	1.0509366	0.3298323	0.2887119	0.6535834	0.3527450	0.5364412	1.0066711	0.9293658	1.0022573
300	0.8374014	1.0251890	0.3418817	0.2604604	0.5908516	0.3908931	0.5562280	0.9472540	0.9491289	1.0107637
350	0.7889187	1.0317075	0.3235250	0.2175551	0.5702417	0.3031956	0.5016147	1.0598954	0.9962097	1.0041830
400	0.7687070	0.9626594	0.3313631	0.3919708	0.5868419	0.3254357	0.5400635	0.9955673	0.9452774	0.9877076
450	0.7398854	0.9818830	0.3764461	0.3139723	0.5919391	0.3358477	0.5404950	0.9164782	0.9162182	1.0155874
500	0.7571893	1.0207013	0.3696369	0.3028850	0.5709474	0.3831786	0.5084024	0.9732993	0.8621147	1.0242231
550	0.8095321	0.9867556	0.1649428	0.4833286	0.5257251	0.3950666	0.5501879	0.9279042	0.8788416	0.9386665
600	0.8132801	1.0296949	0.1168947	0.6515139	0.5548425	0.3965791	0.5482617	0.9426730	0.9738234	1.0527668
650	0.8144713	1.1176592	0.0920230	0.6344739	0.5672953	0.4141302	0.5432721	0.9926567	0.9330821	0.9728458
700	0.7513895	1.0500684	0.0932645	0.5756718	0.5765271	0.4238686	0.5733726	0.9934384	0.8948459	0.9871634
750	0.6895892	1.0695846	0.0893857	0.6187147	0.5295575	0.4618828	0.6043234	0.9411610	0.9089200	1.0201633
800	0.7351062	1.0465880	0.0795645	0.6899736	0.5546301	0.4495004	0.6132909	0.9220613	0.8974884	0.9826343
850	0.8405300	1.1004850	0.0826253	0.7248725	0.4526287	0.4762922	0.5750191	1.0106359	0.9321689	0.9831806
900	0.9353513	1.0538227	0.0933840	0.7701745	0.5438040	0.4296928	0.5758176	1.0654599	0.9262675	0.9901874
950	0.7858624	0.9601729	0.0903993	0.6976348	0.5360302	0.5121234	0.5853272	0.9244825	0.9167744	1.0188080
1000	0.8396040	0.8894399	0.0856098	0.7195003	0.5176738	0.4679116	0.5711074	0.9632605	0.8568051	1.0727691
