"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
500	0.6091744	0.8235917	0.6265849	0.0946406	0.6763659	0.2388964	0.5279870	0.7479474	0.0229431	0.0033199
550	0.7038839	0.6563803	0.3612099	0.0808267	0.6438717	0.2216974	0.6087036	0.7956108	0.2819745	0.0415209
600	0.8111732	0.7729478	0.3166508	0.0414944	0.6873914	0.5056050	0.6745321	0.7881636	0.2792951	0.0311326
650	0.6588005	0.7144928	0.3587703	0.0241464	0.7728953	0.4588196	0.6655476	0.6585898	0.3241363	0.0412156
700	0.6675481	0.7807756	0.1965955	0.0579231	0.9069550	0.4288643	0.6266764	0.5352673	0.4107696	0.0605280
750	0.6456936	0.7178306	0.1837726	0.0393071	0.7744699	0.3259697	0.4631771	0.5542991	0.4017458	0.0297226
800	0.7288854	0.6847211	0.2738321	0.0938350	0.6549681	0.3813502	0.4944723	0.5535330	0.3632077	0.0490997
850	0.7874315	0.7278795	0.2721637	0.0502595	0.7353948	0.5056122	0.4960352	0.4806519	0.5509585	0.0628268
900	0.7381883	0.8463230	0.1694642	0.1038713	0.6011818	0.5774080	0.5432392	0.4636948	0.4384829	0.0463572
950	0.7199554	0.7829515	0.1416621	0.0442180	0.6654938	0.4657936	0.4462981	0.4206311	0.5375935	0.0494932
1000	0.7449720	0.7854512	0.1844562	0.0608665	0.9390428	0.7402962	0.4870597	0.4376586	0.4602042	0.0653803

0	0.7044892	0.8158856	0.2558803	0.0448701	0.8214887	0.6042546	0.4347424	0.5305925	0.5323452	0.0423411
50	0.8291162	0.8101007	0.1170695	0.0125270	0.8790936	0.5828357	0.4972894	0.4715845	0.4437785	0.0239450
100	0.7181522	0.7751279	0.0601602	0.0034394	0.7866825	0.5477347	0.4158218	0.3034453	0.5380353	0.0023896
150	0.7253204	0.6396671	0.0290241	0.0004889	0.6685425	0.5981894	0.4364551	0.2796316	0.5181795	0.0001031
200	0.6576743	0.7930442	0.0466226	0.0001169	0.7334295	0.5540993	0.3391632	0.1851495	0.5924740	0.0000476
250	0.6070193	0.7243666	0.0143505	0.0003251	0.7370098	0.6507485	0.4419495	0.2111611	0.7180983	0.0000061
300	0.6326977	0.8330720	0.0319696	0.0007116	0.7567366	0.6628823	0.2863252	0.2224682	0.6728070	0.0007306
350	0.6330118	0.8180665	0.0186345	0.0016564	0.8774739	0.9185105	0.2170880	0.2310445	0.8706164	0.0016762
400	0.8670017	0.8243131	0.0143383	0.0000000	0.8981474	0.7765772	0.2294964	0.2640640	0.6981874	0.0009138
450	0.6109465	0.6933002	0.0219801	0.0006205	0.9211965	0.9397264	0.2283079	0.1420276	0.8183130	0.0000000
500	0.6177934	0.6328607	0.0486952	0.0055752	0.7024146	0.6611066	0.2525514	0.1464750	0.7890797	0.0003316
550	0.7371423	0.7512970	0.0602827	0.0590562	0.8680136	0.8677922	0.2618650	0.2881102	0.7474650	0.0242591
600	0.7116430	0.7387891	0.0751613	0.0390555	0.6995765	0.8722304	0.1984255	0.3266947	0.7077022	0.0397812
650	0.8704866	0.7118489	0.1704439	0.0487777	0.7790965	0.8001176	0.3039495	0.3366568	0.6700744	0.0521031
700	0.6601484	0.8861182	0.0941320	0.0511248	0.8686795	0.7378283	0.4076942	0.4307862	0.6856085	0.0741367
750	0.7467132	0.8680429	0.1389145	0.0379036	0.8316905	0.8655393	0.3613175	0.4440840	0.6225083	0.0985626
800	0.7570220	0.8876944	0.1649230	0.0504408	0.8094167	0.7205469	0.2698942	0.4486363	0.5451774	0.0477241
850	0.7530415	0.8320708	0.1872068	0.0329928	0.8563066	0.7233329	0.4081744	0.3900089	0.5883835	0.0864392
900	0.6427407	0.8059545	0.1909730	0.0487003	0.7148591	0.6773449	0.4333223	0.4291824	0.4330653	0.0476104
950	0.6913332	0.7710446	0.1457145	0.0266932	0.8676147	0.6826050	0.4351042	0.4776591	0.4765770	0.0537608
1000	0.6717602	0.8059156	0.0542851	0.0340702	0.6287045	0.8231785	0.4315255	0.3631419	0.5521300	0.0513206

0	0.6943752	0.9151491	0.2392383	0.0458764	0.9147015	0.6457423	0.4163474	0.4955915	0.5025911	0.0411553
50	0.7429185	0.7601059	0.1934976	0.0067385	0.8481289	0.4933300	0.5619747	0.4473851	0.4299459	0.0112649
100	0.9319033	0.6509751	0.1323626	0.0021374	0.8160163	0.6308429	0.4783688	0.4474102	0.5562144	0.0340321
150	0.6703435	0.6385204	0.0496512	0.0000958	0.7656501	0.7017522	0.3459476	0.3378642	0.7132926	0.0146706
200	0.7414804	0.7377835	0.0671208	0.0004992	0.8129567	0.5442150	0.3708811	0.4303318	0.6350293	0.0138647
250	0.6739973	0.7387224	0.0248321	0.0000523	0.7186751	0.5247273	0.4933474	0.4581604	0.6374719	0.0329192
300	0.7119485	0.6692097	0.0120332	0.0000389	0.8342529	0.6396972	0.3253382	0.4017225	0.7270252	0.0091039
350	0.7474882	0.5612276	0.0395016	0.0006648	0.6490856	0.5855361	0.2551850	0.3065606	0.9567390	0.0062929
400	0.6923371	0.6977693	0.0257971	0.0005305	0.7050689	0.7081135	0.2669953	0.2805428	0.6510833	0.0090055
450	0.6898975	0.8157765	0.0113241	0.0003940	0.8257625	0.7034113	0.2562038	0.2927299	0.6518137	0.0115604
500	0.8374557	0.8147527	0.0301722	0.0005151	0.9683624	0.6824033	0.2660061	0.4515853	0.7556652	0.0335582
550	0.7294759	0.8604500	0.0381910	0.0464068	0.7580923	0.7035484	0.3194888	0.2998406	0.8144499	0.0250890
600	0.8467109	0.7194241	0.0428308	0.0739998	0.6839587	0.7267862	0.2849811	0.3029219	0.8457365	0.0366043
650	0.7448935	0.6894227	0.1379167	0.0817883	0.8431265	0.7388182	0.2760598	0.3793295	0.5886260	0.0685329
700	0.6937076	0.7246734	0.2871721	0.0524079	0.6982348	0.7604766	0.4266407	0.4700709	0.4600273	0.1152187
750	0.8485263	0.7788845	0.2864962	0.0217754	0.7904184	0.6787550	0.3863902	0.4279310	0.6124791	0.0644865
800	0.7004795	0.5959207	0.2424483	0.0687806	0.7560176	0.6830912	0.3962837	0.3520256	0.4802867	0.0415583
850	0.7873033	0.7120207	0.2233197	0.0679280	0.7490125	0.6177249	0.3734992	0.3751201	0.4961159	0.0446445
900	0.6984692	0.9547363	0.2218058	0.0597598	0.7467562	0.8604454	0.3955039	0.4764090	0.4790782	0.0694588
950	0.6940617	0.6953863	0.1894539	0.0926189	0.7538842	0.7213332	0.4818282	0.5643395	0.5342729	0.0518023
1000	0.7509338	0.7962096	0.2270854	0.0469056	0.6555705	0.7633548	0.5994352	0.4290045	0.4060549	0.0536440

0	0.7432724	0.7609017	0.2519208	0.0353563	0.7056769	0.6935754	0.4530757	0.4824383	0.5407806	0.0673554
50	0.6566135	0.7323017	0.2470117	0.0078122	0.6687476	0.7156001	0.4641332	0.3326467	0.3578832	0.0711962
100	0.6770222	0.7535641	0.1799443	0.0020439	0.6590889	0.5691263	0.5504581	0.2608621	0.3499599	0.0464050
150	0.7594718	0.7184503	0.0807940	0.0000771	0.8441583	0.5616322	0.3692106	0.2580111	0.5010382	0.0669168
200	0.7331470	0.7409421	0.0243794	0.0000540	0.7729735	0.5751727	0.4961465	0.2744810	0.4577981	0.0633941
250	0.7048626	0.8258789	0.0213309	0.0002183	0.7029462	0.5532134	0.5078956	0.2610211	0.5641408	0.0374157
300	0.8582106	0.6973248	0.0324588	0.0002238	0.8162337	0.4693859	0.5037176	0.2281967	0.7006628	0.0487244
350	0.7023388	0.7493888	0.0268420	0.0007306	0.8471710	0.6609651	0.3175164	0.2134980	0.7247099	0.0713252
400	0.7009314	0.7432296	0.0401121	0.0000408	0.8540728	0.6718820	0.3922336	0.1471963	0.6432892	0.0509018
450	0.7079794	0.7095560	0.0127128	0.0001491	0.6708150	0.7234648	0.4362524	0.1698628	0.6115358	0.0807683
500	0.6997715	0.8103513	0.0262202	0.0000000	0.8930591	0.7986627	0.2985235	0.1578649	0.6147347	0.0868076
550	0.6418961	0.9982985	0.0235615	0.0375768	0.7099233	0.7856885	0.3574690	0.2609724	0.6912678	0.0268244
600	0.6938437	0.7560722	0.1356279	0.0345232	0.8202828	0.7380945	0.3296417	0.3151855	0.7283113	0.0440647
650	0.6412989	0.8468222	0.2926568	0.0551274	0.8208263	0.7599099	0.3989368	0.2863916	0.7579185	0.0491010
700	0.6707470	0.8876192	0.3931145	0.0530800	0.7545200	0.9009996	0.3560914	0.3594367	0.4629864	0.0453928
750	0.7601675	0.7351320	0.4091558	0.0288036	0.8016325	0.8278402	0.3833821	0.5644977	0.5072513	0.0472383
800	0.7024406	0.8245715	0.3761338	0.0446625	0.9379690	0.7663952	0.3923008	0.3896850	0.5104692	0.0471129
850	0.7279433	0.8161420	0.3951871	0.0319286	0.7850258	0.8441849	0.5034065	0.3850542	0.4058504	0.0544984
900	0.6688555	0.8203085	0.4100099	0.0535234	0.8572413	0.7529055	0.4173070	0.4682359	0.4193130	0.0419756
950	0.7122799	0.7495545	0.2965546	0.0303286	0.8210801	0.7113334	0.3818177	0.5152563	0.4700177	0.0422192
1000	0.6050296	0.8182276	0.3732692	0.0414011	0.8998538	0.6330166	0.5281681	0.5727556	0.4258807	0.0675234

0	0.5978432	0.9552272	0.3015434	0.0352913	0.8944474	0.6639209	0.5116915	0.4309835	0.4896437	0.0581004
50	0.7115583	0.6818311	0.1926199	0.0189981	0.6652049	0.4777391	0.4986965	0.4801771	0.4817289	0.0745649
100	0.7991827	0.7563357	0.2262623	0.0379168	0.7189281	0.4389078	0.6228460	0.5048109	0.5462208	0.0743471
150	0.7589814	0.7016039	0.1816290	0.0603302	0.8244716	0.3909708	0.3702188	0.5093792	0.4478252	0.0405998
200	0.7182842	0.6892324	0.2707853	0.0536420	0.7663600	0.3259104	0.3999324	0.4273222	0.4382526	0.0411347
250	0.6903745	0.7235724	0.4046315	0.0897651	0.6849275	0.3852151	0.3663633	0.4702611	0.4827714	0.0725787
300	0.6695141	0.7972768	0.3455818	0.0400768	0.6919490	0.3827733	0.4142250	0.5186059	0.4054137	0.0354870
350	0.6596757	0.7682068	0.3971859	0.0677603	0.7692532	0.3929479	0.5474395	0.4842518	0.5390133	0.0689596
400	0.7850967	0.9119778	0.2221843	0.0433254	0.6480218	0.5342267	0.4535077	0.4445025	0.4957312	0.0233912
450	0.8133748	0.8172254	0.1537851	0.0560725	0.8647473	0.4868641	0.4815533	0.4276554	0.4118131	0.1246399
500	0.7674162	0.7253314	0.1761833	0.0378092	0.7314451	0.2969450	0.4488914	0.4600089	0.3900722	0.0450276
550	0.6430034	0.7702162	0.1898674	0.0448799	0.6842148	0.6798508	0.4806589	0.6103990	0.5139989	0.0527901
600	0.7383503	0.8036079	0.1944053	0.0478268	0.8294152	0.6665988	0.3631100	0.4209953	0.5900233	0.0166597
650	0.6477420	0.8021003	0.2330383	0.0478991	0.7786761	0.6137113	0.4731516	0.4094651	0.5398757	0.0426463
700	0.7079352	0.8757860	0.2709376	0.0436683	0.7934084	0.6647593	0.4979255	0.3971461	0.5336131	0.0782297
750	0.8004101	0.8720340	0.1651292	0.0430603	0.6892615	0.6884796	0.4143954	0.5464042	0.4922868	0.0440968
800	0.7416154	0.7945708	0.1532900	0.0659769	0.8179780	0.6855170	0.4742172	0.5013076	0.4707096	0.0758387
850	0.5802004	0.9054772	0.1686879	0.0455147	0.9672352	0.6884123	0.4163608	0.4142013	0.4308664	0.0361240
900	0.7915462	0.7480387	0.2155730	0.0262031	0.7264882	0.6840383	0.5218761	0.3451794	0.3798735	0.0659597
950	0.6099049	0.7086493	0.2389298	0.0214180	0.7108872	0.6530698	0.4476276	0.4930730	0.5347475	0.0451500
1000	0.7581013	0.8115102	0.2070509	0.0614023	0.8276163	0.9002608	0.4054487	0.4492525	0.5755328	0.0530089

0	0.6475067	0.8597039	0.2892782	0.0627122	0.7705861	0.5995037	0.4650478	0.3962165	0.4757219	0.0638420
50	0.6410550	0.8296033	0.2395639	0.0166071	0.6777964	0.7229879	0.4542310	0.4551608	0.4186550	0.0096231
100	0.6977404	0.6440298	0.2075013	0.0051602	0.7277358	0.6925134	0.4188241	0.5723606	0.5283771	0.0015198
150	0.6543133	0.8427219	0.1090645	0.0083258	0.6553404	0.8298368	0.4999520	0.4572287	0.5883052	0.0006496
200	0.6932317	0.8090980	0.1565891	0.0000213	0.9128418	0.6440381	0.3816128	0.5383142	0.6344427	0.0015144
250	0.6258717	0.8180886	0.1047180	0.0041941	0.9016362	0.6657709	0.4670926	0.4905929	0.7177773	0.0000757
300	0.7165280	0.8109844	0.1294967	0.0001199	0.9881119	0.6977395	0.4813464	0.3357767	0.6114015	0.0029214
350	0.7787668	0.8121313	0.0902960	0.0000378	0.7851992	0.7456331	0.3405843	0.2944155	0.6432914	0.0024680
400	0.6336497	0.7659568	0.0669236	0.0001432	0.7107089	0.8808980	0.3889493	0.3053582	0.7378051	0.0079194
450	0.8038709	0.7230129	0.0607446	0.0015408	0.6031832	0.9310171	0.3128270	0.2837085	0.5244074	0.0103722
500	0.6869256	0.7042004	0.1031322	0.0000683	0.8734961	0.9457667	0.4011424	0.3835886	0.6626167	0.0047051
550	0.7074207	0.7732894	0.0506967	0.0395578	0.7391057	0.7896474	0.4139155	0.4094954	0.6545500	0.0398039
600	0.5695985	0.6971777	0.1766286	0.0423150	0.7980505	0.7347267	0.4703286	0.3491862	0.5323832	0.0491960
650	0.7556985	0.6343440	0.2154002	0.0569081	0.7938037	0.7497673	0.4471487	0.4186358	0.5488356	0.0696460
700	0.7061327	0.7496741	0.1144945	0.0420436	0.7622711	0.6880988	0.3610934	0.4466025	0.4858604	0.0342112
750	0.7906010	0.8797464	0.1348202	0.0418045	0.7944234	0.8044990	0.4062810	0.4430801	0.4953500	0.0527960
800	0.6785936	0.8022163	0.3149461	0.0585695	0.8408320	0.6663840	0.3630933	0.5524101	0.5391589	0.0580669
850	0.6828516	0.8833280	0.3786878	0.0440994	0.7243407	0.6449485	0.5082191	0.4084370	0.6064942	0.0283944
900	0.8159743	0.7516784	0.3469374	0.0765060	0.7690140	0.6250310	0.3505444	0.4656120	0.4840635	0.0436987
950	0.6840828	0.7206088	0.3470316	0.0299828	1.0000000	0.6777512	0.3719646	0.5222055	0.3745173	0.0451977
1000	0.6714923	0.6975600	0.2810051	0.0602681	0.6778346	0.7498072	0.4507854	0.4870436	0.5107798	0.0661888

0	0.6906222	0.7546428	0.2023788	0.0373712	0.6919712	0.5672303	0.5085092	0.3748299	0.4296294	0.0543046
50	0.6477802	0.8191635	0.2778551	0.0379228	0.6834473	0.2056592	0.4205970	0.4659503	0.4605526	0.0550408
100	0.8169859	0.7694362	0.3033599	0.0905525	0.8312518	0.1656619	0.4424434	0.5905639	0.4946651	0.0480954
150	0.7518036	0.7996777	0.4071316	0.0548947	0.6142247	0.0954015	0.4081437	0.5118722	0.4032823	0.0584090
200	0.7148242	0.7537646	0.3303232	0.0584437	0.2851020	0.0169410	0.5614879	0.5025774	0.3323734	0.0558489
250	0.7690497	0.7148723	0.2557167	0.0875382	0.1852734	0.0203157	0.5657790	0.5372983	0.4838522	0.0886887
300	0.7200595	0.5809338	0.2224652	0.0447045	0.0843585	0.0525767	0.4230100	0.5784539	0.4745822	0.2092195
350	0.5938484	0.3426113	0.2692194	0.1161471	0.0853443	0.0265110	0.4337308	0.5425605	0.5452203	0.4879300
400	0.5557531	0.0809132	0.4179863	0.1738042	0.0677788	0.0238620	0.4282590	0.4717200	0.3864198	0.6702692
450	0.4335216	0.0361473	0.6112048	0.1826213	0.0345524	0.0323422	0.4176975	0.6631041	0.2272729	0.8081685
500	0.2288166	0.0371737	0.8143945	0.1215851	0.0869192	0.0166540	0.5561779	0.6848290	0.1253629	0.7509231
550	0.1036216	0.0520310	0.6870252	0.2329294	0.0756849	0.2998434	0.4766488	0.6551476	0.1751728	0.6398541
600	0.0604694	0.2141794	0.7451748	0.1113277	0.3594362	0.2969909	0.5524723	0.8582522	0.2704334	0.6631485
650	0.2245311	0.4930336	0.6461330	0.0907649	0.5249298	0.3680251	0.6505744	0.7327528	0.2888273	0.2080117
700	0.4724272	0.7634342	0.5328693	0.0556033	0.7888478	0.3831735	0.4951849	0.7718180	0.3839586	0.0989400
750	0.6605330	0.7007377	0.3812489	0.0516497	0.7806490	0.3513177	0.4937912	0.4875694	0.3675030	0.0850971
800	0.7416240	0.7112499	0.3151465	0.0697696	0.7693525	0.4297347	0.5402143	0.5797275	0.4725451	0.0595016
850	0.6281297	0.7343917	0.2276770	0.0517166	0.8283624	0.3901320	0.6303021	0.5927865	0.3825419	0.0871054
900	0.7710586	0.7364250	0.3603335	0.0237854	0.7065415	0.5932618	0.4228780	0.4314642	0.5423179	0.0742324
950	0.6885305	0.7902081	0.2079250	0.0730201	0.9029603	0.5694897	0.4478487	0.4720599	0.5877559	0.0315127
1000	0.7639093	0.9037919	0.3214502	0.0779394	0.7773082	0.5078021	0.4236823	0.4625453	0.3420290	0.0445136

0	0.7505966	0.9342956	0.3067384	0.0507580	0.8527768	0.7138689	0.4851429	0.4454548	0.5038685	0.0581461
50	0.8260542	0.7405857	0.1944088	0.0384389	0.7649179	0.1953930	0.4667122	0.3303330	0.5184143	0.0624005
100	0.7406484	0.8333985	0.2170943	0.0039093	0.6797841	0.0800887	0.3429955	0.3516534	0.5434521	0.0557365
150	0.5706609	0.7590225	0.1346490	0.0016940	0.2975074	0.0386273	0.5213103	0.4485941	0.3794863	0.0447438
200	0.6432408	0.8072754	0.0559962	0.0012882	0.1374213	0.0409762	0.5281499	0.3068503	0.6793685	0.0586942
250	0.7808492	0.7023509	0.0723645	0.0003688	0.1169949	0.0433000	0.3233295	0.3589851	0.6960651	0.1347881
300	0.7311525	0.5008391	0.0315615	0.0000000	0.0451730	0.0565108	0.3610092	0.2643361	0.8019431	0.4632640
350	0.6809775	0.1856057	0.0265019	0.0028132	0.0607747	0.0608275	0.2828624	0.1776037	0.6157677	0.6900128
400	0.3847365	0.1021643	0.0295518	0.0056581	0.0609944	0.0539297	0.4286716	0.3391896	0.4885621	0.7236846
450	0.2042453	0.0766029	0.0344070	0.0033250	0.0770077	0.0276318	0.5938127	0.3782633	0.4300548	0.7488250
500	0.1515747	0.0459610	0.0469403	0.0011251	0.0599818	0.0416446	0.4780788	0.4277182	0.3767829	0.7023694
550	0.0858081	0.1396173	0.0521609	0.0630641	0.3302387	0.3830148	0.5319999	0.5060925	0.3142025	0.6878501
600	0.2353843	0.5955071	0.2171056	0.0601292	0.6635853	0.5209142	0.5145304	0.5792730	0.5498938	0.2645126
650	0.4035427	0.6393661	0.2135155	0.0483559	0.7785825	0.6653566	0.4972164	0.4207572	0.5139357	0.1624477
700	0.6237628	0.7376842	0.3240869	0.0404209	0.7359818	0.7388368	0.4763708	0.4817997	0.5146440	0.1046044
750	0.7134901	0.7395938	0.3342503	0.0508890	0.6448481	0.6362724	0.4230038	0.5276004	0.4061006	0.0568913
800	0.7182189	0.7334895	0.4224474	0.0462693	0.7145994	0.6015792	0.4141354	0.5076654	0.5484809	0.0903677
850	0.8466375	0.6888717	0.3972346	0.0498041	0.7027791	0.4801492	0.4903156	0.5195142	0.4936721	0.0465958
900	0.6506267	0.7960151	0.3297873	0.0762443	0.7650877	0.4557975	0.5001966	0.5612771	0.4818890	0.0452216
950	0.7539712	0.8196157	0.2898231	0.0812095	0.8619041	0.5653781	0.5239298	0.5540327	0.5029735	0.0449178
1000	0.6610418	0.7937533	0.1529614	0.0281785	0.9343712	0.5021756	0.4695488	0.4832732	0.4439262	0.0573652

0	0.6725232	0.8957547	0.2853159	0.0270316	0.6720169	0.5723827	0.4338097	0.5182810	0.5412628	0.0911838
50	0.7395737	0.6407232	0.2495760	0.0212474	0.7984014	0.3502778	0.5106300	0.4084963	0.5629175	0.0507713
100	0.6228864	0.7872458	0.1337106	0.0047791	0.7185851	0.4008015	0.3780133	0.6406118	0.4453442	0.0490507
150	0.7351512	0.8109367	0.0766439	0.0000412	0.7009927	0.3802257	0.4695188	0.4026722	0.5334684	0.0854300
200	0.8601712	0.7517669	0.0573654	0.0015431	0.8006858	0.3834731	0.3318991	0.4325528	0.4961223	0.0473611
250	0.7559146	0.8329303	0.0345729	0.0020944	0.8281028	0.3493204	0.3461058	0.3749914	0.8231940	0.0771837
300	0.7813385	0.7496691	0.0332945	0.0001020	0.7328636	0.4143333	0.3402005	0.3444766	0.6920815	0.0790233
350	0.8061623	0.8214275	0.0224209	0.0000518	0.7747108	0.4956926	0.3408134	0.3036546	0.6485798	0.0442244
400	0.6361127	0.8250291	0.0220422	0.0000000	0.8191602	0.3914938	0.3514481	0.2629312	0.7329610	0.0684419
450	0.6943412	0.7833093	0.0496226	0.0029317	0.7283627	0.4733381	0.2361770	0.4088768	0.9422461	0.0591045
500	0.8554034	0.8259513	0.0186370	0.0005886	0.6888049	0.4650737	0.3346973	0.3108011	0.7244294	0.0579309
550	0.6979987	0.8448957	0.0487010	0.0441865	0.6338828	0.7275403	0.3066193	0.3070357	0.6740257	0.0353596
600	0.6881724	0.7392951	0.1209494	0.0752109	0.8650354	0.6454287	0.2585793	0.2433689	0.7642493	0.0432219
650	0.8642510	0.8190254	0.1353287	0.0550214	0.8430244	0.7827280	0.5079523	0.3069215	0.6203350	0.0433729
700	0.7529508	0.7693271	0.2166376	0.0546613	0.6623677	0.7020596	0.2533322	0.3637895	0.6526398	0.0521455
750	0.6159447	0.8242281	0.3090214	0.0568219	0.8424182	0.7143182	0.3140652	0.3611834	0.6092461	0.0386921
800	0.7769588	0.9930066	0.5089446	0.0335429	0.7609571	0.7481734	0.2987312	0.3238593	0.4751973	0.0752107
850	0.7326329	0.7610792	0.4624156	0.0722079	0.8799671	0.7464831	0.4195260	0.4186913	0.4092097	0.0263522
900	0.7796580	0.7441397	0.3112400	0.0629369	0.7997461	0.8625043	0.4177678	0.4784363	0.4494716	0.0964528
950	0.6471176	0.7472293	0.3105795	0.0611520	0.7899166	0.6618077	0.4536783	0.3723127	0.5463957	0.0844345
1000	0.7202445	0.6549730	0.2051894	0.0254733	0.8107104	0.4477717	0.4320286	0.4366655	0.4714637	0.0613558
