"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
150	0.2335097	0.2354921	0.5832554	0.6573300	0.5073824	0.4675135	0.2787328	0.5026586	0.0220470	0.6014264
200	0.2822021	0.3081030	0.4513012	0.8799218	0.3525986	0.2681183	0.2947037	0.4919001	0.0721397	0.6495323
250	0.2691197	0.5500995	0.4289359	0.7541783	0.3053240	0.1774855	0.3583333	0.6895016	0.0341493	0.6374241
300	0.0765749	0.4031983	0.5063323	0.6166116	0.1739189	0.1007839	0.5067674	0.4826833	0.0398029	0.6867067
350	0.1197637	0.3120541	0.6702100	0.5854881	0.0737065	0.0529294	0.4606447	0.3838445	0.0562714	0.5965408
400	0.0927296	0.3335119	0.5003167	0.7645734	0.0680287	0.0475815	0.3980944	0.5774798	0.0215046	0.5253602
450	0.1470578	0.3522612	0.5216697	0.7424604	0.0387713	0.0530853	0.3817512	0.4233223	0.0544548	0.6838004
500	0.1491349	0.3238840	0.5251512	0.6354263	0.0253672	0.0282444	0.4381774	0.4339062	0.0704060	0.5486918
550	0.1243700	0.3716614	0.4746026	0.8430662	0.0235559	0.0408275	0.4307616	0.3255376	0.0672914	0.6909679
600	0.1599520	0.4242665	0.4710689	0.7321984	0.0066506	0.0207632	0.3329640	0.1895276	0.0239606	0.6647936
650	0.1795624	0.3657659	0.4299250	0.8749566	0.0490991	0.0382379	0.1545683	0.1217510	0.0421404	0.6448112
700	0.1382961	0.3309978	0.4764669	0.6863907	0.0321752	0.2399671	0.1057378	0.0984901	0.0263610	0.7724797
750	0.1163111	0.3572542	0.5049884	0.7335746	0.0587824	0.4684224	0.0579850	0.1015681	0.0398604	0.6934610
800	0.1679952	0.3801096	0.5591925	0.7220344	0.1854315	0.5336831	0.0825120	0.0675923	0.0562135	0.7158426
850	0.1110699	0.3447216	0.5396228	0.8032831	0.2754856	0.6560338	0.0681874	0.0940497	0.0382439	0.7861504
900	0.1235592	0.3833645	0.4947634	0.7691454	0.4031237	0.7505024	0.0619859	0.0391554	0.0392720	0.7360206
950	0.1806249	0.3453607	0.4669423	0.7155633	0.4482578	0.6410268	0.0169281	0.0876332	0.0363687	0.7666703
1000	0.1621131	0.3438563	0.5305808	0.8204281	0.4425828	0.7432118	0.0315353	0.0795897	0.0411627	0.6991525

0	0.2598997	0.3500479	0.5148902	0.8188572	0.6335648	0.5853875	0.0392405	0.0800279	0.0432739	0.8433964
50	0.1778874	0.3997238	0.5424215	0.7630710	0.5015180	0.6610163	0.1464472	0.0713484	0.0177700	0.6654275
100	0.1590308	0.3901211	0.4951785	0.8086440	0.5488070	0.5326894	0.1145245	0.0799972	0.0341642	0.7879047
150	0.1871585	0.3095019	0.5728576	0.7480488	0.5768679	0.4431550	0.2257449	0.0457879	0.0235391	0.6860927
200	0.1142561	0.3662757	0.4720697	0.7795374	0.4819355	0.1593354	0.1990518	0.1052515	0.0461754	0.8042537
250	0.1454363	0.3503859	0.5245934	0.7934969	0.4835912	0.1821449	0.2325862	0.0935502	0.0173739	0.7077611
300	0.1506259	0.3287347	0.4540836	0.6431381	0.4132635	0.1178080	0.2779642	0.0787687	0.0140527	0.6325899
350	0.1280708	0.2874276	0.4768656	0.7976985	0.3890217	0.1441291	0.1749609	0.1110092	0.0303276	0.6711709
400	0.2909731	0.3888042	0.5172440	0.6782068	0.4257540	0.1319444	0.2124954	0.0584023	0.0200174	0.7283348
450	0.1400155	0.4448239	0.5783261	0.6009703	0.3704667	0.2072107	0.2498999	0.0531478	0.0442682	0.7237609
500	0.1366532	0.3154054	0.4791159	0.7201242	0.3630616	0.1074950	0.1835232	0.1047552	0.0374245	0.7063795
550	0.1115693	0.2984837	0.5279171	0.7207804	0.3025090	0.1304250	0.2101999	0.1038927	0.0303863	0.6905199
600	0.1786828	0.4548441	0.5467306	0.6817361	0.1232225	0.2182266	0.1179681	0.0862936	0.0476185	0.7272537
650	0.1499717	0.3150652	0.5190985	0.7567216	0.1343033	0.4369223	0.0460059	0.0635701	0.0401819	0.7443320
700	0.1889966	0.2837783	0.4623125	0.7117758	0.2258197	0.6299262	0.0527432	0.0854270	0.0899159	0.7165426
750	0.1788883	0.2937122	0.5608140	0.7049431	0.3103806	0.8785351	0.0510838	0.0984858	0.0913408	0.7042486
800	0.1805520	0.3827567	0.5035744	0.8449816	0.3474060	0.6910297	0.0514744	0.1524327	0.0463487	0.8886596
850	0.1959991	0.3205665	0.5095854	0.7658611	0.3852412	0.6656535	0.0191749	0.0892444	0.0728317	0.6793503
900	0.2875785	0.3217145	0.4572576	0.6982027	0.4953060	0.8318177	0.0210746	0.0817375	0.0356445	0.8242540
950	0.1187992	0.4321085	0.5706157	0.8006209	0.4792306	0.7013554	0.0326717	0.0845155	0.0634488	0.8417478
1000	0.2016549	0.4115006	0.4781926	0.7394170	0.4338047	0.7225112	0.0721474	0.0973383	0.0473254	0.7367336

0	0.2975763	0.4658758	0.6151412	0.7908624	0.5747111	0.6410884	0.0525103	0.1396111	0.0488761	0.8531681
50	0.1950955	0.3287998	0.4626816	0.6865483	0.4905186	0.7006111	0.0401266	0.0948535	0.0435487	0.5746722
100	0.1488929	0.3281725	0.6460858	0.7835406	0.3885238	0.6362797	0.0404924	0.1176514	0.0556020	0.4013289
150	0.1396830	0.3233810	0.6200681	0.8867585	0.4217646	0.6300518	0.0537556	0.0950896	0.1536298	0.2775256
200	0.0942609	0.3030594	0.5452725	0.6814232	0.6267647	0.7568593	0.0297326	0.2920254	0.2090519	0.1928728
250	0.1682646	0.3085879	0.6188843	0.7984486	0.5768984	0.6483449	0.0745135	0.2552068	0.2976075	0.2735428
300	0.3322204	0.3647340	0.4613268	0.6899242	0.5042782	0.5800510	0.2154089	0.3301146	0.3575921	0.2252760
350	0.2459564	0.2635066	0.5433039	0.8024794	0.3591485	0.4085366	0.2337647	0.3405395	0.4784124	0.2633299
400	0.2175581	0.4023476	0.5662476	0.7362296	0.3100409	0.3389199	0.2617052	0.3150823	0.5510597	0.2307106
450	0.2325424	0.4005046	0.5500251	0.9434920	0.2438657	0.2019910	0.3365093	0.4107158	0.4963346	0.2038390
500	0.1343729	0.4577192	0.5844603	0.7131977	0.1956730	0.1149455	0.3151066	0.3611696	0.4416140	0.2305950
550	0.1715764	0.4610216	0.4915599	0.6449562	0.1545921	0.0950408	0.2894284	0.4029282	0.3678688	0.3968850
600	0.1480336	0.3052880	0.5689923	0.9018404	0.0769252	0.0729628	0.2959040	0.3763097	0.2856631	0.5264424
650	0.2114890	0.2248211	0.6323412	0.9555599	0.0348911	0.0246156	0.3915433	0.2736698	0.1596677	0.8547362
700	0.2383883	0.2695881	0.4357380	0.8831897	0.0110257	0.0389719	0.2771802	0.2761340	0.1013481	0.9246390
750	0.1940040	0.3554303	0.4801152	0.7270540	0.0192936	0.0760205	0.1759796	0.1027084	0.0623545	0.7642647
800	0.2586108	0.3468605	0.5043001	0.6652013	0.0369033	0.1853975	0.1320890	0.1104326	0.0557319	0.7851689
850	0.2189114	0.3189133	0.4860985	0.7108922	0.0598815	0.2664437	0.1287481	0.1094677	0.0325481	0.8655850
900	0.1853664	0.4055436	0.5598780	0.7032733	0.1600131	0.4385167	0.0464647	0.0739069	0.0330733	0.8404075
950	0.1280162	0.4050383	0.4443446	0.8036353	0.1902698	0.6071722	0.0811086	0.0670156	0.0291756	0.6549269
1000	0.0893515	0.4219456	0.4748593	0.7464621	0.3109835	0.5509482	0.0403539	0.0712696	0.0195561	0.7149856

0	0.1935058	0.3408575	0.5925974	0.9535977	0.5518001	0.7317982	0.0596237	0.2029096	0.0371410	0.7558019
50	0.2199267	0.2905904	0.5858977	0.6129252	0.4439989	0.6895052	0.0470422	0.0884106	0.0345459	0.6415626
100	0.1240201	0.2296975	0.6675438	0.6804303	0.4391342	0.6414081	0.0324309	0.0334852	0.0206422	0.7046672
150	0.2012812	0.2880246	0.5989681	0.7296205	0.4786516	0.7082694	0.0332043	0.0542207	0.0152297	0.7381723
200	0.3503661	0.2688076	0.5978188	0.7683211	0.4329019	0.7004438	0.0281040	0.0414616	0.0103423	0.7204970
250	0.3213250	0.2654336	0.5520581	0.8479851	0.4042538	0.7427582	0.0341699	0.0667672	0.0058685	0.7799560
300	0.3078497	0.2939592	0.7172126	0.7225915	0.4197232	0.8170585	0.0391846	0.0736869	0.0068826	0.7396635
350	0.3118513	0.2008100	0.8113903	0.7208573	0.3910284	0.8856919	0.0143498	0.0475709	0.0084498	0.7245374
400	0.4380791	0.2199931	0.5954176	0.6466893	0.3823758	0.6602222	0.0367451	0.0310057	0.0067993	0.9048636
450	0.5190466	0.2971262	0.6685890	0.8766868	0.4480648	0.7775470	0.0461374	0.0886823	0.0076294	0.8914202
500	0.4554889	0.2828843	0.6468182	0.6640651	0.5361286	0.6735393	0.0361739	0.0593130	0.0149494	0.8659181
550	0.4243163	0.2101871	0.5592945	0.8494991	0.4926106	0.7221960	0.0459112	0.0656009	0.0465044	0.9338743
600	0.4923221	0.2372359	0.4707930	0.6585777	0.4925146	0.6967526	0.0504417	0.0856379	0.0622787	0.7430840
650	0.3737272	0.3223327	0.6123951	0.5727528	0.6005548	0.6940444	0.0260788	0.0886195	0.0541475	0.8612516
700	0.3507516	0.3032998	0.5440719	0.6833807	0.5897400	0.6189609	0.0687988	0.0997261	0.0760198	0.7128503
750	0.3966524	0.3787721	0.4863433	0.8180899	0.4597397	0.7591266	0.0641363	0.1658296	0.0609815	0.7471600
800	0.1322851	0.3349263	0.4360393	0.6457666	0.3822658	0.6903267	0.0408643	0.1586792	0.0323462	0.8265638
850	0.1031006	0.4945183	0.5478435	0.7370129	0.3592401	0.6885646	0.0627786	0.0718017	0.0264661	0.8498438
900	0.1001719	0.3719353	0.4871657	0.6688992	0.4034763	0.8720049	0.0509466	0.0739312	0.0102424	0.8131306
950	0.1135370	0.3248934	0.5096186	0.7306654	0.4689795	0.7897308	0.0482335	0.0940459	0.0193827	0.8357612
1000	0.2343097	0.3819351	0.5499856	0.7574745	0.5446938	0.7338294	0.0423388	0.0448269	0.0185066	0.7492323

0	0.1982792	0.4358648	0.6998923	0.7311220	0.5323412	0.5816517	0.0352926	0.1546124	0.0617222	0.7824087
50	0.2253622	0.2607733	0.5888279	0.8601985	0.4998136	0.7735731	0.0444473	0.0858062	0.0395204	0.8177317
100	0.3230352	0.1922126	0.5339445	0.6306234	0.4735815	0.7320568	0.0179108	0.1015265	0.0554857	0.8184893
150	0.4780727	0.1931790	0.5035818	0.7234955	0.5110430	0.7213947	0.0259281	0.1016468	0.0167249	0.7077927
200	0.4594405	0.1218765	0.4391216	0.8146659	0.4198279	0.7679771	0.0592572	0.0955791	0.0202614	0.5969440
250	0.5439185	0.1181112	0.4888235	0.6620079	0.5708062	0.9491130	0.0407955	0.0545552	0.1209108	0.7240321
300	0.4808593	0.1496002	0.4595849	0.6738269	0.5377867	0.7719332	0.1260024	0.0682923	0.0708405	0.6865072
350	0.4708753	0.2398697	0.5266019	0.7252941	0.5028887	0.7299724	0.0468686	0.0705781	0.0812203	0.5399186
400	0.4495128	0.1943533	0.5311091	0.8164370	0.5025988	0.7574633	0.0377630	0.0747784	0.0601949	0.7566784
450	0.3684788	0.1590062	0.6093556	0.7774190	0.4091349	0.7562697	0.0589553	0.0892892	0.0558659	0.6619478
500	0.4059521	0.1977791	0.7235068	0.8299332	0.4622706	0.8139888	0.0361370	0.1297940	0.0803614	0.8477220
550	0.5484444	0.1956775	0.4898438	0.7153190	0.5463371	0.7417862	0.0534765	0.0485697	0.0576928	0.8671929
600	0.4441682	0.1977694	0.5472965	0.6413182	0.4135814	0.7293324	0.0476339	0.1297628	0.0485542	0.8674770
650	0.3049743	0.2641235	0.6534003	0.8443650	0.4255755	0.8495203	0.0974525	0.1187969	0.0479362	0.6846499
700	0.2438350	0.3187804	0.4291121	0.7856715	0.5292792	0.7264925	0.0812488	0.1271831	0.1046751	0.7289672
750	0.1874615	0.4887936	0.4544067	0.8422226	0.3707063	0.5976443	0.0348462	0.1081935	0.0381094	0.6119192
800	0.1224604	0.3463474	0.5057919	0.7037601	0.4265302	0.6914091	0.0373646	0.0701359	0.0479408	0.6679397
850	0.2274131	0.4604857	0.4785922	0.7013355	0.4580616	0.8319202	0.0310740	0.0489499	0.0676535	0.7905572
900	0.1700488	0.3560790	0.5374220	0.7137597	0.4645901	0.8179933	0.0426927	0.0949666	0.0536315	0.7662015
950	0.1115085	0.2468445	0.6226011	0.8469695	0.6117327	0.9376497	0.0652711	0.1202010	0.0250039	0.8314117
1000	0.1763565	0.2759071	0.6240097	0.8886590	0.5050483	0.7842519	0.0427555	0.0764496	0.0266815	0.8188078

0	0.2232211	0.4350601	0.5659304	0.7268943	0.6382510	0.7801412	0.0527125	0.1213829	0.0547633	0.7179829
50	0.1996821	0.2264431	0.5201514	0.7133783	0.4293558	0.5605937	0.0595307	0.1308258	0.0315044	0.7584872
100	0.5708333	0.0586630	0.6528050	0.7958210	0.3966253	0.2287241	0.0217895	0.0560298	0.0900678	0.6342167
150	0.6015572	0.1377026	0.5583285	0.7077398	0.2540042	0.2698586	0.0302825	0.1012737	0.1362881	0.8198367
200	0.5759863	0.0966590	0.4645656	0.7934557	0.1781176	0.1848250	0.0356960	0.2135893	0.1161566	0.7811022
250	0.6309359	0.0815297	0.4579661	0.7384207	0.1403385	0.2131918	0.0261716	0.0822912	0.1583054	0.7063699
300	0.6879665	0.0760156	0.5378657	0.9221548	0.0967011	0.1718968	0.0818220	0.1906860	0.2165695	0.7447013
350	0.7364983	0.0708448	0.6580966	0.9062127	0.1133211	0.2567382	0.1010252	0.2492044	0.2128936	0.7569272
400	0.6072057	0.0855419	0.4457605	0.7658834	0.1069750	0.1802940	0.1443052	0.3059940	0.2864190	0.7276203
450	0.6152872	0.1419782	0.5293356	0.7354911	0.1000681	0.1137926	0.1964787	0.3078196	0.1906952	0.6597181
500	0.7828387	0.1579065	0.3929464	0.6859461	0.0922400	0.0443029	0.1935003	0.3577151	0.3373710	0.7868203
550	0.6841510	0.2065844	0.4171988	0.7804816	0.0661552	0.0982900	0.1572788	0.2167139	0.1766595	0.7715148
600	0.5387038	0.3024346	0.5548049	0.8610783	0.0495964	0.2242693	0.1712204	0.2018940	0.1497755	0.6783163
650	0.3217550	0.2946873	0.4651496	0.6711000	0.0870076	0.2230112	0.2028460	0.2420756	0.1040493	0.7216664
700	0.1851849	0.4703944	0.4552990	0.7136946	0.0508904	0.2667001	0.1297759	0.1025999	0.0407916	0.7649663
750	0.0822246	0.4178550	0.5599075	0.6358689	0.0936616	0.3268398	0.1006967	0.0918565	0.0175634	0.7531420
800	0.0551082	0.2721272	0.4364906	0.6535215	0.1863161	0.5213453	0.0460341	0.1168454	0.0350183	0.7916452
850	0.0867507	0.4196835	0.4835294	0.6560899	0.2350523	0.7370593	0.0308930	0.0865435	0.0394648	0.7052100
900	0.1501976	0.4199982	0.6637154	0.6048337	0.2761926	0.7475614	0.0548303	0.1257946	0.0310604	0.5787680
950	0.1348811	0.4660862	0.5488978	0.7517181	0.4464390	0.8353213	0.0116669	0.1014445	0.0486232	0.8338658
1000	0.1228218	0.3338009	0.4586858	0.7770095	0.4184662	0.7652185	0.0340522	0.0614931	0.0352747	0.6877803

0	0.1497993	0.3442019	0.5309771	0.7642991	0.5333411	0.6950284	0.0549497	0.1356679	0.0585008	0.8994491
50	0.0678864	0.2944254	0.5643809	0.8234702	0.5515473	0.8823347	0.0857759	0.0539626	0.0212703	0.7103847
100	0.0359724	0.2156459	0.7160611	0.6829902	0.6300338	0.7435973	0.0827862	0.0921104	0.0279791	0.7372393
150	0.0616718	0.2696279	0.6983918	0.8331637	0.5344741	0.6542053	0.1346654	0.0817836	0.0185489	0.6886645
200	0.0516848	0.2319451	0.6558943	0.8008582	0.5845316	0.5771346	0.2589136	0.0834740	0.0163424	0.6049693
250	0.0598272	0.2100113	0.6786786	0.5904299	0.5268927	0.5691492	0.1666884	0.0729915	0.0289557	0.7787819
300	0.0431737	0.2632036	0.7091035	0.8556844	0.3689494	0.5154352	0.1143250	0.1130064	0.0338052	0.7373297
350	0.0575315	0.2383674	0.7360249	0.6949588	0.3551414	0.5452494	0.1779561	0.0970581	0.0260161	0.8400908
400	0.0859034	0.1821006	0.8041967	0.8747083	0.4420628	0.4643146	0.1957464	0.1072657	0.0194688	0.7622375
450	0.0981052	0.2104830	0.8328893	0.6772859	0.4349817	0.3747929	0.1471703	0.0545205	0.0083378	0.7788065
500	0.0645068	0.1975662	0.5909714	0.7706922	0.2833091	0.2480888	0.1918186	0.1298114	0.0134801	0.8800555
550	0.2935977	0.1908536	0.5138793	0.7690543	0.3216517	0.2888861	0.1575023	0.0870486	0.0573440	0.7773871
600	0.3675970	0.3249233	0.5029960	0.6373572	0.2778949	0.4690768	0.0830645	0.1504798	0.0447950	0.8937648
650	0.2944556	0.2686171	0.5448877	0.7455176	0.2329794	0.6888936	0.0246780	0.0873677	0.0383279	0.7070875
700	0.1387046	0.3689629	0.5715302	0.7511465	0.2565691	0.6774500	0.0231377	0.1020144	0.0587617	0.6837806
750	0.2045169	0.3072836	0.6817236	0.8598459	0.3765003	0.6894381	0.0263953	0.0981582	0.0282258	0.6748446
800	0.2533518	0.3985710	0.6195368	0.7901033	0.4350172	0.8841379	0.0735635	0.0907010	0.0255220	0.7097475
850	0.2171656	0.4562443	0.5303415	0.6496054	0.3975346	0.7311617	0.0463044	0.1648842	0.0275078	0.6512704
900	0.1806381	0.3652826	0.5609090	0.8920388	0.3579732	0.7774547	0.0746586	0.0626326	0.0446009	0.6327928
950	0.1442759	0.2641273	0.6058240	0.7563765	0.4561539	0.6449797	0.0366170	0.0743877	0.0484818	0.6798612
1000	0.2191673	0.2773671	0.5201029	0.7024161	0.4369206	0.7084942	0.0403060	0.1172144	0.0416471	0.6121018
