"Time"	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W
800	0.2388353	0.9987686	0.0737712	0.2745204	0.9164551	0.2350093	0.6131943	0.7259991	0.8161317	1.0000000
850	0.2390817	0.9987795	0.0743857	0.2759265	0.9166235	0.2351789	0.6122167	0.7263369	0.8161075	1.0000000
900	0.2391680	0.9987861	0.0748435	0.2769241	0.9167766	0.2352989	0.6116722	0.7265021	0.8160858	1.0000000
950	0.2392037	0.9987898	0.0751502	0.2775613	0.9168967	0.2353753	0.6113868	0.7265806	0.8160690	1.0000000
1000	0.2392219	0.9987918	0.0753398	0.2779374	0.9169811	0.2354202	0.6112437	0.7266170	0.8160573	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2593450	0.9988227	0.0890496	0.2669352	0.9172721	0.2392474	0.3747510	0.7553133	0.6129936	1.0000000
100	0.3874176	0.9989641	0.2134552	0.3828691	0.9213757	0.2644358	0.2129127	0.7845364	0.4471623	1.0000000
150	0.5688211	0.9991286	0.4490475	0.5452575	0.9341557	0.3092713	0.1545654	0.7956038	0.3809241	1.0000000
200	0.7046454	0.9992379	0.6555238	0.6509031	0.9506451	0.3533483	0.1356118	0.7963881	0.3551966	1.0000000
250	0.7820199	0.9992881	0.7821151	0.7021150	0.9639811	0.3834422	0.1301615	0.7938795	0.3415357	1.0000000
300	0.8228373	0.9993012	0.8467821	0.7235320	0.9723238	0.3994244	0.1291634	0.7909561	0.3322565	1.0000000
350	0.8450512	0.9992967	0.8760863	0.7315911	0.9768007	0.4062931	0.1294978	0.7884287	0.3261905	1.0000000
400	0.8576728	0.9992861	0.8879370	0.7342551	0.9789499	0.4085221	0.1301208	0.7864821	0.3227922	1.0000000
450	0.8647921	0.9992750	0.8919658	0.7349063	0.9798719	0.4087771	0.1306996	0.7851204	0.3212163	1.0000000
500	0.8685667	0.9992657	0.8928041	0.7348826	0.9802054	0.4083605	0.1311420	0.7842581	0.3206614	1.0000000
550	0.8351346	0.9992381	0.8276315	0.7860642	0.9800506	0.3845067	0.3470555	0.7544250	0.5162400	1.0000000
600	0.6605919	0.9991157	0.5670836	0.6708498	0.9764342	0.3221878	0.5103240	0.7309464	0.6852737	1.0000000
650	0.4707472	0.9989598	0.3319467	0.4961599	0.9660733	0.2761109	0.5788288	0.7249856	0.7633290	1.0000000
700	0.3496922	0.9988559	0.1945377	0.3789391	0.9513179	0.2523726	0.6029743	0.7255050	0.7956222	1.0000000
750	0.2878582	0.9988117	0.1269808	0.3195570	0.9374779	0.2419324	0.6095150	0.7267875	0.8083209	1.0000000
800	0.2596025	0.9988005	0.0967624	0.2938744	0.9277177	0.2377876	0.6104670	0.7273775	0.8131710	1.0000000
850	0.2474906	0.9988000	0.0840985	0.2840460	0.9220851	0.2362837	0.6103281	0.7273986	0.8149898	1.0000000
900	0.2425056	0.9988005	0.0790390	0.2806498	0.9192745	0.2357814	0.6102916	0.7272040	0.8156601	1.0000000
950	0.2405119	0.9987999	0.0770661	0.2795220	0.9180160	0.2356195	0.6104395	0.7269986	0.8159017	1.0000000
1000	0.2397323	0.9987984	0.0762830	0.2790889	0.9174942	0.2355603	0.6106443	0.7268486	0.8159869	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2435918	0.9990291	0.0710648	0.2005133	0.9171190	0.2361290	0.5604415	0.7311980	0.7982371	0.9104804
100	0.2687178	0.9992763	0.0726708	0.1349950	0.9177976	0.2392017	0.5236280	0.7363787	0.7740779	0.8239695
150	0.3075128	0.9994098	0.0801480	0.1116143	0.9196831	0.2428294	0.5081458	0.7392664	0.7545313	0.7813060
200	0.3442060	0.9994723	0.0876988	0.1064717	0.9221246	0.2454849	0.5016451	0.7405860	0.7417835	0.7630776
250	0.3711776	0.9995000	0.0930799	0.1065412	0.9242671	0.2470519	0.4988674	0.7411204	0.7346745	0.7556678
300	0.3881283	0.9995119	0.0963319	0.1074431	0.9257717	0.2478758	0.4976995	0.7413178	0.7311112	0.7527144
350	0.3976926	0.9995169	0.0981126	0.1081316	0.9266904	0.2482783	0.4972257	0.7413895	0.7294479	0.7515469
400	0.4026822	0.9995189	0.0990234	0.1085217	0.9272005	0.2484647	0.4970383	0.7414200	0.7287078	0.7510869
450	0.4051364	0.9995198	0.0994665	0.1087158	0.9274646	0.2485476	0.4969622	0.7414374	0.7283890	0.7509060
500	0.4062903	0.9995201	0.0996747	0.1088062	0.9275944	0.2485835	0.4969276	0.7414492	0.7282548	0.7508349
550	0.3993630	0.9993104	0.1066448	0.2105030	0.9276141	0.2477204	0.5469177	0.7369380	0.7466527	0.8403265
600	0.3636306	0.9990792	0.1037665	0.2812333	0.9269259	0.2441827	0.5834929	0.7319784	0.7726113	0.9268264
650	0.3189511	0.9989414	0.0945661	0.2954364	0.9250053	0.2405136	0.5989767	0.7294761	0.7925757	0.9694857
700	0.2842291	0.9988695	0.0866039	0.2918661	0.9225622	0.2380886	0.6053576	0.7284484	0.8045728	0.9877123
750	0.2625785	0.9988345	0.0815367	0.2865595	0.9204512	0.2367711	0.6079942	0.7279523	0.8107937	0.9951215
800	0.2506537	0.9988176	0.0787315	0.2829992	0.9189961	0.2361237	0.6091621	0.7275952	0.8137392	0.9980746
850	0.2445872	0.9988089	0.0772814	0.2810290	0.9181273	0.2358189	0.6097949	0.7272960	0.8150556	0.9992420
900	0.2416677	0.9988037	0.0765430	0.2799794	0.9176537	0.2356725	0.6102203	0.7270611	0.8156227	0.9997019
950	0.2403190	0.9988003	0.0761531	0.2793882	0.9174075	0.2355957	0.6105304	0.7268952	0.8158619	0.9998828
1000	0.2397150	0.9987979	0.0759321	0.2790238	0.9172799	0.2355504	0.6107509	0.7267884	0.8159621	0.9999540

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.1706115	0.9988567	0.0811163	0.2185886	0.9364721	0.2372062	0.4832243	0.7962657	0.8160290	1.0000000
100	0.1066744	0.9991292	0.1229263	0.1980257	0.9540811	0.2474166	0.3621691	0.8798872	0.8157156	1.0000000
150	0.0778247	0.9994180	0.2160360	0.2366568	0.9638155	0.2652515	0.2871092	0.9303687	0.8145088	1.0000000
200	0.0672030	0.9996104	0.3407236	0.2902679	0.9704350	0.2858487	0.2449078	0.9556553	0.8120615	1.0000000
250	0.0639068	0.9997158	0.4605861	0.3330188	0.9755862	0.3045188	0.2231949	0.9672343	0.8084966	1.0000000
300	0.0633360	0.9997680	0.5521823	0.3600058	0.9794490	0.3185651	0.2127428	0.9722623	0.8044097	1.0000000
350	0.0637445	0.9997925	0.6121005	0.3749799	0.9821001	0.3276890	0.2079493	0.9743648	0.8005819	1.0000000
400	0.0644417	0.9998035	0.6473365	0.3826537	0.9837728	0.3329822	0.2058321	0.9752148	0.7975603	1.0000000
450	0.0651259	0.9998084	0.6665454	0.3863806	0.9847568	0.3357997	0.2049265	0.9755476	0.7954866	1.0000000
500	0.0656732	0.9998105	0.6764418	0.3881201	0.9853031	0.3372033	0.2045503	0.9756750	0.7942139	1.0000000
550	0.1384609	0.9998003	0.6542872	0.5606555	0.9778592	0.3317548	0.2913599	0.9005220	0.7936450	1.0000000
600	0.2060803	0.9997141	0.5277921	0.6406220	0.9695928	0.3080405	0.3958060	0.8159968	0.7955038	1.0000000
650	0.2356562	0.9995292	0.3686611	0.5758014	0.9612861	0.2817584	0.4828652	0.7678388	0.8004862	1.0000000
700	0.2446992	0.9993029	0.2439979	0.4734306	0.9515136	0.2621083	0.5427231	0.7446855	0.8060084	1.0000000
750	0.2455503	0.9991054	0.1653464	0.3905684	0.9414446	0.2497725	0.5774771	0.7343729	0.8102284	1.0000000
800	0.2440091	0.9989672	0.1211598	0.3377823	0.9327946	0.2427711	0.5954339	0.7299554	0.8128952	1.0000000
850	0.2422963	0.9988839	0.0979709	0.3081355	0.9264348	0.2390561	0.6040303	0.7280905	0.8144128	1.0000000
900	0.2410276	0.9988385	0.0863207	0.2927186	0.9222963	0.2371799	0.6079536	0.7272979	0.8152246	1.0000000
950	0.2402264	0.9988153	0.0806426	0.2851051	0.9198442	0.2362679	0.6096984	0.7269525	0.8156415	1.0000000
1000	0.2397636	0.9988040	0.0779365	0.2814787	0.9184918	0.2358375	0.6104688	0.7267960	0.8158493	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2391937	0.9987935	0.0755395	0.2783119	0.9020144	0.1475925	0.6111258	0.7266479	0.8172411	1.0000000
100	0.2385307	0.9987937	0.0755590	0.2783422	0.7474300	0.0660997	0.6111073	0.7266991	0.8205395	1.0000000
150	0.2371862	0.9987941	0.0755719	0.2783658	0.4342744	0.0294037	0.6110462	0.7268025	0.8225365	1.0000000
200	0.2359499	0.9987949	0.0755893	0.2784068	0.1982849	0.0157022	0.6109439	0.7268942	0.8232963	1.0000000
250	0.2351738	0.9987957	0.0756151	0.2784701	0.0873276	0.0110088	0.6108453	0.7269436	0.8235378	1.0000000
300	0.2347811	0.9987964	0.0756442	0.2785394	0.0448343	0.0094778	0.6107808	0.7269598	0.8236079	1.0000000
350	0.2346075	0.9987968	0.0756691	0.2785958	0.0300886	0.0089936	0.6107506	0.7269601	0.8236272	1.0000000
400	0.2345376	0.9987969	0.0756860	0.2786316	0.0252321	0.0088436	0.6107421	0.7269558	0.8236324	1.0000000
450	0.2345112	0.9987970	0.0756953	0.2786494	0.0236791	0.0087979	0.6107431	0.7269516	0.8236337	1.0000000
500	0.2345017	0.9987969	0.0756993	0.2786556	0.0231912	0.0087840	0.6107467	0.7269487	0.8236340	1.0000000
550	0.2344985	0.9987969	0.0757004	0.2786562	0.0631697	0.0966642	0.6107500	0.7269470	0.8236252	1.0000000
600	0.2345222	0.9987969	0.0757002	0.2786548	0.3641916	0.1781699	0.6107525	0.7269443	0.8231835	1.0000000
650	0.2347847	0.9987969	0.0756995	0.2786528	0.6575721	0.2148717	0.6107585	0.7269243	0.8214797	1.0000000
700	0.2355404	0.9987967	0.0756975	0.2786474	0.8121086	0.2285754	0.6107852	0.7268669	0.8192853	1.0000000
750	0.2366196	0.9987963	0.0756909	0.2786299	0.8777298	0.2332685	0.6108465	0.7267862	0.8176453	1.0000000
800	0.2376376	0.9987956	0.0756765	0.2785925	0.9029822	0.2347965	0.6109307	0.7267141	0.8167358	1.0000000
850	0.2383736	0.9987949	0.0756547	0.2785383	0.9121919	0.2352753	0.6110113	0.7266678	0.8163143	1.0000000
900	0.2388174	0.9987944	0.0756304	0.2784801	0.9154383	0.2354188	0.6110695	0.7266460	0.8161405	1.0000000
950	0.2390524	0.9987940	0.0756088	0.2784307	0.9165538	0.2354590	0.6111024	0.7266393	0.8160747	1.0000000
1000	0.2391651	0.9987938	0.0755930	0.2783965	0.9169284	0.2354688	0.6111167	0.7266396	0.8160514	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2391997	0.9989946	0.0727597	0.2783120	0.9303169	0.1605413	0.6111250	0.7266561	0.8171085	1.0000000
100	0.2385938	0.9991970	0.0697907	0.2783437	0.8967181	0.0910582	0.6110911	0.7267526	0.8202701	1.0000000
150	0.2373017	0.9992977	0.0682031	0.2783779	0.7974214	0.0597717	0.6109821	0.7269258	0.8223598	1.0000000
200	0.2360582	0.9993399	0.0675084	0.2784472	0.7006991	0.0480944	0.6108076	0.7270845	0.8232144	1.0000000
250	0.2352469	0.9993565	0.0672484	0.2785559	0.6423368	0.0441010	0.6106347	0.7271833	0.8235024	1.0000000
300	0.2348227	0.9993629	0.0671746	0.2786776	0.6144368	0.0428048	0.6105100	0.7272301	0.8235906	1.0000000
350	0.2346298	0.9993654	0.0671693	0.2787824	0.6026718	0.0424000	0.6104388	0.7272471	0.8236162	1.0000000
400	0.2345500	0.9993664	0.0671820	0.2788560	0.5980763	0.0422779	0.6104055	0.7272511	0.8236234	1.0000000
450	0.2345191	0.9993667	0.0671947	0.2789000	0.5963730	0.0422424	0.6103929	0.7272509	0.8236254	1.0000000
500	0.2345078	0.9993668	0.0672030	0.2789227	0.5957662	0.0422324	0.6103896	0.7272497	0.8236259	1.0000000
550	0.2345045	0.9991669	0.0699954	0.2789328	0.4624344	0.1171611	0.6103903	0.7272403	0.8235947	1.0000000
600	0.2345491	0.9989656	0.0729944	0.2789350	0.5766607	0.1866542	0.6104079	0.7271870	0.8229618	1.0000000
650	0.2348863	0.9988655	0.0745987	0.2789240	0.7465848	0.2179455	0.6104672	0.7270880	0.8211089	1.0000000
700	0.2357126	0.9988234	0.0753078	0.2788880	0.8450461	0.2296256	0.6105742	0.7269595	0.8189750	1.0000000
750	0.2367988	0.9988066	0.0755819	0.2788207	0.8891740	0.2336207	0.6107142	0.7268327	0.8174624	1.0000000
800	0.2377755	0.9987996	0.0756642	0.2787276	0.9068286	0.2349161	0.6108566	0.7267365	0.8166472	1.0000000
850	0.2384605	0.9987965	0.0756680	0.2786248	0.9134633	0.2353175	0.6109723	0.7266791	0.8162760	1.0000000
900	0.2388652	0.9987950	0.0756455	0.2785313	0.9158560	0.2354347	0.6110494	0.7266521	0.8161251	1.0000000
950	0.2390762	0.9987943	0.0756199	0.2784596	0.9166915	0.2354654	0.6110918	0.7266428	0.8160687	1.0000000
1000	0.2391762	0.9987939	0.0756000	0.2784122	0.9169744	0.2354716	0.6111108	0.7266417	0.8160490	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2531405	0.9991211	0.0526911	0.2944023	0.9347648	0.2373498	0.4748135	0.7925176	0.6671461	1.0000000
100	0.3360014	0.9995049	0.0302479	0.3887190	0.9510506	0.2483604	0.3520125	0.8693721	0.5456468	1.0000000
150	0.4530353	0.9997353	0.0222223	0.5352581	0.9606547	0.2671450	0.2806518	0.9133192	0.4977936	1.0000000
200	0.5438930	0.9998497	0.0230248	0.6698256	0.9676911	0.2879620	0.2426005	0.9339208	0.4809231	1.0000000
250	0.5968493	0.9999015	0.0267545	0.7630853	0.9732760	0.3059284	0.2239221	0.9427145	0.4738430	1.0000000
300	0.6243029	0.9999239	0.0303160	0.8177501	0.9774029	0.3187854	0.2153505	0.9462327	0.4696347	1.0000000
350	0.6386649	0.9999332	0.0328003	0.8465881	0.9801641	0.3267400	0.2116306	0.9475226	0.4666240	1.0000000
400	0.6468590	0.9999370	0.0342824	0.8607487	0.9818578	0.3311366	0.2101096	0.9479087	0.4645141	1.0000000
450	0.6519229	0.9999385	0.0350826	0.8673255	0.9828247	0.3333564	0.2095418	0.9479541	0.4631650	1.0000000
500	0.6551204	0.9999391	0.0354829	0.8702225	0.9833439	0.3343903	0.2093668	0.9478937	0.4623825	1.0000000
550	0.6276972	0.9998688	0.2111710	0.8517238	0.9763795	0.3283783	0.3050539	0.8799379	0.6085519	1.0000000
600	0.5058077	0.9997176	0.2973232	0.7468451	0.9683784	0.3040414	0.4125517	0.8044473	0.7298475	1.0000000
650	0.3836254	0.9995003	0.2575275	0.5985983	0.9599080	0.2782286	0.4956843	0.7630584	0.7809343	1.0000000
700	0.3083497	0.9992717	0.1923689	0.4705799	0.9499441	0.2596507	0.5497837	0.7437384	0.8009333	1.0000000
750	0.2704561	0.9990870	0.1420746	0.3842039	0.9399478	0.2483407	0.5801114	0.7349572	0.8091563	1.0000000
800	0.2530679	0.9989622	0.1110439	0.3335998	0.9316243	0.2420670	0.5956896	0.7308192	0.8127808	1.0000000
850	0.2453867	0.9988867	0.0938164	0.3063305	0.9256745	0.2387802	0.6034169	0.7287726	0.8144649	1.0000000
900	0.2420162	0.9988438	0.0847777	0.2923270	0.9218850	0.2371161	0.6072419	0.7277301	0.8152715	1.0000000
950	0.2405208	0.9988202	0.0801778	0.2853108	0.9196658	0.2362881	0.6091560	0.7271953	0.8156633	1.0000000
1000	0.2398445	0.9988076	0.0778716	0.2818268	0.9184409	0.2358781	0.6101234	0.7269223	0.8158548	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2392410	0.9991215	0.0533966	0.2049099	0.9367497	0.2354648	0.6111246	0.7266586	0.8160433	1.0000000
100	0.2392452	0.9994517	0.0296070	0.1366921	0.9538205	0.2354686	0.6110906	0.7267414	0.8160417	1.0000000
150	0.2392473	0.9996155	0.0168443	0.1057913	0.9609944	0.2354725	0.6110024	0.7268627	0.8160408	1.0000000
200	0.2392485	0.9996835	0.0111105	0.0941581	0.9635115	0.2354793	0.6108772	0.7269713	0.8160402	1.0000000
250	0.2392492	0.9997096	0.0087293	0.0901441	0.9643287	0.2354890	0.6107551	0.7270471	0.8160393	1.0000000
300	0.2392498	0.9997192	0.0077818	0.0888366	0.9645851	0.2354996	0.6106607	0.7270928	0.8160382	1.0000000
350	0.2392504	0.9997227	0.0074147	0.0884342	0.9646655	0.2355090	0.6105978	0.7271179	0.8160370	1.0000000
400	0.2392511	0.9997240	0.0072751	0.0883203	0.9646919	0.2355162	0.6105601	0.7271309	0.8160358	1.0000000
450	0.2392519	0.9997244	0.0072229	0.0882932	0.9647016	0.2355210	0.6105392	0.7271373	0.8160349	1.0000000
500	0.2392525	0.9997246	0.0072037	0.0882899	0.9647057	0.2355241	0.6105282	0.7271403	0.8160341	1.0000000
550	0.2392530	0.9993980	0.0294001	0.1618055	0.9450544	0.2355258	0.6105240	0.7271278	0.8160337	1.0000000
600	0.2392534	0.9990694	0.0532699	0.2301558	0.9280082	0.2355265	0.6105482	0.7270478	0.8160334	1.0000000
650	0.2392537	0.9989059	0.0660687	0.2611061	0.9208448	0.2355248	0.6106314	0.7269280	0.8160333	1.0000000
700	0.2392538	0.9988375	0.0718044	0.2727331	0.9183311	0.2355190	0.6107539	0.7268203	0.8160334	1.0000000
750	0.2392538	0.9988108	0.0741658	0.2767093	0.9175131	0.2355098	0.6108745	0.7267448	0.8160340	1.0000000
800	0.2392535	0.9988005	0.0750843	0.2779680	0.9172536	0.2354995	0.6109684	0.7266991	0.8160350	1.0000000
850	0.2392530	0.9987965	0.0754225	0.2783250	0.9171689	0.2354902	0.6110311	0.7266737	0.8160362	1.0000000
900	0.2392524	0.9987949	0.0755384	0.2784035	0.9171380	0.2354832	0.6110689	0.7266606	0.8160373	1.0000000
950	0.2392517	0.9987943	0.0755736	0.2784062	0.9171246	0.2354783	0.6110901	0.7266540	0.8160383	1.0000000
1000	0.2392510	0.9987940	0.0755816	0.2783943	0.9171175	0.2354753	0.6111013	0.7266508	0.8160390	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2392410	0.9988780	0.0755395	0.2783119	0.9184471	0.2354648	0.6111256	0.7266482	0.8160433	1.0000000
100	0.2392452	0.9989632	0.0755590	0.2783421	0.9196433	0.2354684	0.6111116	0.7266708	0.8160417	1.0000000
150	0.2392473	0.9990055	0.0755701	0.2783609	0.9201469	0.2354706	0.6110864	0.7267027	0.8160409	1.0000000
200	0.2392484	0.9990231	0.0755795	0.2783804	0.9203248	0.2354729	0.6110529	0.7267310	0.8160404	1.0000000
250	0.2392490	0.9990300	0.0755896	0.2784035	0.9203838	0.2354757	0.6110209	0.7267507	0.8160401	1.0000000
300	0.2392494	0.9990326	0.0755999	0.2784274	0.9204037	0.2354786	0.6109962	0.7267627	0.8160397	1.0000000
350	0.2392497	0.9990336	0.0756091	0.2784481	0.9204114	0.2354811	0.6109798	0.7267693	0.8160394	1.0000000
400	0.2392499	0.9990340	0.0756162	0.2784637	0.9204151	0.2354830	0.6109699	0.7267727	0.8160391	1.0000000
450	0.2392501	0.9990342	0.0756213	0.2784744	0.9204173	0.2354842	0.6109644	0.7267744	0.8160388	1.0000000
500	0.2392503	0.9990343	0.0756246	0.2784810	0.9204187	0.2354850	0.6109615	0.7267752	0.8160386	1.0000000
550	0.2392504	0.9989499	0.0756266	0.2784849	0.9190558	0.2354855	0.6109604	0.7267720	0.8160385	1.0000000
600	0.2392505	0.9988650	0.0756275	0.2784864	0.9178734	0.2354857	0.6109666	0.7267513	0.8160384	1.0000000
650	0.2392506	0.9988227	0.0756264	0.2784828	0.9173765	0.2354852	0.6109881	0.7267203	0.8160384	1.0000000
700	0.2392506	0.9988051	0.0756218	0.2784705	0.9172019	0.2354837	0.6110197	0.7266925	0.8160384	1.0000000
750	0.2392506	0.9987982	0.0756141	0.2784508	0.9171444	0.2354814	0.6110509	0.7266730	0.8160386	1.0000000
800	0.2392505	0.9987955	0.0756049	0.2784287	0.9171251	0.2354787	0.6110752	0.7266612	0.8160388	1.0000000
850	0.2392504	0.9987945	0.0755963	0.2784088	0.9171177	0.2354763	0.6110914	0.7266546	0.8160391	1.0000000
900	0.2392502	0.9987941	0.0755894	0.2783935	0.9171141	0.2354745	0.6111011	0.7266512	0.8160394	1.0000000
950	0.2392501	0.9987939	0.0755845	0.2783830	0.9171119	0.2354732	0.6111066	0.7266495	0.8160397	1.0000000
1000	0.2392499	0.9987938	0.0755813	0.2783765	0.9171104	0.2354724	0.6111095	0.7266487	0.8160398	1.0000000

0	0.2392333	0.9987933	0.0755002	0.2782501	0.9170568	0.2354575	0.6111409	0.7266411	0.8160467	1.0000000
50	0.2038888	0.9988890	0.0758984	0.3176043	0.9173081	0.2400583	0.3380670	0.7265024	0.8160072	1.0000000
100	0.1710031	0.9989838	0.1668726	0.5384997	0.9223850	0.2740396	0.1580046	0.7255563	0.8150112	1.0000000
150	0.1566639	0.9990262	0.3349711	0.7726232	0.9384097	0.3427350	0.0988086	0.7238868	0.8094193	1.0000000
200	0.1536103	0.9990358	0.4630341	0.9026991	0.9582707	0.4157149	0.0817549	0.7220655	0.7934005	1.0000000
250	0.1585535	0.9990303	0.5326302	0.9587501	0.9731654	0.4667429	0.0771623	0.7203522	0.7667955	1.0000000
300	0.1701699	0.9990191	0.5651877	0.9801739	0.9817424	0.4940250	0.0760791	0.7187995	0.7387937	1.0000000
350	0.1854038	0.9990065	0.5792287	0.9878157	0.9860236	0.5061851	0.0759525	0.7175304	0.7176662	1.0000000
400	0.2000675	0.9989948	0.5849668	0.9904047	0.9879823	0.5108317	0.0760551	0.7166705	0.7050437	1.0000000
450	0.2113346	0.9989856	0.5872078	0.9912340	0.9888204	0.5122872	0.0761742	0.7162200	0.6987051	1.0000000
500	0.2186022	0.9989795	0.5880417	0.9914773	0.9891550	0.5125719	0.0762533	0.7160714	0.6959663	1.0000000
550	0.2652942	0.9988716	0.6464751	0.9556599	0.9890422	0.4638896	0.3549486	0.7162681	0.6980190	1.0000000
600	0.3024703	0.9987672	0.4800922	0.7327115	0.9855165	0.3565498	0.5383785	0.7174478	0.7265077	1.0000000
650	0.3031749	0.9987241	0.2879172	0.5025397	0.9744845	0.2870352	0.5975912	0.7197390	0.7668701	1.0000000
700	0.2847920	0.9987212	0.1721090	0.3703437	0.9573897	0.2548494	0.6128150	0.7224104	0.7939923	1.0000000
750	0.2657153	0.9987372	0.1156387	0.3107697	0.9407019	0.2420296	0.6149174	0.7245530	0.8072253	1.0000000
800	0.2527297	0.9987572	0.0909862	0.2877213	0.9289352	0.2374161	0.6138103	0.7258496	0.8127611	1.0000000
850	0.2455107	0.9987737	0.0810604	0.2800889	0.9223148	0.2359241	0.6124889	0.7264653	0.8148895	1.0000000
900	0.2419621	0.9987844	0.0773649	0.2781385	0.9191491	0.2355162	0.6116399	0.7266877	0.8156615	1.0000000
950	0.2403596	0.9987902	0.0761080	0.2779452	0.9178193	0.2354418	0.6112287	0.7267333	0.8159260	1.0000000
1000	0.2396812	0.9987929	0.0757268	0.2781254	0.9173242	0.2354486	0.6110775	0.7267192	0.8160101	1.0000000
