"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
450	0.5011907	0.7967665	0.4700697	0.9260154	0.3053626	0.5840373	0.9282057	0.5261590	0.5975940	1.0030709
500	0.5780080	0.8274773	0.4142257	1.0176910	0.3290546	0.4892524	0.9376636	0.6155076	0.4705463	0.8917217
550	0.5443631	0.7693554	0.4420587	0.9429476	0.3244500	0.5218135	0.8829699	0.6148110	0.4839872	1.0093523
600	0.4845592	0.8204817	0.4774965	0.9962631	0.2878854	0.4644438	0.8997557	0.6466937	0.5335491	0.9980202
650	0.5941742	0.8606053	0.4166048	0.9217379	0.2936591	0.4683643	0.9214644	0.6617929	0.5558620	0.9147552
700	0.5472651	0.8808829	0.4054382	1.0072755	0.2922094	0.6358575	1.0406042	0.7108199	0.4827740	1.0066697
750	0.6078648	0.9122277	0.4693682	0.9696936	0.4125576	0.5565872	1.0298806	0.7445071	0.5225738	0.8656726
800	0.7103397	0.7671087	0.5207715	0.9471776	0.3971857	0.5464676	0.9712619	0.7344929	0.5160990	0.8576054
850	0.7226550	0.6878584	0.5350535	0.9635453	0.3506042	0.5484139	0.9039621	0.7466726	0.5665035	0.9241978
900	0.5524669	0.8003703	0.5307348	0.9431537	0.3436554	0.5050940	0.9551112	0.7712712	0.5930347	1.0094700
950	0.5267548	0.7979599	0.4699267	0.8962526	0.3254646	0.5108855	0.9369907	0.7587023	0.5387452	0.9995937
1000	0.5627397	0.7288050	0.4300516	0.8458122	0.2674711	0.5575269	0.8733754	0.7096191	0.5340821	0.9070361

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.6492286	0.9089145	0.3871720	1.0278170	0.2389234	0.4961402	0.9326821	0.9446811	0.6049327	0.8191426
100	0.5944943	0.8771212	0.3622032	1.0037653	0.2382102	0.4927186	1.0303957	0.8694602	0.4814961	0.6198166
150	0.6654067	0.8615811	0.3749462	0.9715586	0.2464002	0.4853984	0.9536657	0.8382923	0.4649224	0.5488795
200	0.6977410	0.9646907	0.3239477	0.9885877	0.2884642	0.4910842	0.9418745	0.7865502	0.4375581	0.5271423
250	0.7440891	0.8634474	0.3872718	0.9697837	0.2975895	0.4166039	0.9900433	0.8643539	0.4340575	0.5585703
300	0.8291865	0.8255577	0.4055034	0.9203300	0.3015243	0.4616415	0.9722677	0.8496513	0.4064347	0.5302312
350	0.7466258	0.9694108	0.3751474	0.9844723	0.2859391	0.5618577	0.9919291	0.8682506	0.3968063	0.5424325
400	0.8393533	0.8818404	0.3602310	1.0241918	0.3477151	0.4871394	0.9667563	0.8707095	0.4451721	0.5588642
450	0.9189150	0.7722581	0.3503466	0.9146498	0.3245549	0.5354432	0.8837603	0.8859581	0.3946767	0.4780352
500	0.8133102	0.8073980	0.3078357	0.9667398	0.2980624	0.4522321	0.9325272	0.9042696	0.3124891	0.5256513
550	0.7111260	0.8053892	0.3504945	0.9870195	0.2748206	0.5271345	0.9108603	0.9841104	0.3546563	0.7058280
600	0.5548472	0.8582459	0.4194977	0.9950540	0.2681495	0.4727553	0.8975487	0.9246595	0.3973447	0.8033033
650	0.5463695	0.9066688	0.4483367	0.8825260	0.3245391	0.5419008	1.0303112	0.8073781	0.4103255	0.9334583
700	0.5444181	0.7776969	0.4517405	0.8666942	0.3193686	0.5083955	0.9848938	0.7215241	0.4806193	1.0117276
750	0.6466689	0.7815526	0.5322492	0.8542323	0.3689927	0.4895207	1.0224799	0.7381123	0.5641780	0.9426113
800	0.5621267	0.7062148	0.5653597	0.8968414	0.3157750	0.5834843	0.9518983	0.6552733	0.4635687	1.0506543
850	0.4798463	0.7188938	0.4975137	0.8971631	0.2754344	0.5470855	1.0005393	0.6155463	0.5245288	1.0045545
900	0.4710555	0.6496452	0.4938930	0.8981106	0.3046911	0.5312433	0.9357817	0.6959912	0.5678715	1.0403359
950	0.4825241	0.7114598	0.5098401	0.9741614	0.2804872	0.5963482	1.0618930	0.6865766	0.6322635	0.9350541
1000	0.4660273	0.7850788	0.4839746	1.0271891	0.3189779	0.4971170	0.9346537	0.7451992	0.5740353	0.9949096

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.5505128	0.7965790	0.5834499	0.6694247	0.5335536	0.5603513	0.7204435	0.6178535	0.5973192	1.0287210
100	0.5442580	0.7822634	0.5649094	0.3893471	0.6924961	0.4836430	0.4523890	0.4965943	0.7211919	1.1760653
150	0.5830480	0.6873203	0.7007614	0.2079231	0.7818569	0.2767360	0.2840533	0.3955542	0.6893867	0.9918875
200	0.5436649	0.5581046	0.8648281	0.1046292	0.8052993	0.1607198	0.2593998	0.3696801	0.6641665	1.0201326
250	0.4056811	0.4646996	0.9525510	0.0876706	0.9197104	0.1003929	0.2083811	0.3600110	0.7745670	1.0353635
300	0.2869610	0.4348662	0.9300888	0.0515525	0.8529923	0.0626788	0.2701587	0.3949736	0.6934660	0.9864180
350	0.2729454	0.3885852	0.9578329	0.0470060	0.9283249	0.0577437	0.3042265	0.4000001	0.7438839	0.9431746
400	0.2172370	0.3867014	1.0218654	0.0452913	0.8753581	0.0829851	0.2574068	0.3882016	0.7626942	1.0270615
450	0.1439639	0.3385432	0.9295693	0.0557372	0.8421262	0.0940764	0.2331941	0.4373637	0.7580905	1.0224210
500	0.1433562	0.4097634	1.0660309	0.0473608	0.8170317	0.0838689	0.2220250	0.4327433	0.8068034	1.0175812
550	0.1443800	0.3762354	0.9892926	0.1879987	0.6861218	0.0783413	0.5121239	0.6035449	0.6711946	0.9796700
600	0.1506174	0.3710173	0.9856034	0.3507075	0.4440528	0.1782441	0.7337242	0.7262722	0.6377551	0.9967566
650	0.1912539	0.3977946	0.9139766	0.6194157	0.2780683	0.2794621	0.8458351	0.7708683	0.5759227	0.8840785
700	0.2967240	0.4677592	0.8382718	0.8558181	0.3006552	0.3699422	0.8879078	0.7892242	0.5432289	0.9975829
750	0.2473889	0.4380950	0.7018805	0.8651719	0.2501369	0.3808779	0.9309468	0.7255344	0.5511315	0.9335952
800	0.2606037	0.5528334	0.5698656	0.9827374	0.2894664	0.4652321	1.0124869	0.7778923	0.4998652	0.8499925
850	0.3123145	0.7122256	0.4706855	1.0611665	0.2803625	0.4831558	1.0446681	0.7119944	0.5436854	0.9657259
900	0.3887918	0.7798983	0.4138747	1.0355954	0.2949417	0.4908528	1.0485684	0.6996965	0.5249586	1.0643176
950	0.4650637	0.8431419	0.4210361	0.9743433	0.3236956	0.5440325	1.0396194	0.7273329	0.5028391	1.0689327
1000	0.4804757	0.7128950	0.3656684	0.9773892	0.2737089	0.5263763	1.0358038	0.6808260	0.4704387	0.9474033

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.6064998	0.8892758	0.3437937	1.0163413	0.3373513	0.5327421	0.9642002	0.8204256	0.4811610	0.6777058
100	0.5243775	0.9967725	0.1883097	0.8726330	0.3200989	0.4567077	0.9965600	0.9019476	0.4133648	0.3400207
150	0.5420701	0.9645212	0.1064606	0.8756897	0.2886553	0.5113585	0.9539788	0.9467733	0.3352980	0.1861159
200	0.6480843	1.0190552	0.0501568	0.9561875	0.2861799	0.4388197	0.9897485	0.9495412	0.1724926	0.1277318
250	0.7392978	1.0592139	0.0204870	0.9323514	0.2723515	0.5443251	0.9626126	0.9542152	0.1124727	0.1084799
300	0.6682021	1.0561910	0.0317505	1.0143601	0.2947571	0.5587458	0.9618475	0.9304854	0.0956661	0.0968224
350	0.7616145	1.0791265	0.0283090	0.8770842	0.3101181	0.5239228	0.9825088	0.8792957	0.0766195	0.0995488
400	0.7480608	1.0959608	0.0183355	0.9149092	0.3466275	0.5592755	1.0089391	0.9359110	0.0671067	0.0836123
450	0.7094729	0.9536080	0.0313981	1.0102548	0.3113858	0.5660601	0.9961665	0.9771786	0.0572687	0.0929104
500	0.7504625	0.9621772	0.0341545	0.9224988	0.3715083	0.5543681	0.9224077	0.9880579	0.0704828	0.0987039
550	0.7518577	0.9438956	0.1595527	0.9475904	0.3452611	0.5412343	0.9977306	1.0295243	0.1053937	0.4078215
600	0.6919347	0.9032470	0.2975528	0.9353877	0.2917171	0.5638109	0.9905565	0.9549809	0.2247024	0.7213964
650	0.5833448	0.8901670	0.3661968	0.9408231	0.2825197	0.5171794	1.0310370	0.8706945	0.4024764	0.9174274
700	0.5634086	0.8807173	0.4080287	0.9976580	0.2629165	0.4740202	1.0060997	0.7007677	0.4827080	0.9652273
750	0.5900468	0.8776243	0.4095869	0.9683867	0.2481652	0.4461430	0.9849757	0.8189107	0.4963334	0.9601283
800	0.5993552	0.8275392	0.4588113	0.9227283	0.2413935	0.5433405	0.9592094	0.8307779	0.5389653	0.9712346
850	0.5474160	0.8529228	0.4278998	0.9950383	0.2890214	0.4498107	1.0243328	0.7888563	0.5169744	1.0078653
900	0.5901247	0.9015409	0.4165128	1.0093382	0.3473436	0.4761056	1.0454165	0.7691408	0.5942917	0.9644643
950	0.6330670	0.9192015	0.3981304	0.9709579	0.4060681	0.5687967	1.0045491	0.7686752	0.6065464	1.0166725
1000	0.6947144	0.8644791	0.4242583	0.8744972	0.3198207	0.5056128	1.0074030	0.8127023	0.6322879	0.9877715

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.5802293	0.8663186	0.4642406	0.9452978	0.2931121	0.5369908	1.0205395	0.6918403	0.5616954	0.9119447
100	0.5601545	0.8678125	0.4685093	1.0301079	0.2800231	0.5285420	0.8924541	0.5515016	0.6201942	1.0047759
150	0.5645058	0.7537339	0.4596442	1.0243764	0.3302199	0.5729307	0.9150413	0.5772116	0.5515082	1.0181914
200	0.4965533	0.8494046	0.4385253	0.9909873	0.3409259	0.5230335	0.9461825	0.6114727	0.4951304	0.9733691
250	0.6198890	0.7909589	0.4587044	0.9126737	0.3922905	0.5119682	0.9161312	0.5926302	0.5757361	0.9829034
300	0.6009779	0.8211113	0.3922663	0.8422984	0.3043441	0.5427009	0.9472830	0.6086979	0.5737115	0.9840228
350	0.4968369	0.7978230	0.4266507	0.8110705	0.3065080	0.6207963	1.0159224	0.5730188	0.5948948	1.0266614
400	0.4539042	0.7888359	0.4412342	0.9011761	0.3098244	0.6509720	1.0777820	0.5795127	0.5386803	1.1233655
450	0.5047776	0.8175072	0.4670194	0.9290486	0.3506755	0.6540360	0.9081441	0.5785692	0.5516695	1.1619946
500	0.5533506	0.7694647	0.5124905	0.9363191	0.3607183	0.5350298	0.7903083	0.5363997	0.6160188	1.1384925
550	0.5953940	0.7555567	0.4352007	0.8745942	0.3464975	0.5119992	0.7907315	0.6616836	0.6108679	0.9521441
600	0.5551570	0.9303253	0.4918830	0.8927298	0.3393965	0.5073714	0.9346946	0.7605667	0.5735077	0.9340789
650	0.5804464	0.8496777	0.4605627	0.9050721	0.3456559	0.4600119	1.0028523	0.6822326	0.5381339	1.0498408
700	0.6573627	0.8318969	0.4313441	0.8758789	0.2986821	0.5217392	0.9148737	0.6901900	0.5828271	1.0033906
750	0.5805879	0.7930549	0.5253515	0.9100210	0.2434023	0.5292936	0.9227066	0.7786805	0.5146642	1.0743929
800	0.5041821	0.7584249	0.4540074	0.9388091	0.2871104	0.4954262	0.9442364	0.7256631	0.5305749	1.0556486
850	0.5903133	0.9208630	0.4102658	0.9312291	0.2825810	0.4954886	0.9347858	0.7150412	0.4966863	1.0352498
900	0.6190538	0.9476909	0.3914530	0.9428052	0.2970069	0.4784130	1.0035166	0.6687994	0.5673304	0.9823367
950	0.7082244	0.8629048	0.3769252	0.9316857	0.2763783	0.5040625	0.9757113	0.7061970	0.5915029	1.0159452
1000	0.6338038	0.8764628	0.4004288	0.9939267	0.3339560	0.6430558	0.9355570	0.7190570	0.5609809	0.9578121

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.5089808	0.5665335	0.5376968	0.9477409	0.2649163	0.4792157	0.9975070	0.7464797	0.5915291	0.9611800
100	0.4938796	0.5960993	0.4999483	0.9359813	0.2941997	0.5009216	0.9199369	0.8153623	0.6144446	0.9675844
150	0.3983968	0.5606187	0.4345065	0.9440940	0.3492089	0.5648443	0.9651273	0.6764599	0.6496494	0.9011555
200	0.3961163	0.5502086	0.4638042	0.9783831	0.3834518	0.5358343	1.0556041	0.6750763	0.6436119	1.0048654
250	0.3948522	0.6123860	0.4922465	0.9876278	0.3435349	0.5528529	1.0414676	0.7353268	0.5578772	0.9080899
300	0.3304185	0.4894590	0.4166383	1.0223493	0.3027531	0.5904793	1.0640438	0.7904657	0.5725041	0.8846363
350	0.3324425	0.5372954	0.3853761	0.9600555	0.3535296	0.5736500	0.9127475	0.7767035	0.6644259	0.9964328
400	0.3376658	0.5734447	0.3989209	1.0077771	0.2983749	0.5420125	0.8794498	0.8099428	0.6026995	1.0974708
450	0.4188413	0.6370970	0.4352734	0.9320905	0.2932082	0.5206189	1.0091903	0.7747859	0.6886531	1.0883179
500	0.4089866	0.6420723	0.4817709	0.9688027	0.3198678	0.5585521	0.9756831	0.6889479	0.6826355	0.9885141
550	0.4522435	0.7323651	0.4868623	0.9866175	0.2681556	0.5886312	1.0058665	0.7859215	0.6068789	1.0400536
600	0.4234471	0.8163302	0.5872705	0.8207951	0.2982278	0.5720332	0.9938505	0.7267447	0.5962780	1.0213449
650	0.4675299	0.7630059	0.5449972	0.9239581	0.3193440	0.5403529	0.9463836	0.7400721	0.6368385	0.9562954
700	0.5619409	0.7435934	0.4675774	0.9305276	0.3298658	0.5551752	0.9937719	0.6598260	0.5653328	0.9975168
750	0.5464371	0.8214632	0.4551121	1.0096182	0.2865444	0.4967355	0.9461940	0.7773225	0.5294989	1.0134873
800	0.5339594	0.8743726	0.4621571	0.9799055	0.3184596	0.5494315	0.9623496	0.6699994	0.4654469	1.1245305
850	0.5672214	0.9304402	0.4511080	0.9313191	0.3573553	0.5812102	0.9257462	0.7055516	0.4544913	1.0371215
900	0.5760606	0.8407343	0.4760346	0.8836748	0.3816396	0.4470478	0.9155783	0.7847516	0.5368608	1.0023798
950	0.5503587	0.8708528	0.4618233	0.9341642	0.3414489	0.5247080	1.0268611	0.7689455	0.6269632	1.0784724
1000	0.5922263	0.7775725	0.4582344	0.9439319	0.3371156	0.5894317	1.1142459	0.8666747	0.5837136	1.0030174

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.7021160	0.9135975	0.3330627	0.7225773	0.5074912	0.6082561	0.9388710	0.7557131	0.5384122	0.9561650
100	0.7197296	1.0248554	0.2358215	0.4205297	0.6657146	0.6158737	0.9129986	0.8862070	0.5597644	0.9822742
150	0.6410451	1.0402864	0.2324484	0.2201409	0.8337457	0.6141269	0.9382866	0.7273517	0.5904249	1.0653496
200	0.6154466	1.0429326	0.2110666	0.1656913	0.7435219	0.6354466	0.8838423	0.8445100	0.6444639	0.9845400
250	0.7250669	0.9043329	0.2822530	0.1066023	0.7952012	0.6401371	0.9096448	0.8283446	0.6697798	0.9787755
300	0.6409472	0.8934333	0.2381620	0.0624392	0.7720302	0.5471948	0.9340671	0.7440533	0.6544816	0.9417315
350	0.6514927	1.0081301	0.2625701	0.0499422	0.7490244	0.5583140	0.9052194	0.7966074	0.5553033	0.8889896
400	0.7080192	0.8970937	0.2466720	0.0565217	0.7542190	0.5333650	0.9785978	0.8933698	0.6163259	0.9770189
450	0.6428902	1.0140043	0.1995911	0.0434065	0.6872750	0.5209569	0.9691530	0.8410293	0.5305284	1.0269219
500	0.6464122	0.8905086	0.2615139	0.0655366	0.7446611	0.5008633	0.9189852	0.7800336	0.5516882	1.0416367
550	0.6265840	0.9142080	0.4902807	0.1925512	0.6251116	0.5419128	0.9559428	0.8006710	0.4968365	0.9213955
600	0.6024807	0.7745287	0.6868877	0.4540567	0.4642066	0.5068320	0.9436062	0.7144716	0.5298824	0.8704542
650	0.4782795	0.6502295	0.8066680	0.6670064	0.3603802	0.5110400	0.9828756	0.7406821	0.4259301	0.9143118
700	0.4628647	0.6013098	0.6567950	0.7901150	0.2957189	0.5850407	0.9620596	0.7189077	0.5163902	0.9189983
750	0.4068663	0.6654651	0.5887185	0.8775637	0.3723930	0.4996376	1.0250758	0.8140922	0.5298415	0.9388026
800	0.4393205	0.5971265	0.4783175	0.9960199	0.3839302	0.4936843	1.0280795	0.7354035	0.5469992	0.9379645
850	0.3853383	0.7292732	0.4704098	0.9210670	0.3480183	0.4866446	0.9334861	0.7579798	0.6684429	0.9953363
900	0.4903596	0.7300905	0.4408105	0.9917403	0.3456844	0.5729055	1.0496044	0.7754023	0.6362764	0.9741484
950	0.5244398	0.7427247	0.4798016	0.9522109	0.2987993	0.5287660	0.9308360	0.7857647	0.5431832	1.0141340
1000	0.5006306	0.8040844	0.4833148	0.9742816	0.2855503	0.5576043	1.0280682	0.8058533	0.5641670	1.0151804

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.7858930	0.6153201	0.4278737	0.8458967	0.4056359	0.5542058	0.9357535	0.7730316	0.5069963	1.0242096
100	0.8917829	0.5118532	0.4647447	0.8517831	0.5615829	0.5459699	0.9392534	0.6851526	0.5485646	1.0227823
150	0.9824287	0.3533070	0.5323871	0.8896150	0.5699795	0.4492009	1.0098070	0.7689810	0.5511384	1.0997213
200	0.9047223	0.3336318	0.5089244	0.8479788	0.6460628	0.4900463	0.9838891	0.8338410	0.6435622	1.0294618
250	0.8339248	0.2630317	0.4657777	0.8538571	0.6253878	0.5086494	0.9498664	0.7817484	0.5680052	0.9742415
300	0.8446079	0.2997522	0.5002694	0.8017603	0.5786066	0.5554922	1.0345525	0.6925434	0.5840584	0.9911537
350	0.8905717	0.2722342	0.4875512	0.7734690	0.5694862	0.5403742	0.9084351	0.7254292	0.5980335	0.9866238
400	0.8544055	0.2795557	0.4579422	0.7785041	0.6213759	0.5648655	0.9117722	0.7719643	0.5764429	0.9526438
450	0.8668473	0.3089185	0.4609634	0.7243680	0.6537498	0.5383573	1.0381677	0.7206884	0.4979762	0.9988301
500	1.0110594	0.3558558	0.5776586	0.7419147	0.6832778	0.5764419	0.9742247	0.7062303	0.4904152	1.0762510
550	0.6726112	0.5055377	0.5905011	0.7748375	0.6056645	0.5402523	0.9470563	0.7282925	0.5026399	1.0519030
600	0.4677777	0.6191488	0.5589882	0.8088297	0.3592709	0.5022995	1.0031665	0.7068855	0.5119534	0.9837160
650	0.3830318	0.6319438	0.5321138	0.8338787	0.3063168	0.5663997	1.0032834	0.7324012	0.4561092	1.1077413
700	0.3386390	0.6496965	0.4883627	0.8520764	0.2801583	0.5547877	0.9730825	0.7003137	0.5562732	1.1602957
750	0.3412366	0.6594827	0.4429386	0.9489071	0.3033621	0.5046368	0.9271771	0.7508253	0.5961149	0.9773338
800	0.4411803	0.8257257	0.4567767	0.9510523	0.3212777	0.4864740	0.9665110	0.7159852	0.5481149	1.0725233
850	0.5154610	0.8553853	0.4401854	0.9655049	0.3933753	0.5676180	0.9533185	0.7230651	0.5662393	1.0250904
900	0.4972241	0.8264247	0.3612749	0.9223683	0.4002516	0.5122811	1.0206221	0.8390724	0.4762273	1.0615097
950	0.5507908	0.8275420	0.5078011	0.9739214	0.3576137	0.5686991	1.0308640	0.7650760	0.5548840	0.8878806
1000	0.5683786	0.8583138	0.4945648	0.9482015	0.3522040	0.5576129	1.1040355	0.7081006	0.6114864	0.9859703

0	0.5860379	0.9124865	0.4705237	0.9798343	0.3315156	0.4929726	1.0638138	0.8127660	0.6431063	0.9580917
50	0.6584332	0.7901382	0.4612988	1.0231984	0.3307850	0.7349145	0.8647252	0.7768392	0.7030110	1.1077141
100	0.6702913	0.7309074	0.4488440	1.0566682	0.3391283	0.8435926	0.8599431	0.7892159	0.8803287	1.0399973
150	0.7584124	0.7692995	0.3913349	0.9337127	0.2626216	0.9032395	0.9635868	0.8023022	0.9295145	1.0000724
200	0.7358127	0.8605547	0.5079585	0.9335688	0.3294201	1.0568574	0.9092794	0.8114441	0.9499681	1.0284753
250	0.7930607	0.7904024	0.4895143	1.0093985	0.3431591	0.8591058	0.8133509	0.7774789	0.9674880	1.1187068
300	0.7158401	0.8356794	0.4705630	0.9479668	0.3874239	0.8621106	0.8332749	0.7425395	1.0255808	1.0513949
350	0.8180408	0.8071525	0.4551987	0.9425461	0.3491318	0.9055520	0.8502929	0.8767450	0.9844223	1.0513389
400	0.7377921	0.8081804	0.4580427	0.8939419	0.3183792	0.7441934	0.8533653	0.8868322	0.9915151	0.9976865
450	0.7970018	0.8643344	0.5257840	0.9859404	0.3255338	0.9472542	0.8946876	0.9186771	0.8549775	0.8947517
500	0.8192043	0.7679357	0.5152968	0.9053363	0.3701122	0.9019380	0.8520470	0.8873797	0.8929534	0.9867243
550	0.6838134	0.7791428	0.5906084	0.9462457	0.3333368	0.6830785	0.8234027	0.8460270	0.7770202	1.0601344
600	0.5825944	0.7195655	0.4683907	0.9918504	0.3890944	0.6249880	0.8963072	0.9250962	0.6685750	1.0179729
650	0.5782018	0.9585761	0.4228148	0.9277424	0.4027548	0.5950463	1.0176115	0.8819061	0.7091416	0.9329286
700	0.6288536	0.9354865	0.4845707	0.9052303	0.3460746	0.5904238	1.0420380	0.8294235	0.5716987	0.8899171
750	0.6176188	0.8610119	0.4502511	0.9503818	0.3814933	0.6542674	1.0555645	0.8595811	0.4676467	0.8848715
800	0.5760392	0.8403912	0.4239953	1.0562656	0.3420834	0.5845732	0.9693950	0.7574271	0.4719286	1.0149990
850	0.6593555	0.8750466	0.4431057	1.0034198	0.3011194	0.4833246	1.0236663	0.7396654	0.5504505	1.0558419
900	0.5877485	0.9074859	0.4262978	0.9992057	0.2928309	0.5138031	1.1318525	0.7026740	0.5412226	1.1294359
950	0.6787159	0.8605423	0.4101608	1.0226813	0.2953752	0.5428223	1.0064754	0.7043885	0.5037328	1.1424155
1000	0.5791624	0.9635656	0.3398227	1.0586237	0.3150273	0.5253557	0.9127423	0.6366125	0.5327705	1.0184457
