"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
150	0.6530189	0.3567358	0.2887592	0.6950718	0.6282576	0.3902348	0.4582614	0.6435686	0.8609129	0.5524338
200	0.5851474	0.3524443	0.2574073	0.7199441	0.7771138	0.4385090	0.3300618	0.5798104	0.6146191	0.8249413
250	0.4454455	0.3361388	0.2166998	0.7897866	0.7489994	0.5612217	0.4662822	0.5713476	0.7146019	0.6870032
300	0.6844652	0.3369870	0.2093618	0.7991990	0.7369092	0.5775691	0.3259180	0.6943912	0.7961090	0.8949529
350	0.5891005	0.3514930	0.2024771	0.7167285	0.7941119	0.5342392	0.4149257	0.5991668	0.7351245	0.6655228
400	0.5843509	0.3013096	0.3186815	0.6833009	0.6433282	0.4429387	0.3101653	0.6105989	0.6951853	0.6882207
450	0.5825544	0.3658083	0.2070662	0.6938908	0.6689975	0.5097636	0.4273049	0.6048645	0.6637727	0.6770628
500	0.5979841	0.3817311	0.1592426	0.6071527	0.6272188	0.4671845	0.2945951	0.8283709	0.6978002	0.6804493
550	0.5514516	0.3299753	0.2132748	0.6963130	0.8308282	0.2676383	0.6833920	0.7356147	0.7321806	0.7398622
600	0.5087279	0.3366152	0.2399209	0.7570938	0.7668111	0.3751488	0.6254519	0.6698069	0.6094837	0.6792859
650	0.6307907	0.4079877	0.1980471	0.7438496	0.6932204	0.4275915	0.7261432	0.7877852	0.6855997	0.7905430
700	0.5897742	0.3389917	0.2299544	0.7716155	0.6256706	0.3651003	0.7340581	0.6328891	0.8105373	0.7668442
750	0.6578020	0.4147087	0.1754042	0.8465643	0.6349264	0.3054408	0.7282755	0.8146049	0.7252438	0.7081179
800	0.6208117	0.4041380	0.1827064	0.5577877	0.6756215	0.3457547	0.7320691	0.6873281	0.6233410	0.7199337
850	0.5817761	0.4030891	0.1971025	0.7690059	0.7195832	0.3627876	0.7629248	0.6202222	0.6301819	0.6767713
900	0.7665168	0.3741885	0.1661233	0.7892062	0.7440412	0.3980660	0.6972161	0.7054871	0.6921359	0.7704626
950	0.6547603	0.3768697	0.2090599	0.7289091	0.7280209	0.2955834	0.6761857	0.7213517	0.6583231	0.6608519
1000	0.6434693	0.3469637	0.2016006	0.6804622	0.7213533	0.3966085	0.6126664	0.7565066	0.7369750	0.5316657

0	0.5595376	0.3218102	0.2599767	0.7976436	0.7108764	0.3825248	0.8033880	0.8121992	0.7015349	0.6583229
50	0.6049519	0.3477919	0.1680565	0.6325289	0.5137292	0.4027074	0.7974241	0.7686440	0.6312075	0.7315865
100	0.4946213	0.3678513	0.1780837	0.5787023	0.5413922	0.4210650	0.7002100	0.6328350	0.5242397	0.6822689
150	0.6356307	0.4350199	0.1774661	0.6309974	0.5286474	0.4184745	0.7926691	0.6239921	0.6228189	0.8497553
200	0.7080170	0.4366932	0.2517796	0.7728121	0.5250405	0.4224583	0.8441611	0.6512535	0.5705848	0.8184421
250	0.6505257	0.4343680	0.2262812	0.7590762	0.5032202	0.3553009	0.7192246	0.6862554	0.5021431	0.7777065
300	0.5243437	0.3357856	0.1638278	0.7150651	0.4990793	0.3777858	0.8509120	0.6609925	0.6241433	0.7656163
350	0.5604447	0.2857847	0.2955470	0.7487615	0.5474421	0.3613819	0.7913275	0.7556177	0.6389232	0.7424490
400	0.6707427	0.3719898	0.1645917	0.7389256	0.4578258	0.3799528	0.8730809	0.6706187	0.5818595	0.7584155
450	0.5855310	0.3401785	0.1854740	0.6538675	0.5009599	0.4287643	0.7489227	0.6750288	0.6862567	0.6294853
500	0.7053967	0.4334275	0.1349736	0.6912687	0.5952988	0.4253193	0.8508922	0.7939835	0.4761455	0.7823637
550	0.4464780	0.4091977	0.1577208	0.7852170	0.7404434	0.4275240	0.7857024	0.6587235	0.7653360	0.7700579
600	0.5704805	0.3585626	0.1418914	0.6176880	0.7626830	0.3523812	0.6318167	0.7200489	0.6999394	0.6198532
650	0.6193850	0.3747427	0.2493174	0.8439411	0.7039089	0.3824817	0.7968096	0.5767409	0.6405482	0.5473776
700	0.6893437	0.3286344	0.1631390	0.7537913	0.6969204	0.4336768	0.8384512	0.7811025	0.8104038	0.6476883
750	0.7169332	0.3515616	0.1994317	0.7072725	0.7048133	0.4320031	0.7620633	0.7546922	0.7633503	0.6445613
800	0.6316606	0.2999031	0.1644924	0.8078448	0.6556873	0.3152999	0.7154312	0.6930165	0.7625030	0.8267788
850	0.6246014	0.2575097	0.1497710	0.7758706	0.7810395	0.4671540	0.6307130	0.7758911	0.7808839	0.6108091
900	0.5642024	0.3116961	0.1557720	0.7050292	0.7455974	0.3507593	0.8209699	0.6825871	0.7263963	0.6350040
950	0.6869922	0.3904332	0.1292463	0.7388843	0.8108060	0.4028042	0.7852257	0.9040799	0.8844705	0.7200638
1000	0.7211123	0.4025713	0.2018226	0.8351288	0.7387427	0.5230493	0.7325870	0.7161415	0.8212296	0.6420649

0	0.7414023	0.3456278	0.2294781	0.6696306	0.6567438	0.4556921	0.7436711	0.7364084	0.6900788	0.7199949
50	0.6907487	0.3510590	0.0991329	0.6780274	0.7483053	0.4535974	0.7322368	0.6861655	0.7686727	0.6148901
100	0.6073895	0.4122990	0.0303905	0.8378643	0.7188848	0.3353612	0.7410668	0.7551931	0.7355982	0.5421217
150	0.7508691	0.3430368	0.0373244	0.7527569	0.6327510	0.3408068	0.6953119	0.6835099	0.8470780	0.6370930
200	0.7046750	0.2386404	0.0130962	0.6210108	0.7399597	0.3690214	0.7417929	0.7523561	0.6866450	0.5095516
250	0.6580149	0.1790446	0.0191363	0.7561796	0.7872296	0.3072213	0.6699548	0.6765773	0.7918443	0.7934785
300	0.6738606	0.1603365	0.0118042	0.8593381	0.8933511	0.3694193	0.6753339	0.8712833	0.7339821	0.6165843
350	0.5304292	0.1025959	0.0135397	0.8544717	0.7803246	0.4071097	0.7603931	0.8387663	0.7337962	0.6689212
400	0.6990663	0.1436419	0.0121631	0.8329151	0.6991738	0.3460396	0.6524611	0.8299282	0.7100322	0.6851486
450	0.6158662	0.0814337	0.0121810	0.6462828	0.7556682	0.3986054	0.7408485	0.7627994	0.7073839	0.6180450
500	0.6210320	0.1341165	0.0157698	0.8528065	0.6879628	0.3759376	0.7545382	0.6460933	0.8629874	0.5425095
550	0.4660683	0.1475604	0.1304171	0.7546785	0.7512969	0.3842513	0.6740464	0.6109097	0.6735147	0.7319743
600	0.5983892	0.2503359	0.1297391	0.7703159	0.7596688	0.4082891	0.6719959	0.6786791	0.6526785	0.8336707
650	0.4249876	0.2720555	0.1959361	0.6587339	0.7881395	0.3820103	0.7052437	0.6956969	0.6276886	0.7618064
700	0.5744383	0.2986764	0.1935418	0.6554372	0.7135463	0.3389127	0.6445399	0.6803284	0.6865794	0.9030434
750	0.6154612	0.2898218	0.2041779	0.6801783	0.7421799	0.3326603	0.6802443	0.6771301	0.7957613	0.7682802
800	0.6386699	0.3452423	0.1787896	0.7684916	0.7614883	0.5218390	0.6633100	0.7599677	0.8067680	0.6840442
850	0.6810749	0.3930511	0.1496190	0.6063485	0.7458968	0.4203200	0.7936786	0.7423110	0.7899938	0.6174288
900	0.6124726	0.3645981	0.1560850	0.7332890	0.7458011	0.5381360	0.8611621	0.6975462	0.8442974	0.7982241
950	0.5340717	0.4414607	0.1400636	0.7687058	0.6824524	0.3134572	0.8634062	0.6710024	0.6966668	0.9369541
1000	0.6469205	0.3579503	0.1919535	0.7671998	0.6839194	0.3656181	0.8390701	0.8649229	0.6836277	0.7847501

0	0.6908135	0.3562971	0.1989332	0.9278708	0.7654586	0.4606042	0.7968925	0.7471109	0.6005100	0.6746231
50	0.6674755	0.3877436	0.1263351	0.8373141	0.6343614	0.3723364	0.8129703	0.9183060	0.7717887	0.7161279
100	0.6215744	0.4222335	0.2251576	0.6805898	0.7982513	0.3616923	0.7876328	0.7416829	0.8076450	0.7178763
150	0.7937123	0.3066215	0.1460417	0.6802991	0.7832921	0.3917993	0.6880020	0.6544786	0.6823121	0.6739026
200	0.6597361	0.3261821	0.1233764	0.7456444	0.7887235	0.4641153	0.6972572	0.8091110	0.8537315	0.6368556
250	0.5171674	0.4292788	0.1520704	0.6744609	0.6263008	0.3781891	0.6663472	0.6353859	0.7467221	0.5838562
300	0.6021212	0.3785707	0.2195267	0.6555773	0.7119118	0.4876371	0.7992971	0.7878412	0.6612142	0.6736671
350	0.5535859	0.3903510	0.2256295	0.8496495	0.5472537	0.3739180	0.6961944	0.8157243	0.7082718	0.6997863
400	0.4948667	0.3402013	0.2159382	0.8779572	0.7373812	0.4149619	0.6782796	0.6768823	0.7641078	0.7272559
450	0.5976486	0.3994877	0.1560565	0.6144856	0.6839899	0.4648785	0.6689743	0.8001532	0.6048711	0.8080882
500	0.5923722	0.3369848	0.2612269	0.6516986	0.7147220	0.3701751	0.8461714	0.7644938	0.9027790	0.7769796
550	0.6934282	0.3213073	0.2240625	0.7547615	0.8133193	0.4452120	0.6613398	0.8067680	0.6796317	0.7766953
600	0.5090694	0.2715254	0.2449179	0.6915003	0.6372875	0.3913740	0.7629851	0.6845274	0.7316638	0.8337226
650	0.7768538	0.3385337	0.2191498	0.6065644	0.6735450	0.3469199	0.8332602	0.7230166	0.8058547	0.7738186
700	0.6226134	0.3577329	0.2340477	0.7536770	0.5937713	0.4210012	0.6309384	0.7235320	0.7914118	0.6313495
750	0.6899534	0.4037158	0.1255849	0.8489918	0.8386180	0.3877428	0.7987481	0.6508473	0.7424080	0.6192467
800	0.6490367	0.3664527	0.1446433	0.6780142	0.8049776	0.3927425	0.6451392	0.7188494	0.6716761	0.6412973
850	0.6747824	0.3493439	0.1795934	0.6694220	0.6953405	0.3885471	0.6005551	0.6917242	0.7454832	0.7270704
900	0.6897576	0.2953725	0.1766503	0.6849638	0.5762749	0.3397264	0.7226372	0.8576800	0.7269808	0.6896627
950	0.6678691	0.3449381	0.2517962	0.6625453	0.7876327	0.4057981	0.8054318	0.7829266	0.6424997	0.7956784
1000	0.5485026	0.3818836	0.2261904	0.7713075	0.6358947	0.3379395	0.7748123	0.7180876	0.6975709	0.6652501

0	0.7104025	0.3423170	0.2732035	0.7114566	0.7302989	0.3309556	1.0000000	0.6835155	0.7456677	0.6508724
50	0.6280645	0.4040411	0.1665260	0.1974019	0.8287102	0.4140123	0.7277729	0.6815303	0.5042161	0.7039916
100	0.7976760	0.4550430	0.3403402	0.0577359	0.7084157	0.3351306	0.7960027	0.8332887	0.6072886	0.6783237
150	0.6562557	0.4611416	0.3894193	0.0333490	0.7418329	0.3452763	0.7377068	0.7517917	0.5239388	0.9309698
200	0.6239887	0.6071910	0.5783066	0.0141023	0.7067544	0.4423553	0.6965515	0.8887080	0.6120277	0.5564456
250	0.6113526	0.5819971	0.8115466	0.0152243	0.7006700	0.4011549	0.7702056	0.6647578	0.6444654	0.5817331
300	0.6262766	0.7254452	0.7161292	0.0260257	0.7803507	0.3873401	0.8189912	0.7986813	0.6517003	0.7181216
350	0.6910948	0.4866991	0.6992586	0.0274265	0.7422668	0.3871977	0.8006656	0.9252295	0.6584430	0.6922165
400	0.6309367	0.5121104	0.7549233	0.0195929	0.7330551	0.4039928	0.6449056	0.7074892	0.6428419	0.7180610
450	0.6387851	0.5095066	0.6992760	0.0114459	0.6958715	0.3349111	0.6678974	0.8013038	0.5013044	0.8267547
500	0.7573436	0.5660516	0.8378462	0.0432175	0.6324767	0.2994659	0.7175546	0.6798997	0.5606131	0.7353882
550	0.8164508	0.5792718	0.6661705	0.5955286	0.7832290	0.3223383	0.7474461	0.7361449	0.5436038	0.6381876
600	0.6052351	0.4701077	0.4010330	0.5330027	0.6105830	0.3853844	0.7026036	0.6760619	0.7198910	0.6899772
650	0.7053765	0.5576725	0.3433680	0.6596512	0.7190233	0.4882187	0.8037399	0.7220873	0.7523377	0.7207944
700	0.7032110	0.4918199	0.1821919	0.7281683	0.6704396	0.3490725	0.7831275	0.7323281	0.5903035	0.7204906
750	0.6267205	0.6146453	0.2224586	0.7262173	0.6220511	0.3808882	0.7049698	0.7632742	0.7689270	0.7424928
800	0.6580097	0.4415942	0.1209284	0.7611522	0.6617270	0.3379334	0.6537159	0.6123506	0.8507047	0.7176970
850	0.6051280	0.4073117	0.1814941	0.7323245	0.6505103	0.2996795	0.6796576	0.7535955	0.8577244	0.6839280
900	0.6480914	0.2913629	0.1610908	0.8178492	0.7174804	0.4284434	0.7641948	0.6133168	0.6958224	0.6525152
950	0.6048622	0.4062981	0.1635247	0.6810137	0.7432227	0.4221792	0.7175728	0.6485948	0.9225495	0.7797360
1000	0.4944905	0.3004394	0.1363014	0.7106260	0.6991149	0.4005116	0.6597081	0.6735681	0.8718638	0.8962833

0	0.7469621	0.3504299	0.2304952	0.7796610	0.8064283	0.4400925	0.7366334	0.7514243	0.7101774	0.7912803
50	0.6464893	0.5675124	0.2631402	0.4564016	0.7227743	0.3773865	0.2538168	0.8097577	0.7702446	0.4626395
100	0.5658939	0.7420958	0.2033895	0.4736317	0.6666613	0.2566667	0.1415008	0.6096206	0.7670103	0.3958669
150	0.6261374	0.7353436	0.2512719	0.4603862	0.7163899	0.1690397	0.1223610	0.6773007	0.8078126	0.3618000
200	0.6628056	0.8214971	0.3430286	0.4228869	0.8623580	0.1195747	0.0512097	0.6247180	0.7476836	0.4804561
250	0.8084221	0.7366804	0.2621804	0.4270502	0.7165781	0.1332224	0.0782791	0.6072249	0.6991283	0.3611597
300	0.6295822	0.6766816	0.3287007	0.3452024	0.6331409	0.0730669	0.0887353	0.8291075	0.7773461	0.4235283
350	0.6528235	0.8359348	0.3292823	0.4302783	0.6988544	0.0753502	0.0915967	0.6888761	0.7748292	0.4231096
400	0.7427951	0.5779762	0.2664012	0.4541829	0.7013588	0.1205884	0.1475028	0.6852760	0.7173979	0.3310333
450	0.5941325	0.6169635	0.3005266	0.3809668	0.6941636	0.1124631	0.0996031	0.7122459	0.7373347	0.3731705
500	0.5789939	0.7444673	0.3383656	0.4400022	0.9288767	0.0660319	0.1142890	0.6843087	0.7631903	0.3429099
550	0.7655472	0.4637896	0.2402096	0.6538705	0.7202586	0.1666145	0.5141992	0.7758375	0.7209832	0.7114609
600	0.7252049	0.4707362	0.2662243	0.7282616	0.6755923	0.2809065	0.6171882	0.6893527	0.6945543	0.8470546
650	0.7376526	0.3403882	0.1981934	0.8930095	0.9068660	0.2884891	0.6311932	0.7465751	0.7129241	0.7456073
700	0.6315884	0.3728846	0.2557088	0.6686300	0.7938627	0.3660259	0.7965748	0.6797251	0.8562642	0.6824266
750	0.5687356	0.3700674	0.2091468	0.6328832	0.6214882	0.3164655	0.6805820	0.6584405	0.7389097	0.6902064
800	0.6072467	0.4630802	0.1664724	0.7745592	0.7287085	0.4275849	0.7595100	0.6828269	0.6053707	0.6977660
850	0.7584180	0.4722228	0.2458328	0.7666472	0.6560723	0.3990397	0.7990372	0.7185800	0.6644545	0.7259376
900	0.5541603	0.3492540	0.2303808	0.5972967	0.7171928	0.3819003	0.8107069	0.6730583	0.6838706	0.7212416
950	0.7178601	0.4109384	0.2942234	0.7623790	0.7794647	0.3864380	0.7463515	0.6901591	0.6830947	0.7725977
1000	0.6982677	0.4259885	0.1766056	0.7970653	0.6967227	0.3836081	0.6427785	0.7913523	0.8685106	0.7550153

0	0.7412249	0.4295532	0.1412157	0.9404838	0.7091345	0.4075559	0.7098377	0.8499076	0.6790209	0.6276676
50	0.5608991	0.4031686	0.1868484	0.4934588	0.6064006	0.4224224	0.3024864	0.8153548	0.4187675	0.7102394
100	0.6402496	0.4759636	0.2365249	0.5083875	0.5182848	0.3044833	0.1815190	0.5201016	0.3127571	0.6951350
150	0.6243159	0.4033680	0.2205635	0.3769421	0.5192242	0.1636234	0.0994927	0.6653240	0.4219313	0.6649504
200	0.5479480	0.4138544	0.3393900	0.4670462	0.7407547	0.1812251	0.0957060	0.7734741	0.3467053	0.7041763
250	0.6859097	0.4176070	0.2846641	0.4261200	0.6569283	0.2076677	0.1657093	0.5697313	0.3535582	0.7460413
300	0.6653259	0.4370032	0.2456518	0.3908875	0.6230231	0.0997116	0.1688759	0.7334205	0.3214388	0.7136201
350	0.5995828	0.5698957	0.2354046	0.3540825	0.6067691	0.1018666	0.1249646	0.8322850	0.2877965	0.7204949
400	0.7421013	0.6122021	0.3206505	0.3652370	0.6367796	0.0954789	0.1165880	0.8035567	0.2509819	0.8534102
450	0.6292778	0.6651283	0.3125617	0.3352392	0.5526801	0.1232095	0.1530629	0.6721234	0.3573161	0.7930644
500	0.6474113	0.5162233	0.3415130	0.3738135	0.5132782	0.1643638	0.1515717	0.8601619	0.3441082	0.7152423
550	0.6620924	0.3525811	0.3804019	0.6317314	0.6662031	0.2232586	0.4897384	0.7714691	0.6626813	0.8152209
600	0.5039824	0.4120105	0.2775607	0.5581684	0.6635308	0.4220276	0.5496818	0.8431017	0.6803820	0.8713305
650	0.5780172	0.4379164	0.2568419	0.6479974	0.6818117	0.3831196	0.5717122	0.8040337	0.7861860	0.7171592
700	0.6710287	0.5511304	0.2711823	0.7271594	0.6390271	0.3418827	0.7713563	0.6125471	0.7153098	0.7797922
750	0.7116195	0.4605532	0.2513120	0.7370634	0.7742372	0.3425766	0.7638144	0.7863470	0.6218449	0.7411066
800	0.6419796	0.5713143	0.1876099	0.7299781	0.7815912	0.3661213	0.8685562	0.8210423	0.6494792	0.8125319
850	0.5611504	0.3812944	0.2157161	0.6340551	0.7308492	0.3778861	0.6702489	0.8493154	0.7397918	0.5971508
900	0.5860206	0.3335994	0.1755916	0.7753500	0.7480376	0.4115893	0.7386462	0.7271772	0.7866051	0.7539573
950	0.6393058	0.3938913	0.2317870	0.7430919	0.6854899	0.3957508	0.7332275	0.7365753	0.7869114	0.6764407
1000	0.6808477	0.3636713	0.2068658	0.7585094	0.6786506	0.3398578	0.6186151	0.6349101	0.7744666	0.6333577

0	0.7101871	0.3980774	0.2093782	0.7497747	0.7802986	0.4699284	0.6671597	0.6274587	0.6478759	0.7165568
50	0.5730128	0.3802259	0.1895529	0.4843429	0.7427450	0.3705721	0.6933795	0.7824394	0.7267210	0.7667874
100	0.5812516	0.4131677	0.2549558	0.4111510	0.6143351	0.3797825	0.6586532	0.6496909	0.6843326	0.7937869
150	0.7322176	0.3972978	0.2292907	0.4620522	0.8093538	0.4324487	0.6908961	0.8542060	0.7700799	0.6962788
200	0.6914646	0.4035064	0.2200298	0.4716204	0.7880049	0.4702077	0.7004579	0.7311643	0.7632087	0.6812865
250	0.5391892	0.4226680	0.2471393	0.4564501	0.6094410	0.3986760	0.7041175	0.7468234	0.7185751	0.8369052
300	0.6355861	0.3983505	0.2400073	0.4678833	0.7204576	0.3831937	0.7681700	0.7786748	0.6307607	0.7904311
350	0.5446223	0.4143894	0.3603387	0.4709521	0.6816619	0.4861774	0.6295242	0.7569127	0.6174983	0.7051747
400	0.5701920	0.5663634	0.3276092	0.4444202	0.7578179	0.4939949	0.7918689	0.7261218	0.7214520	0.6076115
450	0.7230502	0.4481823	0.2422012	0.4245609	0.6694828	0.4051447	0.5564013	0.7588328	0.6311585	0.5817622
500	0.7179700	0.4612861	0.2735815	0.3563603	0.7135678	0.3249325	0.6565928	0.7584510	0.8097322	0.6444724
550	0.6245983	0.4513096	0.2751042	0.6238927	0.7137445	0.3046541	0.7682178	0.7451888	0.7750928	0.6125255
600	0.6621088	0.4076977	0.3011114	0.6514167	0.7104776	0.3862252	0.8082411	0.7063158	0.6181572	0.7097266
650	0.5860746	0.4354866	0.1794927	0.7606982	0.7631288	0.4426429	0.6457003	0.6611740	0.7480035	0.7355441
700	0.6485596	0.4458724	0.1964289	0.6852891	0.7676249	0.3826467	0.8208306	0.7904395	0.7634908	0.6738805
750	0.6454234	0.3252050	0.1432275	0.6590710	0.6340413	0.4336980	0.7384940	0.7999780	0.7542078	0.5721487
800	0.6600655	0.4538910	0.1873165	0.6312433	0.7962134	0.4659543	0.6989709	0.8247795	0.6819749	0.7991275
850	0.6398490	0.4065172	0.2420023	0.6131375	0.7104612	0.3954951	0.7806677	0.7411220	0.5990819	0.6701176
900	0.5841369	0.3487125	0.1593224	0.7923196	0.7354990	0.5037993	0.8177527	0.8229658	0.6922495	0.6914728
950	0.5429592	0.3012252	0.1479155	0.7342315	0.7915130	0.3907650	0.6673380	0.8990996	0.6838331	0.7350327
1000	0.5528085	0.2821773	0.1002003	0.7363504	0.7788465	0.3621431	0.6176979	0.6854101	0.7804180	0.7806428
