"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
500	0.0409817	0.7672284	0.5369555	0.4814361	0.4819285	0.3232393	0.1367932	0.6937927	0.9375857	0.1579658
550	0.0345921	0.6561946	0.5261305	0.3981549	0.4476877	0.2376528	0.0757512	0.7927602	0.7237735	0.4078517
600	0.0645400	0.5373508	0.5898540	0.4172002	0.4523671	0.2376555	0.0821718	0.6946204	0.6923996	0.7102529
650	0.1455855	0.5353235	0.5060219	0.3510825	0.4888710	0.2058031	0.0912856	0.6912979	0.6621399	0.8052007
700	0.2433397	0.4243552	0.4820001	0.4153409	0.5591015	0.1499138	0.0791939	0.7395254	0.6871947	0.7732968
750	0.3263458	0.3872195	0.5983703	0.3517294	0.5579338	0.1284093	0.0898289	0.8038399	0.5979368	0.7660956
800	0.3847495	0.3207607	0.4648513	0.3882855	0.5537510	0.1601573	0.0662152	0.7110063	0.6579250	0.5594840
850	0.4327895	0.3674988	0.3912237	0.4436517	0.4413696	0.1791130	0.0509877	0.7376489	0.6458445	0.8720534
900	0.5500868	0.3288879	0.6318637	0.4830681	0.3829465	0.1224009	0.1173501	0.7351870	0.5903806	0.5770148
950	0.5468609	0.3427390	0.7286660	0.4351687	0.4532075	0.1649566	0.0904789	0.7393352	0.7060486	0.7182015
1000	0.5000783	0.3779317	0.5888182	0.3627561	0.5949789	0.0923315	0.0853544	0.6739689	0.6002975	0.6621415

0	0.2868037	0.3258329	0.5301350	0.5465675	0.5322233	0.1010452	0.0850696	0.9046699	0.7384415	0.6607354
50	0.4941284	0.3758621	0.5796444	0.4604974	0.4816902	0.1542419	0.0760263	0.6677721	0.7674053	0.6838713
100	0.4774911	0.3511988	0.5750403	0.4752833	0.4598983	0.1096254	0.1101997	0.8403380	0.6647195	0.6723407
150	0.5689303	0.3892048	0.6708105	0.3680102	0.5034163	0.1119052	0.0565936	0.8308484	0.6983543	0.7584251
200	0.3429084	0.4814354	0.4451555	0.3789383	0.4562253	0.1557812	0.0743558	0.7613749	0.6599406	0.7104035
250	0.2483329	0.5418554	0.4223117	0.3756236	0.3874100	0.0719684	0.0610755	0.7731490	0.6861570	0.8189212
300	0.3179701	0.3637840	0.5269218	0.3841114	0.4800678	0.0986272	0.0717185	0.8467167	0.6144734	0.6390480
350	0.3106043	0.4392229	0.6148666	0.2853416	0.3980032	0.0656906	0.0871175	0.7556482	0.8048944	0.6128560
400	0.2681580	0.3642016	0.4911321	0.4631706	0.5173456	0.1107650	0.0903168	0.6733338	0.6491206	0.7272093
450	0.3802037	0.3971839	0.5183033	0.3365714	0.4327908	0.0786113	0.0951239	0.6722172	0.6570013	0.6015495
500	0.3918900	0.4033034	0.4993547	0.3952432	0.4407814	0.1247468	0.0572961	0.5650230	0.6579542	0.7230513
550	0.4904959	0.2937134	0.4149513	0.5094697	0.4732987	0.1274627	0.0818833	0.8681105	0.6529491	0.7013946
600	0.4701132	0.3495149	0.5448576	0.3708685	0.5108418	0.1236291	0.0436727	0.5626244	0.7875984	0.6187875
650	0.5339813	0.2819179	0.4251114	0.4233611	0.4289179	0.0744886	0.1019920	0.6188309	0.6264852	0.6717138
700	0.5089879	0.2794541	0.4352141	0.3805490	0.5651341	0.1066319	0.0792895	0.6694488	0.6087347	0.6646935
750	0.5225423	0.4039550	0.4848948	0.3661266	0.6248721	0.1300440	0.1067509	0.6090698	0.6069837	0.7014916
800	0.4401941	0.3407353	0.4629316	0.3749049	0.5475834	0.1220373	0.0869524	0.6162235	0.6944227	0.6934757
850	0.4905973	0.3385881	0.5608467	0.4181749	0.4801336	0.1453982	0.0778860	0.7546766	0.7324197	0.7654135
900	0.4358372	0.2630803	0.5680945	0.4246315	0.4369572	0.1120717	0.0647011	0.8517927	0.5430067	0.8577192
950	0.5428423	0.3946282	0.5808198	0.3982885	0.4763016	0.1348598	0.0723781	0.6962985	0.6009811	0.7000538
1000	0.4852455	0.3434622	0.6479480	0.3190249	0.5168638	0.1858191	0.0714483	0.6457069	0.6847798	0.6408769

0	0.3861316	0.3753758	0.5389271	0.4827447	0.4910990	0.1188350	0.0730839	0.7027690	0.8795747	0.6915620
50	0.2207906	0.3783477	0.4884197	0.3998344	0.5461986	0.1105331	0.0722791	0.4572587	0.7128614	0.7941316
100	0.1271220	0.3833871	0.6279240	0.4336254	0.5741129	0.0902364	0.0850092	0.3967521	0.5151344	0.8980204
150	0.0662871	0.4296758	0.5608642	0.3950201	0.4449725	0.1149805	0.1055625	0.4417393	0.7362602	0.6658970
200	0.0670540	0.4487311	0.5020490	0.4025852	0.6548200	0.0943140	0.0599489	0.3318166	0.7942547	0.7352521
250	0.0315098	0.4357073	0.4702734	0.4534129	0.5654870	0.1388483	0.0728981	0.4970690	0.8031266	0.6900875
300	0.0675276	0.3968154	0.6520875	0.4307263	0.3683158	0.1187385	0.0942753	0.4209931	0.6957653	0.7491233
350	0.0357125	0.3274568	0.5232270	0.4926286	0.4848455	0.1947076	0.0919614	0.3259583	0.6763791	0.7775035
400	0.0828393	0.3635321	0.4885934	0.4535996	0.4458373	0.2200088	0.1210630	0.3026159	0.6626309	0.5365781
450	0.0555609	0.3361281	0.5680561	0.4433659	0.4826582	0.1716319	0.1739077	0.2943964	0.5278507	0.7208018
500	0.0883954	0.3372395	0.5609346	0.4574037	0.5711295	0.1798756	0.1329514	0.3567818	0.7079588	0.8166752
550	0.2539703	0.4315584	0.5123017	0.6243488	0.5015503	0.2290516	0.1079429	0.4758391	0.6482589	0.7690034
600	0.4228095	0.2684990	0.5907895	0.3923579	0.5542408	0.1827695	0.1344772	0.6694674	0.6351042	0.6722377
650	0.5485517	0.3033920	0.5473310	0.3749241	0.5148307	0.1699645	0.0657705	0.6985408	0.6035696	0.6367313
700	0.4271372	0.3336442	0.5237880	0.2897530	0.3787439	0.1550477	0.0958289	0.7880517	0.6528242	0.6498154
750	0.3650234	0.4004191	0.4840563	0.4103412	0.4744202	0.1720451	0.0637183	0.7453512	0.6021665	0.7111258
800	0.4037975	0.3078744	0.5663945	0.3963082	0.5571850	0.1570040	0.0493963	0.8002449	0.6286292	0.6265053
850	0.4653717	0.3172597	0.6020356	0.4333456	0.5594709	0.0953754	0.0913068	0.7555339	0.6753081	0.7124719
900	0.3646695	0.2930998	0.5106582	0.4405519	0.4976966	0.1052017	0.0829329	0.7246206	0.7305870	0.8059853
950	0.7040134	0.3207034	0.4883629	0.4313874	0.4833838	0.0811415	0.0837999	0.8173633	0.7859571	0.7037381
1000	0.5078882	0.3180184	0.4928116	0.4121509	0.4773261	0.1295934	0.0617899	0.8246574	0.7905159	0.7248874

0	0.4621084	0.4422718	0.5675170	0.4267491	0.4779656	0.1119955	0.0825329	0.8603832	0.7716456	0.7431328
50	0.2751973	0.3510872	0.6254463	0.3267550	0.4778219	0.1409625	0.0763316	0.5571095	0.7224553	0.6607334
100	0.5018272	0.3201358	0.4972303	0.3417722	0.4679566	0.1567573	0.1308680	0.4463465	0.6698866	0.5363292
150	0.4342918	0.3171057	0.5649389	0.4610105	0.3802190	0.0776206	0.0688392	0.4288626	0.4975602	0.6378163
200	0.4105577	0.3817980	0.4710962	0.4916622	0.5420692	0.1495543	0.1090813	0.5044851	0.7647523	0.6046450
250	0.3648743	0.3108173	0.3936835	0.3866630	0.4334418	0.1243856	0.1358629	0.5932999	0.6787553	0.6527504
300	0.4923067	0.4066425	0.5720217	0.3889709	0.6145547	0.1430813	0.0950789	0.5081558	0.6294702	0.6663359
350	0.4496917	0.3403929	0.6156954	0.4810499	0.6172797	0.1163117	0.1057215	0.4871698	0.6120999	0.5783987
400	0.5052667	0.3481020	0.7388585	0.3117996	0.4244766	0.1500029	0.0815522	0.5707612	0.8317493	0.5969480
450	0.3163790	0.3748428	0.6238140	0.3900814	0.4032997	0.0883702	0.0952378	0.4691409	0.5473464	0.6516379
500	0.4227838	0.3713874	0.5616878	0.4416554	0.6048522	0.2755091	0.0939411	0.4687224	0.7905307	0.6530228
550	0.3452781	0.3018045	0.4858758	0.4444363	0.5002027	0.1389199	0.0630584	0.5977165	0.6487769	0.6969645
600	0.5541250	0.3444118	0.4519602	0.3781308	0.5143302	0.1785327	0.1199583	0.6698313	0.7371849	0.6552504
650	0.5014508	0.3483115	0.5090167	0.3953664	0.5666655	0.1067178	0.0806626	0.7329029	0.7800982	0.7378522
700	0.4077845	0.3640291	0.5684110	0.3944572	0.4729693	0.0931216	0.0513162	0.8539519	0.8074967	0.7827586
750	0.3961115	0.4240556	0.5178724	0.4018044	0.4614031	0.1118420	0.0725377	0.6773651	0.6782479	0.7362054
800	0.3627785	0.3304305	0.5851731	0.4761834	0.4431830	0.1012020	0.0650649	0.8173397	0.7493953	0.7758531
850	0.3922339	0.3130930	0.6055562	0.4302374	0.4599263	0.0713894	0.0582850	0.8027657	0.6572289	0.6049885
900	0.4451122	0.2768953	0.4887422	0.3831088	0.5636426	0.0940763	0.0784627	0.8527485	0.6392920	0.7307700
950	0.4195274	0.3683613	0.5769734	0.3967902	0.4924839	0.1101412	0.0621395	0.6657157	0.5945273	0.6073059
1000	0.4755101	0.3383039	0.5320162	0.3670822	0.4234676	0.0944793	0.0734193	0.7028802	0.7213219	0.7906003

0	0.4900381	0.3879350	0.5582163	0.4887242	0.5403626	0.1445361	0.0940802	0.7074705	0.5738375	0.6186372
50	0.3399572	0.3029641	0.6855568	0.4410250	0.4267666	0.2002784	0.0562014	0.7968903	0.6320503	0.6879887
100	0.5254506	0.2136985	0.5380845	0.4994954	0.3770992	0.2947607	0.0762232	0.5623524	0.6929262	0.5762673
150	0.5340331	0.3275605	0.5652005	0.3855735	0.4392531	0.3396464	0.1439830	0.6028975	0.6192839	0.7804387
200	0.6987236	0.4056818	0.5335009	0.4106463	0.4687658	0.5254484	0.0883451	0.7637044	0.7654806	0.6441651
250	0.4252559	0.3139595	0.5564873	0.5215928	0.4181840	0.4922284	0.0925758	0.6309216	0.6866591	0.8451306
300	0.4205122	0.3363222	0.5294893	0.5110804	0.4147150	0.5045001	0.0789620	0.7789171	0.7199902	0.7716258
350	0.4255017	0.4091187	0.5611237	0.4555333	0.5682515	0.5255325	0.0487286	0.7317933	0.6074286	0.7049623
400	0.3913715	0.2513070	0.6349868	0.5154891	0.3894209	0.4925786	0.0722535	0.7567868	0.6997929	0.7310973
450	0.4180597	0.3584093	0.4634773	0.4253043	0.5415446	0.5997249	0.0892692	0.7351649	0.5727058	0.6035552
500	0.3890621	0.3619311	0.4982663	0.4738411	0.4048613	0.3721999	0.0716008	0.5348841	0.7284448	0.6099551
550	0.4260169	0.3493806	0.5686988	0.4064185	0.4326159	0.4141716	0.0969662	0.6236372	0.8091927	0.6786119
600	0.4262249	0.3059400	0.5535191	0.3858107	0.4968363	0.2233755	0.1009311	0.7910283	0.7595567	0.6390399
650	0.4596021	0.3154809	0.5830128	0.4591359	0.5186431	0.2140233	0.0842176	0.7138602	0.7972522	0.7030932
700	0.4449023	0.4052681	0.5835620	0.2312623	0.3862049	0.0960780	0.0725302	0.6076095	0.7798192	0.7521753
750	0.3136205	0.3608152	0.5722064	0.5195840	0.3793591	0.1066579	0.1056300	0.7002681	0.7463726	0.6779115
800	0.3416108	0.4386118	0.4256822	0.4395529	0.3508883	0.1019867	0.1183836	0.6191772	0.7978281	0.6322381
850	0.5479408	0.3829023	0.5834076	0.5457419	0.4958992	0.1156410	0.0698204	0.6460602	0.7135065	0.7538714
900	0.4251977	0.3150520	0.5906638	0.4945882	0.5280244	0.0925198	0.0859204	0.8559725	0.7565228	0.7484933
950	0.4348954	0.3624014	0.6682513	0.3068560	0.6637737	0.1314187	0.0453599	0.6303753	0.6720556	0.7023412
1000	0.4029373	0.3517928	0.5719945	0.4796528	0.4364107	0.1345013	0.0731001	0.5783590	0.5738987	0.7106543

0	0.3582116	0.4051395	0.5358689	0.5295671	0.4723989	0.0818590	0.0643303	0.7628102	0.6717139	0.7680692
50	0.3818931	0.3923218	0.6741217	0.3984807	0.5647210	0.3169113	0.0292279	0.6308547	0.6736509	0.5392630
100	0.3547624	0.3329099	0.6296786	0.4904759	0.4280248	0.4226648	0.0511912	0.5961180	0.6680520	0.6727010
150	0.3330599	0.3897138	0.5839750	0.4429186	0.5508455	0.4340132	0.0237859	0.6340730	0.8013689	0.6391896
200	0.3611557	0.4512524	0.5162123	0.5310277	0.3516250	0.4414990	0.0067651	0.4809318	0.6743063	0.7073977
250	0.5579111	0.3334836	0.4625018	0.5308416	0.3900076	0.4865360	0.0172752	0.5537871	0.6964454	0.6589123
300	0.4553552	0.4244194	0.4367518	0.4328102	0.4698209	0.5174278	0.0135077	0.6374891	0.7097775	0.6860267
350	0.3975440	0.4105119	0.6334562	0.4135614	0.4231272	0.5351104	0.0235406	0.5878690	0.6530733	0.7341621
400	0.3709327	0.4096267	0.5439024	0.5522147	0.4328388	0.6489928	0.0171391	0.6391051	0.6773081	0.6459811
450	0.4451275	0.3045127	0.5941890	0.4767279	0.4004443	0.5346205	0.0027293	0.5931303	0.8167696	0.7138507
500	0.4642626	0.2820735	0.5679483	0.5878850	0.4155546	0.5528479	0.0231943	0.5852350	0.6071535	0.5821994
550	0.4646199	0.3461006	0.6037576	0.4365469	0.3965889	0.4863207	0.0466887	0.7452244	0.7071161	0.7035823
600	0.4863815	0.3552893	0.4477725	0.4348600	0.5788721	0.2434476	0.0716011	0.7413912	0.6855900	0.6547472
650	0.5007704	0.3414571	0.5320220	0.4040443	0.6120697	0.1123505	0.0882841	0.7197490	0.6780662	0.7311760
700	0.6403584	0.3124319	0.5889114	0.4689744	0.4947892	0.1035793	0.0595988	0.7476622	0.7666402	0.6361755
750	0.5503104	0.3580962	0.5705157	0.3768011	0.5293774	0.1185104	0.0545002	0.7177846	0.6853017	0.6853990
800	0.4808075	0.3628341	0.6267329	0.3657126	0.4835838	0.0827815	0.0673107	0.7224952	0.5668708	0.8537622
850	0.3414347	0.3380962	0.6291555	0.3258414	0.4787182	0.0933729	0.0636488	0.6643862	0.5428887	0.8465251
900	0.3605970	0.2906972	0.4937923	0.4245689	0.4838825	0.0834403	0.0870063	0.7829974	0.7598449	0.7463171
950	0.4535332	0.3210925	0.4795720	0.4622202	0.5250067	0.1232308	0.0544944	0.6739383	0.8248334	0.6570474
1000	0.3693839	0.2943063	0.4595398	0.4276738	0.4433518	0.0935122	0.0891111	0.6402444	0.6514798	0.7168364

0	0.4604782	0.3523887	0.5399074	0.3938494	0.3779257	0.1378260	0.0628383	0.7884560	0.7966453	0.7801270
50	0.2877221	0.3698901	0.5474098	0.3241744	0.4774358	0.1084366	0.0470285	0.8154483	0.5914223	0.5832302
100	0.0978323	0.5258784	0.5299785	0.3851088	0.5576905	0.0450556	0.0247119	0.7605554	0.6794739	0.7239526
150	0.0719090	0.6465509	0.6610073	0.3890846	0.3843080	0.0668716	0.0285392	0.7676873	0.6496950	0.6310288
200	0.0249952	0.5722703	0.5976821	0.3346285	0.3843464	0.0531529	0.0424210	0.6840295	0.6643092	0.8660307
250	0.0152134	0.8927216	0.5002470	0.3803867	0.3869783	0.0726629	0.0157613	0.8537725	0.5646912	0.7328215
300	0.0092433	0.6983509	0.5506530	0.3902275	0.4836969	0.0181260	0.0250252	0.7876688	0.6571544	0.6917284
350	0.0027169	0.7534491	0.6782917	0.4511631	0.5326825	0.0358031	0.0310142	0.7420767	0.6228662	0.6282969
400	0.0042015	0.6591203	0.6023885	0.3952909	0.5193136	0.0184080	0.0243442	0.7534536	0.7404608	0.8005162
450	0.0051058	0.7939272	0.5858869	0.3562528	0.5030985	0.0729666	0.0197876	0.6676096	0.5292693	0.7826141
500	0.0076717	0.8568948	0.4919146	0.3431625	0.4831418	0.0806585	0.0206302	0.7138516	0.6032120	0.7620711
550	0.0188126	0.5839389	0.3669121	0.3886721	0.5140658	0.1058994	0.0120941	0.7173194	0.7348545	0.6319877
600	0.0628690	0.4876590	0.5812491	0.4499049	0.4449289	0.0635130	0.0419687	0.6991549	0.6687105	0.7502295
650	0.1972140	0.3333689	0.6376042	0.3604179	0.6425542	0.0770204	0.0348146	0.7764483	0.7635229	0.5846940
700	0.4451416	0.3267941	0.4058379	0.4123801	0.4895355	0.1246362	0.0463652	0.6963867	0.6597554	0.6332670
750	0.5715282	0.3273658	0.5101555	0.5234545	0.6035743	0.1621671	0.0301984	0.7247089	0.7611721	0.5694314
800	0.4244546	0.3873067	0.5746626	0.4332070	0.4867649	0.0946405	0.0866395	0.7292874	0.6118577	0.5562836
850	0.5399529	0.3779275	0.5971437	0.3813472	0.4998239	0.0531905	0.0425370	0.6345625	0.6104794	0.5625058
900	0.3510621	0.3817787	0.5446009	0.4709839	0.4970772	0.0843537	0.0616899	0.7478199	0.8585599	0.7045677
950	0.3247649	0.3736431	0.6376029	0.5503543	0.4970805	0.1041839	0.0481823	0.8214683	0.7853768	0.7389466
1000	0.3710652	0.3977550	0.7495674	0.4388760	0.4929784	0.0606131	0.0706170	0.6560924	0.6718376	0.7551019

0	0.3675318	0.3437088	0.5014601	0.4028994	0.5313121	0.1355832	0.1377758	0.6925892	0.7117225	0.6667865
50	0.2883714	0.3226945	0.5590458	0.4229725	0.4825221	0.1120114	0.0610825	0.7168990	0.7452374	0.7154770
100	0.2911578	0.3465773	0.5920516	0.1684179	0.5159351	0.1381736	0.0751286	0.6513396	0.3832955	0.6880065
150	0.4745374	0.3475854	0.6034085	0.1266859	0.4631680	0.0767431	0.0492772	0.6236183	0.0854107	0.7528143
200	0.5726666	0.3100448	0.5832966	0.1085661	0.4969823	0.0670466	0.0767160	0.7243885	0.0685282	0.7514104
250	0.5907872	0.2978533	0.4937761	0.1121999	0.5353441	0.0936662	0.0602711	0.7494161	0.0127984	0.7427801
300	0.5145761	0.3555820	0.5176795	0.1184030	0.5420538	0.1191618	0.0944154	0.6660402	0.0202229	0.7071010
350	0.5007194	0.3874758	0.4776090	0.1125014	0.4963077	0.1128194	0.0758628	0.8064345	0.0059273	0.7728207
400	0.3803431	0.4317613	0.4521119	0.1322661	0.5134507	0.1336722	0.0595302	0.6134662	0.0184230	0.6240015
450	0.4015971	0.3419218	0.4814065	0.0676745	0.4201709	0.1187774	0.1073215	0.8078370	0.0164665	0.6500678
500	0.3915909	0.4230797	0.4594656	0.1887353	0.5443924	0.0942082	0.0593058	0.6468106	0.0225361	0.7779074
550	0.4690722	0.2441176	0.4173664	0.2438302	0.4327203	0.1120858	0.0886668	0.7716028	0.0874022	0.6803177
600	0.5936685	0.2169641	0.4427797	0.3814412	0.4216301	0.1005123	0.0812085	0.6303020	0.3942244	0.7516866
650	0.5685237	0.3038972	0.4601825	0.4596447	0.3173253	0.1478275	0.0878575	0.7711125	0.5715645	0.6699895
700	0.6447429	0.3840668	0.4220395	0.5681329	0.4840119	0.0985137	0.0999705	0.6735682	0.6925140	0.7691061
750	0.6497291	0.3047046	0.4807269	0.6124156	0.4625329	0.1682246	0.0757950	0.8135822	0.7755310	0.8525677
800	0.5557737	0.3080249	0.5410216	0.4966695	0.5533748	0.1484433	0.0637680	0.6802064	0.7725032	0.6000470
850	0.6002441	0.4354263	0.5624874	0.4602271	0.5169540	0.1046731	0.0797104	0.6079138	0.6595225	0.6827932
900	0.4099483	0.3823146	0.4957350	0.3599631	0.5435729	0.1033014	0.0645015	0.6143567	0.6670485	0.7268657
950	0.4462159	0.3972627	0.6301217	0.3442639	0.4939891	0.1661999	0.0944763	0.7584556	0.6975836	0.6945496
1000	0.4465936	0.3262863	0.4485377	0.3929260	0.5440477	0.1027552	0.0267385	0.6826165	0.7034050	0.7939464

0	0.3500507	0.3664057	0.5519450	0.5058305	0.4221089	0.0994256	0.0717904	0.7977459	0.7064144	0.8179019
50	0.3828230	0.4218390	0.4918835	0.4965869	0.4820575	0.1199191	0.0402414	0.5730636	0.7000417	0.7298271
100	0.3117942	0.3215780	0.4904964	0.4439692	0.3711269	0.0599912	0.0523572	0.3676171	0.7338374	0.7333078
150	0.4015786	0.3157139	0.5124439	0.4571198	0.4171377	0.0814342	0.0535606	0.3199355	0.6021446	0.6910060
200	0.4926556	0.3118529	0.5644499	0.4152420	0.4991366	0.0867645	0.0740908	0.3542006	0.6650287	0.6845479
250	0.5040048	0.3796592	0.4936878	0.4044558	0.4790244	0.0893580	0.0674350	0.4110637	0.6910957	0.6751593
300	0.5918660	0.3724119	0.5673308	0.5002320	0.4284248	0.1250457	0.0753317	0.2302590	0.6730313	0.7164652
350	0.4398328	0.3791575	0.5698334	0.4310123	0.5485303	0.1256392	0.1393484	0.2909723	0.7730691	0.5779790
400	0.3426787	0.3942524	0.5875301	0.3901456	0.6132250	0.1500181	0.1098678	0.3210329	0.7173854	0.7231662
450	0.3236808	0.3602052	0.5534455	0.3803264	0.4816420	0.1992076	0.0889127	0.3445452	0.7729727	0.6712975
500	0.4187429	0.3893312	0.4932396	0.4234059	0.5108822	0.2352330	0.1337911	0.3541956	0.6570135	0.6833133
550	0.3554766	0.3730103	0.4625242	0.4018356	0.5254928	0.1673527	0.0551320	0.5410771	0.7023924	0.7299462
600	0.3997643	0.2956791	0.5157539	0.3950613	0.4568832	0.1439390	0.0891258	0.4522608	0.7376584	0.7090608
650	0.4701006	0.3887127	0.5450305	0.5388517	0.4498512	0.1661641	0.0888750	0.7352353	0.7566270	0.6267459
700	0.6605518	0.3031639	0.5534207	0.4656106	0.5193282	0.2022231	0.1326037	0.7774261	0.7780408	0.6647320
750	0.4813740	0.3411578	0.4252122	0.5012065	0.5179890	0.1164207	0.1101886	0.7648654	0.8559248	0.8410175
800	0.3820361	0.3036336	0.5908422	0.3856011	0.6261136	0.1042474	0.0956764	0.8535125	0.6055676	0.7551757
850	0.4737499	0.3223826	0.6511613	0.3917202	0.5592262	0.1422738	0.0471961	0.8185628	0.6288332	0.6546744
900	0.5170296	0.2448245	0.5285648	0.4232302	0.6750613	0.1965406	0.0587776	0.6640922	0.6245235	0.7346252
950	0.7604875	0.3032094	0.6147528	0.4053057	0.5473583	0.1237677	0.1083911	0.6874372	0.7572277	0.7598588
1000	0.4396147	0.3229188	0.5544004	0.3915773	0.4499155	0.1022203	0.0707999	0.5821154	0.6337618	0.6862580
