"Time"	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W
200	0.6484043	0.3337533	0.0777747	0.3148332	0.3340517	0.0224337	0.3411008	0.7712605	0.0548447	0.4022928
250	0.5294788	0.3483873	0.0649930	0.3165235	0.2772363	0.0276885	0.3217913	0.6772220	0.0394719	0.5214918
300	0.4979855	0.3006366	0.1125738	0.4146698	0.3755897	0.0049529	0.3400681	0.6950509	0.0517654	0.6167783
350	0.6699815	0.3042331	0.0762927	0.3879534	0.3544669	0.0051789	0.4870429	0.6115078	0.0931178	0.5695199
400	0.6081065	0.3809667	0.0649971	0.3849445	0.4143497	0.0223224	0.4453928	0.6531436	0.0604166	0.4774038
450	0.4732455	0.3885461	0.0625015	0.3334315	0.3816687	0.0075264	0.4009501	0.5239560	0.1109271	0.4560025
500	0.5154237	0.4475977	0.0716271	0.4243006	0.3683584	0.0130481	0.3841848	0.6649072	0.0454855	0.5333772
550	0.6299058	0.2228128	0.0632054	0.3199408	0.5282883	0.0220158	0.3934145	0.6077535	0.0657835	0.5157059
600	0.5902415	0.2602214	0.0461199	0.3645832	0.6272485	0.0126941	0.3035591	0.6758328	0.0427628	0.5542136
650	0.5813392	0.1394572	0.0699926	0.2482304	0.6110351	0.0151392	0.3810615	0.6944307	0.0391488	0.5689608
700	0.5898533	0.0959007	0.0901164	0.2378134	0.8470327	0.0238309	0.3148962	0.7647357	0.0445977	0.5424067
750	0.5786509	0.0677655	0.1469535	0.2206663	0.6021353	0.0110092	0.2988867	0.7630874	0.0652912	0.4654703
800	0.5886595	0.0751287	0.1273668	0.2705155	0.7744884	0.0092239	0.2898449	0.7109283	0.0893392	0.4803628
850	0.5775197	0.1000025	0.2060814	0.2834854	0.8581285	0.0215246	0.3891015	0.7584170	0.0875162	0.5345896
900	0.7061642	0.0911821	0.1539733	0.1740838	0.8033829	0.0182844	0.2640609	0.8800213	0.0707407	0.4800264
950	0.8240232	0.1074099	0.1388232	0.2226468	0.7379547	0.0076665	0.3444406	0.6647851	0.0736330	0.5270317
1000	0.5516412	0.0756406	0.1207089	0.2440860	0.7090156	0.0386698	0.2596016	0.7218428	0.0592410	0.5875790

0	0.6956440	0.0630926	0.1995497	0.2733137	0.8945148	0.0365429	0.2804252	0.7728949	0.0868590	0.4751021
50	0.6725840	0.1659866	0.1072093	0.1947539	0.5090525	0.0339155	0.3002603	0.6935639	0.0532342	0.4411917
100	0.4153916	0.2443591	0.1483962	0.3357565	0.4532735	0.0368758	0.4276872	0.8428755	0.0578098	0.3059383
150	0.2296027	0.2785903	0.1453965	0.2677252	0.5575223	0.0551408	0.3700937	0.9427033	0.0684294	0.4040807
200	0.2610310	0.3428332	0.1527473	0.1855626	0.5096911	0.0183493	0.4034242	0.7779743	0.1095597	0.4528540
250	0.2323801	0.4496403	0.1081647	0.2699751	0.4941755	0.0114594	0.4833123	0.7966745	0.0473049	0.3913759
300	0.2153735	0.3651417	0.1058100	0.3160375	0.4188339	0.0266358	0.3631542	0.7482197	0.0700986	0.5843231
350	0.1502015	0.4427232	0.1016572	0.2982107	0.4314796	0.0208694	0.4258465	0.7894425	0.0661822	0.4894400
400	0.1596272	0.5109746	0.1257841	0.2808365	0.3291945	0.0433057	0.3727397	0.8254580	0.0772247	0.4154732
450	0.1468258	0.5108624	0.0610112	0.2837658	0.4980962	0.0267146	0.4319641	0.8366344	0.0781493	0.4777804
500	0.1067336	0.3916314	0.0533046	0.3322457	0.4258317	0.0107489	0.3955641	0.6878052	0.0974697	0.4256344
550	0.2930750	0.4247940	0.0510265	0.3104653	0.6414451	0.0241113	0.4490461	0.6518024	0.0851399	0.5261868
600	0.5101902	0.2385857	0.1000411	0.2676166	0.6908659	0.0079260	0.4446442	0.7608042	0.0776250	0.5497840
650	0.5900549	0.1241460	0.0884937	0.2301197	0.6907408	0.0302598	0.2960851	0.7501750	0.0881722	0.5129156
700	0.5294598	0.0865054	0.0699514	0.2307103	0.8149234	0.0117167	0.3077691	0.7257484	0.0596967	0.6177195
750	0.6480941	0.0747201	0.0882739	0.2267108	1.0093457	0.0108042	0.2666162	0.7444667	0.0764213	0.5014787
800	0.6580620	0.0834388	0.0773722	0.2008877	0.8945530	0.0214247	0.3439762	0.8148242	0.0679085	0.4399019
850	0.5603245	0.0491353	0.1168980	0.2258824	0.8449323	0.0096871	0.3056930	0.9877431	0.0836995	0.5237611
900	0.6335615	0.0727423	0.1644483	0.1625064	0.7118728	0.0171339	0.2740086	0.8323444	0.0514825	0.4815980
950	0.6656196	0.0966702	0.1716888	0.2826198	0.8149323	0.0037594	0.2750731	0.8812228	0.0971770	0.6378951
1000	0.5791613	0.1123481	0.1162165	0.2591800	0.8010389	0.0059427	0.2995453	0.8259132	0.0510915	0.5138114

0	0.6027574	0.0759785	0.1467333	0.2500692	0.8001113	0.0313580	0.2943980	0.7161686	0.1049528	0.4459940
50	0.6773340	0.0404779	0.1032355	0.2288686	0.7656770	0.0110196	0.3421058	0.7072969	0.0636971	0.5608536
100	0.5833177	0.0818075	0.1006906	0.2483040	0.7420816	0.0158546	0.2920744	0.8687624	0.0567821	0.5463412
150	0.5270048	0.1126511	0.0770327	0.2363084	0.7264262	0.0021073	0.3695809	0.8222058	0.0677577	0.6012187
200	0.4097891	0.0712025	0.1824169	0.2335787	0.7182241	0.0004332	0.2310698	0.7970585	0.0618281	0.6116938
250	0.4192107	0.0615890	0.1163405	0.2118232	0.8614398	0.0029742	0.3038350	0.8592724	0.0975400	0.5631479
300	0.5004632	0.1132476	0.1091365	0.1950590	0.8289954	0.0119220	0.2759790	0.7702906	0.0851104	0.7646506
350	0.3672003	0.1395204	0.1479886	0.1795298	0.8082059	0.0001555	0.3133336	0.6749971	0.0633816	0.5163410
400	0.4268967	0.0801459	0.1072161	0.1760520	0.6826537	0.0000000	0.3806035	0.6594521	0.0908079	0.5717362
450	0.4888025	0.1534723	0.1285072	0.2029148	0.8441554	0.0034130	0.3119384	0.7788458	0.0624703	0.7999509
500	0.5405119	0.0954098	0.1194498	0.2311520	0.7145088	0.0013268	0.2956397	0.7588817	0.0929159	0.5749025
550	0.4986050	0.1036389	0.2376736	0.2043704	0.8741434	0.0163340	0.2678969	0.7551958	0.0196340	0.5066156
600	0.6231399	0.1510564	0.1075181	0.2230772	0.8455665	0.0025921	0.3019111	0.7347025	0.0356628	0.6165989
650	0.6369286	0.0800790	0.1561863	0.1703131	0.7862185	0.0083485	0.3621235	0.6530229	0.0434124	0.6212474
700	0.6443455	0.0408247	0.1601538	0.1482288	0.6324177	0.0078909	0.4286657	0.7293089	0.0513994	0.4233140
750	0.7880371	0.0500530	0.1763418	0.2176162	0.8256119	0.0091227	0.3612283	0.7002600	0.0281220	0.4851723
800	0.6986626	0.0767311	0.1845419	0.1520434	0.8620422	0.0281291	0.3905122	0.9259021	0.0651849	0.5305683
850	0.6429898	0.1148952	0.2076272	0.2199405	0.7838186	0.0148361	0.4135407	0.7551413	0.0293105	0.4776487
900	0.6582354	0.1145480	0.1646180	0.1382839	0.7297351	0.0350985	0.3055926	0.5979402	0.0421357	0.5347985
950	0.6166163	0.0581156	0.2083013	0.2457671	0.7550564	0.0455716	0.3340874	0.7186567	0.0634015	0.3801265
1000	0.7230943	0.0533503	0.2338114	0.2153478	0.6899927	0.0382326	0.3788266	0.7000065	0.0434074	0.5018228

0	0.6983453	0.0522007	0.1329155	0.2503747	0.8329195	0.0138292	0.3078625	0.7865068	0.0700350	0.4503436
50	0.8131922	0.1508786	0.1660556	0.2502280	0.7488713	0.0314829	0.2235140	0.7238369	0.1011510	0.4494154
100	0.8323254	0.2301050	0.2241795	0.1699012	0.7258662	0.0145240	0.2374197	0.6778752	0.0689062	0.4453914
150	0.7454709	0.2280911	0.2268268	0.2201550	0.6727916	0.0177067	0.1672797	0.8109065	0.0274807	0.4634352
200	0.6789811	0.2302666	0.2998149	0.2439334	0.6289918	0.0274740	0.1789519	0.7688716	0.0778682	0.4772658
250	0.6361108	0.2190401	0.2673701	0.2691858	0.7984887	0.0174766	0.1265611	0.8687784	0.0735897	0.5196581
300	0.7782866	0.2776656	0.2978285	0.2232233	0.7236173	0.0039857	0.2684503	0.9367585	0.0728034	0.5273305
350	0.5780996	0.2539495	0.2739866	0.1944120	0.8481018	0.0058970	0.2334983	0.8074619	0.0648588	0.4923960
400	0.4971671	0.2251237	0.3510608	0.1966952	0.7847798	0.0173577	0.1711171	0.8013985	0.0644435	0.5203342
450	0.6005940	0.2234583	0.2348039	0.2103912	0.6781667	0.0151633	0.2040808	0.8501994	0.0386723	0.3682698
500	0.6790266	0.3087236	0.2810210	0.2683413	0.7689241	0.0064073	0.1700471	0.7386430	0.0485302	0.5302569
550	0.6153715	0.3213373	0.2034272	0.2612025	0.5838632	0.0151988	0.2677478	0.6441073	0.0952038	0.4035573
600	0.6250971	0.2175260	0.2261890	0.2150617	0.8297906	0.0111065	0.2609636	0.7631879	0.0648380	0.4445731
650	0.8965200	0.1848756	0.1565289	0.2389401	0.7481403	0.0398159	0.2901739	0.7362501	0.0895845	0.5254844
700	0.7283851	0.0714040	0.1451587	0.2189521	0.7953313	0.0406610	0.3046817	0.7809639	0.0658035	0.6154510
750	0.7294240	0.0790607	0.1084114	0.1764422	0.8928073	0.0450797	0.4268641	0.7581961	0.0427905	0.5403365
800	0.6470707	0.0564417	0.0872727	0.1616752	0.8393200	0.0381410	0.3215365	0.6919146	0.0893394	0.6005943
850	0.7388103	0.0682417	0.1079337	0.1665293	0.6707022	0.0082320	0.3520559	0.6883548	0.0780130	0.4262225
900	0.6142083	0.0967212	0.1332030	0.2063746	0.7235272	0.0111717	0.3598021	0.7354884	0.0427331	0.5295067
950	0.6334005	0.0855233	0.1725529	0.2043374	0.7057575	0.0150659	0.2872283	0.7835736	0.0483811	0.5303342
1000	0.7525633	0.0354812	0.1296871	0.2592224	0.8134388	0.0219906	0.2509239	0.6344316	0.0902013	0.3545986

0	0.5428885	0.1065616	0.1422917	0.2058932	0.9317094	0.0111551	0.3162675	0.6232729	0.0497617	0.4462900
50	0.5706062	0.0474755	0.2432272	0.1652593	0.7320185	0.0040770	0.2355002	0.7869447	0.1987620	0.6666784
100	0.8752301	0.0613607	0.2238214	0.2030959	0.8487644	0.0048806	0.2672641	0.5695320	0.3805947	0.6140710
150	0.6914843	0.0660741	0.3788713	0.1825954	0.7975825	0.0133810	0.3112091	0.6608688	0.5159562	0.6714450
200	0.7168928	0.0905108	0.3227139	0.2586525	0.9106124	0.0004811	0.2484549	0.5807094	0.5715714	0.7178259
250	0.6568852	0.1791576	0.5706259	0.2630266	0.7896117	0.0090133	0.1984076	0.5017119	0.5514082	0.7535072
300	0.6400061	0.1624131	0.4611199	0.2415230	0.7838294	0.0062381	0.2058788	0.4471511	0.5492379	0.6896400
350	0.6530562	0.2178503	0.4434045	0.1659242	0.6861466	0.0191814	0.1943781	0.5344975	0.6217404	0.6984078
400	0.5379429	0.2098874	0.4203129	0.1817888	0.7658122	0.0065541	0.1835273	0.4476244	0.6538259	0.9543866
450	0.7755874	0.2525639	0.4755015	0.1891188	0.6993590	0.0010679	0.1022056	0.4231298	0.5567177	0.7660673
500	0.5663436	0.1413955	0.3355139	0.2229633	0.8487935	0.0044636	0.1900606	0.5641039	0.6151067	0.8045934
550	0.5663359	0.2343885	0.3181039	0.1617802	0.9055739	0.0026656	0.1994786	0.5171669	0.4418565	0.6945655
600	0.6589612	0.1946864	0.1935171	0.2524076	0.8808187	0.0023246	0.2001880	0.3497705	0.1823465	0.5082075
650	0.7314903	0.1378947	0.1659851	0.3472490	0.8258903	0.0075842	0.1697947	0.5666705	0.1560471	0.4885126
700	0.4865577	0.0901265	0.1488378	0.1654275	0.7561093	0.0216378	0.2562816	0.5714259	0.1005546	0.4795827
750	0.6568511	0.1036359	0.1844774	0.1694635	0.9067232	0.0067530	0.3465083	0.5253093	0.1066691	0.4446439
800	0.7036108	0.1042230	0.1371110	0.2154594	0.7125997	0.0229360	0.3269760	0.7813343	0.0244312	0.5329842
850	0.6338118	0.0601341	0.1579573	0.2601925	0.7605690	0.0237919	0.3379545	0.8913610	0.1327465	0.4796332
900	0.6812535	0.0753125	0.1911166	0.1905468	0.6876996	0.0146438	0.2162559	0.9020395	0.0698109	0.4743578
950	0.8123249	0.0657663	0.1648591	0.1823713	0.7439217	0.0048138	0.3191810	0.8044660	0.0552797	0.5415667
1000	0.6902522	0.1060703	0.2074417	0.2353301	0.7842241	0.0141564	0.2943639	0.7899013	0.0711845	0.5198597

0	0.6735171	0.0504474	0.1152182	0.2409257	0.9152488	0.0664507	0.3692246	0.8861734	0.0566224	0.3799841
50	0.8862384	0.0796243	0.0910808	0.2155960	0.7408592	0.0174338	0.3876197	0.7970349	0.0556423	0.4713226
100	0.8244304	0.0722007	0.1361645	0.2558530	0.7556736	0.0074434	0.4061344	0.6989764	0.0387640	0.5686798
150	0.6705726	0.0821665	0.1303967	0.2568584	0.8715708	0.0087737	0.2550063	0.6872380	0.0520462	0.4272510
200	0.7915815	0.0883706	0.1045908	0.2316992	0.7274018	0.0359165	0.2333164	0.8614461	0.0782264	0.4525627
250	0.7939956	0.0612224	0.1155433	0.2083079	0.7237380	0.0166494	0.3456802	0.7170560	0.0803138	0.5034254
300	0.7139481	0.0991124	0.1137106	0.2456304	0.8469670	0.0084628	0.2758426	0.7404996	0.0436622	0.3983555
350	0.8482558	0.0930878	0.1217744	0.1994690	0.6625391	0.0066705	0.3545645	0.9602649	0.1150283	0.4436930
400	0.7568714	0.1166393	0.1433135	0.1584397	0.8388308	0.0078866	0.2717624	0.9296698	0.0583767	0.5395871
450	0.6068411	0.1603323	0.1181446	0.1619658	0.7812237	0.0051997	0.3066290	0.7935371	0.0679295	0.4014735
500	0.6330880	0.0776681	0.2357810	0.2458231	0.7767877	0.0057879	0.3035279	0.7496196	0.0817800	0.5746643
550	0.7503712	0.0813137	0.2137635	0.1848887	0.9952680	0.0144226	0.3034161	0.7146942	0.0549426	0.4981504
600	0.6725562	0.1553048	0.1608163	0.2412112	0.7990134	0.0098984	0.3352395	0.7827339	0.0622160	0.5255117
650	0.6338075	0.1205652	0.1799409	0.2136561	0.7317470	0.0064390	0.3050695	0.7687038	0.0731332	0.4338699
700	0.7425712	0.0902226	0.1162474	0.2187466	0.6618917	0.0268802	0.3638569	0.7941410	0.0656661	0.6349740
750	0.6547316	0.0687927	0.1088833	0.1917152	0.7894261	0.0139222	0.3327616	0.7675445	0.0902594	0.5237000
800	0.6103084	0.1397429	0.1586312	0.2661169	0.7237109	0.0259802	0.3231381	0.7862515	0.0668224	0.5931644
850	0.6618622	0.1963481	0.1762495	0.2634915	0.8818570	0.0296646	0.4177238	0.7744528	0.0611713	0.4638373
900	0.7676921	0.1367641	0.1388989	0.1710645	0.7562049	0.0844820	0.2907475	0.7909027	0.0453030	0.3928241
950	0.6949714	0.0906911	0.1409031	0.1782220	0.7047042	0.0137804	0.3637142	0.7499927	0.0803220	0.5191467
1000	0.8170089	0.0912720	0.1657711	0.1481656	0.7536667	0.0218936	0.3527123	0.8094571	0.0712774	0.4310335

0	0.6334418	0.0807105	0.1684710	0.1806240	0.7721882	0.0200953	0.2714307	0.8568326	0.0549597	0.5705884
50	0.7532468	0.0887440	0.0956927	0.1954024	0.7305611	0.0205954	0.3590043	0.5932585	0.0567055	0.4876963
100	0.7153187	0.1522792	0.1428215	0.2651778	0.8707466	0.0116604	0.3470162	0.3766312	0.0875595	0.5108228
150	0.6373248	0.0893345	0.1121412	0.2316051	0.6844607	0.0112264	0.2970396	0.2627906	0.0493631	0.5971751
200	0.6438353	0.1118943	0.1093800	0.1675588	0.7777570	0.0133477	0.3515759	0.2365901	0.0237030	0.5892491
250	0.7389947	0.0970017	0.1463106	0.1341822	0.5648082	0.0170532	0.3475753	0.2104941	0.0258135	0.5174717
300	0.7829531	0.1313733	0.2111365	0.1168449	0.7672244	0.0326089	0.3615319	0.2155907	0.0752854	0.4710791
350	0.6730633	0.0892796	0.1983349	0.1866928	0.8020589	0.0088535	0.3313457	0.1802622	0.0546795	0.4794812
400	0.7263397	0.1018372	0.2956022	0.1201313	0.7893057	0.0110106	0.3202232	0.2073841	0.0349084	0.5042235
450	0.6143117	0.1427316	0.3734403	0.1830640	0.6891129	0.0243573	0.1881427	0.2747681	0.0366386	0.3689005
500	0.6951129	0.1880001	0.2564882	0.1921659	0.7059480	0.0619225	0.3547160	0.2369406	0.0794899	0.5004894
550	0.5127927	0.1227621	0.2438983	0.1774933	0.8089335	0.0176936	0.3918202	0.3873622	0.0577138	0.6037995
600	0.6852797	0.1242226	0.2057155	0.2565965	0.7706594	0.0284488	0.2864155	0.6328541	0.0484692	0.4837337
650	0.7777396	0.1069799	0.1259617	0.2219811	0.8318506	0.0310365	0.3369219	0.6212056	0.0394237	0.5160585
700	0.7152673	0.1507647	0.1642328	0.2301179	0.7195452	0.0287544	0.3128806	0.6880419	0.0371488	0.4955358
750	0.6962346	0.0564141	0.1509835	0.1623597	0.5515763	0.0220231	0.2949249	0.8364326	0.0322761	0.3869707
800	0.6355765	0.1017308	0.2147077	0.1991119	0.7946118	0.0174852	0.3028872	0.6984003	0.0423708	0.4738561
850	0.8260883	0.1047705	0.2110654	0.1448182	0.7352737	0.0469947	0.3175052	0.7261787	0.0267905	0.4406299
900	0.8126506	0.0513812	0.1922475	0.1746271	0.7865263	0.0403338	0.3361488	0.6784057	0.0375441	0.4560381
950	0.7803558	0.0705664	0.1752036	0.1861904	0.7281293	0.0109089	0.3703306	0.7541365	0.0297335	0.4855014
1000	0.6614475	0.0764322	0.1834417	0.1559914	0.6545322	0.0222441	0.3653133	0.6242132	0.0537125	0.5463530

0	0.5295871	0.0722248	0.1528463	0.2454822	0.8638525	0.0295227	0.2881573	0.7879162	0.0922556	0.4046144
50	0.5810076	0.2750273	0.1257687	0.2904014	0.7397702	0.0143320	0.2832148	0.7151550	0.1253403	0.4923905
100	0.5735508	0.4672319	0.1754712	0.2366284	0.5638374	0.0063186	0.3508313	0.7924021	0.3032843	0.4918169
150	0.5373528	0.5541166	0.1378219	0.2260158	0.5162435	0.0064658	0.4048147	0.7318711	0.4393947	0.3936329
200	0.5389304	0.7523140	0.0971130	0.3546442	0.4391925	0.0083918	0.4147610	0.6033803	0.3309205	0.4793769
250	0.4707254	0.7080502	0.1101711	0.2616383	0.6068260	0.0054756	0.5371225	0.7225589	0.3065597	0.4526376
300	0.4245839	0.8077066	0.0907928	0.3267581	0.5267733	0.0083410	0.6060681	0.5821344	0.4427279	0.4609035
350	0.4444307	0.6092947	0.0474957	0.2354185	0.5023649	0.0121250	0.6441720	0.5160998	0.4333308	0.6244327
400	0.4373617	0.6955408	0.1546005	0.2023967	0.4674999	0.0017254	0.5863173	0.6297118	0.4575717	0.4470534
450	0.6104082	0.6019320	0.1161724	0.2456899	0.6363087	0.0046537	0.6014412	0.6688263	0.4639903	0.4905469
500	0.4603280	0.6476429	0.1326273	0.2384293	0.4396475	0.0042953	0.7484349	0.7122727	0.4397467	0.5151346
550	0.3902454	0.4275504	0.0504313	0.2944682	0.6846762	0.0068609	0.5150901	0.5796560	0.2995793	0.5319414
600	0.4988587	0.2181444	0.0372298	0.2737752	0.5679024	0.0209449	0.4301658	0.5954369	0.2253532	0.4781033
650	0.5019114	0.1004329	0.0690927	0.2689494	0.6057957	0.0070930	0.4022750	0.5911873	0.1413750	0.6787239
700	0.5483480	0.1114300	0.0959645	0.2067256	0.8494610	0.0170139	0.4016143	0.7291991	0.0712309	0.5309784
750	0.5795561	0.0754042	0.1098624	0.2132816	0.8292890	0.0082143	0.3308571	0.7734943	0.0713249	0.4124275
800	0.7589538	0.0974695	0.0875876	0.1866430	0.6940051	0.0221088	0.3708133	0.7567212	0.0746429	0.5698688
850	0.5763474	0.0635524	0.1058693	0.1594767	0.7887039	0.0066447	0.4129729	0.8070262	0.1240476	0.4600006
900	0.6411961	0.0904108	0.1277502	0.2134312	0.6417117	0.0297269	0.3704626	0.6879294	0.0558663	0.4631049
950	0.6066623	0.0896136	0.1311972	0.2190375	0.7895025	0.0209221	0.3468188	0.7661186	0.0792018	0.5463365
1000	0.7500092	0.1108415	0.1658367	0.1746217	0.7856682	0.0127785	0.3069936	0.7585003	0.0403952	0.5596118
