"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
550	0.3005458	0.5945570	0.0521515	0.2323952	0.1650757	0.5831743	0.0310412	0.3556007	0.1013591	0.7869930
600	0.2496067	0.8165596	0.0454753	0.2347931	0.2363250	0.5849295	0.0280659	0.1798799	0.0794446	0.7621536
650	0.2187102	0.7942575	0.1061277	0.2427454	0.1608376	0.3831513	0.0266525	0.0664483	0.0697410	0.7399586
700	0.3022802	0.7024049	0.0599167	0.2988353	0.2636230	0.3887428	0.0365632	0.0849480	0.0472308	0.7227075
750	0.2635794	0.5525429	0.0761678	0.3232630	0.3484118	0.3142657	0.0704148	0.0417808	0.0489148	0.6948988
800	0.3218770	0.7063626	0.0599774	0.2724663	0.3237060	0.1598029	0.0461278	0.0328864	0.0346885	0.7833107
850	0.2442580	0.6691342	0.0577562	0.2729650	0.4214148	0.1083056	0.0252489	0.0446828	0.0876817	0.8376038
900	0.2015042	0.7778160	0.0575185	0.1994198	0.4550105	0.1473833	0.0245968	0.0446444	0.0502356	0.8116543
950	0.1651956	0.7297062	0.0433716	0.2501172	0.5912138	0.0996401	0.0401332	0.0395585	0.0389455	0.7789785
1000	0.2661386	0.8309036	0.0874934	0.2823716	0.5859739	0.0978462	0.0418052	0.0302657	0.0706039	0.7266547

0	0.2200418	0.6578471	0.1368468	0.2866555	0.6211557	0.1194812	0.0744629	0.1166449	0.0710393	0.7694195
50	0.2136786	0.1193324	0.1010417	0.3084255	0.1632795	0.1626130	0.1042824	0.0497885	0.0330827	0.6672920
100	0.3243623	0.1711595	0.0680612	0.4427641	0.0831535	0.2010867	0.0732108	0.0533135	0.0258015	0.7394974
150	0.5797083	0.0996838	0.1178341	0.2753871	0.0504129	0.1319297	0.0742524	0.0208351	0.0315498	0.9484725
200	0.4486749	0.0700899	0.0994298	0.4504761	0.0537460	0.2078743	0.0750479	0.0381041	0.0632479	0.7311964
250	0.4515852	0.1072305	0.0892962	0.3638346	0.0720860	0.1503459	0.1209749	0.0444194	0.0592649	0.8756309
300	0.5223200	0.0698783	0.1533921	0.3889708	0.0697210	0.2168925	0.0873844	0.0588376	0.0451262	0.6693374
350	0.4378145	0.0788261	0.1159175	0.3984840	0.0439550	0.1609903	0.0967496	0.0402920	0.0341894	0.6900868
400	0.4471053	0.1094039	0.2007327	0.3664008	0.0435419	0.2117092	0.0913624	0.0495374	0.0544190	0.7502628
450	0.4790734	0.0730769	0.1853221	0.4274597	0.0480713	0.1689388	0.1153044	0.0616626	0.0239084	0.7749604
500	0.5478267	0.0915421	0.2375729	0.4255322	0.0422348	0.2010610	0.1478024	0.0289444	0.0433027	0.7046246
550	0.4324948	0.3741834	0.2542264	0.2615592	0.4435218	0.1671550	0.1935846	0.0525555	0.0797023	0.8566359
600	0.3764455	0.4876177	0.1705927	0.2251773	0.5010122	0.0786639	0.2001377	0.0184804	0.0391722	0.7992935
650	0.2456659	0.5749309	0.1155815	0.1637535	0.6852334	0.0639662	0.1606905	0.0314697	0.0485748	0.7932842
700	0.2302299	0.7862230	0.0882668	0.1526203	0.7171961	0.0970536	0.0795263	0.0666347	0.0637077	0.8817782
750	0.2493555	0.7495933	0.0344789	0.2331874	0.6155745	0.0458269	0.0660474	0.0496016	0.0291955	0.9008777
800	0.1739778	0.8233833	0.0486158	0.3167383	0.5836147	0.0888009	0.0320139	0.0604832	0.0845419	0.7756355
850	0.1536965	0.8687070	0.0908128	0.2984687	0.5684859	0.1450261	0.1067382	0.0813595	0.0640788	0.6511770
900	0.1777929	0.6216592	0.1232318	0.3079430	0.6218952	0.0836194	0.0563247	0.0646895	0.0564505	0.8726833
950	0.2676861	0.5523989	0.1733822	0.3978129	0.5190411	0.1146746	0.0975175	0.0396329	0.0486607	0.8997724
1000	0.2572370	0.4312558	0.1405280	0.3129311	0.6786477	0.1346067	0.1158676	0.0345364	0.0730304	0.8108668

0	0.2028722	0.6640575	0.1268725	0.2548548	0.6662026	0.1274916	0.1372078	0.0493915	0.0960689	0.7606014
50	0.4242656	0.4898949	0.1589769	0.0972654	0.5199586	0.1212019	0.1084886	0.1725334	0.0623976	0.7368157
100	0.3070014	0.6460098	0.0614669	0.0336502	0.5287545	0.1507801	0.0679334	0.1918278	0.0326434	0.8164883
150	0.4411973	0.7921451	0.0663729	0.0053716	0.5127136	0.2843210	0.0949273	0.1936144	0.0403167	0.6868061
200	0.4121511	0.9156897	0.0299078	0.0008247	0.3704132	0.4061397	0.0364914	0.2052077	0.0367692	0.9710611
250	0.3320415	0.7892115	0.0207784	0.0020912	0.4483724	0.3939636	0.0160039	0.2037587	0.0528498	1.0000000
300	0.4427355	0.6494885	0.0439579	0.0007118	0.2733505	0.4368365	0.0139708	0.2233587	0.0435859	0.8911793
350	0.4943777	0.7318815	0.0271512	0.0000000	0.2909146	0.5014934	0.0161313	0.1922755	0.0367631	0.7653905
400	0.4235499	0.8660637	0.0482417	0.0013027	0.2854075	0.4592207	0.0161096	0.1891962	0.0512959	0.7738816
450	0.4980022	0.7235297	0.0340121	0.0007702	0.2538371	0.4236922	0.0211335	0.1603865	0.0308223	0.8026984
500	0.4351926	0.6635343	0.0370727	0.0025320	0.2925916	0.4810875	0.0587236	0.2197598	0.0585693	0.6214483
550	0.3718829	0.7496011	0.0461408	0.1169936	0.3539310	0.4495773	0.0403252	0.0887768	0.0596513	0.7087155
600	0.2728477	0.8513883	0.0156959	0.1281578	0.2775214	0.3654892	0.0265787	0.0623060	0.0467780	0.6804816
650	0.2637843	0.7322331	0.0307182	0.1668589	0.2510088	0.2389033	0.0420209	0.0448322	0.0660992	0.7242606
700	0.2546038	0.6779566	0.0443870	0.1953690	0.3940057	0.1635385	0.0275491	0.0483338	0.0297877	0.9186071
750	0.2783759	0.6487134	0.0200302	0.2442015	0.5547682	0.1340457	0.0479816	0.0478841	0.0488822	0.7402730
800	0.3109958	0.7382308	0.0590300	0.1875458	0.6286105	0.1217497	0.0641178	0.0612998	0.0423815	0.7868289
850	0.1859963	0.5520560	0.0422224	0.2287701	0.6254381	0.0890178	0.0381046	0.0521081	0.1314410	0.6636186
900	0.2279259	0.6563158	0.0797170	0.2669191	0.5988253	0.0733944	0.0748975	0.0170000	0.0782662	0.7184632
950	0.1609721	0.7593709	0.0958011	0.2887341	0.6005564	0.0956262	0.0561930	0.0314693	0.0353700	0.7193442
1000	0.1680429	0.7024689	0.0758304	0.3059636	0.6233512	0.0639875	0.0658584	0.1003076	0.0311784	0.7974560

0	0.1885255	0.7260384	0.1087203	0.2914245	0.6795935	0.0741985	0.1169646	0.0663398	0.0770915	0.8299030
50	0.2294591	0.0717241	0.1344824	0.2420737	0.3273553	0.2764113	0.5192900	0.0381514	0.0407321	0.8233362
100	0.4700621	0.0144755	0.0965637	0.2916944	0.3089112	0.3264953	0.5756454	0.0482652	0.0703313	0.6630349
150	0.5414183	0.0006725	0.0812560	0.1417402	0.2553216	0.3882476	0.5838999	0.0448745	0.0235246	0.7614803
200	0.6060362	0.0000000	0.0373891	0.1391304	0.2442623	0.4826424	0.5882451	0.0415492	0.0571463	0.8568325
250	0.7046088	0.0034823	0.0612791	0.1650328	0.1994633	0.4893262	0.5427163	0.0267576	0.0364566	0.9104024
300	0.6383281	0.0008101	0.0617836	0.1653787	0.1959148	0.4070493	0.5103173	0.0350821	0.0492325	0.6986000
350	0.6178941	0.0008629	0.0302568	0.1551626	0.1806541	0.4977432	0.4835425	0.0888280	0.0525735	0.9177974
400	0.6769367	0.0004032	0.0209666	0.1460631	0.2047127	0.4585917	0.5441695	0.0511432	0.0430987	0.7011263
450	0.7103641	0.0008526	0.0384892	0.1164805	0.1608636	0.5075534	0.4567842	0.0668801	0.0370224	0.7248021
500	0.6118018	0.0005352	0.0425726	0.2461209	0.1706298	0.4075401	0.5152205	0.0558857	0.1130609	0.6986255
550	0.5428716	0.7708282	0.0254620	0.1741823	0.3220754	0.2231692	0.1890290	0.0508084	0.1040094	0.8410320
600	0.4139677	0.7755019	0.0241914	0.1811429	0.3621769	0.1485346	0.0823848	0.0590139	0.0527293	0.6743521
650	0.2371716	0.7336203	0.0163741	0.1690562	0.4746659	0.1027787	0.0448839	0.0266002	0.0405829	0.7878996
700	0.2806017	0.8381253	0.0208471	0.2092042	0.5770066	0.0890332	0.0397480	0.0493289	0.0512885	0.6839194
750	0.1209777	0.6391568	0.0103783	0.2358235	0.5318982	0.0927269	0.0466264	0.0420117	0.0797597	0.7493958
800	0.1352195	0.8137613	0.0474818	0.2942370	0.7282998	0.1001191	0.0852051	0.0614243	0.0333054	0.7645148
850	0.2154270	0.7315875	0.1012821	0.3003493	0.7800843	0.0772079	0.0648427	0.0275724	0.0781171	0.8444607
900	0.2019548	0.6285438	0.1370701	0.2930120	0.7643466	0.0444469	0.0804363	0.0423395	0.0476626	0.6551042
950	0.2607281	0.5917088	0.1573234	0.3144197	0.6426818	0.0825582	0.1151198	0.0638747	0.0458752	0.7579966
1000	0.2282693	0.5819060	0.1155853	0.3970231	0.6794970	0.0603145	0.1695735	0.0520400	0.0462654	0.8109029

0	0.1810738	0.6974935	0.1527330	0.2979475	0.6430114	0.1402550	0.0919223	0.0566139	0.0841238	0.8820882
50	0.1418860	0.4551667	0.0865079	0.3563160	0.5588369	0.2691530	0.0568054	0.4257780	0.0193631	0.9059117
100	0.2209228	0.4000768	0.1052743	0.2706969	0.5270207	0.4095088	0.0236052	0.5065774	0.0183152	0.8454872
150	0.3153316	0.4308553	0.1217009	0.3420168	0.3659862	0.5765012	0.0240290	0.6098766	0.0514806	0.7500591
200	0.2767020	0.3618027	0.1888030	0.2530643	0.3564639	0.7528412	0.0407137	0.6512747	0.0092348	0.7943741
250	0.3359518	0.5092405	0.0787645	0.1679172	0.2536313	0.7338354	0.0266534	0.6828700	0.0107969	0.6506400
300	0.3360368	0.3923857	0.0493875	0.2035974	0.2473031	0.6085355	0.0088328	0.6878301	0.0213105	0.6194939
350	0.3821917	0.5636743	0.0515040	0.1844910	0.2683815	0.7481451	0.0213118	0.6744557	0.0407535	0.8112834
400	0.3707259	0.6128737	0.0453846	0.2617253	0.1491542	0.5590955	0.0300182	0.6519930	0.0688835	0.8470350
450	0.2695921	0.6474145	0.0613802	0.2115904	0.2231242	0.7332409	0.0110676	0.7586885	0.0186639	0.9204805
500	0.3867608	0.5152982	0.0362722	0.2573657	0.2073061	0.6524002	0.0201664	0.7201814	0.0388455	0.7565180
550	0.4287916	0.5379270	0.0425279	0.1871373	0.1746811	0.7076762	0.0141695	0.2707511	0.0303114	0.7044202
600	0.2660612	0.6980021	0.0609214	0.2446805	0.2200465	0.5014955	0.0166682	0.1300085	0.0437140	0.8389621
650	0.2555353	0.6154737	0.0454613	0.2740946	0.2196572	0.4987687	0.0456504	0.0816667	0.0611453	0.8299867
700	0.3035548	0.6068886	0.0733778	0.2750106	0.2595350	0.2810307	0.0185130	0.0619238	0.0335831	0.7616547
750	0.2836127	0.7236300	0.0783701	0.2366226	0.2803336	0.2191892	0.0200415	0.0376490	0.0167587	0.6995210
800	0.2586006	0.5951769	0.0623665	0.2329023	0.4498823	0.1373424	0.0550138	0.0647712	0.0475272	0.6354250
850	0.2363589	0.7948698	0.1098409	0.3064339	0.4092651	0.0745145	0.0520398	0.0645010	0.0519890	0.8314335
900	0.2246896	0.6188696	0.0563423	0.2755895	0.6385498	0.0806520	0.0340231	0.0361056	0.0657709	0.8343459
950	0.2419627	0.7322233	0.1360979	0.1887999	0.7255066	0.0602560	0.0708622	0.0274920	0.0514019	0.8339768
1000	0.1873899	0.6656856	0.0461543	0.1898378	0.6792276	0.0561991	0.0379337	0.0309987	0.0552886	0.8484379

0	0.2158860	0.6834607	0.0733390	0.2926711	0.6010568	0.1190875	0.1001721	0.0501745	0.0356064	0.7392005
50	0.1807968	0.6269110	0.0730756	0.0777059	0.6739746	0.0610053	0.0974320	0.0660754	0.0673101	0.4482382
100	0.1514329	0.5620601	0.0377340	0.0108175	0.6690880	0.0814052	0.0688436	0.0411965	0.0969152	0.4531232
150	0.1713352	0.5982009	0.0337401	0.0017356	0.8114418	0.0869763	0.0588346	0.0456293	0.1166160	0.3969397
200	0.2189052	0.6717815	0.0254811	0.0063988	0.6618498	0.1085218	0.0712967	0.0680635	0.0780205	0.4959134
250	0.1553312	0.6768742	0.0199611	0.0000000	0.5828364	0.0807932	0.0267206	0.0405704	0.1356509	0.3661600
300	0.2253524	0.6279234	0.0422260	0.0025252	0.4995296	0.1090698	0.0492227	0.0309116	0.1769592	0.3460850
350	0.1580207	0.7109990	0.0477269	0.0075297	0.5770823	0.0900674	0.0565717	0.1052704	0.1943544	0.4326371
400	0.2473918	0.8709522	0.0255108	0.0032294	0.6513767	0.0592043	0.0336914	0.0748979	0.1602855	0.3847239
450	0.2172988	0.5941541	0.0481046	0.0092885	0.5265130	0.0688112	0.0386955	0.0631246	0.1871102	0.3018535
500	0.1412593	0.7474808	0.0231509	0.0007991	0.6836346	0.0667638	0.0386188	0.1008190	0.1794612	0.4420776
550	0.1914339	0.8373498	0.0286275	0.2415431	0.6633711	0.1380816	0.0366193	0.0577649	0.1728464	0.6158901
600	0.2102049	0.7955684	0.0211289	0.2366386	0.5519189	0.1575547	0.0495137	0.0456740	0.1100295	0.6484286
650	0.2733140	0.7327194	0.1091924	0.2949950	0.4955390	0.1422322	0.0310608	0.0508524	0.0719758	0.7155993
700	0.2342459	0.5939208	0.1523270	0.2430804	0.6598827	0.1266312	0.0520906	0.0469661	0.0647910	0.8913831
750	0.1966399	0.8008846	0.0825500	0.2665842	0.5452033	0.0844683	0.1026177	0.0578361	0.0708096	0.7565653
800	0.2015470	0.7917249	0.0546382	0.2264504	0.6938789	0.1248438	0.0462515	0.0383305	0.0611410	0.7343334
850	0.1976721	0.6990724	0.0790050	0.3357433	0.6363271	0.0848659	0.0355138	0.0509922	0.0256117	0.6700397
900	0.3158283	0.6813535	0.0658512	0.2753997	0.6314629	0.1243653	0.0581588	0.0345947	0.0523346	0.7425832
950	0.2325389	0.5681819	0.0835738	0.1828544	0.5499977	0.1078939	0.0608063	0.0379156	0.0388036	0.9680685
1000	0.2037637	0.8702268	0.0607677	0.2195719	0.5503821	0.0798397	0.1077371	0.0355055	0.0440379	0.8335802

0	0.2672057	0.7275092	0.1070752	0.3455087	0.5808636	0.0902070	0.0959014	0.0560444	0.0729746	0.7498048
50	0.2347764	0.6141435	0.1280615	0.2653579	0.6990174	0.0764651	0.1723412	0.0414149	0.0501636	0.5345181
100	0.1527012	0.6536849	0.1520510	0.1923074	0.6426500	0.0564911	0.0825171	0.0343612	0.1256595	0.5528501
150	0.2100066	0.7943975	0.0682462	0.2395364	0.6569153	0.1077278	0.0624562	0.0531868	0.0622901	0.4473575
200	0.1675428	0.6874630	0.0521793	0.2954920	0.6345811	0.0482049	0.0928836	0.0840612	0.0799439	0.4826886
250	0.1886183	0.7211900	0.1088526	0.3476533	0.5721494	0.0885815	0.0898837	0.0307416	0.1300901	0.4857920
300	0.2004061	0.5698724	0.0867385	0.2153679	0.5669334	0.0873862	0.1234510	0.0623008	0.0683304	0.4652436
350	0.1996038	0.6023257	0.1290481	0.2917872	0.6965396	0.0785911	0.0620196	0.0228242	0.1404682	0.6175184
400	0.1470276	0.6241434	0.0682571	0.3272588	0.6390172	0.1428032	0.0895824	0.0674618	0.1265079	0.5133617
450	0.2387906	0.7135500	0.1040603	0.2736157	0.6061683	0.1206261	0.1046610	0.0448627	0.1654281	0.4457618
500	0.1860877	0.7338218	0.0743926	0.2749370	0.7700987	0.1135377	0.1067299	0.0416562	0.0848367	0.6306828
550	0.1467594	0.8235871	0.0480500	0.1711079	0.5669242	0.1147278	0.0461229	0.0480275	0.0771105	0.6888584
600	0.2141730	0.6937829	0.1539986	0.2948170	0.5002142	0.1228329	0.0701155	0.0639642	0.0852571	0.7633315
650	0.1795286	0.6970541	0.0742322	0.3181945	0.7138304	0.1332347	0.0853225	0.0756842	0.0747366	0.8688003
700	0.2137578	0.5885789	0.0810514	0.2802753	0.6994783	0.1307832	0.0886290	0.0333643	0.0341720	0.7360786
750	0.2591294	0.6719682	0.0850746	0.3073567	0.5195683	0.0692988	0.0883730	0.0460993	0.0445404	0.8175966
800	0.2014970	0.5810630	0.2113769	0.2745935	0.6282197	0.0741429	0.1391838	0.0451452	0.0435552	0.7125559
850	0.2295343	0.6126804	0.0590772	0.1719722	0.7130968	0.0691870	0.0844600	0.0964047	0.0405366	0.7810024
900	0.1965891	0.7536774	0.0845578	0.2850140	0.7165844	0.0854229	0.0806792	0.0623285	0.0319462	0.7838444
950	0.2314372	0.7237270	0.0686215	0.2694659	0.6337615	0.1239695	0.0522120	0.0660597	0.0334484	0.7989734
1000	0.2245950	0.5800689	0.0697842	0.2601856	0.5868694	0.1373604	0.0501491	0.0690436	0.0319277	0.8623754

0	0.2169355	0.8156389	0.1276338	0.3309908	0.6107839	0.1159126	0.1691383	0.0175587	0.1009195	0.6587350
50	0.2152409	0.9054710	0.1845100	0.0901024	0.6114647	0.5307680	0.0864278	0.1113254	0.0186346	0.5941043
100	0.2955653	0.7837010	0.1106890	0.0738521	0.2957339	0.6798325	0.1003067	0.1307768	0.0429428	0.5910317
150	0.3716436	0.6498725	0.0325422	0.0441941	0.3130495	0.7940851	0.0605784	0.1474649	0.0070204	0.5272440
200	0.2204457	0.8042266	0.0348041	0.0292435	0.2609323	0.6826113	0.0312280	0.1517389	0.0345548	0.5889063
250	0.2336496	0.6772835	0.0443186	0.0481004	0.2357714	0.6824965	0.0147411	0.1649872	0.0690097	0.4061584
300	0.2492934	0.5837243	0.0295265	0.0484619	0.2711497	0.5895136	0.0169523	0.1389396	0.0488772	0.6664970
350	0.3113386	0.6212421	0.0287549	0.0383649	0.1551657	0.7283136	0.0144831	0.1390631	0.0482486	0.5756662
400	0.2845652	0.7612194	0.0179753	0.0434730	0.1674414	0.6270474	0.0244405	0.1299176	0.0285455	0.5265236
450	0.3633766	0.8015875	0.0340146	0.0583206	0.1620515	0.7433081	0.0181189	0.1786924	0.0458125	0.4041540
500	0.2212226	0.7085373	0.0089865	0.0640080	0.1949868	0.6625132	0.0337463	0.1948185	0.0345459	0.4574494
550	0.3654674	0.8967666	0.0176836	0.2646679	0.2478539	0.4491778	0.0178996	0.0871350	0.1205940	0.6264760
600	0.2809967	0.7768790	0.0534178	0.2764972	0.2006478	0.3637107	0.0396336	0.0755405	0.0701501	0.6677158
650	0.2805818	0.7769540	0.0531737	0.2309708	0.2848867	0.2240590	0.0169663	0.0558270	0.0718739	0.6505873
700	0.2760488	0.8538175	0.0802461	0.2249597	0.4050194	0.2081226	0.0437138	0.0524710	0.0498352	0.6832941
750	0.3343177	0.6522191	0.0835892	0.2260189	0.4164077	0.1690117	0.0888787	0.0326547	0.0751626	0.7134797
800	0.2504285	0.5965092	0.0548416	0.1771418	0.5506205	0.1736727	0.0628385	0.0519196	0.0611087	0.8311169
850	0.3269309	0.6793747	0.0307872	0.2548019	0.5773690	0.1156346	0.0572008	0.0754045	0.0368271	0.7275005
900	0.2487383	0.6702759	0.0408508	0.1725366	0.6059015	0.1132374	0.0293384	0.0241980	0.0383391	0.7167205
950	0.2196233	0.7499935	0.0487624	0.2826371	0.6458277	0.1029495	0.0304510	0.0848931	0.0349787	0.8223975
1000	0.2608360	0.8138499	0.0768156	0.2330466	0.5486326	0.1331642	0.0507652	0.0723687	0.0490776	0.9072965

0	0.1956383	0.5933349	0.0784000	0.2819357	0.5257645	0.0978375	0.1533574	0.0513893	0.0878920	0.8293840
50	0.1941570	0.6039281	0.1295072	0.3066076	0.6725829	0.2653059	0.1025100	0.4909454	0.0560665	0.8471469
100	0.2724713	0.6147289	0.1352008	0.2500180	0.4571086	0.4704158	0.0340504	0.4912627	0.0510486	0.7228120
150	0.2604655	0.5370361	0.1218914	0.2746263	0.2622109	0.5090366	0.0180294	0.5527038	0.0558777	0.7993327
200	0.3142605	0.5938108	0.0907331	0.2441137	0.2630295	0.6452084	0.0461145	0.5979631	0.0805384	0.7786227
250	0.3806810	0.7277712	0.0888888	0.3161348	0.2321395	0.6675670	0.0137984	0.6032231	0.0923968	0.6988514
300	0.2083682	0.7570020	0.0694795	0.2777736	0.1797361	0.6811993	0.0091688	0.6932613	0.0750525	0.8699963
350	0.2547002	0.6884930	0.1220765	0.3592628	0.1830517	0.6051879	0.0229319	0.6244280	0.0758988	0.7997928
400	0.2650356	0.6512785	0.1104967	0.3235346	0.1406730	0.6960572	0.0172174	0.6695036	0.0760747	0.8652611
450	0.3085303	0.6036430	0.1448477	0.2228040	0.2395861	0.7124293	0.0265453	0.5956681	0.0493166	0.7596632
500	0.2499397	0.5911249	0.0764867	0.2958466	0.1539751	0.7162837	0.0201662	0.6493916	0.0393278	0.7389515
550	0.3237883	0.6977348	0.0750206	0.2926455	0.1643652	0.7273272	0.0039239	0.2617171	0.0220489	0.9087823
600	0.3314608	0.5426660	0.0774451	0.2530078	0.1859063	0.5423215	0.0224266	0.1629007	0.1370939	0.8542542
650	0.3189461	0.5797726	0.1372211	0.3114402	0.2099655	0.4469706	0.0366704	0.0497056	0.0604174	0.7953077
700	0.2358385	0.6410196	0.1050119	0.2193815	0.3106775	0.3885237	0.0725766	0.0487047	0.0524400	0.8429719
750	0.3214211	0.5299492	0.0764431	0.2159745	0.3657513	0.1364922	0.0638863	0.0705239	0.0270196	0.7068054
800	0.2521680	0.5364900	0.0505853	0.2028560	0.4745929	0.1029875	0.0434369	0.0551182	0.0305414	0.7989340
850	0.2406783	0.7174299	0.0316271	0.2282481	0.4690766	0.1219939	0.0419510	0.0422144	0.0331214	0.7214589
900	0.2524453	0.7560416	0.0381496	0.2542638	0.5366018	0.1161808	0.0335828	0.0668666	0.0491858	0.7000257
950	0.2093377	0.7594233	0.0400012	0.3018880	0.5667820	0.1089342	0.0313506	0.0478585	0.0763625	0.7642555
1000	0.2209225	0.6339281	0.0935617	0.2978688	0.6408672	0.1466305	0.0402204	0.0284246	0.0538966	0.7738581
