"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
1000	0.9833637	0.8417251	0.1177871	0.0956992	0.1278074	0.2536599	0.9984485	0.9101448	0.2324108	0.9990622

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9821075	0.7781144	0.2358472	0.0959422	0.1320588	0.2536427	0.9984724	0.9108154	0.2323961	0.9977271
100	0.9749304	0.6724019	0.2522392	0.0965296	0.1336731	0.2536427	0.9984725	0.9108139	0.2324454	0.9932559
150	0.9601417	0.6153544	0.2549749	0.0971055	0.1342824	0.2536427	0.9984724	0.9107952	0.2325720	0.9892702
200	0.9446689	0.5931418	0.2553576	0.0974992	0.1345124	0.2536427	0.9984723	0.9107490	0.2327237	0.9871602
250	0.9345333	0.5857751	0.2552883	0.0977247	0.1345992	0.2536428	0.9984720	0.9106841	0.2328453	0.9862874
300	0.9297244	0.5836520	0.2551856	0.0978411	0.1346320	0.2536428	0.9984716	0.9106188	0.2329218	0.9859801
350	0.9278907	0.5831554	0.2551239	0.0978972	0.1346443	0.2536430	0.9984712	0.9105663	0.2329627	0.9858875
400	0.9273010	0.5830897	0.2550960	0.0979230	0.1346490	0.2536431	0.9984708	0.9105303	0.2329821	0.9858652
450	0.9271432	0.5831077	0.2550856	0.0979344	0.1346508	0.2536432	0.9984706	0.9105084	0.2329904	0.9858622
500	0.9271125	0.5831273	0.2550825	0.0979394	0.1346515	0.2536432	0.9984704	0.9104962	0.2329937	0.9858630
550	0.9305652	0.6363170	0.1375166	0.0977281	0.1303741	0.2536433	0.9984703	0.9104903	0.2329799	0.9899265
600	0.9509757	0.7399266	0.1213257	0.0971287	0.1287597	0.2536433	0.9984702	0.9104970	0.2328653	0.9952507
650	0.9692865	0.8017842	0.1186269	0.0965526	0.1281503	0.2536433	0.9984703	0.9105354	0.2326947	0.9976727
700	0.9777795	0.8271699	0.1180495	0.0961646	0.1279204	0.2536433	0.9984705	0.9106012	0.2325565	0.9985719
750	0.9810591	0.8360553	0.1178916	0.0959444	0.1278336	0.2536432	0.9984709	0.9106717	0.2324722	0.9988841
800	0.9822626	0.8389343	0.1178387	0.0958314	0.1278008	0.2536431	0.9984714	0.9107291	0.2324283	0.9989891
850	0.9826903	0.8398361	0.1178181	0.0957772	0.1277884	0.2536430	0.9984718	0.9107684	0.2324076	0.9990239
900	0.9828375	0.8401181	0.1178092	0.0957524	0.1277837	0.2536429	0.9984721	0.9107922	0.2323985	0.9990353
950	0.9828870	0.8402086	0.1178053	0.0957414	0.1277819	0.2536428	0.9984722	0.9108053	0.2323947	0.9990391
1000	0.9829034	0.8402393	0.1178035	0.0957366	0.1277812	0.2536428	0.9984724	0.9108122	0.2323932	0.9990403

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9828219	0.8273607	0.1867281	0.1118878	0.3909209	0.0854089	0.9984841	0.9260596	0.0628644	0.9988558
100	0.9798277	0.7091286	0.3348014	0.1707035	0.4840350	0.0565230	0.9985831	0.9594555	0.0172998	0.9947934
150	0.9619809	0.5386903	0.4306085	0.2355684	0.5182718	0.0515389	0.9987323	0.9822082	0.0050577	0.9752634
200	0.9056843	0.4255019	0.4675745	0.2815289	0.5310647	0.0506550	0.9988469	0.9929446	0.0017838	0.9416270
250	0.8032978	0.3726121	0.4702612	0.3080575	0.5358708	0.0504837	0.9989118	0.9973218	0.0009322	0.9133773
300	0.7046820	0.3552005	0.4610095	0.3217364	0.5376805	0.0504437	0.9989431	0.9989992	0.0007322	0.9005152
350	0.6520517	0.3539759	0.4530323	0.3283090	0.5383626	0.0504318	0.9989568	0.9996254	0.0006969	0.8990766
400	0.6380848	0.3573384	0.4498934	0.3313182	0.5386198	0.0504277	0.9989625	0.9998566	0.0006941	0.9017011
450	0.6405028	0.3599809	0.4500003	0.3326485	0.5387168	0.0504261	0.9989647	0.9999414	0.0006934	0.9040096
500	0.6450952	0.3608449	0.4510428	0.3332212	0.5387534	0.0504254	0.9989656	0.9999725	0.0006915	0.9049143
550	0.6479136	0.3641804	0.4025000	0.3043132	0.2607943	0.2186460	0.9989639	0.9941762	0.1737504	0.9074191
600	0.6706029	0.4044624	0.2818356	0.2267354	0.1699498	0.2475236	0.9989284	0.9687711	0.2200447	0.9302799
650	0.7616620	0.5065398	0.1909381	0.1624021	0.1418874	0.2524944	0.9988306	0.9419887	0.2316783	0.9633234
700	0.8758036	0.6343213	0.1465149	0.1263302	0.1327408	0.2533734	0.9987061	0.9248576	0.2337553	0.9841832
750	0.9411099	0.7343502	0.1283828	0.1090560	0.1295719	0.2535518	0.9986014	0.9162703	0.2335442	0.9934082
800	0.9670273	0.7921918	0.1215673	0.1013585	0.1284329	0.2536034	0.9985340	0.9126117	0.2330620	0.9969753
850	0.9766603	0.8201607	0.1191155	0.0980589	0.1280176	0.2536250	0.9984982	0.9112636	0.2327277	0.9982920
900	0.9803962	0.8323105	0.1182549	0.0966792	0.1278661	0.2536352	0.9984818	0.9108488	0.2325469	0.9987708
950	0.9819023	0.8372371	0.1179570	0.0961128	0.1278112	0.2536399	0.9984752	0.9107599	0.2324598	0.9989439
1000	0.9825139	0.8391425	0.1178547	0.0958837	0.1277916	0.2536418	0.9984730	0.9107637	0.2324206	0.9990063

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9714073	0.5663900	0.0862783	0.0937559	0.0843135	0.2535953	0.9988618	0.9106580	0.2375747	0.5101281
100	0.9340385	0.5289928	0.0440549	0.0887043	0.0678951	0.2535344	0.9989589	0.9080545	0.2636207	0.3621888
150	0.9097026	0.5457251	0.0288324	0.0844197	0.0616865	0.2535096	0.9989696	0.8980484	0.3134173	0.3174445
200	0.9091069	0.5595984	0.0247761	0.0818302	0.0593381	0.2535072	0.9989293	0.8779399	0.3678732	0.3039036
250	0.9141164	0.5658043	0.0236924	0.0804769	0.0584517	0.2535208	0.9988356	0.8518643	0.4074804	0.2998044
300	0.9175242	0.5681261	0.0233710	0.0798221	0.0581209	0.2535493	0.9986958	0.8273276	0.4296498	0.2985634
350	0.9191371	0.5689349	0.0232652	0.0795207	0.0580031	0.2535887	0.9985371	0.8089317	0.4402290	0.2981876
400	0.9197964	0.5692085	0.0232283	0.0793871	0.0579680	0.2536316	0.9983920	0.7971715	0.4448013	0.2980739
450	0.9200458	0.5693002	0.0232152	0.0793302	0.0579645	0.2536698	0.9982811	0.7904628	0.4466539	0.2980394
500	0.9201360	0.5693311	0.0232107	0.0793072	0.0579718	0.2536988	0.9982076	0.7869436	0.4473721	0.2980290
550	0.9557865	0.8895381	0.0261717	0.0804237	0.1014502	0.2538054	0.9974499	0.7883979	0.3774113	0.7874227
600	0.9822584	0.9618641	0.0445443	0.0842331	0.1178869	0.2539250	0.9973229	0.8117592	0.2916481	0.9356212
650	0.9887120	0.9631080	0.0733798	0.0885544	0.1241124	0.2539431	0.9975333	0.8469569	0.2542383	0.9804765
700	0.9896477	0.9342267	0.0960034	0.0917982	0.1264633	0.2538846	0.9978540	0.8755003	0.2402797	0.9939651
750	0.9887373	0.8986952	0.1084614	0.0937650	0.1273366	0.2538039	0.9981178	0.8931027	0.2352221	0.9978763
800	0.9871189	0.8713653	0.1141484	0.0948143	0.1276485	0.2537372	0.9982863	0.9024925	0.2333980	0.9988912
850	0.9855108	0.8550211	0.1164732	0.0953279	0.1277516	0.2536934	0.9983805	0.9070827	0.2327433	0.9990889
900	0.9843155	0.8466736	0.1173531	0.0955636	0.1277810	0.2536682	0.9984291	0.9092000	0.2325114	0.9990935
950	0.9835910	0.8428500	0.1176642	0.0956660	0.1277865	0.2536549	0.9984527	0.9101368	0.2324312	0.9990711
1000	0.9832127	0.8412370	0.1177662	0.0957082	0.1277856	0.2536483	0.9984638	0.9105381	0.2324043	0.9990550

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9450230	0.2939856	0.1148350	0.0957365	0.1277811	0.2536427	0.9984724	0.9108006	0.2328263	0.9458072
100	0.5967620	0.1652545	0.1086091	0.0957345	0.1277809	0.2536427	0.9984722	0.9106286	0.2339905	0.9297457
150	0.2410521	0.1359957	0.1042615	0.0957337	0.1277808	0.2536428	0.9984710	0.9102257	0.2350393	0.9249675
200	0.1511707	0.1300496	0.1020850	0.0957334	0.1277808	0.2536433	0.9984686	0.9097396	0.2356853	0.9235819
250	0.1342229	0.1292042	0.1011476	0.0957333	0.1277809	0.2536440	0.9984656	0.9093235	0.2360130	0.9231950
300	0.1308823	0.1292747	0.1007773	0.0957332	0.1277811	0.2536448	0.9984628	0.9090343	0.2361607	0.9230930
350	0.1302375	0.1294083	0.1006394	0.0957333	0.1277814	0.2536455	0.9984606	0.9088596	0.2362221	0.9230685
400	0.1301516	0.1294869	0.1005904	0.0957333	0.1277816	0.2536461	0.9984592	0.9087641	0.2362463	0.9230636
450	0.1301641	0.1295233	0.1005737	0.0957334	0.1277819	0.2536465	0.9984583	0.9087157	0.2362553	0.9230631
500	0.1301817	0.1295384	0.1005683	0.0957335	0.1277820	0.2536467	0.9984578	0.9086925	0.2362586	0.9230633
550	0.5326959	0.6969361	0.1033189	0.0957335	0.1277821	0.2536468	0.9984576	0.9087005	0.2357331	0.9763127
600	0.9157111	0.8269189	0.1093787	0.0957336	0.1277822	0.2536469	0.9984578	0.9089000	0.2344670	0.9923950
650	0.9735639	0.8501777	0.1138409	0.0957336	0.1277823	0.2536467	0.9984591	0.9093388	0.2334492	0.9971866
700	0.9819905	0.8494478	0.1161569	0.0957336	0.1277822	0.2536463	0.9984617	0.9098343	0.2328708	0.9985659
750	0.9832605	0.8455671	0.1171733	0.0957336	0.1277821	0.2536455	0.9984648	0.9102359	0.2325922	0.9989378
800	0.9832889	0.8428203	0.1175768	0.0957336	0.1277819	0.2536447	0.9984676	0.9105032	0.2324708	0.9990269
850	0.9831411	0.8413703	0.1177260	0.0957336	0.1277816	0.2536440	0.9984696	0.9106594	0.2324216	0.9990434
900	0.9830266	0.8407054	0.1177780	0.0957335	0.1277813	0.2536435	0.9984710	0.9107425	0.2324027	0.9990442
950	0.9829632	0.8404270	0.1177951	0.0957334	0.1277811	0.2536431	0.9984717	0.9107838	0.2323958	0.9990428
1000	0.9829331	0.8403182	0.1178003	0.0957333	0.1277809	0.2536429	0.9984721	0.9108032	0.2323934	0.9990418

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9421812	0.2707173	0.2525648	0.0957365	0.1277811	0.2536427	0.9984724	0.9108153	0.2323968	0.9974222
100	0.5338889	0.1214918	0.2690540	0.0957345	0.1277809	0.2536427	0.9984725	0.9108131	0.2324588	0.9916954
150	0.1837514	0.0815070	0.2703527	0.0957337	0.1277808	0.2536427	0.9984724	0.9107893	0.2326202	0.9866918
200	0.1219654	0.0709726	0.2697756	0.0957334	0.1277807	0.2536427	0.9984723	0.9107306	0.2328119	0.9842253
250	0.1140510	0.0683231	0.2692325	0.0957332	0.1277807	0.2536428	0.9984719	0.9106486	0.2329613	0.9833312
300	0.1129016	0.0677237	0.2689311	0.0957332	0.1277807	0.2536429	0.9984714	0.9105674	0.2330512	0.9830865
350	0.1126872	0.0676208	0.2687967	0.0957332	0.1277808	0.2536430	0.9984709	0.9105036	0.2330962	0.9830493
400	0.1126402	0.0676193	0.2687460	0.0957332	0.1277808	0.2536432	0.9984704	0.9104612	0.2331157	0.9830597
450	0.1126300	0.0676293	0.2687300	0.0957332	0.1277809	0.2536433	0.9984701	0.9104364	0.2331231	0.9830726
500	0.1126283	0.0676355	0.2687263	0.0957332	0.1277809	0.2536434	0.9984699	0.9104234	0.2331255	0.9830801
550	0.2677623	0.5045170	0.1335008	0.0957332	0.1277809	0.2536434	0.9984698	0.9104174	0.2331064	0.9882859
600	0.8034912	0.7108220	0.1174973	0.0957332	0.1277810	0.2536435	0.9984697	0.9104272	0.2329600	0.9947914
650	0.9482494	0.7993873	0.1165404	0.0957332	0.1277810	0.2536435	0.9984698	0.9104764	0.2327482	0.9976033
700	0.9748759	0.8297191	0.1170841	0.0957332	0.1277810	0.2536434	0.9984701	0.9105588	0.2325811	0.9985935
750	0.9807746	0.8383151	0.1174808	0.0957332	0.1277810	0.2536433	0.9984706	0.9106452	0.2324816	0.9989127
800	0.9823484	0.8402432	0.1176729	0.0957332	0.1277810	0.2536432	0.9984711	0.9107146	0.2324311	0.9990080
850	0.9827853	0.8404803	0.1177537	0.0957332	0.1277809	0.2536430	0.9984716	0.9107612	0.2324081	0.9990340
900	0.9828956	0.8404075	0.1177850	0.0957332	0.1277809	0.2536429	0.9984720	0.9107890	0.2323983	0.9990402
950	0.9829165	0.8403310	0.1177963	0.0957332	0.1277808	0.2536428	0.9984722	0.9108041	0.2323945	0.9990413
1000	0.9829170	0.8402888	0.1178002	0.0957332	0.1277808	0.2536428	0.9984723	0.9108118	0.2323930	0.9990413

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9829022	0.8404320	0.1160435	0.0954584	0.1150811	0.0890525	0.9984833	0.9249709	0.0757301	0.9947979
100	0.9829843	0.8453983	0.1054175	0.0933190	0.0980047	0.0607918	0.9985761	0.9565224	0.0336928	0.9935731
150	0.9834984	0.8611167	0.0921775	0.0901376	0.0896922	0.0559143	0.9987191	0.9788601	0.0224384	0.9933610
200	0.9846054	0.8818445	0.0829196	0.0875275	0.0862804	0.0550472	0.9988322	0.9900337	0.0194311	0.9934482
250	0.9858835	0.8993050	0.0778721	0.0858796	0.0849446	0.0548771	0.9988986	0.9949261	0.0186266	0.9935637
300	0.9869138	0.9107343	0.0754449	0.0849737	0.0844312	0.0548360	0.9989320	0.9969438	0.0184094	0.9936420
350	0.9875878	0.9171576	0.0743592	0.0845161	0.0842354	0.0548231	0.9989473	0.9977487	0.0183492	0.9936856
400	0.9879758	0.9204271	0.0738955	0.0842979	0.0841609	0.0548182	0.9989540	0.9980629	0.0183316	0.9937076
450	0.9881807	0.9219808	0.0737038	0.0841980	0.0841326	0.0548163	0.9989567	0.9981836	0.0183261	0.9937181
500	0.9882823	0.9226828	0.0736262	0.0841538	0.0841218	0.0548154	0.9989579	0.9982295	0.0183241	0.9937229
550	0.9883300	0.9229351	0.0741450	0.0841944	0.0894700	0.2194014	0.9989556	0.9914588	0.1749978	0.9979696
600	0.9883374	0.9213606	0.0796636	0.0850652	0.1054428	0.2476554	0.9989176	0.9667097	0.2170305	0.9992480
650	0.9882077	0.9131375	0.0909804	0.0873213	0.1175788	0.2525195	0.9988214	0.9416902	0.2282782	0.9995938
700	0.9877451	0.8970483	0.1021937	0.0900964	0.1235739	0.2533793	0.9987030	0.9256964	0.2312789	0.9996066
750	0.9868885	0.8783845	0.1098631	0.0924157	0.1261137	0.2535529	0.9986045	0.9174119	0.2320785	0.9994876
800	0.9858134	0.8627740	0.1141180	0.0939586	0.1271280	0.2536026	0.9985401	0.9135877	0.2322940	0.9993389
850	0.9847907	0.8522664	0.1161966	0.0948474	0.1275248	0.2536234	0.9985045	0.9119421	0.2323553	0.9992156
900	0.9840046	0.8461759	0.1171322	0.0953126	0.1276798	0.2536336	0.9984867	0.9112652	0.2323754	0.9991338
950	0.9834926	0.8430019	0.1175308	0.0955408	0.1277406	0.2536386	0.9984786	0.9109945	0.2323836	0.9990868
1000	0.9831989	0.8414717	0.1176944	0.0956475	0.1277646	0.2536409	0.9984750	0.9108879	0.2323877	0.9990623

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9746121	0.4470056	0.4972334	0.1048991	0.2914419	0.2536427	0.9984724	0.9108151	0.2324125	0.9890539
100	0.8549170	0.2353275	0.5897541	0.1373006	0.3532121	0.2536427	0.9984724	0.9107915	0.2329288	0.9260758
150	0.5420272	0.1527632	0.6183680	0.1740580	0.3765261	0.2536427	0.9984721	0.9105580	0.2349799	0.8460729
200	0.3780955	0.1243027	0.6172471	0.2011574	0.3853254	0.2536429	0.9984703	0.9097879	0.2385698	0.7944244
250	0.3397505	0.1163174	0.6081721	0.2173104	0.3886466	0.2536436	0.9984652	0.9083662	0.2424571	0.7742533
300	0.3318579	0.1155018	0.6015549	0.2258365	0.3899003	0.2536453	0.9984563	0.9065840	0.2453292	0.7718362
350	0.3303207	0.1164447	0.5989784	0.2300026	0.3903738	0.2536479	0.9984448	0.9049277	0.2468016	0.7749947
400	0.3302220	0.1172374	0.5987877	0.2319337	0.3905529	0.2536511	0.9984335	0.9037307	0.2472794	0.7778847
450	0.3303698	0.1175491	0.5993280	0.2327955	0.3906211	0.2536540	0.9984246	0.9030401	0.2473095	0.7791884
500	0.3304660	0.1175639	0.5997895	0.2331694	0.3906472	0.2536563	0.9984188	0.9027212	0.2472334	0.7793937
550	0.1812039	0.2837339	0.2749413	0.2172924	0.2269977	0.2536579	0.9984156	0.9026154	0.2467280	0.8410596
600	0.4573050	0.4567960	0.1936124	0.1750099	0.1652317	0.2536587	0.9984145	0.9028833	0.2433548	0.9312655
650	0.7942415	0.6106960	0.1571690	0.1385495	0.1419196	0.2536588	0.9984165	0.9040277	0.2389088	0.9737732
700	0.9240113	0.7139507	0.1370043	0.1166654	0.1331209	0.2536579	0.9984238	0.9058104	0.2357346	0.9898357
750	0.9619478	0.7748938	0.1264657	0.1054070	0.1297997	0.2536557	0.9984349	0.9075660	0.2339679	0.9956544
800	0.9743302	0.8082680	0.1214913	0.1000459	0.1285457	0.2536526	0.9984465	0.9089032	0.2330969	0.9977700
850	0.9791309	0.8253724	0.1193142	0.0976069	0.1280716	0.2536496	0.9984562	0.9097715	0.2326964	0.9985541
900	0.9812101	0.8336245	0.1184067	0.0965311	0.1278920	0.2536470	0.9984630	0.9102778	0.2325204	0.9988514
950	0.9821509	0.8374051	0.1180400	0.0960677	0.1278237	0.2536452	0.9984673	0.9105514	0.2324453	0.9989664
1000	0.9825779	0.8390653	0.1178948	0.0958716	0.1277975	0.2536441	0.9984698	0.9106911	0.2324139	0.9990115

0	0.9828854	0.8401771	0.1178073	0.0957414	0.1277817	0.2536428	0.9984723	0.9108120	0.2323933	0.9990392
50	0.9817571	0.7532403	0.2837260	0.3091863	0.1206961	0.1711414	0.9980173	0.5920680	0.2323983	0.9967707
100	0.9706411	0.6152672	0.2993333	0.3800230	0.1092551	0.1573960	0.9938793	0.4761995	0.2324885	0.9881461
150	0.9451415	0.5506548	0.2941511	0.4026869	0.1028373	0.1564222	0.9858948	0.4340647	0.2327293	0.9810810
200	0.9181520	0.5332696	0.2883768	0.4095090	0.1002082	0.1582735	0.9781028	0.4187140	0.2330044	0.9785546
250	0.9035469	0.5330437	0.2850000	0.4113881	0.0994425	0.1603354	0.9730784	0.4130941	0.2331949	0.9784431
300	0.8998360	0.5363045	0.2835194	0.4118462	0.0994184	0.1617646	0.9705093	0.4110205	0.2332839	0.9789535
350	0.9004731	0.5388473	0.2830596	0.4119475	0.0995967	0.1625501	0.9693531	0.4102497	0.2333086	0.9793924
400	0.9017600	0.5401367	0.2830256	0.4119783	0.0997694	0.1629259	0.9688688	0.4099628	0.2333060	0.9796348
450	0.9026142	0.5405931	0.2831147	0.4119997	0.0998861	0.1630907	0.9686745	0.4098573	0.2332974	0.9797327
500	0.9029992	0.5406563	0.2832069	0.4120182	0.0999531	0.1631591	0.9685988	0.4098196	0.2332905	0.9797556
550	0.9096327	0.6153178	0.1113410	0.1967062	0.1055515	0.2453292	0.9783530	0.7283848	0.2332590	0.9868504
600	0.9452010	0.7629013	0.0955114	0.1253538	0.1169955	0.2557165	0.9915003	0.8442045	0.2330608	0.9948753
650	0.9714399	0.8409553	0.1022046	0.1030043	0.1238779	0.2551808	0.9962340	0.8863673	0.2327913	0.9979946
700	0.9810258	0.8606384	0.1097009	0.0968397	0.1265964	0.2542843	0.9977530	0.9017761	0.2325892	0.9989564
750	0.9836916	0.8576894	0.1142559	0.0955361	0.1274727	0.2538744	0.9982366	0.9074465	0.2324750	0.9991682
800	0.9840386	0.8506772	0.1164324	0.0954508	0.1277177	0.2537225	0.9983931	0.9095521	0.2324213	0.9991594
850	0.9837383	0.8454485	0.1173277	0.0955634	0.1277757	0.2536699	0.9984451	0.9103412	0.2323998	0.9991123
900	0.9833876	0.8425425	0.1176560	0.0956524	0.1277853	0.2536521	0.9984628	0.9106390	0.2323928	0.9990765
950	0.9831478	0.8411685	0.1177641	0.0956993	0.1277847	0.2536460	0.9984690	0.9107516	0.2323912	0.9990567
1000	0.9830167	0.8405891	0.1177954	0.0957202	0.1277830	0.2536438	0.9984712	0.9107940	0.2323912	0.9990473
