"Time"	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
100	0.4202163	0.7051420	0.8524384	0.0409384	0.8328151	0.8782605	0.7802574	0.3646840	0.4167030	0.3452172
150	0.2417323	0.7862387	0.8820555	0.0270398	0.8651085	0.9286345	0.7877249	0.3999000	0.4877377	0.3908292
200	0.1393198	0.8302242	0.8997968	0.0202299	0.8881374	0.9547496	0.7998280	0.4374063	0.5320384	0.4342637
250	0.0848797	0.8523585	0.9095214	0.0170272	0.9024308	0.9673058	0.8135750	0.4714623	0.5622351	0.4667995
300	0.0571991	0.8630860	0.9145487	0.0155203	0.9105874	0.9731644	0.8263984	0.4983747	0.5836145	0.4880593
350	0.0435148	0.8681829	0.9170479	0.0147995	0.9150008	0.9758999	0.8368833	0.5171236	0.5984404	0.5007996
400	0.0368741	0.8705793	0.9182610	0.0144481	0.9173092	0.9772115	0.8446425	0.5288842	0.6082657	0.5079980
450	0.0336916	0.8717000	0.9188440	0.0142741	0.9184926	0.9778697	0.8499431	0.5356514	0.6144672	0.5118976
500	0.0321797	0.8722228	0.9191253	0.0141871	0.9190943	0.9782179	0.8533307	0.5392684	0.6182114	0.5139455
550	0.1079832	0.7830653	0.8985554	0.0350104	0.9088798	0.9167609	0.8554003	0.5434903	0.5421688	0.5121502
600	0.2509035	0.6683655	0.8689637	0.0582372	0.8879661	0.8413791	0.8571571	0.5572095	0.4526596	0.4931209
650	0.4163962	0.5915513	0.8418038	0.0714334	0.8620955	0.7948779	0.8596360	0.5685270	0.3941915	0.4577773
700	0.5682489	0.5465353	0.8202368	0.0780686	0.8376370	0.7711052	0.8618210	0.5585258	0.3529758	0.4187519
750	0.6842543	0.5206502	0.8054124	0.0814987	0.8188161	0.7600113	0.8612589	0.5245821	0.3189215	0.3852859
800	0.7628982	0.5055236	0.7963890	0.0834341	0.8063024	0.7549023	0.8561965	0.4793611	0.2896645	0.3603349
850	0.8125243	0.4965651	0.7913254	0.0846077	0.7987183	0.7520881	0.8466828	0.4365033	0.2656639	0.3431815
900	0.8425709	0.4912639	0.7885037	0.0853385	0.7942352	0.7497736	0.8343247	0.4028547	0.2472339	0.3319508
950	0.8603440	0.4881449	0.7867222	0.0857942	0.7913689	0.7472756	0.8213347	0.3793222	0.2339015	0.3248267
1000	0.8707266	0.4862877	0.7852998	0.0860827	0.7891802	0.7445241	0.8095745	0.3640494	0.2247089	0.3204051

0	0.8890031	0.4802955	0.7761045	0.0871996	0.7759280	0.7306232	0.7777893	0.3381981	0.2061732	0.3113240
50	0.8855214	0.5226227	0.7766863	0.0871863	0.7766551	0.7405346	0.7779929	0.3400636	0.3019866	0.3700836
100	0.8610233	0.5757602	0.7797195	0.0871427	0.7804413	0.7526747	0.7790990	0.3509824	0.4231213	0.4478791
150	0.8145538	0.6096874	0.7841373	0.0870051	0.7861377	0.7603382	0.7830070	0.3703776	0.5084142	0.5038871
200	0.7628255	0.6280292	0.7880837	0.0867751	0.7914440	0.7647379	0.7901540	0.3937135	0.5624960	0.5389422
250	0.7191021	0.6373883	0.7909418	0.0865118	0.7954608	0.7676148	0.7993588	0.4171932	0.5955332	0.5594895
300	0.6876434	0.6421081	0.7929013	0.0862700	0.7983107	0.7699543	0.8090143	0.4378832	0.6152408	0.5710472
350	0.6671756	0.6445275	0.7943240	0.0860734	0.8004014	0.7721063	0.8178303	0.4541785	0.6267540	0.5773703
400	0.6546856	0.6458228	0.7954672	0.0859215	0.8020606	0.7740963	0.8250896	0.4658911	0.6333509	0.5807708
450	0.6473502	0.6465712	0.7964502	0.0858039	0.8034611	0.7758492	0.8306055	0.4737332	0.6370657	0.5825887
500	0.6431098	0.6470509	0.7973044	0.0857102	0.8046638	0.7773018	0.8345382	0.4787154	0.6391284	0.5835688
550	0.6458128	0.6058104	0.7975916	0.0856343	0.8051634	0.7691235	0.8371969	0.4811525	0.5682601	0.5330680
600	0.6774467	0.5538378	0.7956168	0.0855972	0.8028713	0.7585629	0.8386824	0.4765447	0.4710866	0.4629671
650	0.7304879	0.5206363	0.7921971	0.0856478	0.7986065	0.7520804	0.8383116	0.4602069	0.3923230	0.4083814
700	0.7824785	0.5026193	0.7889985	0.0857897	0.7943912	0.7486583	0.8350529	0.4349814	0.3329101	0.3709385
750	0.8221052	0.4933337	0.7866844	0.0859768	0.7911688	0.7466473	0.8286244	0.4080520	0.2897478	0.3470072
800	0.8484138	0.4885739	0.7851415	0.0861597	0.7889189	0.7449719	0.8198897	0.3850369	0.2596954	0.3325025
850	0.8645066	0.4860846	0.7840215	0.0863130	0.7872610	0.7431510	0.8103872	0.3680657	0.2396874	0.3240538
900	0.8738757	0.4847179	0.7830378	0.0864347	0.7858369	0.7411171	0.8015831	0.3567818	0.2269119	0.3192624
950	0.8791892	0.4838907	0.7820494	0.0865342	0.7844471	0.7390182	0.7943788	0.3498212	0.2190420	0.3165781
1000	0.8821933	0.4833089	0.7810391	0.0866220	0.7830469	0.7370549	0.7890351	0.3457498	0.2143286	0.3150618

0	0.8890031	0.4802955	0.7761045	0.0871996	0.7759280	0.7306232	0.7777893	0.3381981	0.2061732	0.3113240
50	0.7024805	0.5046006	0.7761647	0.0664400	0.7951097	0.7306949	0.7780963	0.3445548	0.2063410	0.3127044
100	0.4655553	0.5350376	0.7762123	0.0432284	0.8154619	0.7308178	0.7816587	0.3831949	0.2074023	0.3207699
150	0.3118577	0.5542665	0.7762906	0.0301546	0.8265577	0.7314407	0.7935827	0.4410503	0.2112672	0.3336567
200	0.2279303	0.5643700	0.7765584	0.0239609	0.8319418	0.7332187	0.8112647	0.4912481	0.2182115	0.3461999
250	0.1854262	0.5692743	0.7772357	0.0212342	0.8348343	0.7361924	0.8285615	0.5254984	0.2266101	0.3557543
300	0.1647453	0.5716272	0.7783992	0.0200694	0.8369074	0.7397390	0.8420606	0.5461646	0.2345828	0.3620612
350	0.1549100	0.5728588	0.7799040	0.0195669	0.8387725	0.7431409	0.8512812	0.5575987	0.2410261	0.3658733
400	0.1502796	0.5736456	0.7814938	0.0193346	0.8405139	0.7459572	0.8570478	0.5634109	0.2456808	0.3680741
450	0.1480855	0.5742617	0.7829437	0.0192110	0.8420488	0.7480564	0.8604189	0.5660914	0.2487905	0.3693444
500	0.1470105	0.5747911	0.7841279	0.0191331	0.8433017	0.7495017	0.8622754	0.5671900	0.2507678	0.3701163
550	0.3089247	0.5511538	0.7850157	0.0394705	0.8262879	0.7504355	0.8632346	0.5668343	0.2519687	0.3695621
600	0.5264487	0.5213401	0.7856368	0.0623124	0.8079255	0.7510037	0.8634395	0.5564301	0.2519247	0.3629145
650	0.6810069	0.5025798	0.7860445	0.0752830	0.7980918	0.7512865	0.8617686	0.5245328	0.2490560	0.3511445
700	0.7746607	0.4928118	0.7862783	0.0815084	0.7935953	0.7512050	0.8563294	0.4782468	0.2429942	0.3389574
750	0.8272565	0.4881679	0.7863287	0.0842920	0.7915723	0.7505371	0.8464574	0.4329501	0.2351681	0.3292952
800	0.8554220	0.4860621	0.7861333	0.0854957	0.7904438	0.7490925	0.8334504	0.3975876	0.2274391	0.3227662
850	0.8700011	0.4850970	0.7856197	0.0860151	0.7894235	0.7468837	0.8196880	0.3736491	0.2210263	0.3187926
900	0.8773707	0.4845803	0.7847655	0.0862540	0.7881709	0.7441554	0.8073452	0.3589679	0.2163189	0.3165328
950	0.8810673	0.4841887	0.7836287	0.0863887	0.7866204	0.7412802	0.7976262	0.3506010	0.2131577	0.3152846
1000	0.8829745	0.4837877	0.7823354	0.0864921	0.7848724	0.7386108	0.7907279	0.3460853	0.2111634	0.3145724

0	0.8890031	0.4802955	0.7761045	0.0871996	0.7759280	0.7306232	0.7777893	0.3381981	0.2061732	0.3113240
50	0.7192823	0.5067895	0.7761647	0.0667079	0.7760216	0.7306955	0.7782168	0.3498416	0.2113165	0.3864078
100	0.5023573	0.5399708	0.7762141	0.0440939	0.7760959	0.7308723	0.7844683	0.4216350	0.2425348	0.4811262
150	0.3596453	0.5609338	0.7763260	0.0316758	0.7762432	0.7319195	0.8041427	0.5273275	0.2924525	0.5438150
200	0.2800290	0.5719541	0.7767616	0.0259961	0.7767930	0.7347837	0.8306394	0.6122231	0.3408209	0.5794435
250	0.2386032	0.5773264	0.7778350	0.0235960	0.7781575	0.7392455	0.8539138	0.6608776	0.3776210	0.5984355
300	0.2178180	0.5799532	0.7795789	0.0226022	0.7804118	0.7441711	0.8700164	0.6825175	0.4020409	0.6082120
350	0.2075933	0.5813945	0.7816957	0.0221640	0.7832047	0.7485274	0.8795471	0.6895829	0.4169166	0.6131480
400	0.2025876	0.5823697	0.7837871	0.0219324	0.7860287	0.7518323	0.8845260	0.6904084	0.4254765	0.6156363
450	0.2000935	0.5831516	0.7855635	0.0217783	0.7884897	0.7540670	0.8868181	0.6892369	0.4302182	0.6169263
500	0.1987855	0.5838116	0.7869071	0.0216607	0.7904040	0.7554429	0.8877086	0.6878263	0.4327886	0.6176430
550	0.3436895	0.5581437	0.7878323	0.0419659	0.7917638	0.7562217	0.8879240	0.6822061	0.4303324	0.5497687
600	0.5414104	0.5257237	0.7884200	0.0644040	0.7926581	0.7566153	0.8870683	0.6470751	0.4060406	0.4615522
650	0.6852295	0.5053043	0.7887595	0.0767055	0.7931983	0.7566754	0.8828635	0.5784521	0.3631396	0.3997309
700	0.7745237	0.4946516	0.7888946	0.0823117	0.7934468	0.7562126	0.8731627	0.5019767	0.3175469	0.3617966
750	0.8257808	0.4895618	0.7887901	0.0846586	0.7933681	0.7549206	0.8580867	0.4393903	0.2796320	0.3398928
800	0.8537508	0.4872201	0.7883532	0.0856012	0.7928495	0.7526260	0.8401115	0.3967885	0.2522948	0.3277845
850	0.8684722	0.4861012	0.7875051	0.0859845	0.7917863	0.7494551	0.8225678	0.3710304	0.2343375	0.3213243
900	0.8760425	0.4854493	0.7862496	0.0861650	0.7901717	0.7458101	0.8079539	0.3566969	0.2232930	0.3179591
950	0.8799287	0.4849159	0.7846965	0.0862855	0.7881337	0.7421941	0.7972246	0.3492022	0.2168194	0.3162024
1000	0.8820113	0.4843649	0.7830273	0.0863981	0.7859001	0.7390165	0.7900978	0.3454513	0.2131469	0.3152303

0	0.8890031	0.4802955	0.7761045	0.0871996	0.7759280	0.7306232	0.7777893	0.3381981	0.2061732	0.3113240
50	0.8030100	0.5726347	0.7761900	0.0870385	0.8043727	0.7317206	0.8297545	0.2641835	0.2629969	0.4050166
100	0.6592972	0.6883677	0.7768051	0.0862128	0.8349692	0.7375585	0.8804439	0.2100156	0.3525341	0.5288100
150	0.5146089	0.7615129	0.7787973	0.0850514	0.8528437	0.7457724	0.9030613	0.2152440	0.4357481	0.6169598
200	0.3963877	0.8000083	0.7818768	0.0840301	0.8628724	0.7527827	0.9137671	0.2415162	0.5007240	0.6710145
250	0.3140544	0.8186984	0.7850794	0.0832965	0.8688080	0.7576804	0.9213475	0.2639042	0.5458469	0.7018478
300	0.2626713	0.8274466	0.7877551	0.0828152	0.8724776	0.7609351	0.9272357	0.2765143	0.5747164	0.7186369
350	0.2328997	0.8315048	0.7897459	0.0825109	0.8748016	0.7631199	0.9313027	0.2817319	0.5921362	0.7274775
400	0.2165102	0.8334120	0.7911477	0.0823205	0.8762985	0.7645920	0.9337275	0.2830478	0.6022001	0.7320191
450	0.2078004	0.8343374	0.7921085	0.0822010	0.8772742	0.7655578	0.9349716	0.2827988	0.6078226	0.7343122
500	0.2032782	0.8348079	0.7927522	0.0821253	0.8779109	0.7661594	0.9355033	0.2821449	0.6108817	0.7354586
550	0.2462815	0.7439573	0.7931500	0.0821804	0.8529610	0.7655972	0.8809976	0.3992845	0.5769747	0.6659768
600	0.3546940	0.6299004	0.7929574	0.0827590	0.8257725	0.7608749	0.8464251	0.5191662	0.5182759	0.5652870
650	0.5002968	0.5577747	0.7916153	0.0836792	0.8094967	0.7550183	0.8463140	0.5611229	0.4542301	0.4805919
700	0.6364638	0.5196895	0.7895812	0.0845675	0.8000879	0.7514368	0.8533235	0.5438947	0.3919856	0.4177905
750	0.7372943	0.5010128	0.7877843	0.0852581	0.7946818	0.7501358	0.8550433	0.4976873	0.3374529	0.3752345
800	0.8020948	0.4921144	0.7866526	0.0857355	0.7917724	0.7496849	0.8491925	0.4476493	0.2941352	0.3485287
850	0.8402260	0.4879081	0.7860229	0.0860394	0.7902587	0.7488908	0.8377231	0.4071161	0.2625767	0.3327755
900	0.8614151	0.4859103	0.7855126	0.0862224	0.7892657	0.7472538	0.8239278	0.3792089	0.2411985	0.3239161
950	0.8727485	0.4849193	0.7848237	0.0863350	0.7882231	0.7448507	0.8107796	0.3619479	0.2275560	0.3191070
1000	0.8786726	0.4843423	0.7838500	0.0864172	0.7868884	0.7420632	0.8000574	0.3520690	0.2192609	0.3165518

0	0.8890031	0.4802955	0.7761045	0.0871996	0.7759280	0.7306232	0.7777893	0.3381981	0.2061732	0.3113240
50	0.7969797	0.5514970	0.7761646	0.0871878	0.7760214	0.7306857	0.7770262	0.3243449	0.2018353	0.3464549
100	0.6565513	0.6407255	0.7762003	0.0871797	0.7760790	0.7305745	0.7741836	0.3377345	0.2096921	0.4024019
150	0.5292672	0.6970860	0.7761733	0.0871745	0.7760547	0.7303169	0.7781891	0.3897170	0.2344839	0.4530437
200	0.4301990	0.7266532	0.7761243	0.0871730	0.7759950	0.7307933	0.7932685	0.4542605	0.2666131	0.4909779
250	0.3619120	0.7408640	0.7763124	0.0871728	0.7762224	0.7328282	0.8136463	0.5088532	0.2971269	0.5160726
300	0.3191056	0.7473779	0.7770334	0.0871631	0.7771253	0.7362527	0.8325373	0.5454810	0.3215042	0.5312606
350	0.2941126	0.7503263	0.7783429	0.0871288	0.7788054	0.7402246	0.8467681	0.5662259	0.3388800	0.5398712
400	0.2802591	0.7517244	0.7800277	0.0870602	0.7810167	0.7439274	0.8561349	0.5763677	0.3502895	0.5445281
450	0.2728410	0.7524844	0.7817750	0.0869605	0.7833640	0.7469090	0.8617074	0.5805792	0.3573319	0.5469752
500	0.2689248	0.7529845	0.7833337	0.0868430	0.7855089	0.7490655	0.8647453	0.5819246	0.3614793	0.5482558
550	0.3246259	0.6826403	0.7845763	0.0867237	0.7872624	0.7505029	0.8668095	0.6071387	0.3689570	0.5209950
600	0.4417298	0.5943468	0.7854875	0.0866157	0.7885816	0.7514827	0.8700963	0.6189505	0.3665648	0.4739327
650	0.5762064	0.5386992	0.7861389	0.0865262	0.7895429	0.7522896	0.8723933	0.5949297	0.3486045	0.4261767
700	0.6911827	0.5096274	0.7866253	0.0864561	0.7902632	0.7528871	0.8705963	0.5451900	0.3211474	0.3861439
750	0.7722706	0.4957581	0.7869703	0.0864026	0.7907802	0.7529686	0.8633804	0.4873834	0.2916497	0.3571381
800	0.8228484	0.4894990	0.7871045	0.0863634	0.7910150	0.7522195	0.8512911	0.4362313	0.2655128	0.3383475
850	0.8519246	0.4867671	0.7869186	0.0863397	0.7908311	0.7505057	0.8363440	0.3982616	0.2452255	0.3271669
900	0.8677142	0.4855579	0.7863348	0.0863358	0.7901224	0.7479458	0.8211655	0.3733583	0.2309636	0.3209292
950	0.8759585	0.4849337	0.7853552	0.0863565	0.7888793	0.7448741	0.8079324	0.3584713	0.2216797	0.3176038
1000	0.8801843	0.4844757	0.7840720	0.0864044	0.7872083	0.7417159	0.7977419	0.3501973	0.2159890	0.3158631
