"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
350	0.2347023	1.0830544	0.8242530	0.5066771	0.6494564	1.0407988	0.2029965	0.4545520	0.9405961	0.9983468
400	0.2259064	1.0376145	0.7383991	0.4391058	0.7086325	1.0907081	0.2541190	0.4365737	1.0485906	0.9855585
450	0.2231617	1.0020111	0.7569869	0.3783976	0.7558437	1.0231671	0.2203234	0.4300639	0.9509747	1.0452524
500	0.2959415	0.9377847	0.7372180	0.4096216	0.7583314	0.9839931	0.2956670	0.4714000	0.8651906	0.9882369
550	0.2322407	0.9287980	0.6611082	0.4227084	0.7729041	0.9023655	0.2969606	0.4655508	0.9712962	0.9584720
600	0.2192643	0.9019903	0.5652300	0.4163442	0.7772490	0.9222662	0.2749918	0.4273767	0.9933444	0.9421793
650	0.2327996	0.8928961	0.6462436	0.3663730	0.7501963	1.0075260	0.2646859	0.5276875	1.0048433	0.9904094
700	0.2179688	0.9334732	0.6815844	0.3406480	0.6949606	1.0231070	0.2542459	0.5027973	1.0329547	0.9915786
750	0.2363563	0.9572443	0.5632094	0.3555247	0.7392506	0.9953893	0.2545933	0.4444298	0.9365452	0.9009362
800	0.2722966	1.0466901	0.5713746	0.3788504	0.7291068	0.9828785	0.2466567	0.4415665	0.9570437	0.9755257
850	0.2134870	1.1184238	0.5004240	0.4152679	0.6697708	0.9968515	0.2823152	0.4821187	0.9467290	1.0302655
900	0.1959225	0.9637047	0.5213976	0.4587972	0.7277700	1.0476889	0.2271653	0.4573881	0.9242288	0.9746373
950	0.2166287	0.9413559	0.5298570	0.3587397	0.7101463	1.0468663	0.2416503	0.4898526	0.9563151	0.9998268
1000	0.2189904	0.9985146	0.6068428	0.3727398	0.6911494	1.0562981	0.2289699	0.4726413	1.0427422	0.9852995

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.2710295	0.9454118	0.6170614	0.3204803	0.6028872	0.8694139	0.0943539	0.5324577	0.9592181	1.0295329
100	0.2524739	0.9534566	0.6198049	0.3658391	0.6041317	0.7915498	0.0311616	0.4388054	0.9504226	0.9852024
150	0.2262248	0.9293244	0.5946388	0.3744267	0.5177745	0.8083987	0.0094402	0.4396161	0.9799808	1.0758850
200	0.2380346	1.0156704	0.6317686	0.4652215	0.4343098	0.7422457	0.0049202	0.4205029	0.9744594	1.0425947
250	0.2333443	1.0179695	0.6926303	0.4572386	0.3761008	0.7845675	0.0030263	0.4260187	1.0303190	0.9920120
300	0.2124865	0.9338158	0.7037163	0.5087723	0.5103028	0.7594148	0.0013768	0.5201328	0.9146231	1.0366958
350	0.2260924	0.9052177	0.7486832	0.5196237	0.4641590	0.8205994	0.0029807	0.4891627	1.0575686	0.9998515
400	0.2356267	0.9792980	0.7887174	0.5752369	0.4136564	0.7562332	0.0049179	0.4409416	1.0594529	0.9743658
450	0.1901755	1.0501895	0.8184622	0.6459245	0.3835067	0.7775236	0.0045425	0.4993461	1.1197792	0.9228087
500	0.1998707	1.0646592	0.8427884	0.6206254	0.3677140	0.7189962	0.0022958	0.4922220	1.0773461	0.9589190
550	0.1943042	0.9647933	0.8439591	0.6509353	0.4388504	0.9602640	0.1132637	0.4472169	1.0210529	0.9752796
600	0.2166105	1.0179415	0.9427209	0.6960703	0.5120460	1.0261623	0.1816864	0.5420416	1.0726660	1.0006673
650	0.2199065	1.0522954	0.8807901	0.6048669	0.5770205	1.0587129	0.1816215	0.4609753	1.0461167	1.0249875
700	0.2448307	0.8837534	0.8093636	0.4718887	0.7286085	1.0036505	0.1631729	0.4422582	1.0240214	1.0813114
750	0.2615405	0.9089891	0.6937279	0.4153896	0.7731262	0.9802671	0.2005480	0.4411577	0.9248423	1.0978326
800	0.2605396	1.0009069	0.7205773	0.3591223	0.7174082	0.9269672	0.2938066	0.4210959	1.0063150	1.1861259
850	0.2345025	1.0169980	0.6630894	0.3778265	0.6205158	0.9889872	0.3553288	0.4366260	1.0320365	1.0990707
900	0.2305890	0.9780473	0.5665598	0.4472615	0.5394979	0.8587422	0.2585088	0.4681865	0.9750778	1.0942362
950	0.2621622	0.9135181	0.6039430	0.4349213	0.6050310	0.9259513	0.2560461	0.4552460	1.0582122	1.1206180
1000	0.2435481	0.8922008	0.6857398	0.5318743	0.5394706	0.8738514	0.2431432	0.4447177	0.9705725	1.0909690

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.1749749	1.0118692	0.8205879	0.4140654	0.7528007	0.9317484	0.1772795	0.2625741	1.0223480	1.1095358
100	0.1824216	1.0817543	0.7401790	0.3679623	0.6943231	0.9885294	0.1884575	0.0937656	1.1264027	1.0986255
150	0.1880378	1.0695342	0.6610787	0.3078035	0.6370338	0.9975664	0.2316351	0.0458888	1.0355413	1.0398920
200	0.2455660	1.0270200	0.5840671	0.3337788	0.6515678	0.9889168	0.2620965	0.0381558	0.9469179	1.1132835
250	0.2811699	0.9617500	0.5937156	0.4328261	0.6421109	0.9318587	0.3444142	0.0287778	0.9183333	1.0996065
300	0.2386456	1.1403598	0.5814084	0.3874520	0.6395358	0.9835652	0.3073861	0.0472044	1.0149579	1.0427181
350	0.1692173	1.0959474	0.5065564	0.3565514	0.7356916	1.0621766	0.3243822	0.0408319	0.8586373	0.9625044
400	0.2009078	1.0237930	0.5082219	0.3060415	0.7609202	0.9532927	0.3496502	0.0322340	0.9535889	0.9574608
450	0.2085327	0.9909449	0.4771385	0.3643487	0.7156939	1.0277414	0.3191020	0.0442212	1.0421230	0.9903196
500	0.1714656	1.0346258	0.4606655	0.2630602	0.6685313	1.1269822	0.2788749	0.0522026	1.0304369	0.9481353
550	0.2417701	1.0121895	0.3714000	0.2970248	0.7051173	1.0466231	0.4715945	0.2926710	1.0944377	0.8937267
600	0.1917474	1.0991525	0.4170681	0.4189447	0.6900074	1.0311258	0.4125792	0.4058838	1.0273246	0.9057248
650	0.2184919	1.0787128	0.4849070	0.4837213	0.6851418	1.0002906	0.3795236	0.4407564	0.9424467	1.0696046
700	0.1883593	1.0962008	0.6318741	0.4557510	0.6793938	0.9698150	0.3051603	0.4468863	1.0307710	1.1290194
750	0.2005132	1.0368856	0.6157882	0.3802781	0.7169427	1.0246941	0.2653888	0.4455358	1.0282367	1.1104633
800	0.2310964	0.9450502	0.5789957	0.3595284	0.7676722	1.0534133	0.2076204	0.5048468	0.9443678	1.1394881
850	0.2114910	0.9597411	0.5117719	0.3615681	0.7920597	1.1335969	0.2641243	0.4762448	1.0428380	1.0457360
900	0.2162230	1.0354411	0.5261890	0.3705986	0.8643216	1.1599721	0.2065036	0.5313735	0.9424666	1.0897107
950	0.2163971	0.9341293	0.5155240	0.3049658	0.7878979	1.0849719	0.1791463	0.4816877	0.9623829	1.0748481
1000	0.2108796	0.9789282	0.4511374	0.2896473	0.7652773	0.9539089	0.1789227	0.4254979	0.9845851	0.9927642

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.1590455	0.9414590	0.5764260	0.3998274	0.7862402	1.0126476	0.2901860	0.2485062	0.9334473	1.0470158
100	0.0898733	0.9900242	0.5992869	0.3241496	0.7262338	1.0262185	0.4082393	0.0949947	1.0492762	1.0222265
150	0.0690705	0.8812272	0.4775213	0.3382451	0.6869450	1.0038884	0.6105458	0.0276260	1.0051228	0.9190156
200	0.0718121	0.9419021	0.4304240	0.3882541	0.6389611	1.0040776	0.8715845	0.0110332	1.0108199	0.8491856
250	0.0460426	0.9775138	0.4561849	0.3748053	0.7097227	0.9715523	0.9901045	0.0174486	1.0904479	1.0063657
300	0.0277651	1.0379133	0.5518436	0.3964767	0.6624642	1.0236023	0.9627679	0.0067621	1.0949905	0.9919517
350	0.0373888	0.8520184	0.6836127	0.4364172	0.7185646	0.9963201	0.9888918	0.0024646	0.9932487	1.0469200
400	0.0231246	0.9595483	0.6906918	0.3831511	0.6782112	0.9699512	1.0885239	0.0090110	0.9455309	1.0645745
450	0.0399555	0.9158693	0.6625428	0.4744773	0.6277789	0.9519385	1.0414149	0.0339853	1.0723802	0.9699680
500	0.0320852	1.0455145	0.6881537	0.4222197	0.6482147	1.1183322	1.0243301	0.0220782	0.9510155	1.0743242
550	0.0653112	1.0818627	0.6457248	0.4127865	0.7878386	1.0016813	0.8945751	0.2910127	0.9772390	1.0404613
600	0.1416645	1.0585955	0.5456891	0.3537773	0.6636898	0.9190169	0.5947055	0.4864860	0.9722272	0.9572083
650	0.1577731	1.0672075	0.5237934	0.4205422	0.6231661	0.9211170	0.4286038	0.5046097	0.9921085	1.0192674
700	0.1885137	1.0353366	0.5735181	0.5358630	0.5068658	0.9489320	0.2607856	0.5651375	1.0596399	0.9301903
750	0.1690843	1.0334950	0.6218894	0.4538490	0.6000623	0.9581993	0.2292506	0.5643086	1.0166139	0.9908992
800	0.1864307	1.0928403	0.6971943	0.4304803	0.6018363	1.0185471	0.2334847	0.4877946	1.0312858	0.9767300
850	0.1831864	1.0882827	0.7102936	0.4996760	0.6108688	1.0014208	0.2401763	0.5255712	0.9771000	1.0558969
900	0.1967844	1.0227610	0.7512540	0.4543118	0.6607460	0.9929594	0.2158285	0.5231417	0.9739995	1.0620878
950	0.1967177	1.0336363	0.6136427	0.3641080	0.7276617	1.0089564	0.2381685	0.4581106	1.0262223	1.1027408
1000	0.1647666	0.9778541	0.6186240	0.4488484	0.6555958	0.9049527	0.2259730	0.4282580	1.0271313	1.0271563

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.2361720	1.0184798	0.7127909	0.3421696	0.6544021	1.0119934	0.1674751	0.5163709	1.0356906	1.0646068
100	0.1860053	1.0281139	0.6121943	0.3745837	0.7020735	1.0231618	0.1380847	0.5087302	1.0411503	0.9749976
150	0.2279981	1.0446949	0.6033348	0.4460613	0.6766114	0.9618638	0.0708121	0.4669461	1.0167473	0.9233172
200	0.2014062	0.9963559	0.5773219	0.4208990	0.6409496	0.9780481	0.0655466	0.4855958	1.0429259	0.9143635
250	0.1575853	1.0205803	0.5403069	0.4022289	0.6456593	1.0107317	0.0574445	0.4773209	1.0160438	0.9321753
300	0.2196156	0.9722546	0.5971398	0.4241927	0.6699355	0.9415182	0.0576411	0.5059802	1.0292704	0.9311602
350	0.1595938	1.0091909	0.6453393	0.4935110	0.6746013	1.0350784	0.0458280	0.5161468	1.0144147	0.8917430
400	0.1754056	0.9118799	0.6284709	0.4166672	0.6674230	1.0289971	0.0375612	0.4730464	1.0318364	0.9422991
450	0.1922433	0.9236028	0.5899634	0.3910068	0.7663143	0.9795307	0.0478446	0.5008932	1.0321594	0.9747635
500	0.1992573	0.9331307	0.5925479	0.3981071	0.6364150	0.9403108	0.0304158	0.4773198	0.9252092	0.8916826
550	0.2000840	0.9809733	0.5972909	0.4654761	0.6181880	0.9527906	0.1257887	0.4531104	0.9526174	0.9091134
600	0.2489423	0.8895059	0.6745571	0.4319152	0.5729846	0.9113266	0.2124465	0.4318100	0.9754454	1.0016747
650	0.2169340	0.8990239	0.7017349	0.4628198	0.5307803	0.9534657	0.2047293	0.4595750	0.9838442	1.1012613
700	0.2003079	0.9630051	0.7775640	0.4135376	0.5983634	0.8846200	0.2469835	0.4819970	0.9549024	0.9627679
750	0.2097588	0.8887795	0.7372218	0.4231707	0.6559833	0.9473505	0.2542413	0.4962777	0.8969774	0.9406552
800	0.2329165	0.9315501	0.6617379	0.4038561	0.5379516	0.9719175	0.2079029	0.4542907	0.9969322	0.9458796
850	0.2202050	0.9591988	0.6889156	0.4397074	0.6506189	1.1169742	0.1947175	0.4555843	0.9585451	1.0609202
900	0.2183410	1.0431249	0.6408805	0.3620072	0.6738758	1.0376586	0.2143174	0.4609880	1.0181919	0.9205024
950	0.1690659	0.9901867	0.5846293	0.4428397	0.6410899	0.9427517	0.2267415	0.4315963	1.0411892	0.9714901
1000	0.1585919	1.1203025	0.6161850	0.4202224	0.6089455	1.0082768	0.2902350	0.4838464	1.0044834	0.9721758

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.1798053	1.0184668	0.5407497	0.4142290	0.6644890	1.0342223	0.2443341	0.5223339	1.0736309	1.0183885
100	0.0802527	1.0163922	0.5800480	0.3751832	0.7382117	0.9522459	0.2031815	0.5014742	1.1094357	0.9738375
150	0.0610670	0.9789123	0.5235762	0.3446328	0.7965034	0.9624024	0.1992129	0.5080180	0.9394302	1.0698810
200	0.0333759	0.9640272	0.4862464	0.2342870	0.8636557	1.1029412	0.2045637	0.5676701	1.0157239	0.9752214
250	0.0279120	0.9412243	0.4256558	0.1963739	0.8550325	1.0772358	0.2174474	0.5303512	1.0006094	1.0767524
300	0.0271916	0.9722100	0.3275888	0.2401419	0.8101973	1.0868898	0.2038617	0.5644046	0.9191718	1.0496079
350	0.0221776	0.9980026	0.2413031	0.2084478	0.8520228	1.0854356	0.2198594	0.6421126	0.9079807	0.9823240
400	0.0350542	1.0360700	0.1667284	0.1921105	0.8656455	0.8827685	0.1696092	0.6037060	1.0126609	1.0346969
450	0.0258022	0.8890243	0.1415339	0.2545860	0.7767113	0.5558900	0.1599342	0.5799780	0.9091154	1.0258559
500	0.0551642	0.7893922	0.1925934	0.2366292	0.6203264	0.3902881	0.1700901	0.5441793	1.0505233	0.9612364
550	0.1322651	0.7838778	0.1942791	0.3931704	0.4126708	0.5210398	0.1855454	0.5013687	1.0476536	1.0016246
600	0.1862076	0.8032646	0.3527005	0.6409134	0.3137064	0.6329043	0.1953294	0.5213634	1.0980868	1.0305086
650	0.2503238	0.9414900	0.5309154	0.8443289	0.2923586	0.8406741	0.1829229	0.4826889	1.0367969	1.0576363
700	0.2123701	1.0130904	0.7573193	0.7169002	0.4576614	0.9273399	0.1905861	0.5259653	0.9529408	1.1226488
750	0.2143135	0.9636367	0.8225199	0.6708498	0.5285443	0.9641702	0.2081819	0.4911437	0.9764793	1.1435524
800	0.1876330	1.0348999	0.7750166	0.5236143	0.6438548	1.0014241	0.2091691	0.4810226	0.9433147	1.0844592
850	0.1959710	0.9411334	0.7526575	0.4667744	0.6835996	1.0464341	0.2562163	0.4787891	1.0810171	1.0010293
900	0.2656464	0.9188680	0.7335687	0.4660317	0.6796497	1.0144276	0.1839467	0.5351373	1.0039023	1.0279439
950	0.2407950	0.9427766	0.7469207	0.3911968	0.6492094	1.0262096	0.2127897	0.5452343	0.9820062	1.0097280
1000	0.2374897	1.0113893	0.6446532	0.4481688	0.6514692	1.0252608	0.1882871	0.5276674	1.0383163	0.9499140

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.1808924	0.9170164	0.6658745	0.3822656	0.6087576	0.7655591	0.2498596	0.4449060	0.9646328	1.0297778
100	0.1591369	0.9122249	0.6117400	0.4726275	0.5083900	0.6675905	0.2545952	0.4171528	0.9974575	0.9741821
150	0.0889560	0.9302304	0.6493527	0.4987805	0.4230199	0.6829599	0.2605864	0.4523995	0.9933149	0.9699242
200	0.1164742	1.0302989	0.7377646	0.6593938	0.3234278	0.6698738	0.2816895	0.4518142	0.9134856	1.0101659
250	0.0768146	1.0443327	0.8129594	0.7347719	0.3011844	0.6610722	0.2490580	0.4612263	0.9977329	1.0156992
300	0.0947777	1.0362958	0.8843530	0.7723254	0.2895531	0.6341504	0.2007362	0.4947727	0.9840791	0.9369913
350	0.1199407	0.9120303	0.9007496	0.7991276	0.2717371	0.5898741	0.2093736	0.5469954	0.9771550	0.9497859
400	0.1190653	0.9221786	0.9299612	0.8142962	0.2371903	0.6025263	0.1822029	0.4697163	0.9406185	1.0299652
450	0.0679880	0.9777228	0.9894793	0.8542838	0.2112912	0.6697755	0.1967340	0.4956708	0.9591637	1.0583638
500	0.0973479	0.9927254	0.9168611	0.8323503	0.2708143	0.6263169	0.2209386	0.4961186	0.9838331	1.1077592
550	0.1462078	1.0063463	0.9321658	0.8860427	0.3120947	0.7878292	0.2040398	0.5397814	1.1183268	1.0521239
600	0.2026745	0.9652492	0.9131586	0.9189154	0.4201062	1.0065119	0.1722380	0.5067233	1.0228145	1.0578720
650	0.2030391	0.9767224	0.8983191	0.7771142	0.5656618	0.9741598	0.1726326	0.5256714	0.9833357	1.1058542
700	0.2386544	0.9298502	0.9679097	0.6199551	0.6625178	1.0224129	0.1834497	0.5193160	0.9883615	1.0799299
750	0.2314916	0.9462760	1.0141638	0.4312359	0.6907072	0.9818936	0.2269597	0.4220619	1.0645002	1.1199433
800	0.2063268	0.9075025	0.9077574	0.4071033	0.7428599	0.9949975	0.2251176	0.4446232	0.9766434	1.0821701
850	0.2444201	0.9950690	0.8096515	0.3584369	0.7363421	1.0151864	0.2445887	0.3842032	1.0143253	1.1104475
900	0.2227869	1.0809858	0.5808240	0.3502094	0.6789396	0.9450413	0.2803142	0.4399611	1.0422627	1.1041196
950	0.1638727	1.0613876	0.4855243	0.3709093	0.6570487	0.9504747	0.2055928	0.4484717	1.0430250	1.0755277
1000	0.2218733	1.0944915	0.5071926	0.4293551	0.6025760	0.9418836	0.2052655	0.4628687	1.0913384	1.0274238

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.2024958	0.9390674	0.5619246	0.3112030	0.6540734	0.9484433	0.2530027	0.4453511	0.9731614	1.1761151
100	0.2125480	0.9325424	0.4442725	0.1811916	0.7463887	0.8008210	0.2258541	0.5328574	0.9935228	1.1206080
150	0.2388955	0.9455269	0.3015225	0.2033985	0.7431113	0.8020485	0.2064722	0.5081404	0.8769435	1.1461801
200	0.1797645	1.0549140	0.2525705	0.2090207	0.7281688	0.7975283	0.2129632	0.5403359	1.0812183	1.0163816
250	0.2167157	0.9621169	0.1760869	0.2881930	0.6884069	0.7174321	0.2483634	0.4962274	1.0323403	0.9587444
300	0.2105347	0.9867409	0.1427008	0.2673030	0.5585361	0.4865488	0.2003400	0.5174828	0.9982329	0.9579219
350	0.2218214	1.1360340	0.2254714	0.3578537	0.4821308	0.3811616	0.1379870	0.5156554	1.0414273	0.9997686
400	0.1958336	0.9426815	0.4139285	0.4183429	0.3422983	0.7107100	0.1787401	0.4607645	1.0036774	0.9203574
450	0.2051485	0.9486258	0.5931855	0.5821789	0.4286117	0.7848419	0.2496926	0.4695409	1.0159993	0.9678737
500	0.2450536	0.9588934	0.6491060	0.4755360	0.5476124	0.7786587	0.2465183	0.4601739	1.0310567	1.0381423
550	0.2066412	1.0181293	0.7172104	0.4743815	0.5320850	0.8972699	0.2530792	0.4856579	1.0574396	0.9941514
600	0.2047438	1.0116271	0.7035482	0.4691560	0.6220197	0.8900908	0.2705508	0.4767273	0.9216243	0.9239128
650	0.2074640	0.9745194	0.7348251	0.4629501	0.5920581	0.9273152	0.2501270	0.4277520	0.9280446	1.0236757
700	0.1725462	0.9475170	0.7035415	0.4101467	0.6701916	1.0289805	0.2691201	0.4892520	0.9658032	0.9945149
750	0.2372120	1.0213639	0.6234658	0.4351668	0.6296878	1.0280695	0.1898301	0.4449921	0.9491460	0.8992710
800	0.2265542	0.9970031	0.5925102	0.4680807	0.7124686	1.0081096	0.2663043	0.4835434	1.0410441	0.9472083
850	0.2041913	0.9393695	0.7370372	0.4436600	0.6534690	1.0170975	0.2707455	0.5540768	1.0774399	0.9857040
900	0.2506231	0.9591874	0.6357673	0.4575434	0.6626201	1.1010903	0.2330920	0.4978715	1.1153945	0.9739808
950	0.2386555	0.9053126	0.6380552	0.4703716	0.5957236	1.0205508	0.2585922	0.4606908	1.1089817	0.9828919
1000	0.3313565	0.9352138	0.7158548	0.4876823	0.5903784	0.9707765	0.2485874	0.3945482	1.1590043	0.9901639

0	0.1989760	0.9836033	0.5777861	0.4268811	0.6781709	1.0957792	0.2379001	0.4865175	1.1384557	1.0756400
50	0.2169428	0.9891662	0.4899593	0.3266957	0.6585776	1.0267723	0.2343689	0.2663614	0.9866861	0.9162483
100	0.1904349	0.9686714	0.5158580	0.3294281	0.7386812	1.0180685	0.3424203	0.0980280	0.9648651	0.9374521
150	0.1758775	0.9473155	0.4780393	0.2981758	0.6754379	1.0712759	0.4780772	0.0364840	0.9834578	0.8587959
200	0.2047650	0.9769312	0.3655676	0.2181651	0.6812409	0.9544739	0.6564571	0.0172446	0.7856258	0.9169573
250	0.2419564	1.0112426	0.2704470	0.2085348	0.6619995	1.0346514	0.8101345	0.0161501	0.9087368	1.0519795
300	0.2153294	0.9848631	0.1752015	0.2788780	0.6187617	0.8510946	0.7691658	0.0141139	0.9877855	1.1393067
350	0.1933229	0.9352702	0.2463248	0.3266166	0.4823537	0.7343371	0.7516376	0.0193986	0.9719811	1.1375574
400	0.2502352	1.0226475	0.3012355	0.3759453	0.3675532	0.8718281	0.8457705	0.0245501	0.9746113	1.0890154
450	0.2062088	0.9791871	0.3908160	0.5064930	0.4729597	0.9184377	0.8138477	0.0198466	1.0344297	1.0455371
500	0.2083700	1.0759809	0.4518018	0.4020113	0.5279548	0.8853725	0.8419257	0.0126707	0.9552568	0.9513696
550	0.2589434	0.9296313	0.5489212	0.4263779	0.6173181	0.9336918	0.7675450	0.2233571	0.9365993	0.9773665
600	0.2538509	0.7970562	0.5604774	0.4571082	0.6341964	1.0169704	0.5456843	0.3557645	0.9322335	0.9046166
650	0.2433810	0.8901624	0.6089441	0.4776178	0.5210122	1.0150593	0.4006533	0.3822215	0.9769029	0.8791776
700	0.2389478	0.8897886	0.7089204	0.5208494	0.5445818	0.9869308	0.3364102	0.4236064	1.0351065	0.9031917
750	0.2621058	1.0311811	0.7752495	0.5284602	0.6856259	0.9733126	0.3071731	0.4856216	1.0998357	1.0329117
800	0.2281228	0.9269623	0.8038526	0.4292492	0.7121903	1.0125363	0.2962598	0.4164683	1.0307477	0.9274772
850	0.1825912	1.0274452	0.7617095	0.3951421	0.6356315	0.8557686	0.2877418	0.4867139	0.9787693	0.8992915
900	0.2219580	1.0572200	0.7043579	0.4018073	0.6397388	0.9258579	0.2623948	0.4301390	1.0332578	1.0547173
950	0.2345326	1.0641224	0.6022482	0.3948492	0.6759894	0.9938134	0.3078858	0.3926866	1.0073717	0.9835598
1000	0.2034622	1.0408411	0.5384622	0.4306960	0.6868440	1.0775122	0.2472746	0.4128757	1.0540261	0.8848776
