"Time"	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
400	0.0371633	0.3958262	0.7120900	0.0004831	0.6001105	0.5113494	0.4887771	0.2927895	0.3643025	0.1995564
450	0.0474259	0.4761183	0.5754218	0.0015770	0.6316774	0.4812522	0.4739502	0.2397450	0.3928232	0.2126753
500	0.0425176	0.3703796	0.5737581	0.0013887	0.5891302	0.4759549	0.6711884	0.2515637	0.4006369	0.2095764
550	0.2000153	0.4862357	0.5877704	0.0446898	0.6296963	0.6394880	0.7132047	0.2333353	0.3199216	0.2708327
600	0.4468178	0.4915630	0.5852756	0.0657522	0.6727590	0.5278554	0.6496926	0.3281985	0.2890325	0.2081586
650	0.4581618	0.3800649	0.5964038	0.0835040	0.7381809	0.5943037	0.6564398	0.3582660	0.1866642	0.2723960
700	0.5758561	0.4932851	0.6525655	0.0871805	0.6107377	0.6181944	0.6357269	0.3792436	0.1494856	0.2721903
750	0.5953547	0.5098584	0.6753618	0.0494827	0.6537411	0.5622355	0.6957098	0.3568168	0.2325638	0.3170093
800	0.6067399	0.4454238	0.6631337	0.1100027	0.6425318	0.6789339	0.5996320	0.4052966	0.1586350	0.3043540
850	0.6964192	0.3677152	0.5715900	0.0815208	0.6925551	0.6000514	0.6939393	0.3798532	0.1850809	0.2403907
900	0.6692269	0.3114883	0.5991226	0.0809677	0.7203662	0.7002099	0.7454978	0.4023093	0.1957226	0.2033537
950	0.8076063	0.3270764	0.6692054	0.0225052	0.7222337	0.6610203	0.5993639	0.2997602	0.2099663	0.2891307
1000	0.6645483	0.3588364	0.6191048	0.0649715	0.7226608	0.6770713	0.5811069	0.2606161	0.1651464	0.2127586

0	0.6152776	0.5109728	0.5890244	0.0539564	0.6658128	0.6175406	0.6319334	0.3904419	0.2077461	0.2479501
50	0.6876646	0.4239277	0.7727638	0.0752754	0.5444894	0.6544880	0.6104200	0.3331680	0.2568258	0.5371845
100	0.7190300	0.3744673	0.6868132	0.0689768	0.6248275	0.5302390	0.6616613	0.3638243	0.1994583	0.4711827
150	0.7417593	0.3511278	0.6681037	0.0723086	0.6878178	0.6015529	0.7051541	0.3937004	0.2345532	0.6491815
200	0.7259837	0.3424633	0.5882870	0.0672770	0.7012092	0.6129010	0.7613317	0.3872984	0.4191639	0.6884793
250	0.5630539	0.4190624	0.6114091	0.0769688	0.6518402	0.6399981	0.6668954	0.4263185	0.3273135	0.6826493
300	0.7049524	0.4300178	0.6648134	0.0677782	0.6361206	0.6419234	0.6605300	0.4712276	0.4634201	0.6774642
350	0.5873924	0.3163284	0.6596062	0.0630897	0.8191576	0.6954601	0.6642586	0.4953969	0.4860604	0.7807169
400	0.6431104	0.3579544	0.6198064	0.0485533	0.8489801	0.7374649	0.7206965	0.4430575	0.4463972	0.7529346
450	0.6356038	0.3032267	0.5729991	0.0885576	0.5772722	0.6186508	0.5459727	0.4118766	0.3805141	0.6648640
500	0.7443937	0.3400610	0.6753126	0.0727970	0.6606898	0.5513979	0.7482126	0.4305356	0.4638468	0.7092808
550	0.6870155	0.2735136	0.5836323	0.1230432	0.6323105	0.6374991	0.7482326	0.3728806	0.4089298	0.4896830
600	0.6356903	0.3773857	0.6019534	0.0339135	0.5186831	0.6578840	0.7984613	0.3329578	0.3716094	0.4069247
650	0.7108532	0.3959752	0.6649115	0.0877882	0.5023558	0.6852079	0.7203335	0.3080598	0.3661064	0.3593264
700	0.6942864	0.4151244	0.7177778	0.1005740	0.5930527	0.7265246	0.5729306	0.3485517	0.2642855	0.2857353
750	0.7370950	0.3607074	0.6199378	0.0489113	0.6077707	0.6248164	0.6208843	0.3169075	0.2625747	0.3301130
800	0.5663180	0.3699284	0.6137733	0.0684557	0.7318371	0.5736747	0.7998151	0.3185197	0.1802740	0.3659550
850	0.7656839	0.4324144	0.7007705	0.0722674	0.6917305	0.5651735	0.6043287	0.2498139	0.2056850	0.2725389
900	0.6981995	0.4095327	0.7820720	0.0781267	0.7085790	0.6871740	0.7228088	0.3049340	0.2077234	0.2405033
950	0.8753569	0.4915977	0.6217857	0.0294834	0.7687443	0.6007339	0.8676033	0.3097837	0.2396265	0.3077849
1000	0.6272098	0.3658587	0.7039400	0.0455912	0.6318859	0.6317905	0.6913799	0.3258996	0.1352052	0.3055819

0	0.7287506	0.3599370	0.5803554	0.0686050	0.6456916	0.6236349	0.6814205	0.3465560	0.1422746	0.2624850
50	0.7160402	0.3847319	0.7388487	0.0660162	0.5967801	0.5791890	0.7582573	0.3105399	0.2816494	0.3056506
100	0.7490649	0.3844914	0.6970267	0.0393755	0.5630497	0.5773588	0.8148029	0.2278827	0.4077320	0.3455231
150	0.7596702	0.4370860	0.6658785	0.1027589	0.5602973	0.5884267	0.8714428	0.2462375	0.3536459	0.2136699
200	0.7191727	0.3220375	0.7143492	0.1043372	0.5946246	0.6416755	0.7664267	0.2244297	0.3788723	0.2956500
250	0.7280364	0.4788949	0.5885997	0.0879421	0.6874412	0.6403939	0.7443850	0.2802643	0.3983581	0.2606300
300	0.7688676	0.3718356	0.6477749	0.0667022	0.7600115	0.4972761	0.6825922	0.2252280	0.3504104	0.3110297
350	0.7745765	0.3755917	0.5284700	0.0581245	0.5713366	0.6101802	0.6798410	0.2870109	0.4146645	0.2619424
400	0.7679432	0.4427678	0.6592823	0.0563096	0.6677444	0.5686298	0.8237067	0.1848249	0.5132648	0.3040495
450	0.5986437	0.5390242	0.7226180	0.1013915	0.6840547	0.5068931	0.6453253	0.2433519	0.3792979	0.2343625
500	0.7210678	0.3849387	0.7008035	0.0743199	0.5915932	0.5368547	0.6213014	0.2358360	0.5307592	0.4196617
550	0.6717068	0.4339836	0.7132131	0.0753341	0.6035274	0.6120447	0.6047829	0.1587577	0.3680389	0.2443196
600	0.6781279	0.4414428	0.4977979	0.0651674	0.7215520	0.5716524	0.5916727	0.3715857	0.3018292	0.2858446
650	0.8296370	0.4549809	0.7590443	0.0566253	0.7148797	0.6393872	0.6724562	0.2441386	0.2691495	0.2257200
700	0.6910533	0.3948038	0.5676512	0.1224907	0.7108390	0.6919125	0.7506758	0.2279833	0.3553185	0.2692057
750	0.6841590	0.3771428	0.7085844	0.0944438	0.6872566	0.6567812	0.6845770	0.2057693	0.1645412	0.2882060
800	0.7166767	0.4754144	0.8113258	0.0840481	0.6567864	0.5503602	0.6025549	0.2681112	0.2022331	0.2603732
850	0.7304594	0.3829938	0.7204503	0.0675994	0.6886975	0.7286225	0.6483521	0.3154438	0.1604625	0.2187502
900	0.6115163	0.4726538	0.7382097	0.1240888	0.6618904	0.6455902	0.6423191	0.2519800	0.1008285	0.2943575
950	0.6856916	0.5624551	0.8459817	0.1240463	0.7271775	0.6285894	0.7067919	0.1940270	0.1827937	0.2832636
1000	0.7187214	0.4867976	0.6492043	0.1182072	0.6957672	0.5502242	0.6844115	0.4224204	0.1863825	0.2955141

0	0.7250868	0.3869652	0.6337120	0.0700751	0.6599387	0.5842471	0.7067928	0.4284413	0.1288797	0.3570883
50	0.5284730	0.4441391	0.6962374	0.0568964	0.6569301	0.5160498	0.6786751	0.3361650	0.3273372	0.3202596
100	0.3568488	0.5595055	0.6275398	0.0400341	0.6013207	0.7560089	0.7354490	0.3558479	0.4106296	0.3050615
150	0.1582089	0.6391311	0.6860692	0.0238274	0.7279149	0.5513314	0.7130467	0.3219672	0.5079750	0.4677350
200	0.0977702	0.5537755	0.5827739	0.0396055	0.7491936	0.7173324	0.6165557	0.3652979	0.4629080	0.2455251
250	0.0510442	0.6319946	0.8131818	0.0455959	0.6414896	0.9018084	0.6460810	0.4032633	0.3940186	0.3283607
300	0.0318408	0.6165799	0.6801686	0.0434627	0.6692479	0.8323396	0.7279025	0.3793289	0.5091731	0.2928287
350	0.0230360	0.6536831	0.7185334	0.0357447	0.6616956	0.6497031	0.8395316	0.3701628	0.5020804	0.2760232
400	0.0355998	0.4727552	0.8619230	0.0164456	0.8882046	0.8102356	0.7441308	0.3387301	0.5726407	0.3419951
450	0.0681714	0.6506058	0.7761970	0.0542368	0.7153298	0.7094502	0.5858706	0.4413409	0.4936555	0.3992857
500	0.0395717	0.7951073	0.6385376	0.0222725	0.6940606	0.7450920	0.7887357	0.2623657	0.4423808	0.3675956
550	0.1034121	0.6105540	0.7681642	0.0085935	0.7086860	0.7247784	0.8030945	0.3285741	0.3876540	0.3178271
600	0.2452429	0.4746779	0.7591970	0.0192368	0.7944243	0.6626377	0.7454274	0.4524380	0.3647591	0.3469751
650	0.4357109	0.5051408	0.6138705	0.0784885	0.6951715	0.6137640	0.6135115	0.4677181	0.2993174	0.3097201
700	0.5728981	0.5226446	0.5774791	0.0631669	0.6059140	0.6907587	0.5594890	0.5036805	0.3107784	0.3795107
750	0.4704338	0.4275052	0.7341497	0.1044753	0.8009541	0.6672534	0.6635526	0.5541333	0.2904768	0.3178554
800	0.5941163	0.5036809	0.6098166	0.0984894	0.8217020	0.5944765	0.7094887	0.3955357	0.2667257	0.2968772
850	0.6798968	0.5162338	0.5680225	0.0581306	0.7767181	0.5587999	0.6394766	0.3944521	0.2595099	0.3279846
900	0.6601936	0.5920846	0.5725601	0.0472377	0.6135908	0.5319045	0.6640132	0.3258543	0.2511530	0.3920538
950	0.6781480	0.4000014	0.7746223	0.0756577	0.6769005	0.5460633	0.7180399	0.2918084	0.1893148	0.2631622
1000	0.6085798	0.4042149	0.6337917	0.0842475	0.7676775	0.7634950	0.5887635	0.2905001	0.2781928	0.2477496

0	0.7877363	0.4226322	0.6017318	0.0987938	0.5420377	0.6349284	0.8526570	0.2845020	0.1985567	0.3009097
50	0.7551719	0.4060910	0.7014212	0.0762577	0.7763666	0.6693120	0.7640964	0.2737465	0.2318415	0.3858719
100	0.6720038	0.5426667	0.7305165	0.0763728	0.6500464	0.6557830	0.5663689	0.3163271	0.4053647	0.3756024
150	0.6258455	0.4384182	0.6314654	0.1058454	0.5976978	0.6016248	0.6449515	0.3852092	0.4401928	0.4925798
200	0.6596229	0.5211628	0.5861256	0.0724918	0.6878197	0.5451047	0.5836358	0.3958064	0.4329404	0.5166030
250	0.5096529	0.3898945	0.5903304	0.1050625	0.6210482	0.5265874	0.5773637	0.3691149	0.4834643	0.5351844
300	0.5658297	0.4130233	0.6862592	0.0591347	0.7045279	0.8454745	0.6859726	0.3421645	0.3945184	0.5153552
350	0.7998879	0.5924531	0.5760439	0.1115717	0.6630418	0.5345802	0.6391419	0.3597188	0.7694275	0.4281979
400	0.7342406	0.4682386	0.5716982	0.0482804	0.5908093	0.6011111	0.6118725	0.2824327	0.4478838	0.4700751
450	0.6022036	0.5834005	0.7519419	0.0620183	0.6218324	0.5642891	0.7595141	0.4153888	0.6106259	0.4686871
500	0.6101768	0.5532822	0.6357114	0.1010868	0.6065779	0.6508421	0.6181160	0.4490835	0.6274567	0.4324479
550	0.5060134	0.4888411	0.6504600	0.1011253	0.6477158	0.6012808	0.4621875	0.3079583	0.5532121	0.5128140
600	0.6421085	0.3991137	0.6485683	0.0630527	0.6181014	0.5808828	0.7268343	0.3266461	0.4738737	0.3253698
650	0.6459399	0.3341059	0.6999594	0.0856685	0.5956742	0.5516791	0.6290510	0.3225373	0.3426690	0.3921425
700	0.8047311	0.3550311	0.6734323	0.0916012	0.7396306	0.5419887	0.7342154	0.3323107	0.3634904	0.4283862
750	0.8204295	0.4518561	0.6488321	0.0524845	0.6172507	0.6225092	0.7491937	0.2608345	0.2153126	0.3037332
800	0.7873531	0.4465346	0.6374837	0.0882221	0.6879976	0.7204830	0.6835494	0.2865550	0.1639589	0.3565722
850	0.7413712	0.4147073	0.5917173	0.1274803	0.6025312	0.6222366	0.7842479	0.3149869	0.1588466	0.2581349
900	0.7057047	0.4164332	0.6067655	0.0865688	0.5639120	0.4804871	0.6548072	0.2470784	0.1445421	0.3958739
950	0.6905470	0.3327566	0.7062220	0.0429962	0.6774612	0.6981269	0.6263904	0.2491992	0.1392417	0.3426236
1000	0.7627335	0.3805431	0.5465830	0.0744404	0.5800882	0.6653520	0.5287285	0.2700146	0.1840337	0.2067428

0	0.6270646	0.4498030	0.7341823	0.0665412	0.5704061	0.5706135	0.7824474	0.3458172	0.1888190	0.3329756
50	0.5982646	0.5660166	0.5930206	0.0909429	0.6312622	0.7268805	0.6110114	0.3947690	0.1467585	0.2482055
100	0.4025266	0.5275436	0.5525214	0.0289403	0.9818942	0.6153973	0.7077835	0.3417523	0.1626430	0.2722363
150	0.2048926	0.4127884	0.6616327	0.0182922	0.7365308	0.6993855	0.6612893	0.5318024	0.1331652	0.2319617
200	0.1828441	0.4851902	0.8775422	0.0245499	0.7519646	0.6191555	0.7553827	0.3878330	0.1837237	0.3516302
250	0.1629154	0.6270465	0.6969214	0.0135011	0.7487411	0.6398324	0.7502487	0.4727159	0.2359549	0.2938847
300	0.1467649	0.4807923	0.5789320	0.0390330	0.6951968	0.7154882	0.6519730	0.3697572	0.2336392	0.3019365
350	0.1369804	0.5775296	0.7514242	0.0073524	0.6770535	0.5718120	0.7391337	0.5363058	0.2578997	0.3347574
400	0.1574024	0.5779411	0.7493033	0.0073237	0.6318971	0.4711568	0.6943859	0.4944342	0.1726161	0.2998813
450	0.1018761	0.4712826	0.6224085	0.0337661	0.6048611	0.6765756	0.8371153	0.5049663	0.2904457	0.2983488
500	0.0995782	0.4193589	0.6665358	0.0157835	0.6280842	0.6611043	0.7536244	0.5061411	0.2618503	0.2622273
550	0.2912591	0.4790596	0.7735582	0.0528386	0.5930304	0.5228495	0.7156782	0.6044475	0.1753470	0.3914600
600	0.5979359	0.3753520	0.6229859	0.0644385	0.6303214	0.5313506	0.6579515	0.4063574	0.2010401	0.2877648
650	0.6046087	0.3180832	0.5254376	0.0582773	0.5239863	0.6637223	0.6784502	0.6527654	0.2924742	0.2998448
700	0.7026384	0.4064150	0.6121658	0.0614116	0.7206502	0.6192837	0.7986533	0.5049603	0.1887159	0.1883296
750	0.7485939	0.4449976	0.5949454	0.0720761	0.5943918	0.5013697	0.6442273	0.3445333	0.1574676	0.2547640
800	0.7310500	0.3577144	0.6347352	0.1048909	0.6229915	0.6063058	0.6024909	0.3993927	0.1310539	0.1756442
850	0.8280607	0.4769406	0.6805579	0.0880894	0.5937039	0.5885818	0.6023654	0.2027562	0.1559839	0.2270236
900	0.8198417	0.5302139	0.6670808	0.0589778	0.7889344	0.6267638	0.6955658	0.2982702	0.1287583	0.2291458
950	0.7862517	0.3596631	0.6512503	0.0787128	0.6050888	0.7413719	0.6094624	0.2905782	0.1852853	0.3606858
1000	0.7375515	0.4630814	0.6214003	0.0486198	0.5753643	0.6193649	0.7160876	0.3266791	0.1869041	0.2740098

0	0.6182852	0.4129777	0.6836894	0.1138488	0.6327339	0.6799086	0.7703256	0.3276037	0.1743958	0.3843860
50	0.6988170	0.4552463	0.5588833	0.0654018	0.6168825	0.6237432	0.7254459	0.3119321	0.2463265	0.3825473
100	0.3127131	0.4700594	0.5812280	0.0172088	0.6111701	0.5802324	0.5776159	0.4016634	0.1803225	0.5324023
150	0.2620475	0.4023298	0.5578464	0.0187258	0.5309082	0.4766362	0.5960365	0.4628561	0.2815597	0.4961694
200	0.2395133	0.4558734	0.5737456	0.0431654	0.6295464	0.5282350	0.6806050	0.5869484	0.2945335	0.5250434
250	0.2397676	0.3601856	0.6397694	0.0309420	0.5292567	0.5641287	0.7167496	0.6112665	0.2692404	0.4374578
300	0.2672178	0.5159282	0.6386050	0.0287176	0.4460963	0.5003252	0.7560260	0.5754567	0.2907473	0.5145469
350	0.1937853	0.5986867	0.6111116	0.0082384	0.5466178	0.5754276	0.7778020	0.5931269	0.3653135	0.5539841
400	0.1080067	0.4205590	0.5469252	0.0113712	0.6217384	0.7220525	0.7005139	0.5581905	0.3265885	0.5373916
450	0.1331266	0.4263957	0.5970522	0.0135206	0.7432725	0.6649540	0.8941808	0.4565053	0.3397150	0.3980853
500	0.2149524	0.4671229	0.6551780	0.0363752	0.5688628	0.6835360	0.8639039	0.5851086	0.3377517	0.5917182
550	0.3331995	0.4573461	0.6948572	0.0087322	0.8038805	0.5348720	0.6381938	0.5011392	0.4238105	0.4697408
600	0.4596549	0.3960542	0.6642711	0.0372634	0.6916635	0.5576244	0.7714039	0.4782456	0.2716246	0.4298164
650	0.5388355	0.3300189	0.5366303	0.1111345	0.6297652	0.5024184	1.0208405	0.4767143	0.2678797	0.3587178
700	0.5452659	0.4082069	0.5511888	0.0910269	0.6599665	0.6631598	0.7061693	0.3784633	0.2597734	0.2864605
750	0.6964264	0.4228479	0.7570450	0.0719349	0.4778908	0.6037794	0.7754649	0.2791523	0.2110907	0.2762953
800	0.8862739	0.4128823	0.5805167	0.0886161	0.6491636	0.6245728	0.6690953	0.2474581	0.1738355	0.3318125
850	0.7545513	0.4379324	0.6867445	0.0367751	0.5890381	0.6862664	0.5926165	0.2787256	0.1461125	0.2514614
900	0.8217931	0.4844964	0.6487774	0.0429493	0.6746607	0.4884912	0.7189652	0.2219698	0.1737779	0.2540896
950	0.7527749	0.3389010	0.8286547	0.0707761	0.6986698	0.6664345	0.7871076	0.2575841	0.1871648	0.1858822
1000	0.6454360	0.4993141	0.6918220	0.0793225	0.6768304	0.7209570	0.7891735	0.2807077	0.2431895	0.3355734

0	0.6945634	0.4945132	0.7077276	0.1314613	0.6834180	0.5991694	0.5900575	0.3230189	0.1720724	0.3741856
50	0.4870434	0.6939876	0.8702742	0.0566006	0.6466366	0.5844368	0.7178562	0.3557720	0.2894793	0.4172469
100	0.4017723	0.7091715	0.5758761	0.0219470	0.6547960	0.5426457	0.6864341	0.2278688	0.2918295	0.4794504
150	0.3683312	0.7031767	0.6025416	0.0482603	0.6367776	0.6045140	0.8118197	0.2620932	0.3340911	0.5637187
200	0.2479129	0.5858573	0.6141479	0.0754110	0.6611909	0.6273249	0.8328766	0.1713748	0.3422348	0.5418754
250	0.2176075	0.6159323	0.6913346	0.0434876	0.6771768	0.7071274	0.9110891	0.2125866	0.5005836	0.5281582
300	0.2383495	0.7530461	0.8471460	0.0438981	0.6673191	0.6062108	0.9132133	0.2476954	0.5384399	0.5080187
350	0.1585087	0.5921228	0.6171379	0.0763725	0.7152948	0.5206498	0.7984533	0.2731975	0.4793028	0.5314820
400	0.1292962	0.6506565	0.6392770	0.0640829	0.6715206	0.6715818	0.8101337	0.2478992	0.4814036	0.7059395
450	0.1963344	0.6505067	0.7528510	0.1051322	0.8901588	0.6163258	0.8152898	0.2964413	0.4646759	0.7703414
500	0.1651177	0.6971952	0.5819359	0.0913080	0.7772237	0.5857074	0.7642532	0.2776184	0.4312170	0.5509132
550	0.1775124	0.5421761	0.6385826	0.0727024	0.6418867	0.7301599	0.8265185	0.3488526	0.4491524	0.5796956
600	0.3459715	0.4615248	0.5341450	0.0698634	0.7011504	0.6911857	0.5783424	0.4136640	0.3431979	0.5502743
650	0.3640896	0.4245691	0.6993777	0.1030656	0.7514110	0.6303748	0.7444157	0.5183079	0.3995790	0.3926630
700	0.5753572	0.3939908	0.6659627	0.0565952	0.8761204	0.4618420	0.7861939	0.4654086	0.3483950	0.3047946
750	0.6585897	0.3990301	0.5526143	0.1198491	0.6372873	0.6091238	0.8246511	0.3541962	0.3022198	0.2908836
800	0.6811158	0.3982705	0.7565958	0.0831780	0.6029341	0.6013162	0.8747443	0.3866966	0.1960874	0.2974737
850	0.7267520	0.4166133	0.7087122	0.0917655	0.7771577	0.6599652	0.5698236	0.3733083	0.2401465	0.2331747
900	0.6786138	0.3840177	0.6235779	0.0810293	0.6712152	0.7260262	0.7252767	0.3525324	0.2094069	0.2174451
950	0.5963847	0.3946405	0.5692859	0.0817729	0.5731871	0.5300860	0.5710217	0.3145024	0.2070984	0.2424932
1000	0.7846800	0.3255305	0.6304097	0.1216283	0.5999154	0.6047425	0.6436875	0.2561888	0.1923204	0.3661724

0	0.6121325	0.4055832	0.5928839	0.0667870	0.7198019	0.6765099	0.6622924	0.3060865	0.1767922	0.3761756
50	0.6520726	0.4529920	0.7164031	0.0528040	0.6184913	0.7518247	0.7658463	0.3060537	0.2434608	0.2800430
100	0.5155138	0.5652693	0.6504635	0.0390462	0.6155605	0.6230186	0.7499981	0.3312036	0.2028724	0.3266668
150	0.5147771	0.5087849	0.5748374	0.0567187	0.5170867	0.6095038	0.6311958	0.3286863	0.1304262	0.3614589
200	0.2846061	0.5092564	0.8935367	0.0588360	0.5996068	0.6202759	0.8080751	0.4056354	0.3133792	0.4059176
250	0.2636193	0.4758136	0.6474212	0.0693608	0.5728363	0.7050404	0.7588553	0.4080654	0.3336904	0.3326393
300	0.2081918	0.5524640	0.6735561	0.0499890	0.7981935	0.5856422	0.7715056	0.3947167	0.2760849	0.3988522
350	0.3160450	0.6110088	0.4699763	0.0686538	0.6686993	0.5761348	0.5856865	0.4752349	0.2879077	0.5441763
400	0.2678837	0.6017399	0.5568150	0.0529536	0.6048807	0.6200536	0.7941199	0.4901805	0.3096380	0.5155129
450	0.3059577	0.5963833	0.5832768	0.0480233	0.7142598	0.5960558	0.6100052	0.4107851	0.5267082	0.5052196
500	0.2323743	0.6911758	0.5197151	0.0845845	0.6434813	0.7147873	0.8019641	0.6654212	0.3542451	0.4579972
550	0.1987572	0.5659746	0.7305883	0.0718578	0.6890579	0.6971686	0.7203460	0.6118448	0.3690485	0.3689346
600	0.3379566	0.5514479	0.7875665	0.1347624	0.6891027	0.7436882	0.7980446	0.5194491	0.4334820	0.3660742
650	0.5060446	0.3953328	0.8115586	0.0763242	0.6926672	0.6646306	0.6126835	0.4059919	0.4036836	0.2375465
700	0.5544279	0.3995863	0.6991717	0.0895055	0.5522834	0.7584867	0.6563854	0.2834494	0.3178716	0.3379023
750	0.6767914	0.5657675	0.8229483	0.0686751	0.6906264	0.6511683	0.5861302	0.4268044	0.2745838	0.3595543
800	0.8073660	0.3694276	0.6161634	0.0825148	0.6250975	0.6284392	0.7884044	0.3668088	0.2524346	0.3313641
850	0.6864222	0.4403768	0.6376039	0.1388697	0.6450043	0.5946955	0.6356722	0.3522162	0.2346298	0.3539125
900	0.7039375	0.4686869	0.5800255	0.0770369	0.8782145	0.7058855	0.6403339	0.3137603	0.2773064	0.3017592
950	0.7892156	0.4900697	0.7247135	0.0670983	0.6536051	0.7731056	0.8072708	0.2516813	0.2351980	0.3404702
1000	0.7156671	0.4303980	0.7424031	0.0855352	0.7654738	0.5224488	0.6723267	0.2997464	0.3034487	0.3756550
