"Time"	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
100	0.2659568	0.0978083	0.9116643	0.6638031	0.7951807	0.2036737	0.9172813	0.4464547	0.6863730	0.7542623
150	0.2578536	0.0809767	0.9530281	0.6638146	0.7953526	0.2033105	0.9235699	0.3890769	0.6125491	0.7314844
200	0.2564329	0.0736668	0.9666716	0.6636498	0.7967521	0.2018278	0.9384113	0.3146940	0.5579686	0.7234140
250	0.2556266	0.0703090	0.9711670	0.6627132	0.8014210	0.1988367	0.9576917	0.2494252	0.5250682	0.7205546
300	0.2538540	0.0682781	0.9726284	0.6600111	0.8104269	0.1950964	0.9743741	0.2041568	0.5074046	0.7195415
350	0.2505696	0.0663333	0.9730548	0.6549962	0.8221802	0.1917322	0.9854991	0.1769029	0.4985819	0.7191826
400	0.2461016	0.0641000	0.9730953	0.6482691	0.8337623	0.1893028	0.9918852	0.1618749	0.4943830	0.7190554
450	0.2413300	0.0617245	0.9729729	0.6411858	0.8431138	0.1877815	0.9952730	0.1540614	0.4924518	0.7190103
500	0.2370797	0.0595082	0.9727841	0.6349579	0.8496745	0.1869120	0.9970028	0.1501695	0.4915854	0.7189944
550	0.5268726	0.1361219	0.5796730	0.6301709	0.8538399	0.1864428	0.9978695	0.1505719	0.5239474	0.9004377
600	0.5709961	0.1676154	0.4475273	0.6268453	0.8563013	0.1862002	0.9982142	0.1762939	0.6078412	0.9647244
650	0.5762615	0.1802072	0.4021219	0.6247069	0.8576724	0.1861004	0.9977768	0.2387978	0.6801513	0.9875016
700	0.5759831	0.1850450	0.3859166	0.6234202	0.8583316	0.1861741	0.9953375	0.3141051	0.7251737	0.9955717
750	0.5753464	0.1868168	0.3797986	0.6227326	0.8583144	0.1866155	0.9887877	0.3767124	0.7495749	0.9984310
800	0.5751428	0.1875121	0.3773477	0.6225716	0.8572042	0.1877385	0.9773270	0.4187562	0.7618293	0.9994441
850	0.5756866	0.1880758	0.3764049	0.6231063	0.8542458	0.1897037	0.9631817	0.4435775	0.7676893	0.9998030
900	0.5773858	0.1890981	0.3763213	0.6246889	0.8488762	0.1922926	0.9496923	0.4570589	0.7703967	0.9999302
950	0.5805957	0.1910026	0.3770247	0.6276216	0.8412826	0.1950286	0.9389168	0.4639684	0.7716162	0.9999753
1000	0.5853373	0.1939959	0.3786154	0.6318921	0.8324445	0.1974720	0.9312485	0.4673611	0.7721548	0.9999912

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.6273340	0.2295457	0.4063707	0.6685471	0.7535956	0.2603782	0.3757994	0.4692908	0.7607810	0.8885626
100	0.6666367	0.2544836	0.4098124	0.7053998	0.4756036	0.5661867	0.1566547	0.4565454	0.7237794	0.8490795
150	0.8228407	0.4270341	0.4323594	0.8474168	0.1479256	0.8539468	0.0678059	0.4248605	0.6842570	0.8350904
200	0.9514454	0.7081327	0.4876321	0.9607931	0.0411051	0.9596994	0.0318064	0.3842064	0.6555518	0.8301339
250	0.9904672	0.8713829	0.5435875	0.9932762	0.0119683	0.9894087	0.0172723	0.3475899	0.6383651	0.8283778
300	0.9983461	0.9443106	0.5786805	0.9990477	0.0041647	0.9972493	0.0114511	0.3210113	0.6291636	0.8277556
350	0.9997249	0.9759222	0.5959855	0.9998768	0.0020716	0.9992863	0.0091453	0.3042466	0.6245738	0.8275352
400	0.9999549	0.9895908	0.6034710	0.9999847	0.0015067	0.9998134	0.0082447	0.2946424	0.6223912	0.8274571
450	0.9999926	0.9955000	0.6064657	0.9999981	0.0013531	0.9999498	0.0078991	0.2895081	0.6213878	0.8274294
500	0.9999988	0.9980546	0.6076055	0.9999998	0.0013111	0.9999851	0.0077698	0.2869018	0.6209379	0.8274196
550	0.9999996	0.9991590	0.6080250	0.9999993	0.0174478	0.9226505	0.5846283	0.2871800	0.6376097	0.9388536
600	0.9999973	0.9996358	0.6081753	0.9999930	0.0227438	0.5348344	0.8184629	0.3037275	0.6814363	0.9783354
650	0.9999902	0.9998395	0.6082266	0.9999774	0.0391780	0.3162059	0.9109828	0.3408825	0.7204272	0.9923241
700	0.9998741	0.9998641	0.6082361	0.9997634	0.1524102	0.2353272	0.9425793	0.3832645	0.7454206	0.9972804
750	0.9948645	0.9939027	0.6080134	0.9929884	0.4180422	0.2080022	0.9461583	0.4178629	0.7592536	0.9990364
800	0.9458082	0.9028753	0.6043510	0.9404862	0.6396810	0.2000681	0.9374705	0.4411602	0.7663008	0.9996586
850	0.8328041	0.6811107	0.5863589	0.8360124	0.7493242	0.1992717	0.9264315	0.4550553	0.7697040	0.9998790
900	0.7266922	0.4800122	0.5483933	0.7457620	0.7906840	0.2007796	0.9188879	0.4626881	0.7712873	0.9999571
950	0.6637208	0.3540288	0.5016090	0.6948098	0.8013791	0.2024059	0.9158090	0.4666399	0.7720039	0.9999848
1000	0.6347438	0.2859913	0.4610661	0.6722853	0.8009941	0.2033781	0.9154010	0.4685967	0.7723217	0.9999946

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.1159127	0.1140036	0.6102828	0.1614234	0.7022867	0.2132869	0.7793847	0.5961006	0.8005537	1.0000000
100	0.0349256	0.0687664	0.6245360	0.1100342	0.6487627	0.2394142	0.7347975	0.6424488	0.8118965	1.0000000
150	0.0233093	0.0539945	0.6122649	0.1116451	0.5716835	0.2609399	0.7252443	0.6623531	0.8164932	1.0000000
200	0.0233267	0.0549650	0.6049089	0.1210662	0.4919960	0.2714171	0.7238219	0.6712900	0.8183560	1.0000000
250	0.0251634	0.0646084	0.6023313	0.1310411	0.4363635	0.2753380	0.7228092	0.6752883	0.8191109	1.0000000
300	0.0267578	0.0769030	0.6021278	0.1385358	0.4058573	0.2769555	0.7211240	0.6770465	0.8194168	1.0000000
350	0.0277628	0.0875722	0.6027784	0.1431082	0.3906799	0.2780800	0.7192365	0.6778056	0.8195408	1.0000000
400	0.0283195	0.0951963	0.6035351	0.1456188	0.3825720	0.2791208	0.7176210	0.6781284	0.8195910	1.0000000
450	0.0286199	0.1001381	0.6041290	0.1469786	0.3773011	0.2800360	0.7164467	0.6782639	0.8196114	1.0000000
500	0.0287914	0.1032401	0.6045276	0.1477665	0.3733311	0.2807510	0.7156728	0.6783203	0.8196197	1.0000000
550	0.7814622	0.4911857	0.3102089	0.8368102	0.4332501	0.2651588	0.8259577	0.5632864	0.7916334	1.0000000
600	0.8865442	0.6250874	0.3897647	0.8998114	0.4960474	0.2423645	0.8350864	0.5156025	0.7802920	1.0000000
650	0.8724420	0.6270807	0.4781752	0.8776780	0.5752604	0.2316871	0.8455203	0.4920752	0.7756958	1.0000000
700	0.8274858	0.5612353	0.5161165	0.8360332	0.6374268	0.2256474	0.8616374	0.4804011	0.7738332	1.0000000
750	0.7790862	0.4792081	0.5194012	0.7942959	0.6793194	0.2204008	0.8769817	0.4748369	0.7730784	1.0000000
800	0.7388216	0.4085292	0.5060581	0.7605542	0.7095146	0.2157792	0.8889648	0.4722916	0.7727725	1.0000000
850	0.7079944	0.3552288	0.4875876	0.7349643	0.7329555	0.2121281	0.8974994	0.4711648	0.7726486	1.0000000
900	0.6846105	0.3168006	0.4696388	0.7155479	0.7511039	0.2094798	0.9033359	0.4706779	0.7725983	1.0000000
950	0.6669055	0.2894602	0.4542398	0.7008151	0.7645792	0.2076508	0.9072937	0.4704712	0.7725780	1.0000000
1000	0.6537259	0.2701503	0.4417685	0.6898403	0.7741648	0.2064125	0.9100041	0.4703846	0.7725697	1.0000000

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.6166595	0.2241894	0.4434188	0.6582045	0.8722952	0.0811966	0.8916509	0.8133239	0.7725641	1.0000000
100	0.5781147	0.2037414	0.4517443	0.6221442	0.9603895	0.0531283	0.8223451	0.9128338	0.7725641	1.0000000
150	0.5331641	0.1763208	0.4414012	0.5819877	0.9891624	0.0531482	0.7675653	0.9417032	0.7725641	1.0000000
200	0.5053477	0.1556633	0.4221515	0.5581403	0.9968777	0.0603169	0.7413745	0.9500786	0.7725641	1.0000000
250	0.4920318	0.1431950	0.4040279	0.5470989	0.9987416	0.0664956	0.7326782	0.9525085	0.7725641	1.0000000
300	0.4864434	0.1364620	0.3913081	0.5425907	0.9990025	0.0698274	0.7312175	0.9532134	0.7725641	1.0000000
350	0.4843200	0.1330765	0.3838118	0.5409241	0.9988788	0.0710927	0.7318413	0.9534179	0.7725641	1.0000000
400	0.4836013	0.1314655	0.3798924	0.5403808	0.9987395	0.0713691	0.7326697	0.9534773	0.7725641	1.0000000
450	0.4833963	0.1307332	0.3780240	0.5402361	0.9986634	0.0713104	0.7332408	0.9534945	0.7725641	1.0000000
500	0.4833533	0.1304122	0.3772007	0.5402108	0.9986368	0.0711954	0.7335562	0.9534995	0.7725641	1.0000000
550	0.4837267	0.1303793	0.3335481	0.5406050	0.9851390	0.2196042	0.7450259	0.6105006	0.7725641	1.0000000
600	0.4969307	0.1345450	0.3199734	0.5539096	0.8592946	0.2509764	0.7884988	0.5109912	0.7725641	1.0000000
650	0.5546481	0.1588954	0.3241034	0.6089288	0.7065251	0.2450456	0.8397041	0.4821219	0.7725641	1.0000000
700	0.6391677	0.2128753	0.3501035	0.6841728	0.6516257	0.2306556	0.8751506	0.4737465	0.7725641	1.0000000
750	0.6971195	0.2722118	0.3900804	0.7319111	0.6689244	0.2191370	0.8934823	0.4713166	0.7725641	1.0000000
800	0.7115636	0.3043474	0.4252299	0.7412621	0.7076472	0.2123137	0.9016323	0.4706117	0.7725641	1.0000000
850	0.6985390	0.3057594	0.4444992	0.7282567	0.7408512	0.2088236	0.9054221	0.4704072	0.7725641	1.0000000
900	0.6774150	0.2911641	0.4484769	0.7096226	0.7624343	0.2071046	0.9078182	0.4703478	0.7725641	1.0000000
950	0.6588796	0.2735066	0.4432016	0.6939025	0.7748158	0.2061633	0.9098208	0.4703306	0.7725641	1.0000000
1000	0.6458642	0.2587495	0.4346462	0.6831010	0.7817127	0.2055308	0.9115604	0.4703256	0.7725641	1.0000000

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.2280788	0.2267261	0.4061445	0.6633646	0.8014712	0.1960853	0.9156136	0.4970642	0.8919663	1.0000000
100	0.1625996	0.2245456	0.4058262	0.6596944	0.8151514	0.1944976	0.9077099	0.5624772	0.9403542	1.0000000
150	0.1496499	0.2197476	0.4041157	0.6532194	0.8236773	0.1959741	0.8881952	0.6159780	0.9599635	1.0000000
200	0.1458350	0.2147130	0.4009172	0.6480457	0.8228684	0.2003183	0.8634573	0.6472877	0.9679102	1.0000000
250	0.1451024	0.2121292	0.3975993	0.6472666	0.8118835	0.2066242	0.8413239	0.6631392	0.9711306	1.0000000
300	0.1468684	0.2138679	0.3959886	0.6522617	0.7921975	0.2133285	0.8248646	0.6705715	0.9724357	1.0000000
350	0.1509229	0.2208394	0.3974597	0.6628275	0.7676144	0.2192091	0.8134612	0.6738991	0.9729645	1.0000000
400	0.1566443	0.2328961	0.4024840	0.6773337	0.7426372	0.2238362	0.8053605	0.6753450	0.9731789	1.0000000
450	0.1630993	0.2488511	0.4105496	0.6933902	0.7204323	0.2273634	0.7991011	0.6759607	0.9732657	1.0000000
500	0.1694080	0.2668677	0.4204519	0.7088478	0.7020955	0.2301340	0.7938754	0.6762192	0.9733009	1.0000000
550	0.6078581	0.2854687	0.4308367	0.7229640	0.6797542	0.2400383	0.7898931	0.6560644	0.8539130	1.0000000
600	0.6952779	0.3069259	0.4410711	0.7391691	0.6505851	0.2434547	0.7929014	0.5985701	0.8055308	1.0000000
650	0.7274784	0.3328316	0.4517946	0.7571951	0.6301748	0.2428058	0.8082118	0.5435499	0.7859239	1.0000000
700	0.7465065	0.3583093	0.4629241	0.7715283	0.6257831	0.2380104	0.8315936	0.5075090	0.7779782	1.0000000
750	0.7543800	0.3751443	0.4726874	0.7772620	0.6390311	0.2306970	0.8551433	0.4878712	0.7747581	1.0000000
800	0.7497649	0.3770452	0.4787456	0.7724097	0.6652191	0.2232728	0.8740322	0.4782205	0.7734532	1.0000000
850	0.7344372	0.3637876	0.4794889	0.7586051	0.6958602	0.2172163	0.8873921	0.4737667	0.7729244	1.0000000
900	0.7131563	0.3408380	0.4747656	0.7400710	0.7238125	0.2128559	0.8963382	0.4717927	0.7727101	1.0000000
950	0.6911766	0.3151957	0.4658746	0.7212806	0.7457651	0.2099115	0.9023148	0.4709412	0.7726233	1.0000000
1000	0.6720644	0.2918756	0.4549087	0.7051455	0.7615110	0.2079623	0.9064156	0.4705805	0.7725881	1.0000000

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.6223504	0.2269262	0.3700123	0.4174360	0.7952225	0.2035866	0.9204479	0.4815414	0.8218963	1.0000000
100	0.6223418	0.2269571	0.2913887	0.3888911	0.7958643	0.2026219	0.9287798	0.5100789	0.8418883	1.0000000
150	0.6218431	0.2267003	0.2355372	0.3851756	0.7986030	0.2011620	0.9322705	0.5346488	0.8499900	1.0000000
200	0.6202417	0.2257128	0.2072639	0.3835176	0.8028087	0.2002969	0.9308001	0.5496567	0.8532733	1.0000000
250	0.6177363	0.2239467	0.1944824	0.3815351	0.8061863	0.2003101	0.9273509	0.5574903	0.8546038	1.0000000
300	0.6153513	0.2219703	0.1885513	0.3797459	0.8073495	0.2008668	0.9240717	0.5612395	0.8551430	1.0000000
350	0.6140065	0.2204957	0.1854994	0.3787994	0.8064798	0.2015573	0.9217204	0.5629412	0.8553615	1.0000000
400	0.6139442	0.2199060	0.1839003	0.3788331	0.8045327	0.2021441	0.9202410	0.5636874	0.8554501	1.0000000
450	0.6148356	0.2201621	0.1832692	0.3795643	0.8024091	0.2025625	0.9193334	0.5640071	0.8554860	1.0000000
500	0.6161614	0.2209722	0.1833275	0.3805901	0.8006097	0.2028388	0.9187387	0.5641419	0.8555005	1.0000000
550	0.6175034	0.2220044	0.2219973	0.6274691	0.7992305	0.2032549	0.9097129	0.5539130	0.8061742	1.0000000
600	0.6187499	0.2230695	0.3023621	0.6570080	0.7969035	0.2053630	0.8939515	0.5265200	0.7861846	1.0000000
650	0.6207137	0.2245399	0.3577971	0.6620697	0.7905435	0.2083848	0.8885432	0.5017461	0.7780838	1.0000000
700	0.6247251	0.2273486	0.3859323	0.6660762	0.7813227	0.2100342	0.8921023	0.4860673	0.7748010	1.0000000
750	0.6304528	0.2317168	0.3994813	0.6711857	0.7742149	0.2098124	0.8986569	0.4776909	0.7734706	1.0000000
800	0.6356890	0.2364458	0.4068906	0.6756644	0.7722144	0.2085610	0.9045690	0.4736215	0.7729314	1.0000000
850	0.6384193	0.2398459	0.4115505	0.6778355	0.7745954	0.2071501	0.9087521	0.4717566	0.7727130	1.0000000
900	0.6382420	0.2410172	0.4142860	0.6774742	0.7790048	0.2060080	0.9113885	0.4709336	0.7726244	1.0000000
950	0.6360621	0.2401761	0.4152914	0.6754509	0.7834948	0.2052168	0.9129899	0.4705796	0.7725885	1.0000000
1000	0.6331063	0.2381439	0.4149190	0.6728438	0.7871296	0.2047079	0.9139887	0.4704300	0.7725740	1.0000000

0	0.6222853	0.2268422	0.4060700	0.6637114	0.7952473	0.2036922	0.9162684	0.4703236	0.7725641	1.0000000
50	0.6223507	0.1199624	0.7498789	0.5571729	0.7952120	0.2036491	0.9181409	0.4674892	0.7390254	0.7108772
100	0.6223716	0.0737593	0.8596355	0.5448401	0.7954935	0.2031604	0.9239522	0.4287338	0.6191678	0.6084389
150	0.6221361	0.0537588	0.8941881	0.5431840	0.7970936	0.2018238	0.9365018	0.3261473	0.4841828	0.5721444
200	0.6210683	0.0449927	0.9050248	0.5420270	0.8014503	0.1990615	0.9576609	0.2048034	0.3876028	0.5592849
250	0.6182509	0.0408908	0.9083672	0.5394304	0.8100691	0.1950538	0.9778300	0.1175821	0.3314633	0.5547287
300	0.6128331	0.0385299	0.9092510	0.5345326	0.8223040	0.1912304	0.9900041	0.0700370	0.3021486	0.5531144
350	0.6050567	0.0366975	0.9092147	0.5276022	0.8349159	0.1885783	0.9957730	0.0472639	0.2877886	0.5525425
400	0.5964598	0.0350545	0.9087558	0.5200541	0.8450335	0.1870780	0.9982523	0.0369002	0.2810466	0.5523398
450	0.5887606	0.0336258	0.9081074	0.5133942	0.8518126	0.1863290	0.9992822	0.0322580	0.2779753	0.5522680
500	0.5828948	0.0324901	0.9074337	0.5083917	0.8558104	0.1859824	0.9997051	0.0301852	0.2766072	0.5522426
550	0.5789427	0.1222084	0.5086408	0.6116586	0.8579606	0.1858294	0.9998780	0.0302639	0.3296179	0.8413564
600	0.5765203	0.1600424	0.4037810	0.6219916	0.8590411	0.1857639	0.9999480	0.0462041	0.4798376	0.9437915
650	0.5751413	0.1758725	0.3802978	0.6222880	0.8595570	0.1857365	0.9999661	0.1075872	0.6107872	0.9800849
700	0.5744014	0.1824407	0.3757971	0.6218513	0.8597926	0.1857296	0.9997906	0.2104082	0.6908013	0.9929439
750	0.5740247	0.1851429	0.3750914	0.6215669	0.8598746	0.1857828	0.9981168	0.3104313	0.7333458	0.9975000
800	0.5738622	0.1862546	0.3749883	0.6214431	0.8597057	0.1861352	0.9916748	0.3816694	0.7544031	0.9991142
850	0.5739375	0.1867763	0.3749594	0.6215293	0.8586936	0.1872451	0.9790264	0.4244310	0.7643676	0.9996862
900	0.5745595	0.1872845	0.3750158	0.6221211	0.8557651	0.1893585	0.9633671	0.4476723	0.7689366	0.9998888
950	0.5762981	0.1882907	0.3753379	0.6237370	0.8501114	0.1921806	0.9489516	0.4595289	0.7709831	0.9999606
1000	0.5796625	0.1902532	0.3762177	0.6268151	0.8419537	0.1951108	0.9379239	0.4653166	0.7718834	0.9999860
