"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
600	0.3311786	0.1920080	0.1310352	0.6888623	0.7127398	0.3660528	0.8178650	0.6187769	0.7120800	0.7055908
650	0.4130581	0.2003054	0.2123042	0.7223647	0.7017817	0.3572938	0.8260386	0.7703437	0.7000801	0.6949727
700	0.4795570	0.2688533	0.1776573	0.6871988	0.7206965	0.3919032	0.8021195	0.7591319	0.7368386	0.6987603
750	0.4827023	0.3104037	0.1435063	0.7024598	0.7494701	0.4079338	0.7379764	0.7964912	0.7339205	0.9647102
800	0.5312034	0.2835122	0.1916833	0.6855873	0.6614366	0.5076552	0.6631975	0.6352864	0.8749089	0.7767379
850	0.5990564	0.3602873	0.1856406	0.6718341	0.8712509	0.4513371	0.7855241	0.7248674	0.7770056	0.6938996
900	0.6443725	0.3534249	0.1747069	0.7074013	0.7677501	0.4890106	0.6236386	0.6850285	0.7331150	0.6809748
950	0.6225282	0.2666144	0.1840090	0.7365442	0.7336363	0.3364735	0.8410039	0.7321579	0.8370537	0.5829869
1000	0.5900651	0.2982799	0.1763549	0.7864184	0.7914513	0.3919869	0.7852990	0.6895849	0.7721173	0.7372154

0	0.6285026	0.4384032	0.1725864	0.8636396	0.7947052	0.4006515	0.7703752	0.8271997	0.6371498	0.7053947
50	0.7172898	0.2567156	0.1471809	0.6650011	0.6146334	0.4730692	0.7016291	0.7724890	0.7445554	0.6507902
100	0.6004295	0.2429383	0.1649597	0.6659013	0.8513805	0.5539204	0.4815796	0.5763590	0.8878831	0.6717864
150	0.5002752	0.2617580	0.1979256	0.6792527	0.6512877	0.4779789	0.4690259	0.5322397	0.6456538	0.8848265
200	0.5158120	0.3091076	0.2209127	0.6860968	0.7149600	0.3816143	0.3693620	0.6379650	0.7034218	0.8604131
250	0.6420949	0.3368818	0.1272551	0.7631656	0.7133339	0.5320951	0.5289508	0.6380830	0.7089604	0.7383875
300	0.8106964	0.2809600	0.1916269	0.8128812	0.6806727	0.5817917	0.3518399	0.6958004	0.7810379	0.7534902
350	0.5228064	0.3841431	0.2017272	0.6960289	0.7167450	0.3994022	0.3939331	0.5893795	0.7045941	0.6411101
400	0.5744553	0.2791535	0.2559692	0.7195905	0.5977728	0.4664825	0.4834696	0.5944672	0.7532475	0.7625528
450	0.6273468	0.4802560	0.2431299	0.7383178	0.6380661	0.5305229	0.5462638	0.5316755	0.7411380	0.7187368
500	0.4747065	0.4008471	0.1679433	0.7774294	0.5292726	0.4581805	0.4277453	0.5893682	0.7706754	0.7553754
550	0.5648040	0.4171808	0.1637778	0.6612773	0.8075920	0.3930870	0.5597772	0.7037623	0.7715487	0.7508922
600	0.6802083	0.4066930	0.1809414	0.6378944	0.6482628	0.4036282	0.7652305	0.7080102	0.7742798	0.7195141
650	0.5680210	0.3947830	0.1752380	0.6585272	0.6726710	0.3527497	0.8015285	0.7521043	0.7935045	0.7787175
700	0.7476136	0.4474269	0.2695220	0.6228549	0.6212628	0.4155193	0.8368280	0.7206516	0.7501235	0.6290606
750	0.5396083	0.4988494	0.2071674	0.6078158	0.7448752	0.3199490	0.6952390	0.8027375	0.6693253	0.7317253
800	0.6330747	0.4380587	0.2309667	0.7382787	0.6326367	0.4172411	0.7487525	0.7427646	0.7102920	0.7481443
850	0.6578312	0.4817373	0.2592013	0.8359116	0.6954549	0.4577446	0.7284382	0.7549295	0.6564949	0.7216283
900	0.6150069	0.3971670	0.2190342	0.7707874	0.6099964	0.3020841	0.6754208	0.6738746	0.8547018	0.7644264
950	0.6010002	0.3465148	0.2547571	0.8896123	0.7353368	0.3916441	0.6895747	0.6893487	0.7835858	0.7938539
1000	0.6536792	0.4683582	0.2295346	0.7224618	0.7990716	0.3581762	0.6212175	0.7816870	0.7857970	0.5701238

0	0.6416871	0.4597715	0.1508545	0.8396761	0.6272259	0.4222107	0.7115836	0.6636517	0.6658429	0.7177142
50	0.6880591	0.3574667	0.1935416	0.6595040	0.6309114	0.4419976	0.6785080	0.7356723	0.7749679	0.8286657
100	0.4396994	0.2925745	0.2243491	0.7527286	0.5123950	0.3492141	0.7205501	0.6593603	0.6558209	0.7831010
150	0.4761364	0.4396318	0.2227677	0.7753266	0.5065240	0.5994021	0.7079691	0.8861330	0.5497602	0.8402416
200	0.5236192	0.4213680	0.2021056	0.7033855	0.4924146	0.4490789	0.6629131	0.7190438	0.5138542	0.6135770
250	0.5532192	0.3858193	0.2099051	0.7153991	0.4953987	0.4079987	0.6639515	0.7826514	0.5235407	0.8964499
300	0.6780557	0.3811323	0.1719666	0.8355347	0.4480703	0.3890775	0.7179120	0.6633635	0.5701136	0.6847757
350	0.6255147	0.2570762	0.1240776	0.7740258	0.5767978	0.4192869	0.7284150	0.6459589	0.5872046	0.7764951
400	0.7683144	0.2877162	0.2054655	0.7223624	0.6195699	0.3871377	0.7751315	0.7813097	0.7194979	0.6953606
450	0.6342236	0.3699235	0.2234810	0.7920284	0.4570721	0.4333440	0.7948600	0.6331182	0.6450476	0.8269868
500	0.6146536	0.3408838	0.1574363	0.7965334	0.5792440	0.3784682	0.6459183	0.8073127	0.5030554	0.7217877
550	0.6782621	0.2571068	0.1236984	0.6980349	0.4164800	0.3654417	0.9694113	0.6066462	0.6677058	0.7661419
600	0.5439648	0.3220426	0.2376992	0.6728188	0.7600103	0.4131939	0.6545318	0.6756721	0.7835815	0.6663006
650	0.4857822	0.3531634	0.2491879	0.6038207	0.5512209	0.5262895	0.7669582	0.6324218	0.7880690	0.6794328
700	0.6048784	0.2891863	0.1710947	0.7163700	0.6853102	0.4269792	0.7671175	0.7397326	0.7037622	0.6779889
750	0.4919805	0.3412637	0.1256048	0.6150089	0.7377080	0.4014643	0.7447644	0.6529128	0.8043465	0.7243867
800	0.6678714	0.2843833	0.1897924	0.7661260	0.8080729	0.3800106	0.7788800	0.7480044	0.8047415	0.7408496
850	0.6533507	0.4162964	0.1781520	0.7401544	0.6027134	0.3326470	0.8878606	0.8137261	0.8381578	0.7558985
900	0.5444670	0.3100218	0.1282967	0.6667278	0.6631694	0.4384921	0.7441784	0.8218451	0.7326351	0.8086623
950	0.5681346	0.3543045	0.2093754	0.7489953	0.6134699	0.3252387	0.8162738	0.6345672	0.7012039	0.6696060
1000	0.6686069	0.4006921	0.1978901	0.7365379	0.7329976	0.4471157	0.8238197	0.6736008	0.8020604	0.7853872

0	0.6265943	0.3535786	0.1507725	0.8078321	0.5558385	0.4995972	0.7637351	0.7027189	0.7075823	0.7478339
50	0.7261033	0.3828411	0.1237151	0.8070494	0.8201210	0.3496396	0.7815678	0.6872576	0.6420690	0.7264122
100	0.7279670	0.3215155	0.0606505	0.6332856	0.7304560	0.3939288	0.7034845	0.7979489	0.7151550	0.6616675
150	0.6353899	0.4764728	0.0268712	0.6781838	0.6887889	0.4441793	0.6587602	0.7496153	0.7027693	0.6688813
200	0.7140337	0.2122689	0.0206117	0.7214499	0.6555119	0.4303481	0.6380875	0.6770231	0.9086661	0.6170138
250	0.6204470	0.1644788	0.0683370	0.7691374	0.7388081	0.4095921	0.7089275	0.7850887	0.7864885	0.5978228
300	0.5592326	0.1636214	0.0162317	0.7738726	0.6974111	0.3445844	0.5657134	0.8853215	0.7760139	0.6961671
350	0.7143997	0.1534330	0.0121694	0.6759160	0.6871305	0.2444987	0.6059152	0.8190407	0.8257605	0.7205168
400	0.7595088	0.1513811	0.0134582	0.7150363	0.7949493	0.3413375	0.6570978	0.7978439	0.7312412	0.6853793
450	0.6053642	0.1637180	0.0160394	0.5970279	0.8133055	0.3590701	0.7745809	0.8336313	0.6351397	0.7069877
500	0.6517715	0.1449635	0.0140926	0.6817094	0.6501550	0.3519486	0.8107672	0.8750239	0.6664576	0.5473851
550	0.6505408	0.1143856	0.0647569	0.8676524	0.6804757	0.4159807	0.6395582	0.8091358	0.8143017	0.6434499
600	0.4767467	0.1698138	0.1438418	0.8246711	0.7211795	0.4304623	0.6808662	0.6508340	0.6411494	0.7896574
650	0.6004704	0.2480733	0.1694060	0.7296149	0.6604233	0.3628875	0.8246034	0.7504524	0.6022237	0.6554394
700	0.5928503	0.3048402	0.1553335	0.8548759	0.8313496	0.5078640	0.5840479	0.6960792	0.6818784	0.7821765
750	0.5205623	0.3121845	0.2207815	0.5493359	0.7015750	0.3400525	0.7208436	0.7288916	0.6798525	0.8525587
800	0.5380555	0.2722070	0.1977276	0.7575594	0.7114830	0.3416523	0.7474297	0.6894053	0.8617832	0.7553803
850	0.5456434	0.3748240	0.1423864	0.7012595	0.6412201	0.5990255	0.8062573	0.5902038	0.7844674	0.6983675
900	0.7252571	0.3509638	0.1826991	0.7687665	0.6588240	0.3582414	0.9056655	0.7437006	0.6719260	0.7098977
950	0.5905873	0.2927399	0.2334105	0.6959619	0.6121878	0.5933408	0.8119836	0.7512797	0.7451303	0.5410426
1000	0.6006803	0.4273363	0.2105724	0.5900823	0.6416989	0.4175332	0.9168115	0.7509742	0.6352613	0.5820208

0	0.5698256	0.4528740	0.1597673	0.6680593	0.5693705	0.4477429	0.8578672	0.7489068	0.7868323	0.6774600
50	0.5875465	0.4100322	0.2091545	0.8203147	0.6762805	0.4083550	0.6643316	0.7160968	0.8293967	0.7643563
100	0.7704280	0.4383234	0.2032042	0.7746058	0.7289488	0.3858739	0.6923323	0.7662619	0.9791324	0.6842892
150	0.6022444	0.3587064	0.1620159	0.6278727	0.7187987	0.3539597	0.7023714	0.6685936	0.6556852	0.6636665
200	0.6812381	0.2961203	0.1542301	0.6132696	0.7266417	0.4413170	0.7248999	0.7976633	0.7138493	0.6259312
250	0.6781557	0.3546769	0.1528002	0.6967403	0.6450061	0.4777512	0.8505222	0.7159193	0.7695559	0.6344212
300	0.5359961	0.3540176	0.1783514	0.7893534	0.8376104	0.4277925	0.7534691	0.7005015	0.6720830	0.6395708
350	0.5795815	0.4452629	0.1728193	0.6339740	0.6125815	0.4875531	0.8238098	0.7284104	0.6678294	0.6054567
400	0.6755120	0.4553614	0.1939397	0.7596889	0.5869556	0.4647461	0.7500256	0.7935979	0.8232264	0.6121839
450	0.5775459	0.4381876	0.1625163	0.8169282	0.6671368	0.3654541	0.7129871	0.8317651	0.6990952	0.7172506
500	0.5493073	0.2805756	0.2030847	0.7082461	0.7938017	0.4136548	0.7973144	0.7770141	0.6679941	0.8034353
550	0.5607880	0.2829589	0.2200356	0.6684655	0.7944940	0.4540164	0.8038920	0.6693554	0.7522808	0.8231207
600	0.5857314	0.2567391	0.1755634	0.6504329	0.6546140	0.3245628	0.7185713	0.7474063	0.5957908	0.8138349
650	0.5249157	0.4367735	0.1396064	0.5949446	0.7940184	0.3318054	0.6926976	0.7362246	0.7660203	0.6612690
700	0.6120807	0.3811935	0.2090257	0.7179667	0.6603534	0.3620243	0.7311172	0.7091353	0.8029491	0.6601987
750	0.6142427	0.4192962	0.2257419	0.6638692	0.6801255	0.4451880	0.8719945	0.7631870	0.6765117	0.5822974
800	0.5855195	0.4345918	0.1955045	0.7374773	0.7276374	0.4492859	0.6363850	0.6631823	0.6562990	0.7428063
850	0.7523586	0.4325483	0.1266354	0.8002538	0.7148542	0.4231945	0.7280834	0.7453352	0.6676774	0.6994346
900	0.7631034	0.3037816	0.2183073	0.6926985	0.6965188	0.3647036	0.6910482	0.6554474	0.6661305	0.6412065
950	0.5900400	0.4004015	0.2020301	0.8081998	0.6845369	0.2821398	0.7486774	0.6772981	0.5790545	0.6852224
1000	0.6117657	0.2589147	0.1832158	0.7797951	0.5794662	0.3589960	0.7488214	0.7028791	0.6387424	0.7230133

0	0.6496691	0.3573487	0.1706198	0.7141064	0.7251699	0.3791726	0.7417580	0.7458355	0.7580412	0.7299956
50	0.6887106	0.2956741	0.1376449	0.4444265	0.6713766	0.3942542	0.7181982	0.7978640	0.5183470	0.8043893
100	0.5800976	0.4029171	0.2437206	0.2865244	0.7969713	0.4767312	0.7693246	0.6767142	0.7839778	0.7152170
150	0.7614528	0.4288415	0.2653207	0.0915772	0.6536356	0.3382169	0.8202410	0.6451300	0.5721663	0.6887151
200	0.6386731	0.6576194	0.4518028	0.0718551	0.7936528	0.3537928	0.7262446	0.5860715	0.5898584	0.7172384
250	0.6476008	0.6381794	0.5213322	0.0375493	0.7410609	0.3535574	0.8157691	0.8457546	0.5694964	0.7888881
300	0.7930113	0.6192477	0.6420850	0.0296301	0.7930267	0.3738524	0.7029792	0.7659492	0.6188214	0.6985049
350	0.6004870	0.6476861	0.7715377	0.0104179	0.7434839	0.4306196	0.8345571	0.8005408	0.6110592	0.8707894
400	0.6533400	0.6458293	0.6327167	0.0237137	0.7168633	0.4564079	0.7765788	0.8118501	0.6302634	0.7215554
450	0.8240526	0.6272699	0.7000140	0.0117644	0.7881556	0.4245281	0.7610032	0.7359062	0.4986763	0.6539330
500	0.7935958	0.6035159	0.6396687	0.0105085	0.7965777	0.3916466	0.5902060	0.6484419	0.5220777	0.6803468
550	0.6474283	0.5098121	0.6583514	0.2092711	0.7054472	0.3907908	0.7413267	0.6332920	0.7357111	0.6094671
600	0.7824383	0.6231135	0.4264543	0.5409148	0.7637890	0.3406340	0.7390498	0.7400988	0.6289960	0.6940309
650	0.5240574	0.5018114	0.3635223	0.6596316	0.7801703	0.4268432	0.6944558	0.8006059	0.5649836	0.6481555
700	0.6984334	0.5817947	0.3108131	0.6423055	0.7540234	0.3794064	0.6935582	0.8212879	0.6807467	0.6827634
750	0.7518384	0.6152275	0.2256360	0.7762615	0.6422294	0.4569795	0.6243519	0.7959073	0.7482559	0.7293218
800	0.6783732	0.4928529	0.1759842	0.6590917	0.6844923	0.3695704	0.6809486	0.6355355	0.7268924	0.6421855
850	0.6619974	0.4365902	0.2037860	0.7569315	0.6148541	0.4435367	0.7387198	0.7262140	0.6824023	0.7144541
900	0.5796577	0.4202591	0.1441564	0.5879454	0.7156915	0.3723930	0.8084789	0.7124906	0.7068551	0.8440659
950	0.8307003	0.5037277	0.1959167	0.7189472	0.7777563	0.4361333	0.5706285	0.8402772	0.8692305	0.8187529
1000	0.5737207	0.3698597	0.1495924	0.7352771	0.7720850	0.3865696	0.7402333	0.6704827	0.7110747	0.7563845

0	0.6386378	0.4017185	0.2835258	0.6853639	0.6281128	0.4180422	0.7961148	0.7851580	0.6873044	0.7437197
50	0.6520707	0.5306751	0.1991720	0.6469081	0.7368488	0.3769359	0.4657047	0.6667659	0.7245038	0.4961007
100	0.7602294	0.5857847	0.2492935	0.4767586	0.7180174	0.2307254	0.1979746	0.7761776	0.8943995	0.5107225
150	0.6921485	0.5253729	0.2687252	0.4647209	0.8893188	0.1924365	0.1258313	0.7917640	0.6737791	0.3834734
200	0.7127396	0.7470149	0.2210505	0.4824839	0.7436854	0.1365966	0.1498909	0.7779590	0.6617202	0.4652412
250	0.6714394	0.7451891	0.2926284	0.3967059	0.7595225	0.1010588	0.1032800	0.5878590	0.8111126	0.3974059
300	0.7172465	0.6688369	0.3856789	0.4032517	0.7441137	0.0940353	0.0564076	0.7042256	0.6598671	0.3750987
350	0.8074761	0.6710114	0.2825858	0.3539390	0.8206121	0.0934884	0.0750304	0.6302097	0.9383069	0.3297141
400	0.6726884	0.6468473	0.2938405	0.4460104	0.8176798	0.0895025	0.0693455	0.6619103	0.7640869	0.3460008
450	0.7439719	0.6372076	0.3505484	0.5510825	0.8602947	0.0564088	0.0990763	0.7123069	0.7043405	0.3516341
500	0.6306858	0.7043725	0.2461959	0.4372597	0.7494004	0.1092740	0.0824384	0.7747727	0.6714700	0.2659813
550	0.7985965	0.6485608	0.3243013	0.5470245	0.7748504	0.1513183	0.3215448	0.7105841	0.6981427	0.5144868
600	0.7242885	0.6091890	0.2467683	0.7519407	0.6198822	0.2894041	0.5087887	0.8046011	0.7403693	0.6289858
650	0.6740138	0.5093571	0.2320575	0.6431032	0.6837488	0.3509109	0.5017743	0.8823751	0.7473092	0.6882123
700	0.6489553	0.4429627	0.1776088	0.7037362	0.8892379	0.3645970	0.6087137	0.6733911	0.7339115	0.5676914
750	0.6431566	0.4448455	0.1874860	0.7737282	0.6562548	0.3339416	0.6955990	0.7584405	0.6870192	0.7102712
800	0.6719776	0.4365196	0.2149692	0.7557995	0.6779873	0.4317349	0.8268203	0.7108345	0.5529752	0.6889190
850	0.6124752	0.4496307	0.2386273	0.6043740	0.7690140	0.3416523	0.6478801	0.8408242	0.6541784	0.7362166
900	0.6134581	0.3632479	0.1772712	0.7823392	0.8052385	0.3137859	0.7063274	0.7993871	0.8241891	0.7001807
950	0.6168957	0.3952057	0.1706910	0.7240918	0.8480648	0.4654464	0.7830240	0.8802802	0.7148702	0.6959350
1000	0.6859490	0.3348011	0.2398774	0.7107568	0.7297052	0.3078697	0.6473168	0.7002648	0.8121816	0.8712069

0	0.7783144	0.3969523	0.1378280	0.7034179	0.6661508	0.4017078	0.7856002	0.6926123	0.7245424	0.7695428
50	0.6191273	0.3203738	0.2352885	0.6177954	0.6418226	0.3729957	0.5293233	0.7241905	0.4902315	0.6465443
100	0.7414211	0.3787504	0.2515091	0.5328831	0.6422879	0.3377196	0.2586161	0.6716496	0.3864394	0.6811514
150	0.7391097	0.3326383	0.2621371	0.4266378	0.5892204	0.2700838	0.1193251	0.8299356	0.5292577	0.8352820
200	0.6386714	0.3851289	0.2628733	0.3462444	0.5436532	0.1667090	0.1484494	0.5927858	0.4400465	0.8847228
250	0.6955368	0.3876347	0.2848989	0.3483302	0.5164207	0.1164377	0.1398669	0.7476131	0.3841053	0.6900586
300	0.5996112	0.4878171	0.2564999	0.3540087	0.6798135	0.1336684	0.1485028	0.9697700	0.2885657	0.7083497
350	0.6401050	0.5138084	0.2816822	0.3882840	0.5204543	0.1321077	0.1764577	0.9686121	0.3025916	0.6813721
400	0.6457074	0.4419087	0.3284706	0.4707470	0.6107903	0.0954203	0.1333407	0.8668969	0.2682012	0.6565271
450	0.6441303	0.4313819	0.2952623	0.4413706	0.6075818	0.0895195	0.1755316	0.8377262	0.3523308	0.7043432
500	0.6486379	0.4904667	0.3005571	0.2655047	0.5330612	0.1867620	0.1520068	0.7963216	0.2391688	0.6782748
550	0.5985257	0.3894797	0.3083688	0.4585464	0.7293919	0.1524138	0.4006894	0.7579704	0.4576313	0.7016727
600	0.5905375	0.3752002	0.3904513	0.5495638	0.6249965	0.2310352	0.5563310	0.7176558	0.7148367	0.7045696
650	0.6055148	0.5456255	0.2867043	0.5935201	0.7572053	0.3960372	0.6142755	0.6823057	0.8783814	0.7661959
700	0.6485331	0.4728487	0.2864385	0.6406965	0.6995874	0.3680889	0.5630458	0.7982330	0.6367077	0.7816836
750	0.6510166	0.6305187	0.3038509	0.7464767	0.7251429	0.5075550	0.7061223	0.6120120	0.7487040	0.7867752
800	0.6720720	0.4273968	0.2309628	0.6991962	0.7947050	0.3941937	0.8089180	0.7509834	0.5886941	0.7292882
850	0.6230761	0.5292787	0.2510601	0.6367728	0.8499035	0.3519504	0.6859353	0.6808182	0.7144674	0.6849626
900	0.6369405	0.4398311	0.2258451	0.6978490	0.7090160	0.3906619	0.7084095	0.7800108	0.7404901	0.7624915
950	0.6241185	0.4016013	0.1895969	0.7995123	0.8056617	0.4089346	0.8937199	0.8536147	0.7130616	0.6869928
1000	0.7523214	0.4821382	0.1905592	0.7181597	0.7043692	0.4131262	0.8468075	0.6843539	0.6914125	0.7900426

0	0.6019219	0.4087927	0.2435451	0.7476310	0.6486650	0.4117192	0.7860069	0.8698153	0.6735070	0.7586861
50	0.5930241	0.3479293	0.1559109	0.6246481	0.7569314	0.3277754	0.7932432	0.6930665	0.6871212	0.7311796
100	0.6480665	0.2785050	0.2639072	0.5089864	0.7365815	0.4188005	0.7403764	0.6807127	0.6665460	0.8700152
150	0.8046467	0.4971943	0.1542780	0.5113083	0.7110615	0.3864718	0.6366275	0.7803950	0.6450115	0.6938497
200	0.6797564	0.5399044	0.2110330	0.5330501	0.7181060	0.3897689	0.6063784	0.6886638	0.8608948	0.7868462
250	0.6787806	0.4288431	0.2230605	0.4322240	0.7184768	0.2980478	0.7805167	0.8482583	0.9168139	0.8465908
300	0.6248327	0.4769712	0.2891918	0.4278093	0.7709372	0.3879266	0.8076224	0.9040749	0.8092649	0.8140739
350	0.6439592	0.4505212	0.2920818	0.4722430	0.6470232	0.3614841	0.7379413	0.7890905	0.6370010	0.6685066
400	0.5801883	0.4835117	0.3145940	0.4151945	0.6597473	0.4182705	0.7192936	0.7216502	0.7299453	0.6908300
450	0.8321257	0.4533796	0.3083134	0.4413431	0.6854505	0.3686783	0.7336288	0.6709618	0.7058728	0.6728402
500	0.6277342	0.5105348	0.2352120	0.4430410	0.7650398	0.4344380	0.6535495	0.7482045	0.7264239	0.6770708
550	0.6751469	0.6220112	0.3688327	0.3867782	0.7456437	0.3750356	0.7439765	0.7558590	0.8002430	0.8726156
600	0.5787398	0.3833491	0.2895288	0.6440641	0.8839474	0.3945762	0.6609948	0.7126146	0.6400595	0.6328900
650	0.7067475	0.5571672	0.1980703	0.6725622	0.7707170	0.4844183	0.8227075	0.7697446	0.7250014	0.7230580
700	0.7396659	0.5284838	0.1763994	0.6198893	0.7276149	0.3967967	0.7165177	0.8190321	0.7864190	0.6828455
750	0.5860495	0.4749059	0.2791863	0.6277677	0.7476959	0.3458199	0.7864477	0.7117974	0.8725429	0.8390231
800	0.7211965	0.4380193	0.2305343	0.7635165	0.7302761	0.3772260	0.7244242	0.7522178	0.7984001	0.7551148
850	0.6252171	0.3367442	0.2011305	0.7037743	0.7478937	0.3316513	0.6948319	0.6430749	0.7497865	0.7935605
900	0.6779510	0.3583457	0.1987280	0.7443322	0.8374588	0.4462893	0.6792440	0.7548706	0.8122870	0.7784954
950	0.6755093	0.4481850	0.1500884	0.7823755	0.7095977	0.3819590	0.6493296	0.7289239	0.8361183	0.6623086
1000	0.6200843	0.3738372	0.1536969	0.9121651	0.7933029	0.4356119	0.7973690	0.6700555	0.6775821	0.6983315
