"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
850	0.9986984	0.0313905	0.2990055	0.8852231	0.7528630	0.3566508	0.2749710	0.8263514	0.3700836	0.9990627
900	0.9986641	0.0314634	0.3010180	0.8732753	0.7054900	0.3800812	0.2378276	0.8548899	0.3670344	0.9997098
950	0.9986389	0.0315458	0.3045729	0.8563524	0.6640120	0.3980945	0.2186670	0.8677991	0.3660390	0.9999107
1000	0.9986182	0.0316739	0.3100198	0.8366623	0.6335051	0.4103998	0.2094271	0.8732956	0.3657204	0.9999726

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.8816265	0.0345196	0.3365936	0.7691729	0.5902792	0.4278941	0.2019648	0.8769502	0.3655743	1.0000000
100	0.7266474	0.0336101	0.3133844	0.7691616	0.5902785	0.4278946	0.2019648	0.8769502	0.3655743	1.0000000
150	0.6219235	0.0326061	0.2997521	0.7691567	0.5902782	0.4278947	0.2019648	0.8769502	0.3655743	1.0000000
200	0.5632211	0.0319102	0.2930869	0.7691546	0.5902781	0.4278945	0.2019648	0.8769502	0.3655743	1.0000000
250	0.5331326	0.0315128	0.2900921	0.7691537	0.5902781	0.4278942	0.2019648	0.8769502	0.3655743	1.0000000
300	0.5185034	0.0313069	0.2888090	0.7691533	0.5902780	0.4278940	0.2019648	0.8769502	0.3655743	1.0000000
350	0.5116347	0.0312063	0.2882753	0.7691531	0.5902780	0.4278938	0.2019648	0.8769502	0.3655743	1.0000000
400	0.5084888	0.0311590	0.2880576	0.7691531	0.5902780	0.4278937	0.2019648	0.8769502	0.3655743	1.0000000
450	0.5070746	0.0311375	0.2879701	0.7691530	0.5902780	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
500	0.5064481	0.0311278	0.2879352	0.7691530	0.5902780	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
550	0.6225156	0.0312164	0.3077757	0.7691530	0.5902780	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
600	0.7775094	0.0317649	0.3310339	0.7691530	0.5902780	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
650	0.8822675	0.0326338	0.3446913	0.7691530	0.5902780	0.4278937	0.2019648	0.8769502	0.3655743	1.0000000
700	0.9409715	0.0334511	0.3513690	0.7691530	0.5902780	0.4278940	0.2019648	0.8769502	0.3655743	1.0000000
750	0.9710197	0.0340346	0.3543698	0.7691530	0.5902780	0.4278943	0.2019648	0.8769502	0.3655743	1.0000000
800	0.9855843	0.0343874	0.3556558	0.7691530	0.5902780	0.4278946	0.2019648	0.8769502	0.3655743	1.0000000
850	0.9923861	0.0345792	0.3561908	0.7691530	0.5902780	0.4278949	0.2019648	0.8769502	0.3655743	1.0000000
900	0.9954762	0.0346762	0.3564091	0.7691530	0.5902780	0.4278951	0.2019648	0.8769502	0.3655743	1.0000000
950	0.9968500	0.0347228	0.3564970	0.7691530	0.5902780	0.4278952	0.2019648	0.8769502	0.3655743	1.0000000
1000	0.9974500	0.0347444	0.3565320	0.7691530	0.5902780	0.4278953	0.2019648	0.8769502	0.3655743	1.0000000

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.8544066	0.0347292	0.3560497	0.7784650	0.5902792	0.4801563	0.2019648	0.8769502	0.3655743	1.0000000
100	0.6631179	0.0346980	0.3537126	0.7890523	0.5902785	0.5392386	0.2019648	0.8769502	0.3655743	1.0000000
150	0.5338091	0.0345572	0.3500473	0.7950600	0.5902782	0.5737115	0.2019648	0.8769502	0.3655743	1.0000000
200	0.4612717	0.0343355	0.3466312	0.7978848	0.5902781	0.5910308	0.2019648	0.8769502	0.3655743	1.0000000
250	0.4240541	0.0341069	0.3441655	0.7991001	0.5902781	0.5992640	0.2019648	0.8769502	0.3655743	1.0000000
300	0.4059381	0.0339207	0.3426352	0.7995966	0.5902780	0.6030867	0.2019648	0.8769502	0.3655743	1.0000000
350	0.3974235	0.0337902	0.3417752	0.7997927	0.5902780	0.6048429	0.2019648	0.8769502	0.3655743	1.0000000
400	0.3935210	0.0337077	0.3413246	0.7998684	0.5902780	0.6056457	0.2019648	0.8769502	0.3655743	1.0000000
450	0.3917666	0.0336593	0.3411005	0.7998971	0.5902780	0.6060119	0.2019648	0.8769502	0.3655743	1.0000000
500	0.3909899	0.0336326	0.3409934	0.7999078	0.5902780	0.6061787	0.2019648	0.8769502	0.3655743	1.0000000
550	0.5341634	0.0336200	0.3413200	0.7906196	0.5902780	0.5539924	0.2019648	0.8769502	0.3655743	1.0000000
600	0.7253691	0.0336486	0.3436032	0.7800225	0.5902780	0.4949452	0.2019648	0.8769502	0.3655743	1.0000000
650	0.8546511	0.0337700	0.3472309	0.7740104	0.5902780	0.4604884	0.2019648	0.8769502	0.3655743	1.0000000
700	0.9271748	0.0339730	0.3506668	0.7711837	0.5902780	0.4431764	0.2019648	0.8769502	0.3655743	1.0000000
750	0.9643763	0.0341987	0.3531790	0.7699676	0.5902780	0.4349465	0.2019648	0.8769502	0.3655743	1.0000000
800	0.9824704	0.0343952	0.3547533	0.7694708	0.5902780	0.4311254	0.2019648	0.8769502	0.3655743	1.0000000
850	0.9909600	0.0345406	0.3556444	0.7692745	0.5902780	0.4293699	0.2019648	0.8769502	0.3655743	1.0000000
900	0.9948379	0.0346362	0.3561138	0.7691988	0.5902780	0.4285674	0.2019648	0.8769502	0.3655743	1.0000000
950	0.9965713	0.0346940	0.3563482	0.7691700	0.5902780	0.4282014	0.2019648	0.8769502	0.3655743	1.0000000
1000	0.9973318	0.0347266	0.3564606	0.7691593	0.5902780	0.4280347	0.2019648	0.8769502	0.3655743	1.0000000

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.9978831	0.0347312	0.3564320	0.7699747	0.6017469	0.4278940	0.2019879	0.8746225	0.4220352	0.6356421
100	0.9978974	0.0347413	0.3561239	0.7744025	0.6134306	0.4278571	0.2041454	0.8183967	0.6851038	0.3031312
150	0.9979013	0.0347182	0.3548298	0.7808391	0.6224844	0.4270984	0.2229519	0.6590871	0.8932143	0.1553616
200	0.9979052	0.0346347	0.3525444	0.7880455	0.6418147	0.4227817	0.2788811	0.4984835	0.9712750	0.1006182
250	0.9979162	0.0344849	0.3494201	0.7988781	0.6807440	0.4109851	0.3683096	0.3972458	0.9929103	0.0819125
300	0.9979386	0.0342701	0.3449824	0.8158003	0.7306750	0.3912395	0.4615495	0.3465551	0.9981484	0.0757930
350	0.9979747	0.0339748	0.3386605	0.8364300	0.7763464	0.3679525	0.5330178	0.3242991	0.9993407	0.0738422
400	0.9980265	0.0335908	0.3307823	0.8561254	0.8099116	0.3465365	0.5771789	0.3153074	0.9996070	0.0732302
450	0.9980946	0.0331505	0.3224972	0.8718601	0.8313158	0.3300079	0.6006666	0.3118723	0.9996671	0.0730402
500	0.9981756	0.0327139	0.3149831	0.8829635	0.8436974	0.3187554	0.6118988	0.3106102	0.9996811	0.0729817
550	0.9982621	0.0323329	0.3089225	0.8900199	0.8459621	0.3117698	0.6168651	0.3102970	0.9902655	0.4373216
600	0.9983453	0.0320322	0.3044970	0.8937133	0.8449484	0.3077358	0.6177131	0.3208775	0.8426038	0.7698270
650	0.9984183	0.0318138	0.3015827	0.8952732	0.8438931	0.3059296	0.6000281	0.3902596	0.6121361	0.9175950
700	0.9984778	0.0316665	0.2998560	0.8956928	0.8394318	0.3080635	0.5325436	0.5302335	0.4671012	0.9723379
750	0.9985230	0.0315743	0.2989680	0.8949425	0.8244119	0.3181589	0.4287411	0.6734753	0.4028226	0.9910434
800	0.9985555	0.0315219	0.2987587	0.8918629	0.7936731	0.3371462	0.3349432	0.7729883	0.3784100	0.9971628
850	0.9985774	0.0315011	0.2993814	0.8847442	0.7498893	0.3605100	0.2720117	0.8286191	0.3698348	0.9991137
900	0.9985907	0.0315134	0.3012584	0.8723898	0.7026747	0.3824063	0.2362787	0.8559273	0.3669541	0.9997256
950	0.9985965	0.0315707	0.3048652	0.8551960	0.6618249	0.3994787	0.2179160	0.8682431	0.3660136	0.9999156
1000	0.9985945	0.0316912	0.3104138	0.8354407	0.6320422	0.4111990	0.2090818	0.8734768	0.3657124	0.9999741

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.9978838	0.0346316	0.3461048	0.8287382	0.5902792	0.4278941	0.2019648	0.8769502	0.3655743	1.0000000
100	0.9979162	0.0340115	0.3227428	0.8966665	0.5902785	0.4278947	0.2019648	0.8769502	0.3655743	1.0000000
150	0.9979949	0.0329512	0.2966116	0.9352048	0.5902782	0.4278948	0.2019648	0.8769502	0.3655743	1.0000000
200	0.9981359	0.0319230	0.2755918	0.9533241	0.5902781	0.4278946	0.2019648	0.8769502	0.3655743	1.0000000
250	0.9983068	0.0311791	0.2616208	0.9611192	0.5902781	0.4278943	0.2019648	0.8769502	0.3655743	1.0000000
300	0.9984674	0.0307194	0.2533900	0.9643040	0.5902780	0.4278939	0.2019648	0.8769502	0.3655743	1.0000000
350	0.9985953	0.0304592	0.2489243	0.9655621	0.5902780	0.4278937	0.2019648	0.8769502	0.3655743	1.0000000
400	0.9986865	0.0303192	0.2466418	0.9660475	0.5902780	0.4278935	0.2019648	0.8769502	0.3655743	1.0000000
450	0.9987466	0.0302465	0.2455266	0.9662316	0.5902780	0.4278933	0.2019648	0.8769502	0.3655743	1.0000000
500	0.9987840	0.0302096	0.2450007	0.9663005	0.5902780	0.4278933	0.2019648	0.8769502	0.3655743	1.0000000
550	0.9988061	0.0302098	0.2543705	0.9067603	0.5902780	0.4278932	0.2019648	0.8769502	0.3655743	1.0000000
600	0.9988166	0.0303409	0.2747531	0.8388299	0.5902780	0.4278932	0.2019648	0.8769502	0.3655743	1.0000000
650	0.9988114	0.0306962	0.2989813	0.8002903	0.5902780	0.4278932	0.2019648	0.8769502	0.3655743	1.0000000
700	0.9987812	0.0313115	0.3203516	0.7821703	0.5902780	0.4278933	0.2019648	0.8769502	0.3655743	1.0000000
750	0.9987164	0.0321047	0.3357498	0.7743748	0.5902780	0.4278935	0.2019648	0.8769502	0.3655743	1.0000000
800	0.9986145	0.0329082	0.3454067	0.7711900	0.5902780	0.4278938	0.2019648	0.8769502	0.3655743	1.0000000
850	0.9984854	0.0335792	0.3508975	0.7699318	0.5902780	0.4278941	0.2019648	0.8769502	0.3655743	1.0000000
900	0.9983477	0.0340619	0.3538040	0.7694463	0.5902780	0.4278944	0.2019648	0.8769502	0.3655743	1.0000000
950	0.9982201	0.0343722	0.3552621	0.7692622	0.5902780	0.4278947	0.2019648	0.8769502	0.3655743	1.0000000
1000	0.9981150	0.0345554	0.3559639	0.7691933	0.5902780	0.4278949	0.2019648	0.8769502	0.3655743	1.0000000

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.9317043	0.2893325	0.3552053	0.8006840	0.6949471	0.4944529	0.2019648	0.8769502	0.3655743	1.0000000
100	0.6412066	0.4842093	0.3468361	0.8511402	0.8000224	0.5743048	0.2019648	0.8769502	0.3655743	1.0000000
150	0.3815895	0.5645510	0.3317428	0.8918512	0.8522720	0.6315956	0.2019648	0.8769502	0.3655743	1.0000000
200	0.2198102	0.5948328	0.3155246	0.9173585	0.8740564	0.6692945	0.2019648	0.8769502	0.3655743	1.0000000
250	0.1319915	0.6059447	0.3021704	0.9312821	0.8824709	0.6920779	0.2019648	0.8769502	0.3655743	1.0000000
300	0.0876712	0.6099481	0.2928085	0.9382578	0.8855943	0.7048553	0.2019648	0.8769502	0.3655743	1.0000000
350	0.0662896	0.6113584	0.2869147	0.9415535	0.8867277	0.7116259	0.2019648	0.8769502	0.3655743	1.0000000
400	0.0562860	0.6118389	0.2834801	0.9430452	0.8871334	0.7150676	0.2019648	0.8769502	0.3655743	1.0000000
450	0.0517085	0.6119937	0.2815923	0.9436984	0.8872775	0.7167641	0.2019648	0.8769502	0.3655743	1.0000000
500	0.0496491	0.6120388	0.2806014	0.9439771	0.8873283	0.7175812	0.2019648	0.8769502	0.3655743	1.0000000
550	0.0494772	0.3564313	0.2804627	0.9305376	0.7826784	0.6543456	0.2019648	0.8769502	0.3655743	1.0000000
600	0.0750229	0.1607449	0.2831635	0.9004094	0.6776086	0.5591947	0.2019648	0.8769502	0.3655743	1.0000000
650	0.2544498	0.0799573	0.2903790	0.8620378	0.6253609	0.4943056	0.2019648	0.8769502	0.3655743	1.0000000
700	0.5279084	0.0494319	0.3018356	0.8268297	0.6035772	0.4595955	0.2019648	0.8769502	0.3655743	1.0000000
750	0.7391444	0.0383040	0.3153360	0.8013771	0.5951629	0.4426464	0.2019648	0.8769502	0.3655743	1.0000000
800	0.8661148	0.0345303	0.3281492	0.7857578	0.5920396	0.4346798	0.2019648	0.8769502	0.3655743	1.0000000
850	0.9340491	0.0335315	0.3384662	0.7771989	0.5909062	0.4309985	0.2019648	0.8769502	0.3655743	1.0000000
900	0.9680664	0.0335320	0.3457877	0.7728715	0.5905005	0.4293108	0.2019648	0.8769502	0.3655743	1.0000000
950	0.9843720	0.0338244	0.3504987	0.7708091	0.5903565	0.4285400	0.2019648	0.8769502	0.3655743	1.0000000
1000	0.9919356	0.0341351	0.3533059	0.7698692	0.5903056	0.4281887	0.2019648	0.8769502	0.3655743	1.0000000

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.8507646	0.0347313	0.3564474	0.7691729	0.5902792	0.3947631	0.2019650	0.8769370	0.3658817	0.9975751
100	0.6546196	0.0347453	0.3565015	0.7691617	0.5902794	0.3573095	0.2019749	0.8766945	0.3671500	0.9953621
150	0.5220256	0.0347531	0.3565288	0.7691578	0.5902943	0.3354541	0.2020419	0.8760146	0.3684203	0.9943787
200	0.4476387	0.0347573	0.3565418	0.7691653	0.5903638	0.3244641	0.2022033	0.8751472	0.3691787	0.9940144
250	0.4094620	0.0347594	0.3565447	0.7692015	0.5905242	0.3192191	0.2024268	0.8744118	0.3695314	0.9938899
300	0.3908679	0.0347603	0.3565350	0.7692871	0.5907657	0.3167556	0.2026471	0.8739235	0.3696736	0.9938491
350	0.3821184	0.0347599	0.3565064	0.7694274	0.5910374	0.3155952	0.2028199	0.8736475	0.3697261	0.9938361
400	0.3781006	0.0347580	0.3564547	0.7696056	0.5912858	0.3150413	0.2029351	0.8735080	0.3697444	0.9938321
450	0.3762890	0.0347545	0.3563820	0.7697926	0.5914801	0.3147722	0.2030030	0.8734431	0.3697505	0.9938308
500	0.3754837	0.0347493	0.3562967	0.7699619	0.5916148	0.3146393	0.2030396	0.8734147	0.3697525	0.9938304
550	0.5222473	0.0347431	0.3562098	0.7700981	0.5916998	0.3476754	0.2030577	0.8734163	0.3694424	0.9962552
600	0.7182525	0.0347364	0.3561308	0.7701976	0.5917483	0.3850636	0.2030561	0.8736587	0.3681675	0.9984681
650	0.8507845	0.0347300	0.3560656	0.7702637	0.5917599	0.4068842	0.2029914	0.8743441	0.3668980	0.9994516
700	0.9251445	0.0347245	0.3560164	0.7702964	0.5917033	0.4178602	0.2028292	0.8752132	0.3661436	0.9998159
750	0.9633101	0.0347201	0.3559846	0.7702843	0.5915480	0.4231062	0.2026048	0.8759456	0.3657938	0.9999404
800	0.9818998	0.0347170	0.3559737	0.7702122	0.5913085	0.4255804	0.2023851	0.8764294	0.3656531	0.9999811
850	0.9906479	0.0347156	0.3559886	0.7700791	0.5910379	0.4267558	0.2022138	0.8767020	0.3656012	0.9999941
900	0.9946653	0.0347161	0.3560318	0.7699046	0.5907908	0.4273249	0.2021002	0.8768393	0.3655832	0.9999982
950	0.9964768	0.0347187	0.3560994	0.7697196	0.5905978	0.4276065	0.2020334	0.8769031	0.3655772	0.9999994
1000	0.9972820	0.0347233	0.3561817	0.7695516	0.5904643	0.4277485	0.2019976	0.8769310	0.3655752	0.9999998

0	0.9978390	0.0347071	0.3563432	0.7691979	0.5902811	0.4278926	0.2019649	0.8769502	0.3655743	1.0000000
50	0.9978831	0.0347308	0.3562796	0.7775130	0.7251605	0.4278941	0.2019648	0.8769502	0.3655743	1.0000000
100	0.9978977	0.0347055	0.3529372	0.8152922	0.8605670	0.4278947	0.2019648	0.8769502	0.3655743	1.0000000
150	0.9979080	0.0344562	0.3426012	0.8586553	0.9278991	0.4278950	0.2019648	0.8769502	0.3655743	1.0000000
200	0.9979412	0.0338768	0.3280076	0.8900022	0.9559719	0.4278951	0.2019648	0.8769502	0.3655743	1.0000000
250	0.9980177	0.0331305	0.3139781	0.9084067	0.9668153	0.4278950	0.2019648	0.8769502	0.3655743	1.0000000
300	0.9981324	0.0324414	0.3031466	0.9180317	0.9708403	0.4278947	0.2019648	0.8769502	0.3655743	1.0000000
350	0.9982615	0.0319190	0.2958718	0.9227073	0.9723009	0.4278944	0.2019648	0.8769502	0.3655743	1.0000000
400	0.9983814	0.0315680	0.2914332	0.9248647	0.9728237	0.4278942	0.2019648	0.8769502	0.3655743	1.0000000
450	0.9984790	0.0313500	0.2889090	0.9258228	0.9730093	0.4278940	0.2019648	0.8769502	0.3655743	1.0000000
500	0.9985514	0.0312218	0.2875490	0.9262359	0.9730749	0.4278938	0.2019648	0.8769502	0.3655743	1.0000000
550	0.9986014	0.0311495	0.2868803	0.9238698	0.8382167	0.4278937	0.2019648	0.8769502	0.3655743	1.0000000
600	0.9986341	0.0311136	0.2874608	0.9057674	0.7028175	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
650	0.9986541	0.0311255	0.2915264	0.8717305	0.6354880	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
700	0.9986630	0.0312339	0.3003745	0.8354154	0.6074161	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
750	0.9986583	0.0314919	0.3125973	0.8071637	0.5965730	0.4278936	0.2019648	0.8769502	0.3655743	1.0000000
800	0.9986342	0.0319163	0.3253159	0.7890969	0.5925481	0.4278937	0.2019648	0.8769502	0.3655743	1.0000000
850	0.9985851	0.0324646	0.3361732	0.7789414	0.5910876	0.4278938	0.2019648	0.8769502	0.3655743	1.0000000
900	0.9985097	0.0330488	0.3441893	0.7737195	0.5905647	0.4278940	0.2019648	0.8769502	0.3655743	1.0000000
950	0.9984136	0.0335788	0.3494943	0.7712012	0.5903791	0.4278942	0.2019648	0.8769502	0.3655743	1.0000000
1000	0.9983078	0.0339998	0.3527214	0.7700436	0.5903136	0.4278945	0.2019648	0.8769502	0.3655743	1.0000000
