"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
50	0.4432133	0.3833662	0.3437540	0.4538187	0.9819160	0.0553192	0.0537949	0.6382890	0.9416068	0.8781253
100	0.6801016	0.5632115	0.6131634	0.4579528	1.0015664	0.1057596	0.0573593	0.6435930	0.9123817	0.6759883
150	0.8283343	0.8082997	0.6972109	0.4004848	1.0602922	0.2153510	0.0494150	0.5842879	0.9111510	0.5125318
200	0.8758453	0.9336044	0.7891544	0.4214240	0.9570646	0.2755065	0.0497801	0.5171111	1.0679136	0.4041652
250	0.8999115	0.9383587	0.8745670	0.4916194	0.8880166	0.3875646	0.0767195	0.5536958	0.9892320	0.3068133
300	0.8697407	0.8991379	0.8594188	0.5156797	0.9131752	0.4557040	0.0751354	0.5890803	1.0688452	0.2725913
350	0.9222709	0.8795685	0.8890661	0.6255242	0.7243034	0.4947048	0.0750373	0.5907801	1.1318241	0.2194293
400	0.8678155	0.9173283	0.8872926	0.7232903	0.6402686	0.5323293	0.0627623	0.5992958	1.0722404	0.2225218
450	0.7546029	0.9367041	1.0540159	0.9204055	0.6987016	0.5114094	0.0561731	0.5716051	1.0551944	0.1707820
500	0.8310383	1.0055948	0.9792590	0.8096788	0.7420904	0.4626789	0.0601557	0.5361756	1.0403474	0.1177066
550	0.8775254	0.9358065	0.8586309	0.7499194	0.7671415	0.4309151	0.0664056	0.6126539	0.8993682	0.1064666
600	0.8289473	0.9048196	0.6715252	0.7972542	0.7514704	0.4772673	0.0414247	0.6325495	0.9140674	0.1186431
650	0.6919962	0.8911814	0.5327389	0.7654807	0.8371797	0.4000379	0.0369772	0.6255768	0.9916460	0.1545976
700	0.6439844	0.8132378	0.5392254	0.6206747	0.8424165	0.2894477	0.0534150	0.6469580	0.9233214	0.1625984
750	0.7336581	0.8010893	0.3931014	0.6553874	0.7206902	0.2883299	0.0404844	0.7028743	0.9977113	0.2073118
800	0.6173775	0.8353945	0.3260099	0.8479324	0.7374995	0.2399710	0.0373583	0.6530985	1.0637863	0.2639048
850	0.6495766	0.7414379	0.3686120	0.8574607	0.8654442	0.1963318	0.0324729	0.6421795	1.0940103	0.2209812
900	0.6774120	0.7074215	0.3993854	0.6577649	0.8566744	0.1626767	0.0483347	0.6360586	0.9161735	0.2849788
950	0.5921994	0.6738756	0.3120355	0.5733024	0.8687368	0.1570716	0.0462648	0.5630159	0.9970504	0.2952591
1000	0.5066915	0.6291761	0.3244174	0.5832574	0.8560947	0.1352263	0.0497814	0.6346595	0.9365287	0.3205755

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.3782483	0.4100243	0.1942914	0.2222307	0.9776674	0.0559242	0.0175746	0.5343879	0.9700736	0.9118710
100	0.4151080	0.3686524	0.1108123	0.1109920	1.0111365	0.0881709	0.0041236	0.5680006	0.8619148	0.8790669
150	0.5186854	0.2792044	0.0830054	0.0549084	1.0730129	0.0638228	0.0013535	0.5915843	0.9294701	0.9100506
200	0.4846348	0.1807589	0.0520525	0.0781327	0.9417602	0.0534761	0.0009332	0.5714751	0.9229178	0.8717837
250	0.4188876	0.1194122	0.0435772	0.0353185	0.9506427	0.0476051	0.0007666	0.6144216	0.9645612	0.9256960
300	0.3620722	0.0900662	0.0474799	0.0757042	0.9768720	0.0424021	0.0018287	0.5590993	1.0356900	0.9009953
350	0.3213511	0.0722807	0.0471971	0.0666595	1.0236412	0.0350620	0.0053162	0.5701447	1.1108319	0.9429572
400	0.3287548	0.0763986	0.0486451	0.0658834	0.9786923	0.0423700	0.0026453	0.5967923	1.0136133	0.9892247
450	0.3773857	0.0766818	0.0359946	0.0591927	0.9684811	0.0389508	0.0005355	0.6445263	1.0665776	1.0909588
500	0.3540276	0.0557398	0.0281452	0.0629505	0.9367977	0.0302953	0.0007099	0.6420373	0.9771244	1.1145785
550	0.2596626	0.0366212	0.0313187	0.1985377	0.9745541	0.0300110	0.0209610	0.6068377	1.0907102	1.1603981
600	0.1979701	0.0498094	0.0524696	0.3326320	1.0756139	0.0216444	0.0564617	0.5675177	0.9465943	1.2152405
650	0.2025792	0.0939678	0.0710713	0.3276946	0.9299484	0.0476286	0.0611304	0.5805697	0.9287852	1.0833609
700	0.2311816	0.1017315	0.0938062	0.3944602	0.9330738	0.0588189	0.0429248	0.5509137	1.0621692	1.0392530
750	0.2791430	0.1477087	0.0916442	0.4286617	1.0210782	0.0364645	0.0445818	0.6050497	0.9940995	1.0481724
800	0.2789508	0.2400399	0.1078476	0.4366330	1.0902487	0.0362525	0.0372741	0.6075869	0.9776626	1.0352505
850	0.2694308	0.1886236	0.0977657	0.4151324	1.0801192	0.0324273	0.0589254	0.6444297	0.9996109	1.0975318
900	0.3295933	0.1663686	0.1018812	0.3535430	1.0791402	0.0540366	0.0519777	0.6400502	0.9967041	1.0188469
950	0.3379955	0.1737527	0.0941438	0.2766318	0.9913831	0.0692796	0.0589041	0.6535317	0.9454120	1.0734561
1000	0.3266161	0.1445316	0.0806924	0.4353545	0.9531496	0.0676796	0.0463084	0.6144200	0.9889420	1.0849213

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.5194452	0.2539734	0.0855328	0.2974776	1.0608810	0.1209871	0.0622061	0.5953974	1.0699947	0.8724122
100	0.7719249	0.2190725	0.0984090	0.2919073	0.9339308	0.1727069	0.0548812	0.6446299	1.0597413	0.9071774
150	0.9003592	0.1671125	0.1028356	0.2937465	0.9172325	0.1831770	0.0481982	0.6308230	1.0185188	0.9005771
200	0.9101169	0.1600295	0.0559825	0.3114267	0.9464638	0.2328566	0.0427256	0.6150731	1.1005999	0.9710987
250	0.9147718	0.1035174	0.0582192	0.3114298	0.8763445	0.2218132	0.0371991	0.6460298	0.9634723	0.9861987
300	0.9677991	0.1112069	0.0746362	0.3811668	0.8818172	0.2318694	0.0376403	0.6032764	1.0226087	0.9472580
350	1.0318839	0.1241007	0.0634155	0.3549594	0.9021725	0.2263955	0.0441761	0.7056375	0.9444094	0.8850655
400	0.9953575	0.1831633	0.0951504	0.2861127	0.8999475	0.2587957	0.0573397	0.6670830	0.8249593	0.9151333
450	1.0753077	0.1494678	0.0833693	0.3059489	0.8599028	0.2580468	0.0778439	0.6506006	0.8720579	0.9253550
500	1.0342546	0.1350918	0.0426828	0.3584975	0.9030520	0.2224951	0.0632129	0.5858653	0.9780795	0.9602958
550	0.9089804	0.1104481	0.0819890	0.4295238	0.9748128	0.1617268	0.0784694	0.5703729	0.9987395	0.9605177
600	0.7313981	0.2002456	0.1066808	0.4152910	0.9152211	0.1414094	0.0540088	0.6055788	0.9831749	0.9678907
650	0.5115699	0.2401300	0.1268990	0.4290984	0.9892513	0.1166132	0.0333877	0.5885245	1.0515452	0.9571114
700	0.4683419	0.2365392	0.1445761	0.4902693	0.9604088	0.0903469	0.0337498	0.6012126	0.9888708	0.9351966
750	0.4217778	0.3073790	0.1636196	0.4862106	0.9716898	0.0618191	0.0253063	0.5847693	1.0886803	0.9547265
800	0.4170642	0.2454690	0.1556947	0.4608638	0.9134070	0.0696469	0.0226962	0.6677405	0.9513895	0.9200900
850	0.4311856	0.2929698	0.1731164	0.5302705	0.9404944	0.0565107	0.0666487	0.6581899	0.9913559	0.8319132
900	0.4440930	0.2715866	0.1846898	0.4841186	0.8482311	0.0713030	0.0409481	0.6031303	0.9829127	0.8589147
950	0.3926801	0.3971422	0.2042967	0.6175900	0.9060491	0.0614560	0.0661185	0.6326264	0.9736140	0.8546348
1000	0.5197273	0.4505638	0.2520648	0.5918260	1.0758057	0.0655225	0.0465306	0.5968300	1.0096687	0.7016170

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.3872995	0.4345005	0.3464650	0.4135859	1.0031175	0.2891139	0.0316061	0.5187551	1.0760799	0.9018412
100	0.3446201	0.6206893	0.6830510	0.3426927	0.8794796	0.5725759	0.0131526	0.5717188	1.0523096	0.6457496
150	0.3629010	0.8062861	0.7935138	0.2921596	0.8043696	0.7361656	0.0167012	0.5093666	1.0503041	0.4054945
200	0.2795976	0.8828387	0.9125566	0.3388152	0.7730304	0.7791699	0.0063940	0.5262908	1.0207756	0.2079517
250	0.2670023	0.9163334	0.8606732	0.3833774	0.6340081	0.7678133	0.0042225	0.5291189	0.9672956	0.1428361
300	0.3358298	0.8927950	0.9291338	0.4357322	0.5928613	0.7622269	0.0010766	0.5159643	1.0194536	0.0745117
350	0.3428545	0.7810435	0.9611752	0.4030192	0.5684266	0.8476331	0.0058450	0.5698883	1.1276262	0.0637977
400	0.3323334	0.9197761	0.9504716	0.4639648	0.5671092	0.8569347	0.0023326	0.4831643	1.0582454	0.0694355
450	0.3931308	0.8878959	1.0703472	0.3986382	0.6187607	0.8525106	0.0002106	0.5004734	0.9770069	0.0735945
500	0.3602683	0.8909282	1.0785809	0.4196462	0.5665472	0.7900509	0.0007322	0.5311665	1.1688774	0.0390744
550	0.4053690	0.8644230	0.8584299	0.7148856	0.5398928	0.6814101	0.0163850	0.6247321	1.0682611	0.0538156
600	0.4828561	0.8604824	0.7138462	0.9540609	0.6011687	0.5818752	0.0170442	0.6637232	0.9586945	0.0564188
650	0.5372583	0.8560452	0.6476585	0.9693191	0.6229845	0.4467585	0.0238072	0.6464409	0.9926240	0.1047742
700	0.6915704	0.8463939	0.6246570	0.9985888	0.6392037	0.3639513	0.0638673	0.6848709	0.9860049	0.1383572
750	0.7803184	0.9393265	0.6149535	0.8494014	0.7741769	0.3412712	0.0649588	0.6149967	1.0562049	0.1963778
800	0.7299752	0.9382130	0.6520843	0.6892777	0.8757045	0.2872467	0.0384114	0.6151333	1.0101962	0.2418600
850	0.6380777	0.7698624	0.4765391	0.6470021	0.8112748	0.2722172	0.0515868	0.5846177	0.9808709	0.2264798
900	0.6155846	0.7898429	0.3361877	0.6403466	0.7971970	0.2146505	0.0373492	0.5120613	1.0443046	0.2240883
950	0.5781618	0.7531131	0.3382227	0.6897386	0.9920104	0.1871609	0.0418313	0.5698335	1.0626736	0.2658899
1000	0.5980711	0.5728130	0.2732984	0.5922840	0.9290669	0.1270273	0.0482601	0.5399142	0.8849155	0.3097824

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.3529427	0.3409787	0.1479728	0.4862678	0.8952166	0.0793326	0.0437620	0.5556231	1.0019791	0.8720598
100	0.4171322	0.4225015	0.2002153	0.4901268	0.9772248	0.0696081	0.0207202	0.5740490	0.9469248	0.9172291
150	0.4382695	0.4401870	0.1726673	0.4144542	0.9778287	0.0708960	0.0355343	0.5801041	0.9725737	0.7970218
200	0.4579308	0.5363298	0.1719194	0.4897608	1.0475994	0.0598480	0.0606063	0.5578879	1.0449844	0.7640935
250	0.4476731	0.4631677	0.1950123	0.4193592	1.0075165	0.0617472	0.0660920	0.5831238	0.9785336	0.8094919
300	0.3684701	0.4735035	0.2116688	0.3560144	1.0103387	0.0982201	0.0391217	0.6263452	0.9929008	0.7655411
350	0.3620208	0.4129330	0.1849783	0.3793847	0.9112787	0.0999808	0.0450488	0.6117639	1.0009622	0.7303886
400	0.3178091	0.4689679	0.1173329	0.4149303	0.9497294	0.0764241	0.0446604	0.6379583	0.9817884	0.7251370
450	0.3193639	0.3908599	0.1428810	0.4724228	0.9120530	0.0630694	0.0223390	0.6031836	1.0301295	0.8666528
500	0.3378176	0.4227509	0.1754439	0.4682991	0.9662763	0.0683894	0.0698633	0.5694264	0.9690635	0.9872093
550	0.3292429	0.4389223	0.1775980	0.4935922	0.9261875	0.0622426	0.0268113	0.6874034	1.0775338	0.9543292
600	0.3285261	0.4084663	0.1499213	0.4185236	0.9891619	0.0608594	0.0534755	0.6594951	0.9748984	0.8602226
650	0.3082205	0.2975747	0.1384951	0.4115051	1.0271388	0.0773565	0.0388158	0.6772118	1.0972728	0.9317617
700	0.3023351	0.3304510	0.1370495	0.3755933	0.9561956	0.0764190	0.0660097	0.6475659	0.9939365	0.9528770
750	0.2970333	0.2681410	0.1553901	0.4418414	0.9686492	0.0642007	0.0551425	0.6067556	1.1327351	0.9775739
800	0.3577343	0.3433052	0.1638145	0.4227489	0.9463753	0.0705147	0.0652022	0.5982770	1.0186763	0.8986519
850	0.3705020	0.3032399	0.1561100	0.5191357	0.8582309	0.0499767	0.0532995	0.5714867	0.9743559	0.8229908
900	0.4704392	0.3398856	0.1811245	0.5538109	0.8764687	0.0686285	0.0464571	0.6603109	0.9813883	0.8702399
950	0.4909499	0.3552377	0.1789352	0.5888197	0.9187064	0.0639270	0.0410164	0.6840390	0.9994185	0.9032811
1000	0.4932983	0.3690848	0.2016149	0.4448171	1.0082487	0.0727281	0.0427870	0.6751912	1.0521573	0.8794154

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.3562705	0.3992478	0.1506373	0.3636144	0.9135424	0.0961218	0.0575443	0.5730331	1.0004971	0.8109085
100	0.3829115	0.3703656	0.1213686	0.4113574	0.9760100	0.0809436	0.0615724	0.6073041	1.0875467	0.8622911
150	0.3756848	0.2770183	0.1042552	0.4681269	1.0117137	0.0532460	0.0366057	0.6252086	1.0892512	0.9255451
200	0.3787287	0.2618020	0.1288991	0.4545974	1.0617657	0.0388281	0.0273181	0.6237215	1.1012958	1.0027890
250	0.3803530	0.2809851	0.1316497	0.4226735	1.0004896	0.0322079	0.0519468	0.5997347	1.0032774	1.0489673
300	0.4061969	0.2535465	0.1450431	0.4924680	0.9478668	0.0298281	0.0538065	0.6070419	0.9581257	1.0347328
350	0.4002043	0.2411260	0.1536552	0.4806120	0.9576886	0.0376468	0.0489219	0.6197532	1.0560692	0.9186830
400	0.4318042	0.3014499	0.1747561	0.5108738	0.8906100	0.0688171	0.0563069	0.5671012	0.8831544	0.8998370
450	0.5098417	0.3910857	0.2145532	0.4869038	0.9697192	0.0731390	0.0609904	0.6210281	0.9722922	0.9235034
500	0.4337183	0.4552532	0.1951728	0.4396316	0.9539594	0.0799641	0.0432977	0.5795243	1.0703987	0.8566423
550	0.3765067	0.4436241	0.1832673	0.4435803	1.0232942	0.0617102	0.0398961	0.6328332	0.9285199	0.7912015
600	0.4384525	0.3658980	0.1583521	0.4558833	1.0432791	0.0749231	0.0500422	0.5835683	1.0063430	0.8888492
650	0.4725126	0.3233001	0.1848586	0.4014795	1.0282749	0.0841058	0.0780548	0.5928340	1.0488547	0.9529628
700	0.4009419	0.3048407	0.1310102	0.4232649	1.0165618	0.0665027	0.0732990	0.6428596	1.0559722	0.9572587
750	0.3730044	0.2547225	0.1140743	0.4159850	0.9823019	0.0686581	0.0404785	0.6309323	1.0770704	0.9380641
800	0.4420567	0.2484053	0.1403719	0.3957656	0.8978362	0.0619627	0.0463868	0.5804828	0.9830209	0.9820614
850	0.3653856	0.2284932	0.1410644	0.4521516	0.9327371	0.0419689	0.0393586	0.5272940	0.9793087	0.9951247
900	0.3481002	0.3138605	0.1622686	0.4861203	0.9119061	0.0245766	0.0712172	0.5491479	1.0826538	0.9837498
950	0.3724667	0.4236319	0.2255853	0.5274420	0.9323156	0.0522686	0.0521710	0.5839467	0.9881132	0.9217841
1000	0.4665147	0.4753251	0.2019767	0.5946473	1.0601831	0.0796930	0.0716766	0.5617469	0.8659497	0.9240772

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.3739789	0.5648471	0.1318683	0.4130285	0.9645740	0.1482270	0.0055986	0.5980767	0.8822408	0.9327151
100	0.3842455	0.9129478	0.1376691	0.4406384	0.7668380	0.1804074	0.0065525	0.6423828	1.0653945	0.9610317
150	0.4805150	0.8917471	0.1586573	0.6548965	0.7524064	0.2531937	0.0010644	0.5896203	1.0858271	0.9800739
200	0.5113431	0.9233239	0.2440511	0.7274000	0.6485370	0.2390582	0.0018492	0.5944777	1.0456431	0.9566947
250	0.5823766	1.0226959	0.3218089	0.7630868	0.6406135	0.3002990	0.0099708	0.5680696	1.0056770	0.7848867
300	0.6792784	1.0987659	0.3476072	0.8320060	0.5814378	0.3903286	0.0097982	0.5699326	1.0018324	0.5609096
350	0.6884334	1.0169414	0.4189525	0.8809127	0.5409917	0.4634959	0.0049408	0.5511786	0.8770804	0.4668765
400	0.6767906	0.9390061	0.4944555	0.8768005	0.5514886	0.4526186	0.0037728	0.5686518	1.0099111	0.2944834
450	0.7153356	0.8633966	0.5124954	0.9437212	0.5816905	0.4688268	0.0024956	0.6689970	1.0855930	0.2077814
500	0.6999624	0.9201253	0.5117498	0.9308007	0.5128337	0.4506686	0.0100888	0.6431431	1.0121132	0.2183744
550	0.7251288	0.8868803	0.5725867	0.8508971	0.6219953	0.3927084	0.0412791	0.6414388	1.0843897	0.1906189
600	0.7067976	0.8696436	0.5518438	0.8164290	0.7570387	0.2951364	0.0397743	0.5960665	1.0499175	0.2150383
650	0.6293585	0.8380199	0.4944447	0.8361026	0.7804347	0.2398944	0.0580674	0.6536500	1.0434205	0.1920679
700	0.7007774	0.7699385	0.3952766	0.8360931	0.7737051	0.2414449	0.0746664	0.6098165	0.9374367	0.2076707
750	0.6573149	0.7927755	0.4729282	0.8132430	0.8385118	0.2237083	0.0764402	0.6342439	0.8718026	0.2518732
800	0.6614963	0.7104248	0.4337755	0.7348196	0.9238811	0.2404769	0.0675208	0.5930334	0.9529218	0.2571689
850	0.5769525	0.6786948	0.4404319	0.6615713	0.9044693	0.1971354	0.0584315	0.5938352	1.0066493	0.2673599
900	0.5946579	0.6606842	0.4061804	0.5630780	0.9760528	0.1844991	0.0550854	0.6848139	1.0734515	0.3062789
950	0.5367173	0.7613635	0.3154999	0.4480097	0.8800738	0.1995001	0.0519048	0.6912415	1.0054150	0.3009643
1000	0.4960415	0.6371884	0.2901593	0.5230112	0.8906070	0.1779402	0.0317935	0.6440795	1.0129432	0.3733113

0	0.3602691	0.3939458	0.1412065	0.4080654	1.0177505	0.0924774	0.0592587	0.5770507	0.9319004	0.9304881
50	0.4103395	0.2574609	0.3169379	0.2632206	1.0509881	0.0492031	0.0755035	0.5577500	0.9867509	0.7941581
100	0.5375139	0.5849002	0.5828680	0.2038389	0.9395266	0.1095507	0.0278674	0.5335551	1.0341236	0.6390325
150	0.6264382	0.7046519	0.6700757	0.2490937	0.9744656	0.1761898	0.0355825	0.5472333	0.9281441	0.4704210
200	0.6260129	0.8631629	0.7073408	0.2272925	0.9568923	0.2748080	0.0523138	0.5836145	1.0173335	0.3832454
250	0.6526767	0.8614880	0.7768377	0.1705119	0.9343919	0.3069778	0.0528962	0.6705934	0.9757655	0.3302676
300	0.5921530	0.9098609	0.8432725	0.1690146	0.8479445	0.3878202	0.0437062	0.6150823	0.9407143	0.2499123
350	0.6152573	0.8988713	0.9138731	0.2744294	0.7962996	0.4031035	0.0534018	0.5966031	1.0818053	0.2590190
400	0.6911321	0.9211001	0.8712570	0.3091212	0.9599906	0.4136719	0.0670448	0.5888137	0.9788985	0.1892092
450	0.7065564	0.9492364	0.9264057	0.2743585	0.8416757	0.4542347	0.0484678	0.6292655	1.0419455	0.1404203
500	0.7239303	0.9293308	0.8762510	0.2826524	0.7690310	0.4522087	0.0357689	0.6896504	0.9902962	0.1471986
550	0.6460905	0.9830575	0.6010804	0.5190990	0.6844351	0.3479736	0.0666388	0.7022244	1.0251869	0.1534413
600	0.5386269	0.9442836	0.3974905	0.6719089	0.7173665	0.3275631	0.0491914	0.5849555	1.0427262	0.1766428
650	0.6105527	0.7795747	0.3566805	0.7347993	0.8121106	0.2347847	0.0384601	0.5450560	1.0210973	0.1641145
700	0.6581570	0.7945063	0.3777987	0.6726549	0.8957547	0.2219462	0.0461849	0.6106094	0.9546791	0.2260397
750	0.6810023	0.7608345	0.3230587	0.6049761	0.8651203	0.1804681	0.0372072	0.6524913	0.9818426	0.2766437
800	0.5987056	0.5554816	0.2428839	0.6822047	0.8572496	0.1355489	0.0430583	0.5937630	1.0381286	0.3167078
850	0.5840025	0.5956826	0.2201477	0.6736898	0.8621758	0.1006627	0.0371526	0.5337979	1.0019773	0.4320448
900	0.5789018	0.5520517	0.2732679	0.7613646	0.8661586	0.0927992	0.0390863	0.5494005	1.0572122	0.5020978
950	0.6292544	0.5646577	0.3465505	0.6231603	0.9309620	0.0772234	0.0365511	0.5616974	0.9313392	0.4608285
1000	0.5641631	0.6173744	0.3090045	0.5606960	0.9436007	0.1007576	0.0621941	0.4951170	0.9936233	0.3999382
