"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
100	0.2053617	0.4425577	0.5485617	0.9140991	0.9759002	0.9389539	0.9090203	0.6094612	0.2027359	1.0620555
150	0.1719289	0.4026977	0.5092022	0.6899953	1.0020135	0.9889393	0.8998966	0.5710036	0.1859065	1.0065662
200	0.2264110	0.3895367	0.5228213	0.5763926	1.0424865	1.0136154	0.9522465	0.6031758	0.2374111	1.0048879
250	0.2429731	0.3918133	0.6431149	0.4640203	1.0191558	0.9408081	0.9835758	0.6099888	0.2122470	0.9629518
300	0.2203082	0.3645365	0.7629993	0.3921636	0.9667937	0.9095490	1.0813568	0.6252930	0.2045700	0.8863819
350	0.2317987	0.3281143	0.8117241	0.4117991	1.0321119	0.9847499	0.9474031	0.5859785	0.2982507	0.9535543
400	0.2760810	0.3548678	0.8764361	0.4271186	1.0406201	0.9400753	1.0567066	0.5290318	0.2984126	0.9832992
450	0.2819349	0.3211133	0.9372293	0.3853365	0.9632694	1.0171761	0.9708274	0.5781546	0.3005163	1.0535769
500	0.2288263	0.2654311	0.8962063	0.4492433	0.9338687	0.9988100	0.9052840	0.5678529	0.3056587	1.0923657
550	0.2232294	0.2542914	0.8829240	0.5875315	0.5723135	0.9667030	0.9894899	0.4644962	0.3107318	1.0157350
600	0.1832952	0.3187507	0.8322654	0.6821648	0.4761465	0.9241735	1.0228671	0.4897682	0.2852441	0.9802140
650	0.1795044	0.3789105	0.6889852	0.7972057	0.5364401	0.9113939	0.9695774	0.5346130	0.2310646	0.9622377
700	0.2543423	0.3594756	0.5850768	0.9069806	0.5895003	0.9806923	0.9772030	0.5235643	0.1705917	1.0111999
750	0.2264078	0.4094198	0.4965488	0.9958249	0.5072452	0.9973481	1.0829809	0.3309142	0.1804618	0.9944251
800	0.1949128	0.4167386	0.4329279	0.9557175	0.5393070	0.9021599	1.0493664	0.2696751	0.1550357	0.9803857
850	0.1792286	0.4404582	0.4925354	0.9421591	0.5541382	0.9409216	0.9291401	0.2201365	0.1791099	1.0338948
900	0.2243957	0.4789276	0.4645532	0.9772765	0.5696489	0.9530398	0.8692188	0.3383856	0.1583104	1.1149160
950	0.2106411	0.4453948	0.4091737	0.8730033	0.4700338	0.8953896	0.9397346	0.3127508	0.1550316	1.0321716
1000	0.2298512	0.3940159	0.4831054	0.8769778	0.5584699	0.9395474	0.9762669	0.4568107	0.1572753	1.0333439

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.0566749	0.4312460	0.4848367	0.9180680	0.5156939	0.9209525	0.9523107	0.4051554	0.1196358	1.0240337
100	0.0129681	0.4376971	0.5476926	0.9550371	0.4758348	0.9941157	0.9511397	0.3558992	0.1309605	1.0061657
150	0.0069827	0.4379206	0.4450386	1.0428248	0.5745299	0.9132579	0.8985117	0.4638163	0.1738270	1.0353212
200	0.0065307	0.4091066	0.3837548	1.0288778	0.4964028	0.9835024	1.0458101	0.5117268	0.1455573	1.0192779
250	0.0080064	0.4179886	0.4248604	1.0136439	0.5496321	0.9437770	0.9655250	0.3268972	0.1413863	1.1115417
300	0.0034179	0.4652750	0.5142923	0.9849449	0.4776359	0.9188055	1.0817019	0.2369900	0.1297090	1.0781080
350	0.0058172	0.4286738	0.5146932	0.9453270	0.4679856	1.0471222	0.9650675	0.1430356	0.1376421	1.0678652
400	0.0049411	0.4231145	0.4564756	0.9321357	0.5475333	0.9956524	0.6594601	0.1787368	0.1639622	1.0026974
450	0.0006462	0.5316029	0.4551249	0.8997220	0.4744955	0.8689708	0.8864376	0.3324265	0.1837440	0.9709234
500	0.0039305	0.4490443	0.4343582	0.9817798	0.5019222	0.9738593	0.9675032	0.4573073	0.2027104	0.9203656
550	0.1441359	0.4219802	0.4692881	1.0215165	0.5265092	0.9000213	1.0127898	0.3863928	0.1968135	1.0203901
600	0.2363476	0.4268710	0.4606279	0.9860266	0.5103667	0.9780940	1.0066768	0.3898787	0.1632806	0.9424860
650	0.2207341	0.3808856	0.3957038	0.9683129	0.4718773	0.9796323	0.9801272	0.4265357	0.1671274	0.9340177
700	0.1747736	0.4354176	0.3813759	0.9324090	0.4595394	0.9600085	0.8596136	0.3557599	0.1873872	0.9941064
750	0.1950542	0.4678909	0.4421460	0.9325310	0.4103203	0.9946525	0.9342192	0.4250612	0.2152024	1.0253122
800	0.2170683	0.4703382	0.4350670	1.0326301	0.4728193	0.9265397	0.9708028	0.5521916	0.2010496	0.9896448
850	0.2520242	0.4321855	0.4288564	0.9930804	0.5664693	0.9183288	1.0032236	0.5215992	0.1975634	0.9567515
900	0.1845904	0.4712425	0.3944841	0.9944608	0.5644471	0.9497313	0.9611914	0.5078547	0.1771710	0.9391032
950	0.2068628	0.4113153	0.4511089	0.8706389	0.5154535	0.9864867	1.0200381	0.4589729	0.1896578	0.9289764
1000	0.2244356	0.4146791	0.4534765	0.9501132	0.6245352	0.9496068	1.0390954	0.3580798	0.2088188	1.0011959

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.2228550	0.4965339	0.2372905	0.9465792	0.5058830	0.9823212	1.0635326	0.6661925	0.2234257	0.3419641
100	0.1828418	0.5849366	0.1848971	0.9403873	0.5421479	0.9580394	1.0912476	0.6907677	0.4171628	0.2028871
150	0.2348648	0.6119798	0.2024764	0.9397163	0.5002617	0.9852585	1.0881622	0.8743910	0.4875425	0.1500304
200	0.2184521	0.6462245	0.1417198	0.9214110	0.5233342	1.0074556	0.9689200	1.0110863	0.5199250	0.1543789
250	0.2218853	0.6252441	0.1926757	0.9253589	0.5327291	0.9267943	0.9523903	1.0242595	0.5274946	0.1392830
300	0.2206324	0.6224268	0.1815753	0.9507096	0.5347109	0.8785128	0.9322429	1.0154747	0.4571977	0.1461675
350	0.2034410	0.7243987	0.1532343	0.9889609	0.5393977	0.9942381	1.0121898	1.0013355	0.5253689	0.1357968
400	0.2165992	0.6463767	0.1842922	0.8856289	0.4968126	1.0433270	0.9965540	1.0345851	0.5462169	0.1331002
450	0.2494295	0.6612550	0.1737859	0.9907674	0.5179495	0.9508492	1.0945828	1.0452001	0.5471947	0.0986682
500	0.1775513	0.6598887	0.1643449	1.0060063	0.5325029	0.8991433	0.9827382	1.0505452	0.4687671	0.1101339
550	0.2013940	0.5826023	0.3313140	0.9856758	0.5747309	0.9219395	0.9735100	1.0131963	0.4681309	0.6679541
600	0.2227078	0.5564044	0.4345242	0.9298290	0.4902487	1.0518763	0.9747825	1.0105271	0.3450544	0.9349319
650	0.2636656	0.4952397	0.5061225	0.9255445	0.5356046	0.9558775	0.9509563	0.9762072	0.2538616	1.0675786
700	0.2214520	0.4753090	0.4554837	0.9833633	0.5112986	0.9617325	0.9447981	0.8191055	0.1997501	1.0513568
750	0.2065924	0.4818467	0.4524676	0.9622826	0.4933881	1.0178721	1.0968978	0.7786066	0.1776860	1.0266677
800	0.2079817	0.4564453	0.4265261	0.9507480	0.5172201	0.9022898	0.9644238	0.6282747	0.1342937	0.9988120
850	0.1907872	0.4026390	0.4936476	0.9869808	0.5118562	1.0077978	1.0331258	0.5542702	0.1287539	1.0159428
900	0.1990310	0.4021848	0.4844915	0.9473847	0.5315686	0.9612037	0.9930202	0.3644468	0.1694971	1.0547287
950	0.1858086	0.4172793	0.4489554	0.9933439	0.4839588	1.0672141	1.0121281	0.3541369	0.1558665	1.0461831
1000	0.1815994	0.4353016	0.4093829	1.0419682	0.5002886	0.9849360	0.9239065	0.2835647	0.1567028	1.0196156

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.2434258	0.5065802	0.1831466	0.9470404	0.4933120	1.0142321	0.9095463	0.2961750	0.0427520	0.7963032
100	0.2464210	0.6075967	0.0780256	0.9938196	0.5040904	0.9650307	0.8689297	0.1268100	0.0130304	0.6284108
150	0.2457585	0.7396920	0.0532439	0.9497015	0.4889034	0.9304410	0.4552805	0.0640015	0.0038427	0.6801557
200	0.1717956	0.8333816	0.0303373	0.9269291	0.4673943	0.5596227	0.1284561	0.0175739	0.0109665	0.6345746
250	0.1802750	0.9442283	0.0391016	1.0511462	0.3117652	0.1199451	0.0506318	0.0125194	0.0193054	0.6284674
300	0.2108458	0.8951723	0.0465232	0.9963238	0.1350095	0.0135730	0.0314295	0.0082978	0.0121566	0.6557562
350	0.2031804	0.8798362	0.0371545	1.0065447	0.0392220	0.0101457	0.0319610	0.0171147	0.0056170	0.6704438
400	0.2201711	0.8090085	0.0380877	1.0881687	0.0381300	0.0023175	0.0428036	0.0085697	0.0027485	0.6692384
450	0.2676889	0.9540528	0.0188675	1.0342115	0.0306306	0.0112673	0.0416386	0.0022568	0.0067706	0.6730115
500	0.2101893	0.8493162	0.0222777	0.9628525	0.0193212	0.0047193	0.0443819	0.0013315	0.0128915	0.6593417
550	0.2208260	0.7858600	0.3118098	1.0382733	0.0231964	0.0013153	0.0529862	0.1956595	0.1900850	0.8832554
600	0.2012469	0.6579519	0.4179180	0.9546450	0.0198428	0.3539381	0.6795198	0.6009042	0.1893434	0.9837524
650	0.1860492	0.6182275	0.4663500	0.9719855	0.2338465	0.9102775	0.8897057	0.5791605	0.1786832	0.9898005
700	0.2274834	0.4655848	0.5249964	0.9283852	0.4343905	0.9955436	1.0285410	0.5687273	0.1697368	0.9983494
750	0.2054206	0.4052254	0.5315144	1.0234914	0.5321602	1.0073285	1.0156212	0.4694877	0.1978190	1.0265228
800	0.2161876	0.3898054	0.5308960	0.9657710	0.4688016	0.9844945	0.9950526	0.4573404	0.1612331	1.0963232
850	0.2579881	0.4002973	0.4922640	0.9684210	0.4720722	0.9242062	1.0295269	0.2934943	0.1668192	1.0329390
900	0.1723033	0.4229323	0.4564451	1.0154933	0.5111463	0.9922666	0.9028693	0.2850711	0.1511821	1.0888876
950	0.2362756	0.5029093	0.4847069	0.9724305	0.5991632	1.1154301	0.8802019	0.2724191	0.1213994	1.0804765
1000	0.2155192	0.5292735	0.4381623	1.0402406	0.5577830	0.8479386	0.8404228	0.2550779	0.1511266	1.1076053

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.2268540	0.4807778	0.4918331	1.1188234	0.5169898	0.9494118	1.0043314	0.6284929	0.2327898	0.4031796
100	0.1883237	0.4645764	0.4492059	1.0777995	0.5068713	0.9794899	0.9202141	0.7383738	0.3819053	0.1773524
150	0.1636250	0.4302684	0.4525156	0.9778133	0.5414011	1.0909150	0.8925075	0.8416559	0.4021644	0.0863160
200	0.1458363	0.4498939	0.4575511	0.9315616	0.5744708	1.0038920	0.9518657	0.9195276	0.4713535	0.0547557
250	0.2010945	0.4449312	0.5014333	0.9954050	0.5380783	1.1181238	1.0198991	0.9160630	0.4868133	0.0277688
300	0.1747902	0.4215399	0.4745035	1.0027663	0.6020323	0.9996468	1.0735608	0.9559148	0.4590423	0.0265574
350	0.1837007	0.4085543	0.4882173	0.9751301	0.5698642	0.9725971	1.0532205	0.9756153	0.4789094	0.0375157
400	0.2101214	0.3974749	0.4325851	1.0030601	0.5710801	0.9319141	1.0194054	0.9773376	0.4574135	0.0230385
450	0.2070429	0.4216860	0.4079121	0.8730973	0.5792198	0.9582663	1.0575657	0.8695607	0.4814386	0.0246891
500	0.2276302	0.4107598	0.4482052	0.8582809	0.5695422	1.0360199	1.0491290	0.9526946	0.4753005	0.0378974
550	0.1919037	0.4129858	0.5168570	0.8878103	0.5313195	1.0479907	1.1153401	1.0301229	0.4423397	0.6577530
600	0.2244531	0.3905822	0.5593255	0.8930448	0.5663149	1.0166697	1.0088474	1.0556604	0.3991059	0.8473902
650	0.2151155	0.3918264	0.5226455	0.9221037	0.5233786	1.0898776	0.9784539	0.9457007	0.2603990	0.9215108
700	0.1841163	0.3810588	0.5881993	0.9457351	0.5799901	1.0835925	1.0179784	0.7423747	0.2098758	0.9188123
750	0.2240523	0.3912578	0.5212139	0.9450117	0.5656793	0.9746553	1.0593865	0.5718198	0.2222018	0.8696261
800	0.2172124	0.4261600	0.4305958	1.0571127	0.4983631	1.0171205	1.1469649	0.6831562	0.1759608	0.9628456
850	0.2145380	0.3886454	0.4830757	0.9099194	0.5416503	1.0673728	1.0273899	0.5717962	0.2068313	0.9483572
900	0.1848513	0.4219223	0.5533883	0.9643830	0.5046292	1.1300920	0.9122533	0.5928339	0.1988108	0.9550703
950	0.2384777	0.3675147	0.5353537	1.0901566	0.5633309	1.0174002	0.9402378	0.4812717	0.2118917	1.0229471
1000	0.1916884	0.3846356	0.4236571	0.9919576	0.5390777	0.9972173	0.9765286	0.3507945	0.1862238	0.9882026

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.1993689	0.4801911	0.2961089	0.8819241	0.7193352	0.9114457	0.9499069	0.4285207	0.1652495	1.0094733
100	0.2226103	0.5342644	0.2183234	0.8482477	0.7804291	1.0124014	0.9401520	0.5191642	0.1694116	1.0168210
150	0.2010420	0.6203782	0.2024143	0.8955739	0.8288418	1.0179137	0.9263369	0.5242460	0.1550596	1.0135677
200	0.1740766	0.7630251	0.2049667	0.8143867	0.7681398	0.9395342	1.0002862	0.5730039	0.1731156	1.0284270
250	0.1949457	0.7310861	0.2116717	0.8231703	0.9030337	0.9850083	0.9832852	0.6500633	0.1921217	1.1194019
300	0.2100071	0.6485978	0.2243984	0.7238652	0.8310067	1.0010303	0.9763085	0.7295609	0.1917214	1.0648617
350	0.2224380	0.6820170	0.2176279	0.6380150	0.7479914	0.9382695	1.0561459	0.7477212	0.1975947	1.0365193
400	0.2226958	0.7285402	0.1982984	0.7537078	0.7529935	0.9705764	0.9817116	0.7334675	0.1666033	0.9810480
450	0.2026719	0.8052916	0.1917512	0.7980692	0.8121947	0.9957497	0.9773883	0.7590487	0.2172096	1.0450282
500	0.1669221	0.7869955	0.1422674	0.7123101	0.8426297	1.0540232	0.9965855	0.8524425	0.1625698	0.9494886
550	0.1937689	0.6855191	0.4105872	0.8220079	0.5938541	0.9532276	1.0176308	0.8905006	0.1885259	0.9676924
600	0.2373817	0.4762534	0.5545388	0.8711857	0.5597187	0.9647183	0.9086213	0.8463117	0.1891178	1.0744116
650	0.2305481	0.4526894	0.5342840	0.8837366	0.5446150	0.9953266	1.0095403	0.6499192	0.1875015	0.9205973
700	0.2452386	0.4143553	0.5001779	0.9249577	0.4237230	0.9854278	0.9866286	0.5135267	0.1459504	0.9123137
750	0.2398014	0.4017741	0.4988641	0.9984019	0.4482687	0.9582180	0.9765362	0.4128634	0.1899899	0.9024624
800	0.1968111	0.4964866	0.4341934	0.9446792	0.5201902	1.0046418	0.9079969	0.3876389	0.1929318	1.0004696
850	0.2197108	0.4307081	0.5063418	0.9646515	0.5574790	0.9793904	0.9520931	0.4127329	0.1767760	0.8993568
900	0.1987218	0.4222570	0.4283050	0.9648604	0.5386482	1.1045784	1.0007116	0.4149965	0.1450318	0.9731064
950	0.1782514	0.4293162	0.4467901	0.9763619	0.5868151	1.0063073	0.9910278	0.3620684	0.1636102	1.0581407
1000	0.1829143	0.4073240	0.4353236	0.9565134	0.5949566	0.9885464	0.9540989	0.4337440	0.1866989	0.9981903

0	0.2182195	0.4243934	0.4965648	1.0382295	0.5820959	1.0431011	0.9530084	0.4016985	0.1651020	1.0193920
50	0.1922806	0.3564525	0.5142502	0.5577340	0.7574290	0.9615893	0.8677516	0.3080891	0.1361597	0.9502792
100	0.2150221	0.4101239	0.6342874	0.4219174	0.7479362	1.0243718	0.8077910	0.3553438	0.1912194	0.9247599
150	0.1764762	0.3638315	0.7897044	0.3062783	0.7213929	0.8967127	0.8364803	0.4463204	0.2897561	0.9480768
200	0.2010434	0.2634900	0.8997570	0.3003678	0.7646872	0.9495819	1.0019985	0.5215399	0.3721748	0.9408406
250	0.2232411	0.2791443	0.9546454	0.2343100	0.8277816	1.0136484	1.0226314	0.6669182	0.4348124	1.0046221
300	0.3126221	0.3189763	1.0464909	0.2153380	0.8099715	0.9166623	1.0848215	0.8437762	0.4517008	0.9192890
350	0.2569319	0.3406770	1.0384076	0.2671836	0.7985951	1.0100504	0.9572289	0.8786488	0.4258350	0.8967651
400	0.2719440	0.2744089	0.9589938	0.2597109	0.7211394	0.9252868	1.0217137	0.9103727	0.4295893	1.0015652
450	0.2899994	0.3052188	1.0303594	0.2267732	0.7136166	1.0142190	0.9771009	0.7953641	0.4581904	0.9796467
500	0.2722947	0.2700889	1.0074140	0.2442481	0.7755786	1.0485727	0.9897144	0.9573327	0.4325259	0.9714150
550	0.3057659	0.2764494	0.9936790	0.5354641	0.6216310	1.0731406	1.0165096	0.8866294	0.4405948	1.0519585
600	0.2885120	0.2687281	0.9842368	0.6754586	0.4814052	1.0485334	0.9657057	0.8590813	0.3247021	1.1003598
650	0.2312941	0.3073436	0.8060296	0.8892651	0.4717180	0.9503108	1.0439398	0.6136846	0.2182509	1.0607422
700	0.1905117	0.3563529	0.7236935	0.9347917	0.4581880	0.9314135	1.0582515	0.4804473	0.1361606	1.0599827
750	0.2126515	0.2879663	0.5479388	1.0206722	0.5634754	1.0559087	0.9610024	0.2887529	0.1171399	1.0332292
800	0.1907982	0.4011088	0.4845317	0.9454573	0.5373228	0.9980543	0.9223261	0.2673357	0.1427330	1.0369919
850	0.2007447	0.4011787	0.4781776	0.8786803	0.4992781	1.0169693	0.8693739	0.2758652	0.1463625	0.9963187
900	0.2523109	0.4135758	0.4540108	0.8685006	0.5234524	0.9800178	0.9233361	0.2046555	0.1768187	1.0833220
950	0.2344768	0.4153704	0.4785347	0.9743661	0.5245351	0.9026446	0.6693413	0.2177780	0.1587826	1.0505236
1000	0.2102678	0.4074449	0.4635804	0.9304713	0.4288171	0.9811856	0.7651296	0.2386181	0.1493758	1.0765519
