"Time"	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
800	0.4112746	0.5406586	0.8631467	0.7999775	0.8704810	0.5568311	0.9690722	0.6634055	0.4690568	0.7332111
850	0.4086853	0.5418838	0.8628748	0.7999786	0.8715945	0.5568304	0.9689302	0.6705801	0.4698087	0.7286181
900	0.4079506	0.5425290	0.8627983	0.7999793	0.8719795	0.5568301	0.9691217	0.6731436	0.4683185	0.7259081
950	0.4078958	0.5424267	0.8628171	0.7999798	0.8721118	0.5568299	0.9692943	0.6718495	0.4668659	0.7260185
1000	0.4078910	0.5420515	0.8628493	0.7999801	0.8721571	0.5568298	0.9693284	0.6697304	0.4664603	0.7273427

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4076401	0.5420275	0.8628428	0.7981272	0.8704978	0.5801000	0.9692487	0.6700000	0.4671764	0.7275820
100	0.4076626	0.5419856	0.8628414	0.7886196	0.8623324	0.5974563	0.9691599	0.6697680	0.4673297	0.7277287
150	0.4076645	0.5420297	0.8628128	0.7771534	0.8529387	0.6046260	0.9688732	0.6700747	0.4679448	0.7275849
200	0.4076851	0.5422065	0.8627424	0.7684139	0.8461424	0.6081274	0.9684727	0.6710615	0.4686325	0.7269423
250	0.4077555	0.5424390	0.8626466	0.7627846	0.8419566	0.6102406	0.9681013	0.6722255	0.4690148	0.7260545
300	0.4078661	0.5426171	0.8625538	0.7593275	0.8394588	0.6115941	0.9678254	0.6730061	0.4690646	0.7253376
350	0.4079786	0.5426970	0.8624803	0.7572089	0.8379478	0.6124535	0.9676373	0.6732665	0.4689744	0.7249866
400	0.4080601	0.5427079	0.8624275	0.7559010	0.8370183	0.6129918	0.9675076	0.6732266	0.4689141	0.7249166
450	0.4081034	0.5426995	0.8623906	0.7550894	0.8364415	0.6133272	0.9674158	0.6731516	0.4689288	0.7249421
500	0.4081211	0.5427009	0.8623646	0.7545847	0.8360825	0.6135359	0.9673525	0.6731592	0.4689788	0.7249424
550	0.4081292	0.5427135	0.8623468	0.7562587	0.8377400	0.5908577	0.9673177	0.6732258	0.4690030	0.7249003
600	0.4081360	0.5427140	0.8623406	0.7654396	0.8459466	0.5738623	0.9673996	0.6732078	0.4687739	0.7248962
650	0.4081353	0.5426361	0.8623672	0.7766196	0.8552177	0.5666025	0.9676970	0.6727413	0.4681587	0.7251759
700	0.4081035	0.5424483	0.8624393	0.7852152	0.8618558	0.5628967	0.9681030	0.6717246	0.4675215	0.7258748
750	0.4080236	0.5422242	0.8625358	0.7908269	0.8659398	0.5606330	0.9684648	0.6706233	0.4671958	0.7267379
800	0.4079109	0.5420623	0.8626265	0.7943193	0.8683779	0.5591957	0.9687237	0.6699299	0.4671745	0.7273924
850	0.4078028	0.5419950	0.8626961	0.7964773	0.8698472	0.5582936	0.9688952	0.6697268	0.4672651	0.7276910
900	0.4077277	0.5419893	0.8627446	0.7978127	0.8707439	0.5577339	0.9690114	0.6697827	0.4673165	0.7277378
950	0.4076894	0.5419978	0.8627779	0.7986397	0.8712947	0.5573881	0.9690926	0.6698521	0.4672979	0.7277102
1000	0.4076742	0.5419957	0.8628009	0.7991516	0.8716341	0.5571746	0.9691476	0.6698391	0.4672509	0.7277125

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4077981	0.5472703	0.8628397	0.7700473	0.5547202	0.3385109	0.9691760	0.7028400	0.5734719	0.6114523
100	0.4104799	0.5650568	0.8628631	0.7845894	0.2510436	0.1828174	0.9700991	0.7980007	0.6392803	0.4505817
150	0.4172458	0.5799635	0.8631619	0.8153435	0.1075438	0.1272844	0.9728741	0.8627716	0.6712993	0.3398058
200	0.4253783	0.5890189	0.8637940	0.8358348	0.0504704	0.1078056	0.9758674	0.8959661	0.6976326	0.2754698
250	0.4323794	0.5943090	0.8644954	0.8462976	0.0293642	0.1001275	0.9780738	0.9133504	0.7094920	0.2382577
300	0.4374555	0.5970365	0.8650565	0.8511042	0.0218407	0.0968184	0.9794273	0.9213243	0.7115208	0.2184638
350	0.4407096	0.5981525	0.8654272	0.8532077	0.0192125	0.0953475	0.9801654	0.9240232	0.7104541	0.2096759
400	0.4425648	0.5984636	0.8656427	0.8541073	0.0183050	0.0946952	0.9805300	0.9244501	0.7092713	0.2066937
450	0.4435006	0.5984756	0.8657558	0.8544880	0.0179939	0.0944096	0.9806935	0.9242262	0.7086111	0.2061212
500	0.4439133	0.5984224	0.8658101	0.8546484	0.0178876	0.0942862	0.9807599	0.9239740	0.7083558	0.2062592
550	0.4440112	0.5959624	0.8658377	0.8990983	0.3802465	0.3123421	0.9809364	0.9115043	0.5653092	0.2749986
600	0.4422579	0.5720837	0.8658971	0.9196376	0.7103395	0.4659704	0.9812253	0.7802948	0.3689118	0.4671902
650	0.4317811	0.5156117	0.8658241	0.8939370	0.8411675	0.5173873	0.9778725	0.5170121	0.3368592	0.6928022
700	0.4096888	0.4884039	0.8646076	0.8607391	0.8776011	0.5347041	0.9642795	0.4287924	0.4129731	0.8104058
750	0.3910379	0.5057085	0.8615993	0.8367799	0.8836798	0.5429470	0.9531637	0.5311662	0.4776296	0.8091132
800	0.3870159	0.5305110	0.8594398	0.8221028	0.8821004	0.5480492	0.9559592	0.6468419	0.4971326	0.7543292
850	0.3933081	0.5444773	0.8596954	0.8134058	0.8793409	0.5513513	0.9630312	0.6992444	0.4848880	0.7125204
900	0.4013846	0.5469549	0.8610684	0.8081993	0.8769898	0.5534407	0.9679424	0.6973236	0.4664402	0.7053067
950	0.4063809	0.5436463	0.8622438	0.8050355	0.8752932	0.5547384	0.9698446	0.6744829	0.4583952	0.7185340
1000	0.4077977	0.5405059	0.8628167	0.8030958	0.8741540	0.5555392	0.9698145	0.6593245	0.4609709	0.7314003

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4483204	0.5419963	0.8690971	0.8011163	0.8731494	0.5449480	0.9695476	0.7105838	0.4671592	0.7275828
100	0.4937763	0.5418136	0.8729120	0.8057735	0.8770350	0.5361585	0.9708105	0.7385933	0.4670021	0.7277900
150	0.5188945	0.5416235	0.8741730	0.8113934	0.8814150	0.5325003	0.9721905	0.7474971	0.4667943	0.7280537
200	0.5303512	0.5414685	0.8746885	0.8156679	0.8845298	0.5307155	0.9731522	0.7496408	0.4665860	0.7283676
250	0.5351020	0.5413494	0.8749612	0.8184115	0.8864173	0.5296606	0.9737052	0.7499466	0.4664673	0.7286868
300	0.5369511	0.5412720	0.8751141	0.8200825	0.8875209	0.5290035	0.9739966	0.7498944	0.4664444	0.7289261
350	0.5376341	0.5412352	0.8751972	0.8210920	0.8881716	0.5285975	0.9741467	0.7498541	0.4664641	0.7290477
400	0.5378750	0.5412245	0.8752412	0.8217034	0.8885606	0.5283497	0.9742261	0.7498597	0.4664787	0.7290817
450	0.5379573	0.5412231	0.8752645	0.8220744	0.8887951	0.5281994	0.9742703	0.7498724	0.4664743	0.7290825
500	0.5379849	0.5412211	0.8752773	0.8222997	0.8889370	0.5281082	0.9742959	0.7498696	0.4664606	0.7290858
550	0.4972757	0.5412466	0.8690921	0.8214586	0.8881878	0.5398770	0.9740847	0.7090669	0.4664552	0.7290986
600	0.4518062	0.5413677	0.8653323	0.8168960	0.8844363	0.5486355	0.9729687	0.6806426	0.4665453	0.7290953
650	0.4266723	0.5415188	0.8640854	0.8113286	0.8801111	0.5522503	0.9715713	0.6716080	0.4667943	0.7289820
700	0.4152094	0.5416697	0.8635460	0.8070728	0.8769909	0.5540082	0.9705253	0.6695651	0.4670659	0.7286974
750	0.4104661	0.5418034	0.8632372	0.8043306	0.8750775	0.5550600	0.9699105	0.6694354	0.4672171	0.7283342
800	0.4086343	0.5418948	0.8630562	0.8026498	0.8739430	0.5557274	0.9695908	0.6696099	0.4672383	0.7280463
850	0.4079701	0.5419373	0.8629567	0.8016242	0.8732623	0.5561474	0.9694309	0.6696855	0.4672044	0.7279045
900	0.4077431	0.5419472	0.8629046	0.8009947	0.8728474	0.5564083	0.9693473	0.6696658	0.4671814	0.7278741
950	0.4076681	0.5419466	0.8628771	0.8006068	0.8725922	0.5565694	0.9692995	0.6696361	0.4671869	0.7278824
1000	0.4076434	0.5419483	0.8628620	0.8003673	0.8724348	0.5566689	0.9692706	0.6696388	0.4672060	0.7278820

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.5408084	0.4236509	0.8628430	0.8048162	0.8763378	0.5005277	0.9692635	0.6699964	0.4671382	0.7275838
100	0.6806214	0.3178646	0.8628560	0.8263618	0.8935935	0.4586904	0.9694611	0.6695318	0.4666296	0.7278620
150	0.7488140	0.2722761	0.8629178	0.8514977	0.9120040	0.4415385	0.9700066	0.6684622	0.4655855	0.7285719
200	0.7746633	0.2559443	0.8630496	0.8700142	0.9244565	0.4336236	0.9706959	0.6666628	0.4645890	0.7298482
250	0.7829588	0.2505145	0.8632128	0.8814435	0.9315865	0.4293041	0.9712717	0.6648812	0.4641386	0.7312649
300	0.7851935	0.2487752	0.8633573	0.8880550	0.9354730	0.4268119	0.9716561	0.6638578	0.4641708	0.7322578
350	0.7856348	0.2482484	0.8634616	0.8918067	0.9375873	0.4253783	0.9718929	0.6636456	0.4643537	0.7326506
400	0.7856454	0.2481094	0.8635298	0.8939273	0.9387497	0.4245631	0.9720438	0.6638192	0.4644508	0.7326543
450	0.7855952	0.2480790	0.8635738	0.8951251	0.9393949	0.4241027	0.9721448	0.6639752	0.4644270	0.7325657
500	0.7855591	0.2480678	0.8636027	0.8958013	0.9397551	0.4238433	0.9722100	0.6639756	0.4643577	0.7325446
550	0.6099519	0.3661582	0.8636212	0.8922546	0.9369642	0.4799161	0.9722414	0.6638860	0.4643281	0.7325936
600	0.4485608	0.4716537	0.8636262	0.8729776	0.9225047	0.5213033	0.9721374	0.6639092	0.4646254	0.7325975
650	0.3931891	0.5171504	0.8635918	0.8488339	0.9049957	0.5377086	0.9717477	0.6645495	0.4654981	0.7322248
700	0.3871311	0.5335596	0.8634956	0.8302437	0.8920704	0.5451894	0.9711625	0.6660455	0.4665155	0.7312281
750	0.3935658	0.5391592	0.8633566	0.8183521	0.8841192	0.5495259	0.9705906	0.6678120	0.4671390	0.7298923
800	0.3999103	0.5410621	0.8632157	0.8111623	0.8794304	0.5522713	0.9701504	0.6690688	0.4672751	0.7287730
850	0.4038651	0.5416866	0.8631004	0.8068300	0.8766309	0.5540058	0.9698457	0.6695622	0.4671708	0.7281750
900	0.4059298	0.5418587	0.8630163	0.8041940	0.8749267	0.5550857	0.9696366	0.6695652	0.4670793	0.7280124
950	0.4068983	0.5418917	0.8629572	0.8025777	0.8738778	0.5557530	0.9694900	0.6694656	0.4670886	0.7280266
1000	0.4073187	0.5419043	0.8629158	0.8015829	0.8732298	0.5561649	0.9693892	0.6694647	0.4671558	0.7280281

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4076401	0.5420273	0.8628629	0.8001160	0.8722697	0.5567734	0.9700178	0.7865042	0.4671649	0.7275825
100	0.4076621	0.5419723	0.8631532	0.8000642	0.8722357	0.5567952	0.9728523	0.8675537	0.4671091	0.7277698
150	0.4076557	0.5419314	0.8637707	0.8000320	0.8722145	0.5568093	0.9754906	0.8938315	0.4671620	0.7279018
200	0.4076383	0.5419155	0.8643827	0.8000119	0.8722012	0.5568183	0.9770399	0.9008677	0.4672270	0.7279137
250	0.4076236	0.5419121	0.8647966	0.7999991	0.8721927	0.5568240	0.9777739	0.9026074	0.4672516	0.7278619
300	0.4076148	0.5419079	0.8650208	0.7999911	0.8721874	0.5568276	0.9780810	0.9030192	0.4672408	0.7278173
350	0.4076090	0.5418991	0.8651260	0.7999860	0.8721840	0.5568298	0.9781995	0.9031073	0.4672217	0.7278071
400	0.4076035	0.5418892	0.8651706	0.7999828	0.8721819	0.5568311	0.9782425	0.9031196	0.4672125	0.7278194
450	0.4075977	0.5418825	0.8651883	0.7999809	0.8721806	0.5568320	0.9782574	0.9031187	0.4672142	0.7278330
500	0.4075927	0.5418801	0.8651948	0.7999796	0.8721798	0.5568325	0.9782623	0.9031191	0.4672198	0.7278375
550	0.4075896	0.5418804	0.8651885	0.7999789	0.8721793	0.5568328	0.9778946	0.7865805	0.4672231	0.7278346
600	0.4075882	0.5418820	0.8650252	0.7999784	0.8721790	0.5568328	0.9758682	0.7053237	0.4672231	0.7278304
650	0.4075883	0.5418874	0.8645496	0.7999782	0.8721789	0.5568324	0.9731740	0.6789661	0.4672216	0.7278285
700	0.4075906	0.5418997	0.8639405	0.7999783	0.8721790	0.5568316	0.9711708	0.6719281	0.4672204	0.7278290
750	0.4075961	0.5419167	0.8634405	0.7999787	0.8721793	0.5568310	0.9700695	0.6702104	0.4672203	0.7278303
800	0.4076045	0.5419335	0.8631284	0.7999792	0.8721797	0.5568305	0.9695623	0.6698126	0.4672207	0.7278309
850	0.4076143	0.5419463	0.8629658	0.7999796	0.8721800	0.5568301	0.9693535	0.6697240	0.4672210	0.7278309
900	0.4076234	0.5419546	0.8628912	0.7999799	0.8721803	0.5568299	0.9692739	0.6697050	0.4672211	0.7278306
950	0.4076305	0.5419592	0.8628600	0.7999801	0.8721804	0.5568298	0.9692452	0.6697010	0.4672210	0.7278304
1000	0.4076355	0.5419615	0.8628478	0.7999803	0.8721805	0.5568297	0.9692352	0.6697001	0.4672209	0.7278304

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4129038	0.3297038	0.8634043	0.7307308	0.8721949	0.5591415	0.9804082	0.8226929	0.4309451	0.7345392
100	0.3635200	0.1397491	0.8657310	0.6555776	0.8705821	0.5715866	0.9913887	0.9257511	0.4060376	0.7660822
150	0.2855029	0.0577907	0.8680763	0.6103710	0.8652666	0.5887108	0.9966471	0.9570751	0.4064402	0.7978654
200	0.2261880	0.0286202	0.8694962	0.5828262	0.8568994	0.6037180	0.9987212	0.9655720	0.4156593	0.8116701
250	0.1928854	0.0191984	0.8701693	0.5643885	0.8478145	0.6149869	0.9994631	0.9686561	0.4227654	0.8104610
300	0.1768678	0.0163493	0.8704461	0.5513538	0.8397019	0.6231949	0.9997103	0.9701632	0.4252427	0.8040433
350	0.1698221	0.0155234	0.8705495	0.5419475	0.8331393	0.6292194	0.9997861	0.9707995	0.4248148	0.7990848
400	0.1668945	0.0152810	0.8705850	0.5350938	0.8280675	0.6336829	0.9998056	0.9709156	0.4237432	0.7972262
450	0.1657246	0.0152021	0.8705960	0.5300635	0.8242221	0.6370059	0.9998078	0.9708344	0.4231990	0.7973045
500	0.1652697	0.0151739	0.8705987	0.5263496	0.8213281	0.6394856	0.9998054	0.9707595	0.4232698	0.7978106
550	0.1440618	0.2218062	0.8698487	0.5930156	0.8193346	0.6366299	0.9842605	0.7875044	0.4629408	0.7908561
600	0.1703821	0.4150022	0.8667920	0.6676170	0.8209999	0.6177390	0.9708164	0.7081158	0.4900139	0.7560296
650	0.2456667	0.5032545	0.8639188	0.7151003	0.8289976	0.5966395	0.9664464	0.7081241	0.4872591	0.7193779
700	0.3170992	0.5342070	0.8625552	0.7453659	0.8400899	0.5815325	0.9665694	0.7031008	0.4727542	0.7061759
750	0.3638815	0.5412056	0.8622849	0.7651671	0.8502779	0.5720391	0.9675814	0.6841670	0.4628110	0.7134045
800	0.3884964	0.5409555	0.8623961	0.7780354	0.8579485	0.5662152	0.9680803	0.6674510	0.4618821	0.7253442
850	0.3994836	0.5404448	0.8625022	0.7862579	0.8631698	0.5626312	0.9681327	0.6625110	0.4655234	0.7314341
900	0.4039423	0.5410447	0.8625416	0.7914414	0.8665490	0.5604165	0.9682057	0.6660067	0.4685255	0.7309381
950	0.4058778	0.5419449	0.8625771	0.7946820	0.8686831	0.5590466	0.9684775	0.6705586	0.4690591	0.7280724
1000	0.4069077	0.5423933	0.8626439	0.7966984	0.8700150	0.5581995	0.9688194	0.6722342	0.4680625	0.7263301

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4076328	0.5417991	0.9191509	0.7952378	0.7701352	0.5569320	0.9700082	0.7889493	0.4686842	0.7274569
100	0.4075620	0.5415283	0.9526022	0.7899164	0.6721560	0.5577093	0.9727617	0.8729349	0.4767293	0.7249043
150	0.4075413	0.5429601	0.9617527	0.7867753	0.6255623	0.5586423	0.9752788	0.9033801	0.4865866	0.7159731
200	0.4080407	0.5454643	0.9638970	0.7849782	0.6067610	0.5593593	0.9767457	0.9147555	0.4913027	0.7034403
250	0.4090828	0.5473021	0.9644029	0.7838980	0.5995961	0.5598271	0.9774474	0.9189693	0.4903462	0.6940211
300	0.4101764	0.5477570	0.9645363	0.7832282	0.5968956	0.5601181	0.9777411	0.9196271	0.4874274	0.6909384
350	0.4108604	0.5473168	0.9645768	0.7828095	0.5958573	0.5602983	0.9778399	0.9188613	0.4857412	0.6922839
400	0.4110541	0.5468059	0.9645897	0.7825477	0.5954388	0.5604104	0.9778547	0.9181652	0.4858909	0.6944120
450	0.4109764	0.5466504	0.9645930	0.7823843	0.5952576	0.5604803	0.9778432	0.9180627	0.4868010	0.6952228
500	0.4108762	0.5467824	0.9645931	0.7822823	0.5951721	0.5605239	0.9778319	0.9183289	0.4874036	0.6947688
550	0.4108656	0.5470838	0.9092032	0.7870971	0.6970658	0.5603858	0.9775418	0.8131711	0.4843712	0.6943089
600	0.4109411	0.5467696	0.8762462	0.7923316	0.7948249	0.5596259	0.9759810	0.7325062	0.4722324	0.6989104
650	0.4107617	0.5444427	0.8670262	0.7954262	0.8413752	0.5587062	0.9737331	0.6910509	0.4628419	0.7116612
700	0.4099023	0.5417069	0.8645432	0.7971972	0.8602292	0.5580057	0.9716385	0.6689835	0.4617516	0.7249478
750	0.4086339	0.5405366	0.8636311	0.7982591	0.8674693	0.5575535	0.9700983	0.6625818	0.4651906	0.7315020
800	0.4076436	0.5409440	0.8631587	0.7989140	0.8702338	0.5572750	0.9692804	0.6655276	0.4681955	0.7312951
850	0.4072835	0.5418082	0.8629157	0.7993206	0.8713175	0.5571043	0.9690652	0.6699913	0.4688750	0.7285262
900	0.4073907	0.5422900	0.8628295	0.7995726	0.8717654	0.5569992	0.9691435	0.6718488	0.4680201	0.7266902
950	0.4076133	0.5422705	0.8628258	0.7997285	0.8719648	0.5569344	0.9692507	0.6711892	0.4670721	0.7266268
1000	0.4077285	0.5420424	0.8628426	0.7998249	0.8720612	0.5568944	0.9692816	0.6698459	0.4667518	0.7274306

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.4153848	0.6692714	0.8628298	0.6115238	0.8720544	0.5638494	0.9685759	0.7341688	0.4671657	0.7275825
100	0.4541675	0.7828785	0.8623506	0.4098566	0.8667796	0.6093090	0.9600000	0.7786816	0.4671743	0.7277626
150	0.5028701	0.8317916	0.8595021	0.2946916	0.8452970	0.6876644	0.9330415	0.7932358	0.4677801	0.7277583
200	0.5399989	0.8494149	0.8518809	0.2301207	0.8042907	0.7664201	0.8886157	0.7978869	0.4696350	0.7269939
250	0.5622950	0.8557566	0.8388432	0.1900114	0.7535978	0.8275402	0.8381895	0.8009559	0.4730067	0.7246660
300	0.5740604	0.8587468	0.8220469	0.1634947	0.7056595	0.8701190	0.7921875	0.8048406	0.4772901	0.7202924
350	0.5799390	0.8609151	0.8042440	0.1458279	0.6671004	0.8985470	0.7555818	0.8094959	0.4813548	0.7142879
400	0.5829502	0.8627758	0.7879416	0.1342065	0.6389311	0.9170966	0.7290390	0.8139793	0.4843218	0.7078707
450	0.5846520	0.8642676	0.7746307	0.1266756	0.6195146	0.9289971	0.7109840	0.8174516	0.4860134	0.7023432
500	0.5857268	0.8653184	0.7646863	0.1218557	0.6066111	0.9365382	0.6992022	0.8196581	0.4868093	0.6984013
550	0.5808707	0.7399881	0.7585270	0.2497778	0.5989166	0.9234257	0.7074118	0.7640552	0.4872043	0.6959795
600	0.5494823	0.6278407	0.7678607	0.3955925	0.6076925	0.8404595	0.7790750	0.7251448	0.4870712	0.6946353
650	0.5039536	0.5790214	0.7959747	0.5012718	0.6475337	0.7452505	0.8575587	0.7116218	0.4843849	0.6946338
700	0.4653181	0.5600779	0.8236738	0.5849634	0.7044549	0.6762893	0.9092259	0.7033907	0.4782406	0.6978362
750	0.4399458	0.5516414	0.8419328	0.6513245	0.7575587	0.6318030	0.9378342	0.6927959	0.4716906	0.7051736
800	0.4251967	0.5468944	0.8520535	0.7007549	0.7977987	0.6036617	0.9526764	0.6816113	0.4679155	0.7142477
850	0.4169717	0.5441449	0.8572636	0.7354354	0.8252426	0.5859627	0.9602014	0.6739594	0.4671560	0.7214803
900	0.4124397	0.5428684	0.8598773	0.7587381	0.8429806	0.5748989	0.9640637	0.6710172	0.4677364	0.7252498
950	0.4100291	0.5424825	0.8611982	0.7739434	0.8541372	0.5680172	0.9661632	0.6709158	0.4681663	0.7263411
1000	0.4088416	0.5424126	0.8618940	0.7836730	0.8610614	0.5637499	0.9673963	0.6713281	0.4680163	0.7264043

0	0.4075920	0.5420413	0.8628413	0.8001998	0.8723247	0.5567385	0.9692352	0.6701875	0.4673726	0.7275722
50	0.5909368	0.5484972	0.8628499	0.8001160	0.7505386	0.5567733	0.9695732	0.7324687	0.6087951	0.6990708
100	0.7957471	0.5702226	0.8630153	0.8000642	0.6338546	0.5567950	0.9717045	0.8460490	0.7083444	0.5696714
150	0.9091673	0.5873231	0.8635297	0.8000321	0.5786056	0.5568090	0.9746850	0.9101088	0.7036653	0.4424468
200	0.9611657	0.5934979	0.8641999	0.8000120	0.5566004	0.5568180	0.9768916	0.9258831	0.6596385	0.3896601
250	0.9829566	0.5922525	0.8647421	0.7999993	0.5484531	0.5568239	0.9780145	0.9173693	0.6291757	0.3990455
300	0.9916148	0.5890139	0.8650564	0.7999912	0.5455451	0.5568276	0.9783654	0.9052647	0.6242716	0.4275787
350	0.9949330	0.5873297	0.8651835	0.7999861	0.5445276	0.5568298	0.9783540	0.9008013	0.6334982	0.4443469
400	0.9961722	0.5875828	0.8652093	0.7999829	0.5441753	0.5568312	0.9782859	0.9031860	0.6425857	0.4442718
450	0.9966275	0.5885225	0.8652053	0.7999809	0.5440540	0.5568320	0.9782806	0.9069393	0.6453955	0.4369117
500	0.9967939	0.5891303	0.8652054	0.7999796	0.5440123	0.5568325	0.9783218	0.9087758	0.6435779	0.4313891
550	0.8229386	0.5848737	0.8652122	0.7999789	0.6657238	0.5568328	0.9783068	0.8736629	0.4832381	0.4600375
600	0.6259284	0.5547686	0.8651747	0.7999784	0.7823659	0.5568330	0.9773127	0.7003995	0.3725420	0.6063111
650	0.5068861	0.5173038	0.8647793	0.7999781	0.8375928	0.5568327	0.9721739	0.5287910	0.3939381	0.7485634
700	0.4411582	0.5116360	0.8634161	0.7999782	0.8595861	0.5568311	0.9633066	0.5292196	0.4531972	0.7965422
750	0.4106149	0.5266998	0.8616037	0.7999790	0.8677272	0.5568287	0.9601096	0.6158321	0.4870510	0.7703255
800	0.4022238	0.5407435	0.8608640	0.7999802	0.8706321	0.5568274	0.9630734	0.6804127	0.4882297	0.7288458
850	0.4037477	0.5462808	0.8613184	0.7999813	0.8716480	0.5568276	0.9669361	0.6972663	0.4739149	0.7095078
900	0.4069014	0.5451136	0.8621207	0.7999817	0.8719989	0.5568284	0.9691774	0.6839116	0.4625132	0.7138236
950	0.4083301	0.5420291	0.8626802	0.7999816	0.8721191	0.5568291	0.9697018	0.6667546	0.4606725	0.7257518
1000	0.4080922	0.5404456	0.8628781	0.7999813	0.8721600	0.5568294	0.9693542	0.6606445	0.4644827	0.7326332
