"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
1000	0.4746000	0.6820961	0.6854089	0.0914091	0.8371963	0.0294909	0.8102906	0.0025099	0.0100620	0.8090146

0	0.4814768	0.6103511	0.7536110	0.1038375	0.6514809	0.0149786	0.8192401	0.0057029	0.0134868	0.7462924
50	0.5800395	0.5271581	0.3670780	0.3788229	0.7703230	0.0207303	0.8536365	0.0046827	0.0165831	0.1751912
100	0.4198767	0.4509733	0.1740517	0.5386578	0.7426035	0.0163793	0.7227279	0.0048405	0.0436152	0.0457917
150	0.3589210	0.2757460	0.1274303	0.4261610	0.6597204	0.0177651	0.9114071	0.0136126	0.2226730	0.0198917
200	0.3696236	0.2079733	0.1008168	0.4879732	0.7909429	0.0102440	0.8180280	0.2060817	0.5083585	0.0098443
250	0.3049696	0.1808212	0.0783386	0.5428147	0.7064855	0.0179772	0.4890952	0.5299631	0.5468837	0.0198504
300	0.2767135	0.2287133	0.1246593	0.5896693	0.7736397	0.0218336	0.3528321	0.6945051	0.7257532	0.0138539
350	0.1876098	0.1542675	0.0756046	0.6794971	0.7618561	0.0544842	0.1908728	0.5427018	0.6541631	0.0109508
400	0.1801033	0.1621542	0.1530574	0.7068256	0.7890249	0.0315899	0.1168866	0.7862227	0.7924386	0.0106577
450	0.1606984	0.1347880	0.0511366	0.7836318	0.6725999	0.1115538	0.0962355	0.6530049	0.7150254	0.0066977
500	0.1646270	0.1176309	0.0620672	0.6763524	0.4331517	0.1530656	0.1049320	0.7138268	0.7008701	0.0157626
550	0.1755893	0.1635545	0.1226605	0.3237976	0.3965692	0.1571509	0.0850059	0.8356326	0.8563464	0.6373602
600	0.0994403	0.1563517	0.1183550	0.3359593	0.4195532	0.2066537	0.1180530	0.7436873	0.5666464	0.7590987
650	0.1481015	0.1340115	0.1753243	0.2672160	0.2957145	0.1728740	0.1148083	0.9305019	0.4253472	0.7082535
700	0.2369415	0.1637909	0.2439521	0.3049368	0.2036700	0.3534132	0.0904797	0.6894180	0.3743113	0.7494224
750	0.2091775	0.1951743	0.2074188	0.3320494	0.2350474	0.1253019	0.1038868	0.7243130	0.2376163	0.6408966
800	0.1691247	0.1662072	0.2156217	0.2719248	0.2125139	0.1316995	0.0959297	0.6209181	0.1287517	0.6670104
850	0.1807836	0.2217295	0.3076119	0.3389826	0.5084901	0.0692053	0.2136465	0.3547713	0.1063447	0.7506345
900	0.2347840	0.2619535	0.3915623	0.2339336	0.4630171	0.0706585	0.3490912	0.2193158	0.1202331	0.7712026
950	0.1989490	0.3074137	0.4493835	0.1346281	0.6697486	0.0156955	0.5219525	0.0874522	0.0484429	0.5966267
1000	0.2603479	0.4187858	0.6971834	0.0848502	0.7361096	0.0193155	0.7003976	0.0601439	0.0617337	0.7548425

0	0.5193400	0.5512598	0.6769141	0.0804475	0.7109360	0.0217488	0.7977030	0.0034436	0.0354287	0.7573113
50	0.4318785	0.6820265	0.7999675	0.0757702	0.7024553	0.0260077	0.7227468	0.0319013	0.0073565	0.3115751
100	0.4773414	0.5894810	0.7020959	0.1021246	0.7638933	0.0305882	0.6620828	0.0019060	0.0138506	0.2498305
150	0.4606320	0.6544487	0.6779135	0.0885244	0.9137635	0.0372266	0.8193241	0.0025944	0.0346563	0.1786314
200	0.4384674	0.6492334	0.8106900	0.1022337	0.7885606	0.0105875	0.7422203	0.0037846	0.0474085	0.2318691
250	0.5216986	0.7081387	0.7681985	0.0754115	0.6971164	0.0099214	0.8254029	0.0042559	0.0611327	0.2585539
300	0.3788318	0.6173527	0.6374913	0.0891508	0.9428962	0.0157526	0.8903565	0.0048283	0.0520925	0.1702650
350	0.5537702	0.6553108	0.7234440	0.0565126	0.7119676	0.0659005	0.7293951	0.0053105	0.0666981	0.2181749
400	0.4630484	0.6573110	0.6179239	0.1560814	0.7333971	0.0401116	0.7750112	0.0017881	0.1281277	0.2868830
450	0.4550215	0.5474857	0.5606287	0.1490987	0.7199087	0.0340240	0.8264059	0.0023486	0.0515964	0.1837682
500	0.5455470	0.6640178	0.6584844	0.1413319	0.6838187	0.0442374	0.8653692	0.0179999	0.0441048	0.1946762
550	0.4407366	0.5200304	0.5605569	0.0692470	0.6566408	0.0115452	0.8406029	0.0089945	0.1131896	0.7008516
600	0.3835854	0.5972107	0.6826950	0.0863931	0.7921363	0.0208930	0.7029101	0.0022825	0.0284909	0.6880231
650	0.3898429	0.6168529	0.6608890	0.0820912	0.5837584	0.0429391	0.7398458	0.0041296	0.0123041	0.7707349
700	0.4850849	0.6652282	0.7284775	0.0533255	0.6991176	0.0146369	0.8676245	0.0085549	0.0063036	0.7736782
750	0.4273675	0.7157265	0.8709820	0.0711214	0.6137775	0.0280833	0.8899895	0.0117135	0.0045864	0.8146627
800	0.4541209	0.5659822	0.6195310	0.0700350	0.7272601	0.0116962	0.7659397	0.0152735	0.0157377	0.6931068
850	0.3824353	0.5924380	0.7035386	0.0688657	0.7102390	0.0383090	0.8649163	0.0025532	0.0150962	0.8162332
900	0.4975851	0.5549462	0.7214352	0.0699523	0.7407120	0.0155931	0.6992560	0.0033121	0.0186980	0.7394236
950	0.4484711	0.5580234	0.7239541	0.0505811	0.7547749	0.0180581	0.7792346	0.0082184	0.0268492	0.7865302
1000	0.4578618	0.6762909	0.7988785	0.0638663	0.7281838	0.0123232	0.6578312	0.0001356	0.0110070	0.8713930

0	0.4526438	0.5659862	0.7885978	0.0695624	0.6840726	0.0206502	0.8369793	0.0058340	0.0852569	0.7238865
50	0.6580463	0.5638017	0.2829512	0.0835832	0.6353242	0.0022414	0.4895499	0.0151060	0.0172961	0.6161577
100	0.6648443	0.7029732	0.2774336	0.1394121	0.7942828	0.0000000	0.4375349	0.0215208	0.0025381	0.5496844
150	0.8714362	0.5474215	0.2535378	0.1492431	0.6685375	0.0013216	0.3250070	0.0280323	0.0000000	0.7226015
200	0.7833082	0.5942826	0.2466777	0.1201162	0.7746448	0.0002404	0.4131674	0.0326432	0.0050816	0.6417793
250	0.6882801	0.5701427	0.1965983	0.1261448	0.8534328	0.0001205	0.4377087	0.0355409	0.0012750	0.7593341
300	0.6461105	0.5542433	0.2270540	0.1503587	0.8244496	0.0000501	0.3954135	0.0219366	0.0041920	0.6563111
350	0.7291461	0.5520936	0.1041149	0.1596146	0.7141412	0.0006045	0.4318186	0.0161193	0.0001992	0.6994987
400	0.7773927	0.5774796	0.2007517	0.1399034	0.7482217	0.0006365	0.3639227	0.0767752	0.0011485	0.6329358
450	0.6536672	0.5287903	0.2717981	0.1252944	0.6526004	0.0001694	0.5225162	0.0127926	0.0009586	0.6875455
500	0.5657000	0.5142936	0.2145203	0.1030462	0.7430997	0.0000904	0.3551779	0.0080677	0.0029019	0.6375285
550	0.3636755	0.3548792	0.4462561	0.1908179	1.0000000	0.0219574	0.8564184	0.0174424	0.0260229	0.7263783
600	0.4706524	0.4132483	0.4842565	0.0975744	0.7728630	0.0231566	0.8076685	0.0184445	0.0162921	0.7565873
650	0.3227226	0.3790591	0.5699538	0.1001791	0.7062126	0.0384858	0.7599609	0.0086795	0.0078814	0.7831493
700	0.4381675	0.5817641	0.6602016	0.0457299	0.8472443	0.0341199	0.7368843	0.0127908	0.0179710	0.8120201
750	0.4557230	0.5748580	0.6332059	0.1053974	0.6931723	0.0103341	0.8130772	0.0081743	0.0156196	0.8573009
800	0.3774761	0.5486254	0.7220589	0.0872872	0.8020596	0.0107313	0.7642096	0.0031964	0.0071872	0.8756628
850	0.5366703	0.5855598	0.7516835	0.0552403	0.8934529	0.0556061	0.7661931	0.0008907	0.0198490	0.8615150
900	0.4472868	0.5636857	0.8933546	0.0853700	0.6913533	0.0348056	0.7496783	0.0050758	0.0099818	0.7618688
950	0.5907415	0.6272264	0.7033585	0.0825507	0.7619961	0.0184094	0.8469848	0.0062999	0.0199577	0.6948630
1000	0.5066048	0.5536416	0.6358399	0.1089461	0.6693260	0.0392226	0.7208245	0.0105986	0.0357948	0.7023967

0	0.4912991	0.5530325	0.7789312	0.1216081	0.6829985	0.0316525	0.7820351	0.0031104	0.0278179	0.6935171
50	0.4679262	0.6167892	0.5610303	0.0398298	0.7418530	0.0139529	0.6927163	0.0031338	0.0030079	0.7260081
100	0.4824065	0.7516379	0.6942195	0.0601699	0.8169515	0.0334543	0.8853995	0.0014295	0.0103059	0.7598888
150	0.5250644	0.6538053	0.8236791	0.0355584	0.7153247	0.0455305	0.8099928	0.0038035	0.0102958	0.7552477
200	0.5992517	0.6763128	0.8447843	0.0313611	0.7673687	0.0144161	0.8302833	0.0040921	0.0358665	0.9094592
250	0.4771805	0.6003690	0.7719851	0.0246228	0.6260472	0.0273234	0.8918053	0.0079267	0.0157486	0.8561891
300	0.4543695	0.6047736	0.6313631	0.0335103	0.6995193	0.0300619	0.7596651	0.0039512	0.0076130	0.7682584
350	0.5265233	0.7075908	0.6443358	0.0400769	0.7133801	0.0301775	0.7100720	0.0120876	0.0138662	0.6836319
400	0.5366148	0.7600871	0.9409534	0.0357077	0.6937973	0.0192721	0.7416153	0.0060073	0.0127812	0.7778889
450	0.5085784	0.7113553	0.7709752	0.0386523	0.9160690	0.0132905	0.7307272	0.0031242	0.0116274	0.6915718
500	0.6053283	0.5947644	0.6910030	0.0429284	0.8977399	0.0208315	0.6880369	0.0062671	0.0157296	0.7762798
550	0.4574059	0.5330781	0.8573492	0.1175019	0.6765228	0.0437253	0.8584379	0.0044429	0.0061807	0.9081720
600	0.5446500	0.7846135	0.6570481	0.1008768	0.7570295	0.0269003	0.9046357	0.0065302	0.0181098	0.6886580
650	0.5668921	0.5240959	0.7092625	0.0936739	0.8127224	0.0173610	0.8420986	0.0029957	0.0104737	0.6756755
700	0.4529423	0.6190145	0.5931065	0.0482504	0.7794214	0.0216082	0.6612203	0.0081504	0.0020570	0.7319403
750	0.5845244	0.6437835	0.6811882	0.1218091	0.8518968	0.0370418	0.8172364	0.0041459	0.0059479	0.6730898
800	0.5806213	0.5709491	0.5942232	0.1220730	0.7300468	0.0138692	0.6477276	0.0035141	0.0182271	0.8235139
850	0.6292570	0.5738952	0.7152889	0.1326990	0.7099827	0.0267336	0.6922351	0.0045774	0.0104981	0.6186002
900	0.4578351	0.5817108	0.7333584	0.0918663	0.7493527	0.0399213	0.7133664	0.0026510	0.0097189	0.8024138
950	0.5202995	0.6263232	0.7234104	0.0936085	0.7528669	0.0264318	0.6257507	0.0090773	0.0098631	0.8503781
1000	0.5068943	0.4696764	0.6805201	0.0766926	0.8635895	0.0104373	0.7462319	0.0090637	0.0052684	0.7236872
