"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
750	0.1256653	0.4527093	0.6866614	0.9740733	0.6773419	1.1129509	0.0351751	0.1217754	0.0426821	0.9815015
800	0.1458591	0.4874036	0.7669447	1.0027652	0.6686455	1.0094266	0.0512450	0.1147721	0.0574204	0.9481984
850	0.1880633	0.4567165	0.6698219	1.0995996	0.6915871	1.0155181	0.0710559	0.1107284	0.0689703	0.9716059
900	0.1949055	0.4810792	0.6220414	1.0032381	0.6372597	0.9603502	0.0666770	0.1207385	0.0406758	0.9951675
950	0.2145928	0.4184485	0.6271582	1.0332013	0.6053419	0.9679293	0.0633418	0.1156130	0.0382183	1.0680108
1000	0.2314218	0.4196884	0.6865421	1.0007865	0.7186830	1.0557865	0.0594963	0.1100981	0.0395917	1.0009871

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.2300639	0.3807727	0.7617965	1.0734304	0.5804211	0.9109906	0.0613247	0.0775691	0.0477710	1.0358605
100	0.2149070	0.5033967	0.6988035	1.0219780	0.5932313	0.8321457	0.0416135	0.1127112	0.0492589	0.9738065
150	0.2333238	0.5535289	0.6815924	1.0421609	0.6169756	0.9291623	0.0545235	0.1195809	0.0390575	0.9495380
200	0.2213220	0.5758091	0.7247026	0.8897482	0.5825925	0.9333662	0.0577778	0.0928191	0.0405306	1.0744242
250	0.1694797	0.5370435	0.6742163	0.9944956	0.6114195	0.9890527	0.0367922	0.0818859	0.0218463	0.9924136
300	0.1476509	0.4898016	0.5998897	0.9376065	0.5782131	0.9346072	0.0374578	0.1050967	0.0332526	1.0799537
350	0.1714310	0.6303506	0.6269542	0.9303756	0.6096398	1.0068296	0.0251512	0.1151051	0.0240635	1.0198887
400	0.1271204	0.5821577	0.6310311	0.9654335	0.6911208	0.9738849	0.0468771	0.0915890	0.0345675	0.9910172
450	0.1500985	0.5150145	0.6525737	1.0674168	0.6509512	0.9158774	0.0491513	0.1096823	0.0504507	1.0634198
500	0.1517869	0.5185464	0.6610906	1.0366518	0.5928237	0.9825045	0.0471646	0.1164663	0.0348683	1.0523008
550	0.1901778	0.4714512	0.6904287	0.9528499	0.6577130	0.9746450	0.0520519	0.0979948	0.0479300	1.0303630
600	0.2188271	0.3998869	0.7874240	0.9323576	0.6402740	1.0119451	0.0435919	0.0872709	0.0299296	1.0513521
650	0.2173681	0.4415048	0.7531075	0.8869485	0.6499201	1.0214446	0.0573079	0.0928032	0.0394801	1.0448187
700	0.2512495	0.4339677	0.6402660	0.9481254	0.6977155	1.0195182	0.0528208	0.1019548	0.0396290	0.9772311
750	0.2704125	0.4371950	0.7395419	0.9995888	0.6379506	1.0433899	0.0548468	0.1411787	0.0375890	0.9951995
800	0.2655132	0.4525270	0.6562287	0.9038798	0.6839014	0.9884434	0.0794044	0.1389647	0.0403121	0.9020760
850	0.2315097	0.4904383	0.7335925	0.9474994	0.6781009	0.9239672	0.0860873	0.0910698	0.0430880	1.0777784
900	0.1933321	0.4742871	0.6264263	0.9826778	0.6927391	0.9681744	0.0454015	0.0879067	0.0408191	0.9955812
950	0.1443386	0.5269488	0.5935020	1.0769706	0.7450235	1.0283394	0.0564069	0.0815023	0.0466663	0.8992497
1000	0.1364106	0.5225997	0.6142410	0.9827586	0.6624767	0.9983708	0.0517149	0.0891171	0.0422053	1.0385068

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.3165414	0.4743986	0.7529248	1.0668062	0.6342693	0.9455352	0.1434391	0.3868244	0.0418749	0.9316294
100	0.3033740	0.3875937	0.7202364	0.9548529	0.6451714	0.8666841	0.2993920	0.5652951	0.0487045	0.8539719
150	0.2849335	0.4025043	0.6032964	0.9914059	0.5814436	0.4508477	0.4705695	0.5887118	0.0436175	0.9191720
200	0.3196228	0.4550828	0.6130461	0.9528231	0.2851820	0.2348097	0.4827522	0.6388830	0.0465638	0.7664805
250	0.2257356	0.5486643	0.5910692	0.8951788	0.1754410	0.1404935	0.5766579	0.6512510	0.0352741	0.7926394
300	0.1407372	0.5481154	0.6465148	0.9831560	0.0749338	0.0994053	0.5986093	0.6595918	0.0521607	0.8496934
350	0.1210083	0.4557927	0.7508013	1.0049505	0.0502600	0.0739548	0.5248336	0.6547443	0.0534437	0.7590325
400	0.1649672	0.4390049	0.6639287	1.0449599	0.0309975	0.0559440	0.5543303	0.6155674	0.0406991	0.7438877
450	0.1883414	0.4852350	0.7679264	0.9775317	0.0215124	0.0524678	0.5487589	0.5917390	0.0557642	0.8253622
500	0.2004767	0.4364843	0.6123391	0.9991144	0.0338349	0.0444621	0.5605249	0.6091520	0.0677679	0.7868326
550	0.2122965	0.5061980	0.6532803	1.0490860	0.0220665	0.0533726	0.4626961	0.3200004	0.0500929	0.9985860
600	0.2276919	0.4949055	0.6469855	0.9615638	0.0279013	0.0506882	0.2682527	0.2020797	0.0664759	0.9371741
650	0.1849848	0.4489473	0.6306817	1.0418190	0.0286612	0.1394381	0.1243596	0.1724855	0.0537940	1.0450263
700	0.2245720	0.4778712	0.6569060	1.0362701	0.0664061	0.4379729	0.0991854	0.1547471	0.0336821	0.9914225
750	0.1717949	0.5266319	0.7226091	1.1058294	0.2551678	0.7060467	0.0828680	0.1299209	0.0687258	0.9850750
800	0.1479904	0.4637775	0.7326710	1.0437416	0.3872647	0.8344875	0.0694002	0.1007345	0.0658970	0.9775757
850	0.1559340	0.4389692	0.7565772	1.0087986	0.5964265	0.9645061	0.0429442	0.1012235	0.0363737	0.9899670
900	0.1790465	0.4194999	0.7398355	0.9965561	0.6339509	1.0960914	0.0726925	0.0804480	0.0432604	1.1010277
950	0.2387309	0.4825217	0.6953765	1.0556050	0.6821485	0.9327376	0.0372934	0.1295635	0.0551852	0.9850379
1000	0.2429916	0.4744715	0.6472783	1.0818395	0.6196536	1.0208276	0.0662254	0.1082941	0.0513160	0.9515150

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.2119607	0.4172059	0.7047789	1.0209639	0.7599982	0.9851198	0.2465708	0.1031273	0.0304603	1.0055176
100	0.2476940	0.4714610	0.6931577	1.0268509	0.7342451	0.6387387	0.3180997	0.0779373	0.0287793	0.9170276
150	0.2420369	0.4489746	0.6278455	0.9297446	0.7357085	0.3619881	0.3258207	0.1012910	0.0413321	1.0193575
200	0.1903528	0.4549524	0.7090493	1.0400152	0.6091911	0.2571353	0.3430144	0.1208376	0.0450959	1.0527665
250	0.1875878	0.4050663	0.7314494	1.0183855	0.5153388	0.2359902	0.3174496	0.0847517	0.0331138	0.9534208
300	0.2187251	0.4914967	0.6742520	0.9712951	0.4764376	0.2206613	0.3400193	0.1090919	0.0572031	0.9778924
350	0.2150688	0.4841865	0.6773126	1.0143346	0.4763927	0.1930011	0.3304420	0.0884176	0.0583539	1.0588725
400	0.2631743	0.4868673	0.7135269	0.9744819	0.5198403	0.1882242	0.3470123	0.1082516	0.0570160	0.8796408
450	0.1700954	0.4280896	0.6270332	0.9651475	0.4772844	0.1484896	0.3336811	0.1286155	0.0448141	0.9753713
500	0.1978917	0.3763612	0.6827760	1.0053080	0.4179193	0.1431406	0.3631589	0.1353321	0.0461065	1.0720563
550	0.2247001	0.4187515	0.7863206	0.9865525	0.1508423	0.1917828	0.1280019	0.1194154	0.0472372	1.0110113
600	0.2326815	0.5029970	0.7211708	0.9650094	0.1261701	0.4054889	0.1004753	0.0903474	0.0616900	0.9570924
650	0.2206853	0.4726547	0.7087579	0.9255461	0.2298502	0.7382969	0.0523877	0.1056631	0.0562502	0.8750926
700	0.2354708	0.4809303	0.6626583	1.0606153	0.4673163	0.9854740	0.0554793	0.1141132	0.0371634	1.0229556
750	0.2065188	0.4150789	0.6932717	1.0576498	0.6206697	0.9291873	0.0446819	0.0958589	0.0491155	1.0362529
800	0.2416188	0.4714733	0.6975344	1.0582455	0.6236947	0.9554589	0.0343066	0.1263892	0.0676076	0.9825755
850	0.2562748	0.5337250	0.7035509	0.9950091	0.4742564	0.9807531	0.0308097	0.1223819	0.0463452	0.9610537
900	0.2438290	0.4286985	0.7349127	0.9578875	0.5667508	1.0164753	0.0633533	0.0991752	0.0398533	1.0122397
950	0.2262691	0.4139990	0.6772048	0.9172265	0.6325157	1.0355717	0.0658008	0.1056132	0.0540635	1.0391000
1000	0.2660994	0.3936333	0.6838674	0.9652520	0.6435346	1.0030717	0.0526073	0.1068576	0.0509862	0.8807498

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.1874208	0.5214991	0.6486557	0.9515026	0.5762766	0.9883420	0.0379231	0.1043483	0.0676825	0.4364473
100	0.1995675	0.4964334	0.7474457	0.9770298	0.6227069	0.9833353	0.0865638	0.0993620	0.1203476	0.3109000
150	0.2156710	0.4343462	0.7363598	1.0184897	0.6375496	0.9321595	0.0437627	0.1634048	0.3626286	0.3326639
200	0.2202911	0.4107197	0.7248428	1.0417983	0.5917541	0.9859879	0.0751954	0.2796415	0.4629049	0.2810968
250	0.2850639	0.4419776	0.7330060	1.0003759	0.6444448	0.9663573	0.1805617	0.3318966	0.5602270	0.2417177
300	0.2795620	0.4219319	0.6056106	0.9349681	0.6065487	0.7676327	0.2554908	0.4254670	0.6435369	0.3191418
350	0.3181088	0.3919810	0.5591450	1.0269587	0.4048853	0.4888056	0.3649838	0.5081307	0.6646561	0.2930577
400	0.3250440	0.4163080	0.6340738	1.1087380	0.3186220	0.2983875	0.3990469	0.4852409	0.6833256	0.2548383
450	0.2591624	0.4894969	0.7352539	1.0664259	0.1896205	0.1965758	0.4360035	0.5693282	0.6263948	0.2575393
500	0.2256987	0.4688527	0.7217180	1.0322246	0.0962952	0.1115389	0.4653249	0.5214857	0.5759536	0.3150937
550	0.2314298	0.4556466	0.7278868	0.9419834	0.0488734	0.1030681	0.4361597	0.5474051	0.3666751	0.8101837
600	0.1957926	0.4172635	0.7826704	1.0482357	0.0310006	0.0648990	0.4627355	0.4790359	0.2016156	0.9649293
650	0.2391089	0.3781456	0.7067212	1.0362791	0.0276173	0.0732155	0.3545986	0.3714060	0.1083007	1.0671889
700	0.3336312	0.4348888	0.7071253	1.0411288	0.0284608	0.0939153	0.2968251	0.2222158	0.0530992	0.9935904
750	0.2807592	0.4033356	0.7048118	1.0301247	0.0355464	0.1224509	0.2373641	0.1875997	0.0594358	1.0594763
800	0.3030775	0.4276715	0.6975830	0.9316389	0.0482830	0.2295589	0.1328273	0.1097642	0.0399896	1.0370344
850	0.2911921	0.4915260	0.6685100	0.9685527	0.1301733	0.5207551	0.0863175	0.1621535	0.0613865	0.9561201
900	0.2802290	0.4981873	0.6515711	0.8523068	0.2919585	0.6878384	0.0942206	0.1303376	0.0366018	1.0458623
950	0.1958770	0.5043665	0.6859892	1.0042396	0.4414438	0.8134399	0.0634563	0.1097081	0.0294747	0.9350267
1000	0.1704868	0.4643791	0.6883414	1.0147127	0.5599124	0.9048731	0.0486729	0.1033329	0.0268524	0.9500415

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.2539015	0.4662313	0.8563051	0.9751930	0.5721180	0.9092502	0.0436549	0.1028156	0.0221857	1.0256962
100	0.2586679	0.3797156	0.8560716	0.9969444	0.5712347	0.9422019	0.0393163	0.0871449	0.0071559	1.0394147
150	0.3297003	0.3382983	0.7984747	1.0395922	0.5900532	0.9375440	0.0426855	0.0854114	0.0059997	1.0444924
200	0.4340130	0.3343595	0.8010138	1.0624539	0.5853512	0.9387504	0.0477424	0.0944895	0.0090929	1.0293316
250	0.4448160	0.3450164	0.9958694	1.1004134	0.5935455	1.0656345	0.0487604	0.0813118	0.0033765	0.9640750
300	0.3590218	0.2616502	0.8840042	1.0511820	0.5516073	1.0398590	0.0462918	0.0466561	0.0070126	0.9785353
350	0.5141448	0.2234520	0.9155775	0.9889837	0.6341727	0.9967184	0.0311960	0.0544953	0.0076713	1.0689149
400	0.6523054	0.2988202	0.8997719	1.0255248	0.6355353	0.9557519	0.0349098	0.0617857	0.0064072	1.0534194
450	0.6432005	0.3111701	0.8506521	1.0650361	0.6319601	1.0280161	0.0379136	0.1008444	0.0055663	1.0108668
500	0.6158533	0.2947383	0.8800932	0.9975682	0.5527893	0.9821982	0.0440849	0.0774142	0.0037271	1.0923807
550	0.5690368	0.2709924	0.6520737	0.9511074	0.7139866	1.0030964	0.0469680	0.1201091	0.0567512	1.0140114
600	0.5929826	0.3406386	0.7005460	0.9108754	0.6798527	1.0135715	0.0535060	0.1264146	0.0660426	1.0469710
650	0.4744862	0.3994159	0.6273070	0.9440993	0.6810282	0.9648733	0.0840970	0.1494062	0.0637544	1.0210017
700	0.4578956	0.4704314	0.6267080	0.9108406	0.6322082	1.0200221	0.1130034	0.1817204	0.0544768	0.8904524
750	0.3292214	0.5237581	0.6685713	1.0701583	0.6853196	0.9273477	0.0735327	0.1721413	0.0537846	1.0066304
800	0.1617602	0.5060324	0.6450051	1.0324451	0.6339671	0.9776614	0.0728419	0.1619460	0.0421013	0.9655334
850	0.1293895	0.5279531	0.7347247	1.0579848	0.6138351	1.0276474	0.0910552	0.1371069	0.0268877	0.9433195
900	0.1616055	0.4896446	0.6687987	1.0186669	0.6230265	1.0577369	0.0486224	0.1142034	0.0315596	0.9668858
950	0.2020650	0.4204445	0.7121719	0.9582454	0.7286390	1.0359215	0.0587154	0.0895140	0.0575471	0.9712546
1000	0.2650969	0.4530117	0.6762862	1.0046483	0.6520686	0.9451057	0.0341930	0.1008368	0.0418313	0.9641659

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.3514073	0.2402714	0.7137786	1.0384684	0.6545416	0.9290860	0.0520163	0.0889064	0.0377595	1.0385953
100	0.5544089	0.2666678	0.6620108	0.9975293	0.6434372	0.9563426	0.0594600	0.1143647	0.0725829	1.0022927
150	0.5609543	0.2430357	0.6979525	1.0036661	0.5885579	0.9885972	0.0472488	0.1186538	0.0568536	0.9644656
200	0.6231785	0.2120410	0.6429971	1.0024587	0.5844890	0.9470797	0.0570949	0.1334781	0.0930561	0.8569218
250	0.6334673	0.2184062	0.6169710	0.9716723	0.5663529	0.9044609	0.0590106	0.1488153	0.1140881	0.9498526
300	0.7019595	0.2374059	0.6132671	1.0150617	0.6028271	0.9508882	0.0381459	0.1597362	0.1211203	0.9926153
350	0.7264043	0.2559377	0.6724592	0.9904954	0.5867822	0.9698083	0.0413653	0.1445353	0.0646279	0.9336797
400	0.6537569	0.2723881	0.7278286	0.9798850	0.5749206	0.9060241	0.0600454	0.1386098	0.0864821	1.0377021
450	0.5514273	0.2259685	0.7753547	1.0734931	0.6825914	0.9186605	0.0538450	0.1236395	0.0613174	0.9845671
500	0.5815088	0.2143918	0.7551555	0.9690818	0.6085329	0.9863603	0.0882406	0.1041302	0.0641022	1.0474078
550	0.6750748	0.3321766	0.6827585	0.9417305	0.6016949	0.9805229	0.0759589	0.1359728	0.0775217	1.0376437
600	0.4543375	0.4125602	0.6387001	0.9807792	0.6572540	0.9169977	0.0845571	0.1681029	0.0900857	0.9644317
650	0.3515965	0.4279135	0.7228532	1.0166871	0.6362386	0.9831052	0.0957031	0.1339360	0.0670329	0.9804507
700	0.2865261	0.4791122	0.6804266	0.9684678	0.6960449	0.9312277	0.0733314	0.1178114	0.0480077	1.0547649
750	0.2196684	0.4994939	0.6703910	0.9888274	0.5873115	0.9310945	0.0696898	0.1091093	0.0554833	0.9213866
800	0.2262012	0.4343402	0.6698979	0.8901687	0.5972932	0.9829681	0.0309821	0.0925418	0.0648153	1.0695468
850	0.2014432	0.5060261	0.6916915	1.0444832	0.7251971	0.9808533	0.0481413	0.1215392	0.0643369	1.0164058
900	0.2016584	0.4858230	0.7169895	1.0632346	0.6959616	1.0151223	0.0670018	0.1214618	0.0316687	1.0842367
950	0.2248808	0.4108195	0.7534628	1.0649840	0.6797578	1.0508084	0.0863122	0.1115124	0.0497304	1.0441315
1000	0.3297009	0.4231357	0.6628399	1.0329674	0.6841342	0.9781958	0.0558399	0.0961973	0.0561408	0.9611652

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.4165758	0.1999943	0.7252875	1.0300010	0.6006248	0.5027145	0.1028949	0.1418795	0.0515847	1.0153540
100	0.6792137	0.1554665	0.6794739	1.0495286	0.3250936	0.3440714	0.0609527	0.0936687	0.1405179	0.9546755
150	0.7442078	0.1435218	0.7165694	0.9967917	0.2241573	0.3256815	0.0332435	0.1543753	0.1582523	1.0313855
200	0.7681668	0.1519516	0.7108772	0.9338195	0.1805091	0.3143139	0.0824671	0.2026503	0.1340333	1.0096943
250	0.9386607	0.1249982	0.6514131	1.0384690	0.1382738	0.2762394	0.0684320	0.1490136	0.2080899	0.9190128
300	0.8816281	0.1162991	0.6833645	1.0427047	0.1573124	0.3097491	0.0940174	0.2511525	0.3166319	0.9509838
350	0.8546690	0.0967075	0.6707268	1.0050009	0.1632878	0.2668786	0.2255226	0.3560216	0.3031120	1.0422703
400	0.8578056	0.0932755	0.7257909	1.0303915	0.1321636	0.1386933	0.2683421	0.3679947	0.3777622	0.9968332
450	0.9271963	0.1530641	0.7166107	0.9613293	0.0766946	0.0966416	0.2906931	0.3778683	0.3297110	0.9421872
500	0.9484913	0.1436984	0.6013475	1.0209904	0.0390357	0.0774678	0.2208502	0.3876123	0.2475697	0.9972057
550	0.7796997	0.4430706	0.7165044	1.0091898	0.0496795	0.2095291	0.2429597	0.3721690	0.1241636	1.0101211
600	0.4703309	0.4947968	0.7927531	0.9966286	0.0908672	0.2967108	0.2573570	0.3112018	0.1083996	1.0219081
650	0.3071556	0.5253692	0.6550362	0.9721993	0.1257061	0.2985847	0.2378094	0.2242391	0.0530605	1.0169365
700	0.1876168	0.5099589	0.6569221	0.9087040	0.1347619	0.3864749	0.1518140	0.1341969	0.0506755	1.0437208
750	0.1394583	0.5045403	0.7329668	0.9822035	0.2071663	0.6453361	0.0609392	0.1435699	0.0485355	0.9756282
800	0.1593668	0.4496510	0.6484866	1.0283079	0.3873163	0.9241099	0.0581176	0.1063774	0.0376385	0.9912644
850	0.1505024	0.5487696	0.6432220	1.0168961	0.4806856	0.9818969	0.0489856	0.1276595	0.0484340	0.9873678
900	0.1675026	0.5269826	0.7555470	1.0294095	0.6438169	0.9750620	0.0431714	0.1149899	0.0522274	1.0215246
950	0.1304353	0.4965752	0.6841492	1.0392049	0.7061482	1.0387004	0.0581702	0.1144585	0.0473437	0.9513025
1000	0.1782331	0.4410571	0.6850091	1.0478678	0.6149951	1.0332711	0.0534298	0.1221158	0.0416096	0.9374966

0	0.2343796	0.4599559	0.7574091	1.0496649	0.5708893	0.9587717	0.0484947	0.1258256	0.0515794	1.0620511
50	0.0877679	0.4091942	0.8972069	1.0990568	0.7931464	1.0260335	0.1664812	0.1272322	0.0206035	1.0395190
100	0.0499396	0.3355374	0.9672104	1.0605782	0.7136396	0.9011920	0.1625605	0.1168672	0.0043729	0.9391767
150	0.0556890	0.3473466	0.9251543	1.0125614	0.6105021	0.8487753	0.1807615	0.0925182	0.0190539	0.9895423
200	0.0467922	0.2938886	0.9235637	0.9747182	0.6428869	0.7140302	0.2012714	0.0813406	0.0317696	0.9713409
250	0.0894260	0.3002939	0.9858801	1.0073225	0.6375077	0.7051475	0.2040425	0.0918970	0.0293516	0.9740338
300	0.0749868	0.3321860	1.0147060	1.0181450	0.6191795	0.7057851	0.1769502	0.1303814	0.0298520	0.9817170
350	0.0738825	0.3028955	0.8767972	1.0089022	0.5990146	0.7058218	0.2180758	0.1107988	0.0332537	1.0465532
400	0.0807980	0.2916355	0.9438053	1.0415776	0.5443726	0.5788072	0.2039516	0.0963943	0.0236425	1.0703714
450	0.0961001	0.2304898	0.8935782	0.9498525	0.5367443	0.4370801	0.2067047	0.1033285	0.0219741	1.0299330
500	0.1250815	0.2400981	0.8419543	0.9760996	0.4649024	0.3452569	0.2270435	0.1175739	0.0362329	0.9773687
550	0.5974536	0.3334765	0.6529050	1.0367314	0.2522356	0.5342423	0.1416333	0.1114880	0.1087491	1.0673142
600	0.4732478	0.4118771	0.7181708	0.8974203	0.3058167	0.7458783	0.0690903	0.1353763	0.0736608	1.0508500
650	0.3629437	0.4266043	0.6762751	0.9755475	0.4793575	0.8608890	0.0606490	0.1260937	0.0565292	0.9781768
700	0.2755427	0.4617659	0.6999407	1.0154083	0.5552957	0.9345260	0.0537206	0.1228240	0.0476940	1.0483955
750	0.2204643	0.4022998	0.6858322	1.0353994	0.5999568	0.9617580	0.0615089	0.1374474	0.0410818	0.9597405
800	0.2655904	0.4433273	0.7019840	1.0130971	0.6920420	1.0386638	0.0780816	0.1477847	0.0537873	0.9538559
850	0.2173542	0.5763659	0.6759032	1.0363529	0.6862980	0.9558732	0.0718651	0.1409608	0.0421966	1.0155183
900	0.2104536	0.4908777	0.7033520	1.0250650	0.6818754	0.8792306	0.0712035	0.1213613	0.0817099	0.9519632
950	0.2323909	0.4350217	0.6795337	1.0031537	0.6649319	0.9671077	0.0442810	0.1339155	0.0835059	1.0208030
1000	0.2919635	0.3712170	0.6995654	0.9926928	0.6598351	0.9963643	0.0651427	0.1581410	0.0603887	0.9593824
