"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
650	0.3116028	0.3846698	0.6032380	0.4167110	0.3009611	0.3761098	1.0000000	0.4799726	0.7798763	0.9872293
700	0.3966503	0.4215015	0.5793567	0.4313645	0.3009611	0.3761098	1.0000000	0.5032586	0.7748850	0.9966886
750	0.4757684	0.4229820	0.5632568	0.4025474	0.3009611	0.3761098	1.0000000	0.5052967	0.7459861	0.9991414
800	0.5231568	0.4160661	0.5677208	0.3557442	0.3009611	0.3761098	1.0000000	0.4926438	0.7138935	0.9997774
850	0.5451204	0.4168501	0.5899824	0.3169274	0.3009611	0.3761098	1.0000000	0.4733752	0.6921789	0.9999423
900	0.5566408	0.4291700	0.6195276	0.2922152	0.3009611	0.3761098	1.0000000	0.4519317	0.6825961	0.9999850
950	0.5691916	0.4486772	0.6471863	0.2777787	0.3009611	0.3761098	1.0000000	0.4311379	0.6809298	0.9999961
1000	0.5867165	0.4692307	0.6688923	0.2685502	0.3009611	0.3761098	1.0000000	0.4128472	0.6820911	0.9999990

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.8068591	0.5522202	0.7743237	0.0838614	0.3024078	0.4047051	0.4721746	0.2962557	0.2149700	0.5455045
100	0.8373945	0.5683735	0.8513255	0.0314319	0.3223056	0.5099145	0.2532986	0.2129909	0.0990009	0.4276546
150	0.8507470	0.6016926	0.9225846	0.0119993	0.3779065	0.6485907	0.1625363	0.1312189	0.0687461	0.3970962
200	0.8616710	0.6360667	0.9656236	0.0046915	0.4550909	0.7668569	0.1248994	0.0754594	0.0606240	0.3891725
250	0.8725142	0.6609119	0.9862547	0.0018758	0.5268272	0.8440846	0.1092924	0.0415468	0.0581219	0.3871179
300	0.8819832	0.6755088	0.9948717	0.0007707	0.5792193	0.8869340	0.1028205	0.0227570	0.0570517	0.3865852
350	0.8891302	0.6830051	0.9981730	0.0003326	0.6123390	0.9085393	0.1001368	0.0130253	0.0563992	0.3864470
400	0.8939604	0.6865038	0.9993683	0.0001571	0.6314721	0.9188306	0.0990239	0.0081427	0.0559344	0.3864112
450	0.8969703	0.6880231	0.9997850	0.0000856	0.6418717	0.9235607	0.0985624	0.0057112	0.0556019	0.3864019
500	0.8987338	0.6886468	0.9999268	0.0000558	0.6472755	0.9256831	0.0983711	0.0044940	0.0553746	0.3863995
550	0.8380419	0.6888782	0.9994984	0.0130853	0.6479562	0.8493900	0.6261171	0.0041770	0.4871478	0.8408944
600	0.8188488	0.6887351	0.9972891	0.0185662	0.6245434	0.6632845	0.8449602	0.0073248	0.6028879	0.9587442
650	0.8127862	0.6880480	0.9942449	0.0221845	0.5644945	0.5232982	0.9357089	0.0119792	0.6367707	0.9893024
700	0.8107418	0.6869595	0.9911336	0.0271000	0.4868652	0.4465292	0.9733401	0.0160586	0.6477319	0.9972261
750	0.8098224	0.6856532	0.9873257	0.0364637	0.4170172	0.4087150	0.9889448	0.0204538	0.6516144	0.9992807
800	0.8091389	0.6839717	0.9808174	0.0537360	0.3670055	0.3909140	0.9954157	0.0270932	0.6531128	0.9998135
850	0.8083748	0.6812231	0.9682778	0.0803470	0.3361130	0.3827354	0.9980990	0.0385099	0.6537702	0.9999516
900	0.8072550	0.6761489	0.9464168	0.1127999	0.3187876	0.3790398	0.9992117	0.0579686	0.6541448	0.9999875
950	0.8053407	0.6673309	0.9152369	0.1444047	0.3096836	0.3773922	0.9996731	0.0886469	0.6544681	0.9999967
1000	0.8020333	0.6541564	0.8794131	0.1700897	0.3051141	0.3766661	0.9998644	0.1296597	0.6548479	0.9999992

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.7147146	0.5521325	0.7726739	0.0923431	0.3009611	0.3761098	1.0000000	0.1665179	0.5550678	1.0000000
100	0.7160937	0.5673388	0.8449980	0.0431958	0.3009611	0.3761098	1.0000000	0.0904523	0.5331081	1.0000000
150	0.7228578	0.5988812	0.9126174	0.0250540	0.3009611	0.3761098	1.0000000	0.0504080	0.5291716	1.0000000
200	0.7370909	0.6318464	0.9547571	0.0181185	0.3009611	0.3761098	1.0000000	0.0314518	0.5271584	1.0000000
250	0.7551978	0.6561932	0.9763044	0.0150623	0.3009611	0.3761098	1.0000000	0.0232134	0.5239165	1.0000000
300	0.7722586	0.6709983	0.9864343	0.0133112	0.3009611	0.3761098	1.0000000	0.0197169	0.5194508	1.0000000
350	0.7856170	0.6790379	0.9911805	0.0120783	0.3009611	0.3761098	1.0000000	0.0181922	0.5146590	1.0000000
400	0.7949069	0.6831462	0.9935304	0.0111598	0.3009611	0.3761098	1.0000000	0.0174806	0.5103665	1.0000000
450	0.8008773	0.6852063	0.9947974	0.0104923	0.3009611	0.3761098	1.0000000	0.0171168	0.5069811	1.0000000
500	0.8045139	0.6862577	0.9955383	0.0100289	0.3009611	0.3761098	1.0000000	0.0169139	0.5045455	1.0000000
550	0.8066457	0.6863025	0.9796805	0.1400965	0.3009611	0.3761098	1.0000000	0.0610093	0.6175568	1.0000000
600	0.8075509	0.6790731	0.9195328	0.1877414	0.3009611	0.3761098	1.0000000	0.1056289	0.6456516	1.0000000
650	0.8060052	0.6585921	0.8551925	0.2051787	0.3009611	0.3761098	1.0000000	0.1672343	0.6523325	1.0000000
700	0.8001300	0.6307564	0.8108666	0.2116434	0.3009611	0.3761098	1.0000000	0.2212854	0.6535049	1.0000000
750	0.7895651	0.6048714	0.7854803	0.2142821	0.3009611	0.3761098	1.0000000	0.2577428	0.6531192	1.0000000
800	0.7759629	0.5857465	0.7720545	0.2157653	0.3009611	0.3761098	1.0000000	0.2795705	0.6526143	1.0000000
850	0.7618878	0.5735175	0.7650104	0.2170483	0.3009611	0.3761098	1.0000000	0.2921469	0.6528590	1.0000000
900	0.7494704	0.5663056	0.7610217	0.2183907	0.3009611	0.3761098	1.0000000	0.2996088	0.6540756	1.0000000
950	0.7397389	0.5621248	0.7583751	0.2197673	0.3009611	0.3761098	1.0000000	0.3044554	0.6559268	1.0000000
1000	0.7327222	0.5595634	0.7563055	0.2210648	0.3009611	0.3761098	1.0000000	0.3079837	0.6579041	1.0000000

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.7222919	0.6087546	0.5596229	0.2258843	0.3009611	0.3761098	1.0000000	0.2647814	0.6656411	0.8225330
100	0.7360090	0.5781203	0.5224916	0.2252397	0.3009611	0.3761098	1.0000000	0.2425470	0.6681523	0.7765161
150	0.7371885	0.5469933	0.5154713	0.2241752	0.3009611	0.3761098	1.0000000	0.2334554	0.6689069	0.7645840
200	0.7274820	0.5311515	0.5146338	0.2235418	0.3009611	0.3761098	1.0000000	0.2294571	0.6696202	0.7614900
250	0.7148359	0.5249892	0.5148924	0.2237788	0.3009611	0.3761098	1.0000000	0.2277665	0.6716697	0.7606878
300	0.7043163	0.5229950	0.5149654	0.2247425	0.3009611	0.3761098	1.0000000	0.2274307	0.6747752	0.7604797
350	0.6972660	0.5223701	0.5145635	0.2260311	0.3009611	0.3761098	1.0000000	0.2279909	0.6780193	0.7604258
400	0.6930860	0.5219918	0.5137774	0.2272776	0.3009611	0.3761098	1.0000000	0.2290718	0.6807143	0.7604118
450	0.6907208	0.5215240	0.5128258	0.2282820	0.3009611	0.3761098	1.0000000	0.2303408	0.6826279	0.7604082
500	0.6893192	0.5209514	0.5119065	0.2290031	0.3009611	0.3761098	1.0000000	0.2315547	0.6838465	0.7604072
550	0.6757445	0.4429948	0.6980464	0.2295988	0.3009611	0.3761098	1.0000000	0.2901268	0.6839167	0.9378740
600	0.6514052	0.4842255	0.7342961	0.2311923	0.3009611	0.3761098	1.0000000	0.3138165	0.6840633	0.9838908
650	0.6493830	0.5204304	0.7401642	0.2338674	0.3009611	0.3761098	1.0000000	0.3247437	0.6853778	0.9958229
700	0.6642065	0.5372278	0.7394189	0.2355558	0.3009611	0.3761098	1.0000000	0.3307146	0.6848328	0.9989169
750	0.6812076	0.5429131	0.7377887	0.2351563	0.3009611	0.3761098	1.0000000	0.3338176	0.6812832	0.9997192
800	0.6937702	0.5441616	0.7372008	0.2333804	0.3009611	0.3761098	1.0000000	0.3345895	0.6762823	0.9999272
850	0.7013359	0.5443316	0.7379541	0.2313245	0.3009611	0.3761098	1.0000000	0.3336065	0.6716783	0.9999811
900	0.7054272	0.5447100	0.7395450	0.2296148	0.3009611	0.3761098	1.0000000	0.3316439	0.6683726	0.9999951
950	0.7076433	0.5455199	0.7413483	0.2284096	0.3009611	0.3761098	1.0000000	0.3294132	0.6664026	0.9999987
1000	0.7090447	0.5465710	0.7429520	0.2276315	0.3009611	0.3761098	1.0000000	0.3273788	0.6654027	0.9999997

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.8762347	0.5507604	0.7473081	0.2231247	0.3014308	0.3850673	0.8214548	0.3190354	0.4942577	1.0000000
100	0.9284568	0.5511041	0.7496767	0.2159583	0.3073445	0.4126367	0.7474166	0.3104161	0.4331313	1.0000000
150	0.9453454	0.5524561	0.7553111	0.2059054	0.3223248	0.4421650	0.7167148	0.2972112	0.4066785	1.0000000
200	0.9508986	0.5555492	0.7648940	0.1902151	0.3420728	0.4640030	0.7039836	0.2782045	0.3953877	1.0000000
250	0.9529199	0.5610116	0.7799049	0.1696440	0.3605736	0.4773333	0.6987042	0.2525803	0.3913910	1.0000000
300	0.9539841	0.5694573	0.8004565	0.1483793	0.3746653	0.4845805	0.6965150	0.2214945	0.3908534	1.0000000
350	0.9549652	0.5808156	0.8241622	0.1301247	0.3840250	0.4882360	0.6956072	0.1879266	0.3917285	1.0000000
400	0.9561377	0.5939330	0.8475013	0.1163513	0.3896702	0.4899887	0.6952308	0.1558474	0.3928823	1.0000000
450	0.9575134	0.6070815	0.8676888	0.1068365	0.3928409	0.4907998	0.6950747	0.1285869	0.3937637	1.0000000
500	0.9589785	0.6187821	0.8834783	0.1006601	0.3945274	0.4911657	0.6950099	0.1076230	0.3942276	1.0000000
550	0.8256490	0.6282481	0.8948730	0.0974662	0.3947521	0.4784816	0.8735283	0.0939230	0.5644261	1.0000000
600	0.7874437	0.6353102	0.9020524	0.0978671	0.3877893	0.4449973	0.9475554	0.0878913	0.6211038	1.0000000
650	0.7788871	0.6400320	0.9049050	0.1023191	0.3709086	0.4153053	0.9782525	0.0873753	0.6450398	1.0000000
700	0.7788446	0.6424417	0.9029540	0.1119554	0.3502675	0.3964274	0.9909819	0.0922706	0.6556545	1.0000000
750	0.7805216	0.6423872	0.8953172	0.1269209	0.3321861	0.3860581	0.9962604	0.1038067	0.6599402	1.0000000
800	0.7817058	0.6395280	0.8815498	0.1454220	0.3191756	0.3807978	0.9984493	0.1230557	0.6613097	1.0000000
850	0.7815946	0.6335902	0.8626363	0.1644069	0.3109387	0.3782590	0.9993570	0.1495197	0.6614720	1.0000000
900	0.7798191	0.6247478	0.8410798	0.1811362	0.3061667	0.3770749	0.9997333	0.1803913	0.6611866	1.0000000
950	0.7762300	0.6138206	0.8198961	0.1942217	0.3035747	0.3765364	0.9998894	0.2114537	0.6607118	1.0000000
1000	0.7709227	0.6020965	0.8014021	0.2036027	0.3022335	0.3762960	0.9999541	0.2390378	0.6601125	1.0000000

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.7146906	0.5509264	0.7527498	0.1606837	0.7839964	0.2739004	1.0000000	0.3427371	0.6629002	1.0000000
100	0.7151509	0.5567084	0.7976431	0.0805098	0.9133570	0.2460463	1.0000000	0.2975688	0.6621553	1.0000000
150	0.7182390	0.5780207	0.8661043	0.0444318	0.9473640	0.2384554	1.0000000	0.2260482	0.6661817	1.0000000
200	0.7276395	0.6095218	0.9222984	0.0297912	0.9560883	0.2363868	1.0000000	0.1680020	0.6720243	1.0000000
250	0.7431247	0.6385348	0.9564845	0.0236017	0.9582502	0.2358230	1.0000000	0.1352307	0.6748623	1.0000000
300	0.7605471	0.6590212	0.9743930	0.0204973	0.9587578	0.2356694	1.0000000	0.1193966	0.6738263	1.0000000
350	0.7759835	0.6714046	0.9832987	0.0185325	0.9588662	0.2356275	1.0000000	0.1120436	0.6704487	1.0000000
400	0.7877244	0.6782544	0.9878132	0.0171065	0.9588851	0.2356161	1.0000000	0.1085341	0.6663875	1.0000000
450	0.7958037	0.6818927	0.9902557	0.0160499	0.9588864	0.2356130	1.0000000	0.1067452	0.6626791	1.0000000
500	0.8010031	0.6838242	0.9916847	0.0152907	0.9588854	0.2356121	1.0000000	0.1057613	0.6597504	1.0000000
550	0.8042035	0.6848817	0.9925404	0.0158971	0.4059311	0.3378213	1.0000000	0.0504913	0.6577378	1.0000000
600	0.8061190	0.6854494	0.9922533	0.0266383	0.2903653	0.3656754	1.0000000	0.0320584	0.6564787	1.0000000
650	0.8072299	0.6853211	0.9861470	0.0668976	0.2811223	0.3732662	1.0000000	0.0362301	0.6556397	1.0000000
700	0.8077102	0.6826524	0.9615589	0.1272922	0.2888405	0.3753349	1.0000000	0.0599330	0.6550941	1.0000000
750	0.8071675	0.6733591	0.9136745	0.1745403	0.2951246	0.3758986	1.0000000	0.1035644	0.6547684	1.0000000
800	0.8044664	0.6550199	0.8595744	0.2001306	0.2984436	0.3760523	1.0000000	0.1617290	0.6545896	1.0000000
850	0.7983337	0.6307705	0.8164499	0.2112273	0.2999430	0.3760941	1.0000000	0.2156281	0.6543548	1.0000000
900	0.7884239	0.6067893	0.7886589	0.2153746	0.3005665	0.3761055	1.0000000	0.2543560	0.6538394	1.0000000
950	0.7757875	0.5876360	0.7729540	0.2169446	0.3008126	0.3761087	1.0000000	0.2784296	0.6532819	1.0000000
1000	0.7623904	0.5745596	0.7646904	0.2178895	0.3009065	0.3761095	1.0000000	0.2923480	0.6532875	1.0000000

0	0.7144730	0.5506296	0.7469767	0.2260012	0.3009611	0.3761098	1.0000000	0.3217897	0.6641599	1.0000000
50	0.7326027	0.7181734	0.4806772	0.2274505	0.2907556	0.3510650	1.0000000	0.5587326	0.6543802	0.5433765
100	0.7718411	0.7221337	0.4269046	0.2334516	0.2795573	0.3442398	1.0000000	0.6525761	0.6130669	0.4249747
150	0.7979565	0.7025408	0.4136032	0.2433717	0.2711213	0.3423798	1.0000000	0.6937753	0.5588613	0.3942733
200	0.8085929	0.6897185	0.4064864	0.2548301	0.2663176	0.3418729	1.0000000	0.7164156	0.5150117	0.3863125
250	0.8107331	0.6829205	0.3995473	0.2651910	0.2639782	0.3417348	1.0000000	0.7321140	0.4861138	0.3842482
300	0.8095620	0.6787287	0.3927015	0.2730822	0.2629434	0.3416971	1.0000000	0.7441296	0.4682142	0.3837130
350	0.8075111	0.6755238	0.3867229	0.2784230	0.2625141	0.3416869	1.0000000	0.7532438	0.4569895	0.3835742
400	0.8054451	0.6728767	0.3820529	0.2817603	0.2623438	0.3416841	1.0000000	0.7598398	0.4496957	0.3835382
450	0.8036073	0.6707523	0.3787068	0.2837434	0.2622785	0.3416833	1.0000000	0.7643774	0.4448463	0.3835289
500	0.8020546	0.6691483	0.3764586	0.2848939	0.2622541	0.3416831	1.0000000	0.7673647	0.4416270	0.3835265
550	0.7770563	0.4043913	0.6211077	0.2838570	0.2724882	0.3667278	1.0000000	0.5492228	0.4591437	0.8401494
600	0.7065009	0.4247738	0.6701923	0.2777136	0.2837231	0.3735530	1.0000000	0.4603051	0.5171762	0.9585510
650	0.6537991	0.4683095	0.6834495	0.2692056	0.2921447	0.3754130	1.0000000	0.4195299	0.5785497	0.9892523
700	0.6390924	0.4932967	0.6917604	0.2614861	0.2969211	0.3759199	1.0000000	0.3977106	0.6236377	0.9972131
750	0.6451828	0.5063370	0.6996703	0.2548523	0.2992410	0.3760581	1.0000000	0.3837208	0.6502230	0.9992774
800	0.6568762	0.5144582	0.7073222	0.2487555	0.3002656	0.3760957	1.0000000	0.3729720	0.6630261	0.9998126
850	0.6679556	0.5207339	0.7145836	0.2433415	0.3006903	0.3761060	1.0000000	0.3637149	0.6679098	0.9999514
900	0.6770585	0.5261916	0.7212490	0.2389422	0.3008586	0.3761088	1.0000000	0.3554945	0.6691355	0.9999874
950	0.6844048	0.5310663	0.7270478	0.2356155	0.3009231	0.3761095	1.0000000	0.3483453	0.6689998	0.9999967
1000	0.6904421	0.5353216	0.7318109	0.2331881	0.3009473	0.3761097	1.0000000	0.3423655	0.6684753	0.9999992
