"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
1000	0.1486779	0.7448257	0.8028076	0.0372151	0.2315931	0.7106815	0.3443306	0.6669304	0.6905928	0.7456324

0	0.0428900	0.8991556	0.8774781	0.0247448	0.3409641	0.6637990	0.4652578	0.6592469	0.7036015	0.7615070
50	0.0609816	0.8088993	0.7696022	0.0836697	0.2551897	0.6616638	0.1296042	0.6316346	0.7432670	0.7839317
100	0.0425089	0.7477048	0.8247940	0.1398083	0.1730196	0.6398810	0.0939076	0.6680160	0.7324846	0.6696976
150	0.0950138	0.6929193	0.7154982	0.1770326	0.2315375	0.7453566	0.0697357	0.6776247	0.7044299	0.7429515
200	0.0381182	0.7439990	0.6772490	0.1885761	0.1898660	0.8041442	0.0511303	0.6593258	0.7649132	0.6793992
250	0.0886030	0.6742325	0.6151852	0.2290143	0.2313683	0.6319044	0.0378420	0.8409836	0.7016734	0.7761525
300	0.0709861	0.7004051	0.7763481	0.2514343	0.2095401	0.8843365	0.0430039	0.6899256	0.8827244	0.7929817
350	0.0422960	0.6379058	0.6407695	0.2048950	0.1884387	0.7642452	0.0604070	0.6371794	0.7208658	0.8284487
400	0.0814431	0.7770516	0.7398945	0.2894653	0.1902422	0.8833913	0.0413582	0.5565283	0.6314592	0.7366526
450	0.0723446	0.6793693	0.8636460	0.1874617	0.1870640	0.6159077	0.0467961	0.6543790	0.7055825	0.9079359
500	0.0751048	0.7280855	0.7330160	0.2085851	0.1416465	0.7313187	0.0602309	0.5837223	0.7925559	0.8055865
550	0.0769130	0.7576683	0.7035061	0.0884363	0.2644187	0.7124775	0.3854236	0.6727813	0.6678027	0.7886067
600	0.0526814	0.7337545	0.7264852	0.1132308	0.2300214	0.7975902	0.3450864	0.5574408	0.7216084	0.6684796
650	0.0572373	0.7742615	0.8398223	0.0223638	0.2623649	0.7068111	0.4638924	0.7402347	0.5574595	0.6271465
700	0.0582560	0.7911774	0.8193285	0.0221200	0.2563007	0.7770197	0.4072046	0.8309268	0.6313490	0.7522897
750	0.0527544	0.8379513	0.7900505	0.0304738	0.2504854	0.6081572	0.3900837	0.6478982	0.7226870	0.7726940
800	0.0921734	0.8900714	0.7452947	0.0126396	0.2368800	0.6478093	0.4363693	0.7400543	0.7394247	0.8348044
850	0.0587928	0.7108972	0.8361034	0.0231328	0.2091183	0.7822018	0.6341713	0.6518704	0.8193845	0.5928544
900	0.1112220	0.8042732	0.8874453	0.0249428	0.1706135	0.6298197	0.3965044	0.7159192	0.7975180	0.7410279
950	0.0495073	0.7994483	0.6729225	0.0436696	0.2114242	0.7709223	0.4060248	0.6043896	0.6227833	0.7545566
1000	0.0442919	0.7085642	0.7388112	0.0250392	0.2281460	0.7302695	0.4727753	0.7025492	0.8012769	0.7232911

0	0.0292879	0.9199947	0.7619307	0.0257392	0.2578485	0.6961500	0.4551780	0.6367387	0.6897683	0.7052810
50	0.0056945	0.6597453	0.7299865	0.0506456	0.2718616	0.2194103	0.1664050	0.3552282	0.2943490	0.3374944
100	0.0029654	0.7732569	0.7327986	0.0564744	0.3152398	0.1205479	0.1444712	0.2795386	0.2338587	0.2936523
150	0.0170555	0.8935980	0.7149869	0.0939320	0.3871529	0.1052745	0.1536670	0.2053025	0.2142863	0.2812967
200	0.0104621	0.8123519	0.7415665	0.1267595	0.4368719	0.1127269	0.1569783	0.2548052	0.1960992	0.2419242
250	0.0157655	0.7489267	0.7291312	0.1356058	0.4155725	0.1462060	0.1626859	0.1711324	0.1595295	0.1808571
300	0.0082061	0.7540617	0.7588964	0.2229010	0.4371595	0.0755756	0.1153519	0.1795792	0.1301587	0.1683252
350	0.0161845	0.7247549	0.7340977	0.2956051	0.3777735	0.0676363	0.1504956	0.1802483	0.1378308	0.2477863
400	0.0217822	0.6321605	0.7501585	0.3395879	0.4532452	0.1029622	0.1476518	0.1518329	0.1166994	0.2578802
450	0.0254732	0.7826411	0.8327922	0.2621315	0.4318928	0.0853923	0.2756991	0.2234607	0.1160065	0.1752940
500	0.0106433	0.6974814	0.7028023	0.3974246	0.4460109	0.1101706	0.1763594	0.1431117	0.0873137	0.2560294
550	0.0827983	0.7946550	0.7705298	0.3965243	0.5428842	0.5146956	0.4960136	0.5298423	0.4335026	0.6687602
600	0.1030391	0.7155590	0.5886161	0.2047569	0.3141337	0.5999480	0.5256410	0.6509719	0.5734502	0.6867528
650	0.0433749	0.6430664	0.6739900	0.1564280	0.1913734	0.6525417	0.4321241	0.7361012	0.7794968	0.8479499
700	0.0800417	0.7314116	0.7431891	0.0626814	0.1718564	0.5518106	0.4075379	0.7198325	0.6166007	0.6661669
750	0.0511816	0.6376094	0.8046419	0.0415749	0.2544643	0.5997660	0.4571161	0.7086923	0.8994717	0.6541952
800	0.0942494	0.7507456	0.6516938	0.0263923	0.2918511	0.5690283	0.3984112	0.7489819	0.7969637	0.7646621
850	0.0754920	0.8254289	0.6649317	0.0234588	0.3091429	0.6807437	0.3533655	0.7255161	0.6551863	0.7271903
900	0.0905377	0.7640022	0.6338608	0.0824467	0.2310547	0.7384579	0.3159730	0.7275127	0.6600224	0.7022525
950	0.0385994	0.7592743	0.7302339	0.0155227	0.1754758	0.5951053	0.3501189	0.6468259	0.8745899	0.7841735
1000	0.0643295	0.7797128	0.6142350	0.0307749	0.2100805	0.7013579	0.4029392	0.6033444	0.7444616	0.7159694

0	0.0388237	0.7844330	0.8043038	0.0364673	0.2402481	0.5996700	0.4144247	0.6376646	0.7164797	0.6853935
50	0.0629322	0.7308261	0.8040482	0.0076133	0.1995968	0.3865804	0.4147795	0.8287391	0.4745647	0.7514410
100	0.0431621	0.6352608	0.7003991	0.0529580	0.3097046	0.3162361	0.3480907	0.8094236	0.3970135	0.7837828
150	0.0409520	0.7164860	0.7679517	0.0374383	0.3605888	0.3320814	0.3419498	0.8404990	0.3312183	0.7809830
200	0.0566994	0.7931886	0.7579913	0.0692961	0.3887416	0.3718743	0.3291266	0.8808921	0.4084607	0.6793340
250	0.0706178	0.6951404	0.7882175	0.0987018	0.3067994	0.3957863	0.3573334	0.7282536	0.3925575	0.7463630
300	0.0165391	0.7142975	0.8168588	0.1015740	0.3167831	0.3441037	0.3129737	0.7002790	0.4241936	0.6049623
350	0.0550131	0.7168279	0.7286697	0.0797948	0.3547253	0.3715799	0.3588669	0.7445440	0.5142774	0.6767467
400	0.0937484	0.6955376	0.7282131	0.0928094	0.3932275	0.3052515	0.2618314	0.7586578	0.5881686	0.7338747
450	0.0488069	0.7901530	0.6741614	0.0545111	0.3190096	0.3723238	0.3135157	0.6380553	0.4387597	0.8162579
500	0.0589472	0.7480841	0.7184046	0.0800922	0.4080926	0.2789563	0.3778861	0.8466619	0.3493379	0.8808208
550	0.0650532	0.7375291	0.7144064	0.0845770	0.4336138	0.5535957	0.3433667	0.7728309	0.5383943	0.6573315
600	0.0492347	0.7540570	0.7098048	0.0650302	0.3176322	0.5398079	0.3978006	0.6427028	0.6826544	0.6434840
650	0.0488090	0.7461092	0.7913492	0.0491926	0.2650766	0.5488974	0.3374134	0.6870739	0.6021850	0.6677889
700	0.0474002	0.6405573	0.7563596	0.0434085	0.2312412	0.5524526	0.4239341	0.6705127	0.6175124	0.8511795
750	0.0424921	0.8712527	0.8122592	0.0314450	0.2215087	0.7345082	0.3484160	0.7268495	0.8310805	0.7755715
800	0.0529910	0.6672012	0.8337424	0.0375705	0.1862329	0.6200311	0.3762623	0.7063894	0.7333305	0.8300526
850	0.0839713	0.8659898	0.8126723	0.0306221	0.2286305	0.6156529	0.4202425	0.7206810	0.7246979	0.7213752
900	0.0418470	0.6902809	0.7596801	0.0135213	0.2720605	0.5386062	0.3679376	0.6774728	0.7595516	0.7937937
950	0.0626242	0.7639095	0.6537834	0.0237156	0.1952566	0.7722604	0.3900744	0.6907771	0.7011746	0.7408583
1000	0.0642303	0.6911803	0.7667552	0.0243626	0.2320059	0.7501278	0.3895766	0.7320684	0.6752844	0.8058883

0	0.0389941	0.8021653	0.8690330	0.0125587	0.2372338	0.6926533	0.4528669	0.6820887	0.8182027	0.6982090
50	0.0045834	0.8639055	0.7662478	0.0062828	0.1336310	0.6626642	0.4155934	0.8151257	0.7840263	0.5975188
100	0.0042375	0.7311074	0.6827189	0.0131712	0.1476399	0.6625754	0.4159528	0.7854618	0.6265143	0.7791031
150	0.0112388	0.7497888	0.8158692	0.0241616	0.1110906	0.5625250	0.3861474	0.7467790	0.7832243	0.7357086
200	0.0045079	0.8161390	0.8121350	0.0070260	0.1058867	0.7217083	0.4169819	0.7514027	0.6378229	0.7827924
250	0.0006503	0.7643618	0.6793284	0.0148914	0.1748748	0.6569177	0.2877621	0.6830908	0.6258881	0.8278027
300	0.0181376	0.8066838	0.8635694	0.0288377	0.1757442	0.8005616	0.3730125	0.6956437	0.7506224	0.7745045
350	0.0121267	0.6911419	0.7315737	0.0084005	0.1625848	0.6976010	0.4290795	0.7071581	0.7755328	0.7371899
400	0.0023496	0.8063985	0.7071036	0.0090022	0.1592850	0.8370930	0.4339282	0.7739671	0.7363261	0.8077558
450	0.0042679	0.8308151	0.7725531	0.0120467	0.1992643	0.6129021	0.3577252	0.8243742	0.7008416	0.8384562
500	0.0097484	0.6546425	0.7789661	0.0287562	0.1853459	0.6866600	0.3858050	0.7003580	0.8579281	0.6762489
550	0.0932099	0.7201586	0.7617353	0.0324532	0.1545233	0.6618169	0.3008915	0.7574874	0.6845285	0.6939817
600	0.0401555	0.7865793	0.7397010	0.0315440	0.1952238	0.6480873	0.3067806	0.7888245	0.6542212	0.7490593
650	0.0512941	0.7384147	0.6770803	0.0127516	0.2709835	0.6297236	0.3958715	0.8440869	0.6580148	0.6996182
700	0.0696819	0.8014808	0.8899924	0.0169507	0.2152389	0.6571765	0.3447369	0.8353193	0.7490991	0.6652039
750	0.0807091	0.7552765	0.7967896	0.0200571	0.2105549	0.6737671	0.3321181	0.7012334	0.6455271	0.7043022
800	0.0556783	0.8075316	0.7636291	0.0265313	0.1774534	0.6505651	0.3251692	0.7338627	0.7638742	0.8263012
850	0.0922443	0.8880129	0.7796079	0.0128992	0.2595573	0.6558037	0.3237671	0.7036370	0.7148844	0.8622912
900	0.0280335	0.6949537	0.6587188	0.0312518	0.1984007	0.6627847	0.3906676	0.7724591	0.6271766	0.6462101
950	0.0672502	0.8752901	0.5960004	0.0145968	0.1527716	0.6859225	0.3680730	0.7663575	0.7479430	0.8251436
1000	0.0804714	0.7065766	0.6580696	0.0430204	0.1615248	0.5634708	0.3853371	0.6865715	0.8367426	0.8629379

0	0.0312962	0.8815951	0.8114368	0.0257933	0.2193602	0.8113543	0.3901981	0.7235651	0.7217429	0.8596765
50	0.0374199	0.7093405	0.6720244	0.0265890	0.0783440	0.2991772	0.3402106	0.9080406	0.7289894	0.5055920
100	0.0358765	0.6836652	0.5904027	0.0269914	0.0754797	0.2349234	0.3893548	0.6561369	0.8660684	0.4204349
150	0.0476903	0.7289952	0.6938428	0.0116309	0.1546999	0.2171467	0.4211591	0.6388609	0.7647371	0.4865289
200	0.0649981	0.6576646	0.7266953	0.0162133	0.1299847	0.1652535	0.3589985	0.8890731	0.8522614	0.6301325
250	0.0610207	0.7014827	0.5882777	0.0119714	0.1348627	0.2421541	0.3444283	0.8028621	0.6070618	0.5208100
300	0.0871162	0.7437000	0.8593635	0.0242066	0.1374699	0.1965870	0.3697179	0.7735364	0.5982510	0.5658763
350	0.0735474	0.6430688	0.5897779	0.0110878	0.1380945	0.2442976	0.3398068	0.8674466	0.6104657	0.5839786
400	0.0457628	0.7277464	0.8383451	0.0186265	0.1134048	0.2617346	0.3358513	0.7649602	0.7628587	0.4694770
450	0.0467583	0.7292197	0.6366055	0.0190764	0.1008535	0.2303516	0.3347391	0.8075616	0.8153593	0.6099815
500	0.0661532	0.7123426	0.5804744	0.0222174	0.1287527	0.1782070	0.4018404	0.8770582	0.7866790	0.4653758
550	0.0581566	0.8362162	0.6666832	0.0152825	0.2757858	0.4738086	0.3965509	0.6192945	0.6991961	0.7777067
600	0.0472874	0.8183588	0.7674062	0.0155585	0.2470842	0.6639248	0.2763474	0.6971934	0.7553972	0.7707507
650	0.0624921	0.7995668	0.8245670	0.0602350	0.2502202	0.7611621	0.3650548	0.7154586	0.6893298	0.6264234
700	0.0547329	0.7934804	0.9141510	0.0265829	0.2484532	0.7159709	0.3877093	0.6985468	0.7543237	0.7417902
750	0.0691095	0.7546406	0.6484978	0.0230821	0.2355570	0.6820051	0.3803663	0.6759154	0.7086994	0.7143550
800	0.0764786	0.6896854	0.7524531	0.0157165	0.1931335	0.6472461	0.3714244	0.6671674	0.6073554	0.7628675
850	0.0741226	0.7473217	0.7461034	0.0196742	0.2588158	0.7111128	0.3943162	0.7752468	0.9065834	0.7512528
900	0.0651320	0.6380219	0.8042399	0.0357078	0.1760190	0.6400277	0.4580508	0.6895177	0.7564097	0.8212305
950	0.0563518	0.7119786	0.7649126	0.0274360	0.2275039	0.5519799	0.4173644	0.6905066	0.8893205	0.6235860
1000	0.0817976	0.6068262	0.8335033	0.0130497	0.1859551	0.7169047	0.2503458	0.5920207	0.7498152	0.7015409

0	0.0414157	0.9617464	0.8466227	0.0312205	0.2026659	0.6920902	0.4568879	0.6949400	0.7934606	0.7807774
50	0.0205956	0.6432477	0.6858361	0.0408053	0.3681810	0.3900185	0.4013467	0.6770763	0.7134297	0.7348444
100	0.0072831	0.7070532	0.7834773	0.0264382	0.4644292	0.5783030	0.4565974	0.6160992	0.6343224	0.7917696
150	0.0074815	0.7180244	0.7822854	0.0411189	0.3646604	0.3899642	0.3664077	0.7211868	0.7244335	0.7808321
200	0.0065295	0.7767111	0.6697488	0.0319014	0.4452201	0.3883432	0.3370952	0.5769711	0.7694492	0.7113210
250	0.0134453	0.6655808	0.7258753	0.1016284	0.5404629	0.4568460	0.3726326	0.6703480	0.7573453	0.6461471
300	0.0180790	0.8960188	0.7836223	0.0854699	0.4594867	0.3811659	0.3573782	0.8531667	0.7100680	0.6488000
350	0.0162077	0.7512123	0.8424242	0.0656023	0.5373059	0.4122973	0.4336180	0.7262732	0.8227422	0.6791379
400	0.0089091	0.6444851	0.7304315	0.0485308	0.4307461	0.4968355	0.3505492	0.6947069	0.6412059	0.7550606
450	0.0164937	0.7067659	0.8269742	0.0580271	0.4481013	0.3734032	0.3487994	0.6902568	0.6497422	0.6785427
500	0.0091541	0.7385373	0.8037054	0.0399482	0.4066156	0.4309227	0.3865328	0.8366780	0.6918206	0.7442787
550	0.0476939	0.7114949	0.7632625	0.0559024	0.3673156	0.6241064	0.3129190	0.7178143	0.8153357	0.6156799
600	0.0499068	0.8535991	0.8678790	0.0475414	0.2256117	0.7230312	0.3096867	0.8652266	0.6998346	0.7128188
650	0.0287396	0.7270787	0.7819311	0.0304730	0.2390568	0.7213326	0.3434535	0.8021515	0.7386926	0.8451791
700	0.0835299	0.7542739	0.8575654	0.0303719	0.2125623	0.7079302	0.4262644	0.7763981	0.6724041	0.7601432
750	0.1460164	0.6752609	0.8228034	0.0142492	0.1350713	0.5617836	0.3902892	0.7176574	0.6952660	0.6747801
800	0.0855543	0.6673192	0.5961681	0.0210174	0.1847266	0.6889308	0.3323426	0.7654708	0.6039687	0.8326591
850	0.0497850	0.6152506	0.7832589	0.0336232	0.2491142	0.6774106	0.4336608	0.8081359	0.6852343	0.7391968
900	0.0313509	0.7885542	0.7179129	0.0409362	0.3120417	0.7104486	0.3408105	0.7111504	0.7929282	0.7491147
950	0.0483956	0.6983178	0.7761707	0.0129953	0.1842445	0.5911551	0.3403076	0.6515713	0.7400019	0.6275198
1000	0.0726585	0.9156143	0.6485961	0.0679589	0.2193665	0.6645400	0.4182065	0.7214533	0.6978067	0.6831181

0	0.0409407	0.8479744	0.8168278	0.0244578	0.2550457	0.7907325	0.3566648	0.7717300	0.6048726	0.8363394
50	0.0180799	0.7953980	0.7004180	0.0222661	0.2713681	0.3963459	0.3275633	0.6768549	0.4133055	0.7459734
100	0.0104579	0.6833031	0.7616566	0.0214426	0.3542096	0.2367092	0.2666617	0.5488060	0.2287005	0.5932740
150	0.0450788	0.5846839	0.7776748	0.0875577	0.3494326	0.2659691	0.2035555	0.4709203	0.2921195	0.6577425
200	0.0188820	0.6473896	0.7509680	0.0782658	0.4552089	0.2933070	0.2825526	0.5768018	0.2323512	0.8272964
250	0.0318033	0.7012836	0.6850207	0.0691758	0.3476268	0.3395663	0.2357222	0.6244463	0.3382353	0.8249759
300	0.0170937	0.7740477	0.6961274	0.0750356	0.3704394	0.2671310	0.2146012	0.5179415	0.2823127	0.8130929
350	0.0562500	0.6898417	0.6952623	0.0734624	0.4072994	0.2007367	0.2770333	0.5510442	0.2444713	0.8828975
400	0.0320898	0.6775331	0.7522097	0.0767035	0.3851627	0.2417524	0.2241150	0.5255903	0.2549055	0.6804835
450	0.0162425	0.6979890	0.6808036	0.0973730	0.3192911	0.2128173	0.3092721	0.5289155	0.2111552	0.7278045
500	0.0212280	0.6770682	0.7902818	0.1056960	0.4813332	0.2103537	0.1737088	0.4132939	0.2106305	0.6676733
550	0.0634791	0.7157631	0.9938705	0.1368217	0.4935090	0.5315157	0.4079754	0.6999405	0.6126361	0.6496875
600	0.0552930	0.7020518	0.7019395	0.1138263	0.2756370	0.5537602	0.3925952	0.8038609	0.5952301	0.8270751
650	0.0711621	0.6826585	0.5619544	0.0576875	0.2538078	0.6933405	0.4005278	0.6959729	0.6877946	0.6927550
700	0.0663827	0.7558570	0.7020361	0.0521412	0.2138236	0.7202119	0.4092782	0.7478119	0.7293830	0.7256901
750	0.0304698	0.8732777	0.6405915	0.0618950	0.1688939	0.6809718	0.5088742	0.6872482	0.7674448	0.6295604
800	0.0652226	0.7129913	0.7353890	0.0480347	0.2408016	0.6664085	0.3728851	0.7878525	0.6489869	0.7461873
850	0.0791154	0.6788085	0.7863922	0.0446811	0.2409997	0.7702259	0.3663867	0.7306890	0.7942512	0.8021421
900	0.0470382	0.6809008	0.7091642	0.0242802	0.2828017	0.6736433	0.3330196	0.7328913	0.8464969	0.6498240
950	0.0857309	0.6926568	0.7132183	0.0334157	0.2030377	0.6953386	0.3288634	0.5713453	0.7244720	0.7299122
1000	0.0487845	0.8759308	0.7492961	0.0279158	0.1899860	0.7535643	0.3762225	0.6912357	0.6316894	0.7043983

0	0.0487447	0.8375504	0.7584074	0.0354940	0.2181709	0.6889866	0.4056918	0.6408378	0.7514323	0.6570882
50	0.0501537	0.7560007	0.6110470	0.0077707	0.2280609	0.2520257	0.3423175	0.7509058	0.7470419	0.3456263
100	0.0814051	0.7242117	0.8514751	0.0129360	0.3320317	0.2239042	0.2812189	0.7130645	0.6703126	0.3697708
150	0.0599807	0.8680951	0.9256311	0.0123674	0.4621438	0.1443263	0.3278877	0.7267456	0.8510707	0.4301403
200	0.0271123	0.7545612	0.6353569	0.0175302	0.4357450	0.1504149	0.3731459	0.7891363	0.7903283	0.3685791
250	0.0706589	0.7164566	0.7214211	0.0257268	0.3534692	0.1451263	0.3536465	0.8095381	0.7494385	0.5299776
300	0.0948416	0.8004284	0.8294728	0.0194345	0.4734241	0.1355580	0.4272166	0.7327359	0.6956114	0.4547963
350	0.0436502	0.6796931	0.7772211	0.0343390	0.4696744	0.1090500	0.4124790	0.7519445	0.8276340	0.3932286
400	0.0667423	0.6537924	0.8031519	0.0123480	0.3569577	0.1613804	0.3808981	0.7859798	0.7135584	0.3447336
450	0.0529899	0.8148275	0.7012048	0.0186424	0.4836140	0.0747744	0.3701841	0.6814983	0.6994142	0.4763062
500	0.0605484	0.7326349	0.6737173	0.0241584	0.3665927	0.1440786	0.3867013	0.7564855	0.8688124	0.3458310
550	0.0476852	0.6955471	0.8287163	0.0425971	0.3925734	0.4903346	0.3665562	0.7915963	0.6870067	0.6676937
600	0.0437671	0.7160309	0.7553723	0.0579587	0.3208811	0.6926288	0.3761738	0.7450812	0.6590354	0.7635755
650	0.0962643	0.9008657	0.7867016	0.0397803	0.2636606	0.6597511	0.4443495	0.7932994	0.6859419	0.6942990
700	0.0401019	0.7605992	0.7366661	0.0379123	0.1439234	0.6029769	0.4008545	0.6527211	0.7003812	0.6200779
750	0.0734310	0.7950156	0.7837005	0.0174510	0.2008137	0.6715164	0.4159256	0.7657106	0.7341395	0.6869943
800	0.0441525	0.6871856	0.6994635	0.0181500	0.1876447	0.6552483	0.3192217	0.7242561	0.7031165	0.8363537
850	0.0897973	0.7596563	0.7648178	0.0182257	0.3128399	0.6075324	0.3958731	0.7818363	0.7037281	0.8137443
900	0.0501100	0.8460540	0.7480034	0.0151363	0.1606560	0.7329706	0.3187617	0.7464207	0.8299701	0.7667363
950	0.0662667	0.7936753	0.6645175	0.0320194	0.1583285	0.6396958	0.3919994	0.8000757	0.6204080	0.8943475
1000	0.0525446	0.6967268	0.9032543	0.0099951	0.2201574	0.6947312	0.4195733	0.6991155	0.7729078	0.7502006
