"Time"	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
800	0.1632850	0.4601579	0.4264478	0.0312275	0.0700403	0.3186106	0.7455529	0.6305347	0.0011522	0.8542750
850	0.1807209	0.4701855	0.3503208	0.0290029	0.0910789	0.2353889	0.8038764	0.8431570	0.0031625	0.7467251
900	0.1708809	0.5571440	0.3620708	0.0403979	0.0772054	0.3133011	0.7624870	0.7337760	0.0000429	0.5444171
950	0.2229027	0.4304061	0.3090555	0.0452864	0.0799083	0.2325517	0.7712828	0.7219746	0.0000287	0.6742604
1000	0.1408436	0.4893846	0.3314704	0.0300028	0.0564815	0.2368292	0.6339606	0.7229988	0.0012469	0.7628825

0	0.1402198	0.4339247	0.3796649	0.0486387	0.0731210	0.2593332	0.7069849	0.6501454	0.0002398	0.7748061
50	0.2864562	0.5876967	0.5013888	0.3430320	0.0482974	0.2395183	0.7241882	0.5350853	0.0002580	0.8293633
100	0.3654014	1.0000000	0.6426152	0.6624794	0.1847071	0.2267663	0.6926321	0.5638179	0.0015093	0.6918053
150	0.4873618	0.8244975	0.6011834	0.6584110	0.1646408	0.1785219	0.6457263	0.4286568	0.0001456	0.7286641
200	0.5955270	0.7440274	0.5220428	0.5644540	0.2223940	0.1489040	0.7436251	0.3376434	0.0000000	0.7214906
250	0.5204241	0.6284834	0.5646216	0.6132831	0.1742509	0.1972419	0.7416541	0.4021117	0.0022795	0.7458278
300	0.4992954	0.7005337	0.4869452	0.5685069	0.1844117	0.2098924	0.8237007	0.4706337	0.0007552	0.6585466
350	0.5080592	0.6358397	0.5671166	0.5506638	0.2447086	0.2485585	0.6101946	0.4479887	0.0003537	0.6694362
400	0.4634368	0.6097473	0.4225402	0.6034254	0.1823903	0.2010145	0.6836666	0.4579056	0.0000000	0.6773969
450	0.4944521	0.7818327	0.5141773	0.5553788	0.1942517	0.2763637	0.7485250	0.5294082	0.0000567	0.8535666
500	0.4998205	0.7079522	0.6857006	0.4983707	0.1823137	0.2808312	0.6371681	0.4960313	0.0000305	0.7529405
550	0.4085806	0.5006643	0.5964542	0.2357223	0.2652712	0.2146606	0.7341784	0.6764297	0.0000000	0.8666456
600	0.3750826	0.3295062	0.5336581	0.1088689	0.1626074	0.2009707	0.6670554	0.6499083	0.0007403	0.7650174
650	0.2363037	0.4883277	0.6943953	0.0479871	0.0665231	0.2828970	0.6146526	0.6625174	0.0026719	0.7580931
700	0.2101842	0.4848742	0.6005286	0.0389903	0.0767638	0.3295971	0.8345870	0.7476322	0.0025092	0.7300359
750	0.1854326	0.3658045	0.4007425	0.0451856	0.0836671	0.2515757	0.7117704	0.7368983	0.0000000	0.8360319
800	0.1865443	0.4391503	0.3656637	0.0157823	0.0788694	0.2043637	0.7289345	0.6836802	0.0001344	0.7442420
850	0.1185458	0.4351628	0.3152711	0.0479770	0.0919475	0.2966502	0.7315321	0.6778389	0.0003975	0.5270907
900	0.0932500	0.4377596	0.3223603	0.0608908	0.0701497	0.2293519	0.7459015	0.7225054	0.0001179	0.6683425
950	0.1236002	0.4341288	0.3173474	0.0206156	0.0672174	0.2827233	0.6246849	0.7577835	0.0004335	0.6526493
1000	0.0948133	0.4240419	0.2383159	0.0345731	0.0456311	0.2469983	0.7902607	0.7061131	0.0004122	0.7022931

0	0.1515492	0.4134032	0.3022231	0.0569416	0.0614466	0.3089257	0.7887869	0.7196281	0.0011017	0.8213902
50	0.1471542	0.4032570	0.3524807	0.0592182	0.1871602	0.3301457	0.7333868	0.7367297	0.0011463	0.7229918
100	0.0800266	0.3589775	0.3946058	0.0416098	0.2799653	0.3063524	0.6362280	0.6951285	0.0001784	0.6800694
150	0.1071999	0.3960340	0.3045458	0.0480512	0.2308913	0.3183924	0.6709184	0.7331797	0.0002923	0.7564477
200	0.1349760	0.4199640	0.2607558	0.0774732	0.1789161	0.2368578	0.7439496	0.5704501	0.0000000	0.6354741
250	0.1675751	0.3994858	0.3837123	0.0583915	0.3114307	0.3055556	0.5834014	0.7554104	0.0000000	0.5506979
300	0.1720612	0.5712605	0.3150646	0.0439841	0.2871298	0.3226446	0.9052583	0.6372776	0.0000258	0.6321892
350	0.1849843	0.5467020	0.4040238	0.0553028	0.3193638	0.2177662	0.6007428	0.9390405	0.0007869	0.6837947
400	0.1368445	0.5016614	0.3189469	0.0593932	0.3246215	0.2416081	0.6712914	0.6819401	0.0007432	0.6942707
450	0.1613310	0.4406570	0.3591936	0.1015160	0.2565122	0.1965462	0.5431910	0.6227133	0.0031164	0.6204380
500	0.1514261	0.5179397	0.4606949	0.0302488	0.3889182	0.2480173	0.6617894	0.6962314	0.0004198	0.5992603
550	0.1550405	0.5056868	0.3823687	0.0864095	0.0974259	0.3167918	0.6590151	0.8528430	0.0000000	0.8119434
600	0.1979481	0.5061094	0.3563496	0.0305723	0.1146858	0.3032320	0.8020303	0.6694994	0.0004285	0.6675752
650	0.2057544	0.3502590	0.3127215	0.0361553	0.0744516	0.2942081	0.6894497	0.7295576	0.0001582	0.8176540
700	0.1349345	0.4382748	0.2650210	0.0373932	0.0559149	0.2492777	0.7045771	0.7732660	0.0000350	0.5838623
750	0.1205739	0.5492813	0.3492433	0.0259226	0.0677813	0.2603181	0.8469924	0.6137530	0.0011392	0.7162662
800	0.1598211	0.4383340	0.3010757	0.0271803	0.0598944	0.2298182	0.8485795	0.7062875	0.0002102	0.8584696
850	0.2359609	0.4399215	0.3272412	0.0248402	0.0696425	0.2855137	0.7204284	0.7402687	0.0010252	0.7842590
900	0.1749155	0.4855065	0.3354493	0.0446703	0.0691535	0.3075874	0.7941707	0.7098713	0.0010189	0.7581566
950	0.2189759	0.4926572	0.2940350	0.0397968	0.0831275	0.2471256	0.7596711	0.7664883	0.0017772	0.8099538
1000	0.2277944	0.4740888	0.3281765	0.0409120	0.0401043	0.1860542	0.7457047	0.7539671	0.0000000	0.7815373

0	0.1791454	0.4441216	0.3892082	0.0248451	0.0902962	0.2976165	0.7309268	0.8472704	0.0051688	0.6906384
50	0.2114468	0.5120667	0.4583870	0.2998624	0.0591910	0.1985455	0.7357847	0.6516108	0.0003466	0.7151715
100	0.1701458	0.4635040	0.4736625	0.4794418	0.1090617	0.2917410	0.7878152	0.8332439	0.0013714	0.5321945
150	0.1528473	0.4532007	0.6223281	0.5387270	0.1821313	0.2335836	0.7436511	0.5894207	0.0000346	0.6794534
200	0.0789564	0.3668128	0.5630790	0.5842314	0.1855485	0.2085414	0.6570479	0.6903715	0.0016938	0.5904943
250	0.0981292	0.5054082	0.6130405	0.5812351	0.1988757	0.2326502	0.8085771	0.7363608	0.0002831	0.5552447
300	0.1741100	0.4326933	0.9135444	0.6723021	0.1877027	0.2623621	0.7730732	0.7906808	0.0000000	0.5701611
350	0.1723864	0.4347452	0.6394293	0.6281647	0.1639170	0.2438948	0.7989818	0.7561589	0.0002673	0.6405068
400	0.2540954	0.3512606	0.6573826	0.7560962	0.1489961	0.2155848	0.6757468	0.7035260	0.0000000	0.5530596
450	0.1963011	0.3636234	0.7253586	0.5853905	0.1944427	0.2497891	0.8126256	0.7817811	0.0002245	0.5621505
500	0.1063735	0.4340318	0.6344368	0.5151910	0.1657537	0.2040978	0.7038296	0.7202086	0.0006961	0.5415406
550	0.1723605	0.4563197	0.5583712	0.1834735	0.1250344	0.1986576	0.8764697	0.6100014	0.0001466	0.8092733
600	0.1038497	0.3930005	0.5184595	0.1060133	0.1431584	0.2068412	0.6732775	0.7950818	0.0012056	0.7069186
650	0.1334153	0.4446235	0.6160014	0.0578655	0.0724735	0.2020932	0.7662841	0.7149769	0.0001038	0.7182612
700	0.1712172	0.4727651	0.4838877	0.0430510	0.0992903	0.2933838	0.7611042	0.7824841	0.0000128	0.7503605
750	0.1974607	0.5704445	0.4094108	0.0275245	0.1008835	0.2084610	0.8194832	0.7097540	0.0005856	0.6339837
800	0.1884844	0.4444876	0.4695427	0.0399314	0.0489753	0.3444589	0.8387513	0.6418899	0.0027748	0.8718890
850	0.2084457	0.4638240	0.3539121	0.0490508	0.0577163	0.2609901	0.5865848	0.7344082	0.0002704	0.6161645
900	0.1684651	0.4548271	0.4898255	0.0446413	0.0448785	0.2429423	0.7736995	0.6770855	0.0007218	0.6807571
950	0.1571788	0.3791789	0.5255823	0.0466364	0.0739581	0.2219378	0.7782701	0.8577983	0.0001176	0.7150199
1000	0.2066336	0.4241393	0.3906163	0.0509700	0.0683603	0.2265469	0.7063205	0.7745801	0.0016659	0.6047207

0	0.1119102	0.3717066	0.3247107	0.0457835	0.0497748	0.3395030	0.6798319	0.7164784	0.0036205	0.8230624
50	0.1994308	0.4969576	0.4655285	0.2918738	0.0645497	0.2239461	0.6982362	0.7481642	0.0005800	0.6254262
100	0.1673059	0.4274572	0.5619983	0.3226322	0.1082075	0.1511062	0.7949085	0.6685965	0.0006585	0.5988226
150	0.2024719	0.4487150	0.6719878	0.4079510	0.1189537	0.3106435	0.6064957	0.6116359	0.0000542	0.8614718
200	0.1367473	0.3761797	0.6402086	0.4500505	0.1365242	0.2305970	0.7825729	0.5813075	0.0004503	0.7329225
250	0.1299459	0.4128146	0.6153415	0.5469037	0.1750384	0.2972064	0.7372517	0.7206197	0.0002123	0.7636876
300	0.1510438	0.5033097	0.7546455	0.3117492	0.2088482	0.2644116	0.7362753	0.7772128	0.0002574	0.7385478
350	0.1317053	0.5530270	0.7289860	0.4182948	0.2085123	0.2780465	0.8282363	0.8039639	0.0000832	0.7611394
400	0.1771293	0.4920200	0.6555633	0.4290449	0.1619162	0.2891553	0.7062510	0.7809080	0.0005177	0.7798404
450	0.2379520	0.3740808	0.7390887	0.3733192	0.1462217	0.3541638	0.8294427	0.7385985	0.0003919	0.7844365
500	0.2184087	0.4509235	0.6194687	0.4938033	0.1423104	0.2187733	0.7704450	0.6398478	0.0006902	0.6624748
550	0.1595823	0.4575402	0.4942742	0.2088016	0.1660274	0.2897677	0.6896170	0.7249847	0.0003553	0.7573781
600	0.1783882	0.4668549	0.5429548	0.0647133	0.1697148	0.3854261	0.6733620	0.7440601	0.0002700	0.7106218
650	0.1877808	0.5614125	0.4681424	0.0537736	0.0571843	0.2861324	0.7562211	0.7331131	0.0000530	0.6758341
700	0.1731404	0.4473477	0.4180378	0.1277516	0.1105801	0.2560257	0.7286744	0.7677476	0.0046664	0.6877855
750	0.1816097	0.4712987	0.4149174	0.0366146	0.0562660	0.2814201	0.9605087	0.8852788	0.0025238	0.7501353
800	0.1771078	0.4603034	0.3817808	0.0313283	0.1054504	0.2768815	0.7673833	0.7696206	0.0007337	0.8583207
850	0.1269738	0.3690728	0.3421844	0.0421372	0.0768369	0.1939203	0.6868089	0.7959211	0.0049268	0.7171870
900	0.1453236	0.5121095	0.3179845	0.0320799	0.0560984	0.2132823	0.7860910	0.7348243	0.0023140	0.7019489
950	0.1812609	0.4010464	0.3507436	0.0353557	0.0314882	0.2413180	0.7313529	0.7242388	0.0056276	0.7834049
1000	0.2216464	0.5213175	0.3575799	0.0288221	0.0404649	0.2106100	0.8107456	0.7298715	0.0009101	0.7674471

0	0.1591686	0.4001415	0.3411557	0.0412170	0.0841043	0.3016312	0.7433385	0.6656383	0.0010132	0.7799064
50	0.1401699	0.3877224	0.5416359	0.0563672	0.2298901	0.1054770	0.6726678	0.7868601	0.0006011	0.6769779
100	0.2036057	0.4640896	0.4534505	0.0393693	0.3635006	0.0906252	0.7917530	0.7939176	0.0032873	0.8543845
150	0.1070303	0.3457390	0.5646740	0.0411750	0.3031899	0.1482004	0.6261919	0.7460351	0.0045543	0.6841140
200	0.1632369	0.3989236	0.5286373	0.0515507	0.2818192	0.0986119	0.7339806	0.6333556	0.0004312	0.6349442
250	0.1518930	0.4015059	0.5688102	0.0803744	0.3525037	0.1464225	0.7101499	0.6921931	0.0009456	0.8732518
300	0.2108023	0.4309039	0.5154126	0.1204429	0.2480806	0.1926142	0.7053374	0.6589320	0.0004495	0.7298511
350	0.1912054	0.5201321	0.5144694	0.0856376	0.2078030	0.1518051	0.5734384	0.6543051	0.0006979	0.7616509
400	0.1486874	0.3623775	0.6059333	0.0463196	0.2651800	0.1390017	0.6271088	0.7179548	0.0082665	0.7199061
450	0.1351203	0.5364795	0.7402903	0.0403864	0.3339923	0.1301840	0.8111995	0.8276451	0.0021235	0.8127411
500	0.1901268	0.4893768	0.5193726	0.0683002	0.2940722	0.1239685	0.8488690	0.7918787	0.0007079	0.7104655
550	0.2037572	0.4815172	0.3811007	0.0551984	0.0808665	0.1705452	0.7372890	0.8287572	0.0018282	0.6255662
600	0.2075325	0.4705498	0.3869500	0.0274632	0.1341251	0.2600765	0.7956398	0.6803206	0.0099853	0.6838432
650	0.2440064	0.5065027	0.3559940	0.0362095	0.0754971	0.2216057	0.6533463	0.7594345	0.0000679	0.7003149
700	0.1731018	0.4140626	0.3896191	0.0411891	0.0878839	0.2156255	0.6896139	0.8065136	0.0000901	0.7514636
750	0.2142882	0.4168032	0.3979877	0.0334298	0.0257878	0.3217065	0.6688083	0.6924696	0.0003518	0.7100488
800	0.1653034	0.4588714	0.4423938	0.0239983	0.0872393	0.2017668	0.7417857	0.6845458	0.0000000	0.7703542
850	0.1321598	0.4298163	0.3402463	0.0101474	0.0476963	0.3565403	0.6780124	0.8488885	0.0000847	0.7118636
900	0.2653643	0.4599790	0.3308521	0.0469261	0.0762265	0.3912062	0.6168733	0.7090790	0.0000898	0.7738760
950	0.1545929	0.3960329	0.3126756	0.0239764	0.0495615	0.3230936	0.6601146	0.7732517	0.0065966	0.7303964
1000	0.1452907	0.4493400	0.3914780	0.0262174	0.0499393	0.1793756	0.7352624	0.7193111	0.0005898	0.7262660

0	0.1421937	0.3338801	0.3538778	0.0504702	0.0887813	0.3036768	0.8466062	0.7285314	0.0057205	0.8137066
50	0.1028596	0.5267756	0.5540046	0.3545340	0.0847850	0.0738013	0.7668528	0.6366963	0.0000000	0.7924103
100	0.1593473	0.4972013	0.7670315	0.4590521	0.1151328	0.0869822	0.5999936	0.7204911	0.0010313	0.6443822
150	0.1634284	0.4664777	0.6350229	0.4889120	0.0847259	0.0632000	0.7941974	0.6139703	0.0002672	0.6515799
200	0.1617714	0.5137657	0.8127985	0.5191469	0.0853481	0.0828049	0.6790419	0.6933878	0.0010431	0.6781334
250	0.1665269	0.5307706	0.5971271	0.4691030	0.0725941	0.1126176	0.6624509	0.6385023	0.0020060	0.8664579
300	0.2200952	0.5492956	0.7313963	0.4984650	0.0833780	0.0847191	0.6875017	0.6365443	0.0000438	0.7756942
350	0.1979809	0.4554168	0.7971964	0.4486192	0.0797549	0.0879937	0.6822438	0.8091770	0.0005058	0.8042271
400	0.1969185	0.4744333	0.6609311	0.5643947	0.1018675	0.1083260	0.8333627	0.6361253	0.0000431	0.6271147
450	0.1984779	0.4164897	0.7378682	0.5781259	0.0648757	0.1206644	0.6655286	0.8925411	0.0004717	0.5829300
500	0.1675395	0.3912596	0.7902232	0.4378340	0.0541940	0.1141901	0.5960379	0.8718855	0.0006969	0.7203885
550	0.2357538	0.4486382	0.7585391	0.1809766	0.1181186	0.3699338	0.6171557	0.7468779	0.0004430	0.5920484
600	0.1815578	0.4685849	0.6949922	0.1438599	0.0701333	0.2780202	0.7991317	0.6768378	0.0007052	0.6310376
650	0.1727274	0.3670227	0.5432546	0.0577578	0.0528647	0.3077765	0.7824201	0.6692003	0.0000814	0.7025530
700	0.2424660	0.4940546	0.4095414	0.0335655	0.0709014	0.2334767	0.7753519	0.7321774	0.0007444	0.6771485
750	0.2290999	0.4879046	0.3124248	0.0493012	0.0655329	0.2307262	0.7028512	0.6559550	0.0004671	0.8443112
800	0.2616517	0.4546010	0.3349675	0.0354836	0.0487058	0.2232126	0.6133356	0.6648659	0.0001585	0.8023454
850	0.1685120	0.4733321	0.3327216	0.0328228	0.0621888	0.2165343	0.7051722	0.8008738	0.0000412	0.7089006
900	0.1716758	0.4298658	0.2989489	0.0529217	0.0557670	0.3517494	0.6408215	0.7130806	0.0016185	0.8106502
950	0.1621004	0.5152794	0.3432982	0.0292475	0.0752351	0.2443074	0.7399157	0.9172465	0.0006288	0.7914455
1000	0.1828914	0.3896473	0.3287704	0.0429521	0.0831173	0.2747073	0.7465321	0.8367504	0.0015392	0.7647486
