"Time"	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
850	0.6446662	0.3157922	0.3423404	0.5345688	0.3155523	0.5311051	0.6733476	0.0140592	0.2217182	0.5140074
900	0.6189148	0.3464541	0.2804621	0.6314683	0.3716101	0.5429412	0.7005716	0.0226820	0.2716701	0.4789101
950	0.7490913	0.3831927	0.3516959	0.4812609	0.5010716	0.4213955	0.6862668	0.0073962	0.3332200	0.3629872
1000	0.7806217	0.4053573	0.2379940	0.5300214	0.3342319	0.5361488	0.7566396	0.0102729	0.3125448	0.4637521

0	0.8792142	0.2892278	0.2987954	0.6624555	0.3581671	0.5761581	0.6149756	0.0358346	0.1971480	0.5363118
50	0.8137848	0.2904683	0.2324761	0.6812869	0.3943415	0.5862668	0.7778382	0.0149867	0.2457601	0.3301983
100	0.7565848	0.3151723	0.2790100	0.6473899	0.3237152	0.6254578	0.5928159	0.0054597	0.2245698	0.4294529
150	0.7580126	0.4296950	0.2016399	0.5422279	0.2935530	0.5545775	0.4649758	0.0003241	0.2371273	0.3495155
200	0.7535487	0.4101677	0.2179504	0.6349842	0.2514195	0.5698236	0.5873089	0.0097058	0.3080161	0.3954223
250	0.7101322	0.4121071	0.3214610	0.5751024	0.1847458	0.5221503	0.7058577	0.0103447	0.3058252	0.3486979
300	0.8385123	0.3137698	0.2668306	0.4613323	0.2827930	0.4822565	0.6835716	0.0163890	0.2584330	0.4294141
350	0.9050961	0.3209999	0.3609229	0.5502506	0.2901397	0.5243676	0.7200952	0.0171034	0.2806892	0.4299260
400	0.8566856	0.4643104	0.3520353	0.7178843	0.2677902	0.5021623	0.7299732	0.0057137	0.2759823	0.3107204
450	0.8253393	0.3454532	0.2994010	0.5683571	0.2816415	0.4567746	0.6305360	0.0501975	0.2491666	0.3202386
500	0.8007357	0.2517636	0.2316787	0.5993222	0.2140085	0.4986739	0.6347118	0.0270778	0.2451069	0.3764793
550	0.8702024	0.3342582	0.2746842	0.4783931	0.3006045	0.5532059	0.6027341	0.0157276	0.2007613	0.4286982
600	0.7091488	0.3501090	0.3386208	0.6242214	0.2215876	0.7059058	0.8213681	0.0082895	0.2731093	0.3847716
650	0.8004213	0.3793239	0.4014397	0.5715157	0.2907042	0.6866526	0.7394614	0.0192851	0.2502435	0.4408216
700	0.7830178	0.3038346	0.3506786	0.5374653	0.2544601	0.5909702	0.6072152	0.0084638	0.2778333	0.3421057
750	0.7971286	0.3781120	0.2397447	0.5311176	0.2376238	0.6793718	0.6148803	0.0191295	0.3229237	0.4200981
800	0.6979664	0.3699257	0.3222943	0.5857738	0.2039455	0.5913619	0.7189852	0.0155462	0.2233255	0.3728009
850	0.6769290	0.3625895	0.2025898	0.5375823	0.3567797	0.4513103	0.7115319	0.0135910	0.2446553	0.5741791
900	0.7142663	0.2609323	0.3101273	0.6538348	0.3712348	0.4740599	0.7376155	0.0069005	0.2879886	0.5012110
950	0.8423770	0.3858019	0.2028525	0.6255935	0.3835036	0.4128471	0.6298151	0.0127689	0.2550045	0.3752473
1000	0.8690045	0.3168306	0.2158069	0.7156523	0.3210258	0.5003862	0.6706799	0.0162342	0.2052503	0.4280194

0	0.7491082	0.2872914	0.2877534	0.7127674	0.3974350	0.5586987	0.5611486	0.0384235	0.3075679	0.4667349
50	0.8988470	0.3671187	0.3481886	0.6022878	0.2828301	0.5959809	0.6973541	0.0156170	0.2707455	0.3603678
100	0.6696345	0.4071996	0.2561614	0.5650359	0.2905081	0.5569189	0.4651537	0.0256481	0.3105793	0.3001003
150	0.6551103	0.3828109	0.3326518	0.5641603	0.2770410	0.4918343	0.6453828	0.0078471	0.2631823	0.2290277
200	0.6481010	0.3579896	0.2909171	0.5528460	0.1889735	0.4653298	0.6466727	0.0173691	0.2747174	0.2788716
250	0.7556383	0.3353037	0.3086148	0.5909784	0.3549514	0.5052254	0.5601064	0.0173987	0.3553121	0.2903221
300	0.7341458	0.3159753	0.3885282	0.6682697	0.2809717	0.4126557	0.5535060	0.0265767	0.3052060	0.4834271
350	0.7545197	0.3050706	0.3424444	0.5915546	0.4086387	0.4974515	0.6517311	0.0094078	0.1993705	0.4062264
400	0.7332705	0.3080044	0.2228241	0.6681860	0.3937171	0.4836488	0.6614390	0.0079207	0.2713172	0.4469352
450	0.7680948	0.3612949	0.3124333	0.6996540	0.3764502	0.4504671	0.6455546	0.0056339	0.2860298	0.3473133
500	0.6815316	0.3643963	0.3043467	0.7938450	0.4901016	0.5160153	0.7125607	0.0138229	0.3768387	0.4026874
550	0.8686298	0.3754982	0.1967833	0.7362945	0.3605318	0.5569356	0.6699475	0.0029722	0.3427502	0.4094541
600	0.7795587	0.3391084	0.1895982	0.6402301	0.3263578	0.5854650	0.6366613	0.0272713	0.4166475	0.5247215
650	0.7478204	0.3654308	0.1868755	0.6780945	0.4773934	0.4508138	0.6269582	0.0291069	0.2954495	0.5651833
700	0.7885468	0.3445120	0.1868549	0.5334223	0.4516328	0.4897260	0.6364545	0.0131151	0.3123448	0.3935925
750	0.8232018	0.3610748	0.4320065	0.5680829	0.4273875	0.4723283	0.5950979	0.0300959	0.2904651	0.3791298
800	0.8315479	0.3542049	0.2789402	0.6131228	0.4075753	0.5247402	0.7170407	0.0113282	0.3251309	0.3847328
850	1.0000000	0.3594880	0.2286389	0.6259012	0.4061900	0.6422317	0.5144176	0.0156422	0.2966271	0.4064993
900	0.9207674	0.2839212	0.2510531	0.6691504	0.3347599	0.5540020	0.4831319	0.0251046	0.2922674	0.4968758
950	0.8289265	0.3590199	0.2375239	0.7006347	0.3343025	0.5426587	0.6348683	0.0091366	0.1800409	0.4869836
1000	0.7883250	0.3400744	0.1856047	0.7605073	0.3095258	0.5061908	0.5266593	0.0033278	0.2760007	0.3761433

0	0.7776537	0.2979214	0.2863535	0.5152142	0.4448344	0.4935606	0.5769266	0.0348735	0.2832142	0.4278936
50	0.8513978	0.3652311	0.1660320	0.6231279	0.2214040	0.3600045	0.3223013	0.5376883	0.2191396	0.4718927
100	0.8840109	0.3637750	0.1546578	0.6538540	0.0828122	0.3955913	0.1272735	0.7787619	0.2552834	0.5903169
150	0.8785438	0.2508799	0.1731221	0.5148986	0.0990555	0.4330485	0.1427053	0.6877031	0.2375577	0.3994645
200	0.7920876	0.3411360	0.3355483	0.4943294	0.1030510	0.4164280	0.1251497	0.6109175	0.2618805	0.4034461
250	0.6926138	0.3686667	0.2357752	0.4594125	0.0579131	0.6587585	0.1150868	0.9044224	0.1896056	0.4231816
300	0.7640477	0.3768915	0.2751570	0.6086717	0.0927497	0.5585352	0.1090818	0.7122360	0.3821597	0.4046238
350	0.7969635	0.4058077	0.2253581	0.5350572	0.0453042	0.5127469	0.0809602	0.7079572	0.3628864	0.4428967
400	0.6798405	0.3274121	0.2284181	0.4775125	0.0689604	0.4525111	0.0881287	0.8254522	0.2435414	0.4728143
450	0.8360681	0.3881856	0.4261623	0.5866675	0.0555063	0.3922100	0.1419721	0.7804754	0.2411192	0.4405581
500	0.7771913	0.2686632	0.1960387	0.6014794	0.0753762	0.6334294	0.1405204	0.8035402	0.2233731	0.3972351
550	0.7478702	0.3685826	0.2309778	0.5259625	0.1799381	0.7073451	0.3281818	0.2703483	0.2345910	0.4872494
600	0.8528452	0.2979060	0.3119924	0.6044969	0.1999718	0.6528001	0.4950987	0.0771213	0.2624048	0.3436253
650	0.7878107	0.3019587	0.2835827	0.4946806	0.1821056	0.6703284	0.6701412	0.0435897	0.3642409	0.3554198
700	0.8822808	0.3656820	0.3500415	0.4537363	0.1080203	0.5503610	0.4963304	0.0326684	0.2896951	0.3380487
750	0.7458606	0.3534813	0.2704639	0.5413013	0.1642477	0.6664319	0.5792800	0.0069728	0.2589657	0.4399327
800	0.7861173	0.3524471	0.2531297	0.7335550	0.2002552	0.5318390	0.6839250	0.0114141	0.2833482	0.4487291
850	0.7610018	0.4188297	0.2635903	0.4743236	0.2780428	0.5805107	0.5766774	0.0093649	0.3143253	0.4623687
900	0.6970131	0.3644753	0.3883997	0.5550964	0.2207579	0.4622279	0.6562198	0.0061200	0.3089475	0.4287657
950	0.7830652	0.3828775	0.2760912	0.5252216	0.3648667	0.4717139	0.6527561	0.0046022	0.2490832	0.5193053
1000	0.7440409	0.3933314	0.3978322	0.6190051	0.1665722	0.4877023	0.6476554	0.0160861	0.3401398	0.3895391

0	0.8370791	0.3337634	0.2950756	0.7107079	0.5065377	0.5098772	0.6661559	0.0072753	0.2374301	0.4204298
50	0.6548643	0.1585264	0.2820443	0.2101481	0.2744728	0.3633616	0.5576202	0.0383197	0.2916021	0.0909385
100	0.4544518	0.0986478	0.5892329	0.2056295	0.5459862	0.2185366	0.6799438	0.0564255	0.1632423	0.1764250
150	0.3422511	0.0871202	0.7898684	0.1912573	0.5792327	0.2113220	0.8147030	0.0829454	0.1102183	0.2165585
200	0.3012143	0.0401149	0.7819585	0.1038099	0.6375734	0.2442041	0.6542965	0.0440823	0.1842927	0.1219613
250	0.1637232	0.0437580	0.8055974	0.1317821	0.7460380	0.1579692	0.6380552	0.0571640	0.1692731	0.2229737
300	0.0824476	0.0612188	0.7879851	0.1652095	0.8563756	0.1638027	0.5970278	0.0764686	0.0898080	0.1515141
350	0.0953739	0.0865671	0.7357533	0.1922103	0.9635194	0.1793136	0.7001606	0.0715110	0.0650483	0.1787563
400	0.0756693	0.0437937	0.6374835	0.1874325	0.8116836	0.1669434	0.8303508	0.0785521	0.0678810	0.2160368
450	0.0494064	0.0642758	0.7145717	0.1731359	0.7091451	0.1601611	0.8628286	0.0470250	0.0493847	0.1575943
500	0.0523454	0.1248847	0.7157252	0.1942632	0.9103624	0.2334251	0.7241395	0.0722136	0.0579817	0.2235561
550	0.4981731	0.2905118	0.6635440	0.6920362	0.7371242	0.3182939	0.8031992	0.0325228	0.1426599	0.5870945
600	0.7902634	0.3203632	0.4817277	0.6250302	0.8268075	0.3655408	0.6116089	0.0217271	0.1720539	0.5815609
650	0.7687515	0.2402844	0.1879317	0.7496699	0.6969353	0.4679648	0.5117313	0.0074547	0.2761933	0.4603803
700	0.8170731	0.3544831	0.1360887	0.7524136	0.5766469	0.4888807	0.5356368	0.0036067	0.2146305	0.4964890
750	0.6568818	0.3247355	0.2256044	0.7695839	0.5210083	0.5704319	0.5417603	0.0095752	0.3202723	0.5456513
800	0.7460789	0.3929580	0.1340531	0.7139658	0.3830794	0.5936829	0.4365561	0.0101697	0.2458872	0.3448034
850	0.8375191	0.4185521	0.1552899	0.7140387	0.4245465	0.5221551	0.5354334	0.0427236	0.2994859	0.3625374
900	0.8306802	0.3593078	0.2011235	0.6995937	0.3301147	0.5842635	0.5940148	0.0340339	0.2751707	0.3517035
950	0.7378999	0.4082058	0.2792993	0.5691779	0.2874055	0.5635718	0.5358768	0.0121252	0.2951266	0.4436054
1000	0.8558441	0.3168027	0.3343845	0.5851076	0.3917619	0.5998637	0.4896054	0.0138321	0.3389371	0.2797696

0	0.8057870	0.2636912	0.2992876	0.5981325	0.3939526	0.5629545	0.5995895	0.0152324	0.2242526	0.5062943
50	0.8191919	0.5077686	0.2296226	0.6533336	0.2439382	0.6036152	0.5424290	0.2569804	0.2574088	0.4504743
100	0.7374341	0.3839121	0.2266219	0.5593482	0.3193497	0.5160815	0.5966879	0.4040857	0.2212010	0.4858314
150	0.8026033	0.4501619	0.2613390	0.6971862	0.3939759	0.5215732	0.5092587	0.3525249	0.2047634	0.4354828
200	0.8467018	0.3191767	0.2125988	0.7093141	0.3539190	0.4626844	0.4662510	0.3609604	0.3462904	0.4759090
250	0.8437978	0.2790602	0.2593750	0.5317197	0.2890353	0.5236366	0.4443745	0.4606782	0.3069012	0.4354182
300	0.8121545	0.3336544	0.2800272	0.4987812	0.2989323	0.6106212	0.6881267	0.4032174	0.1915360	0.3596035
350	0.6644715	0.4019101	0.2873602	0.7162996	0.1576123	0.6768341	0.5492813	0.4482897	0.2158766	0.3315164
400	0.6663174	0.4612115	0.3162378	0.5445067	0.1812702	0.6301257	0.4665708	0.4031029	0.2734084	0.3675731
450	0.7264067	0.3596163	0.2871098	0.6406496	0.1984330	0.4397943	0.4086673	0.3770783	0.3903799	0.4267310
500	0.7376130	0.3388348	0.3391190	0.5347220	0.1704569	0.5306996	0.4350930	0.4039200	0.1874935	0.3417676
550	0.6945281	0.3582850	0.3422634	0.5882073	0.1672686	0.5221366	0.5037311	0.1244524	0.2392037	0.4619956
600	0.7277063	0.3724783	0.2958264	0.5861191	0.1797858	0.5524019	0.5795720	0.0638342	0.2720076	0.3269665
650	0.7931282	0.3353046	0.2826872	0.4746062	0.1786282	0.5537133	0.5371948	0.0343712	0.2572950	0.3570155
700	0.8018535	0.3736962	0.3247720	0.4449132	0.2564799	0.5664066	0.6447964	0.0152975	0.2757937	0.4808000
750	0.8376504	0.3328966	0.2101576	0.4660688	0.3021225	0.5782927	0.6318583	0.0303137	0.3052507	0.3770460
800	0.8305952	0.3622159	0.3701514	0.5060883	0.2350693	0.4679036	0.6724777	0.0113554	0.3144978	0.4106727
850	0.7529655	0.3199368	0.4036729	0.5831266	0.3091017	0.5489397	0.8512128	0.0039639	0.3457947	0.3542080
900	0.6995004	0.3384174	0.3099021	0.6506944	0.2328244	0.4922152	0.6706657	0.0101211	0.2889824	0.3369424
950	0.8053199	0.3815548	0.2553422	0.5783214	0.3696611	0.6340385	0.6479843	0.0067693	0.3059098	0.5022010
1000	0.9150468	0.2173736	0.2895771	0.6141872	0.3904325	0.5496284	0.6501396	0.0061908	0.2034516	0.5349908

0	0.8088937	0.2701847	0.3420612	0.6329345	0.4400021	0.5336944	0.5543048	0.0104260	0.2059115	0.4840208
50	0.7659629	0.1334653	0.1166754	0.6040225	0.4537712	0.6387852	0.5996175	0.0106367	0.2190670	0.5293683
100	0.4634450	0.1011229	0.2032483	0.5881466	0.2913526	0.5737273	0.5666773	0.0198919	0.2376876	0.3968814
150	0.2919188	0.0910689	0.3048093	0.6314528	0.3800589	0.6503518	0.7608298	0.0108415	0.1991887	0.5073573
200	0.2843167	0.1228555	0.1887106	0.6313153	0.3106529	0.5504665	0.6535498	0.0142658	0.3289847	0.3198925
250	0.3520219	0.1119219	0.2236618	0.6393802	0.2746861	0.4860783	0.5017230	0.0228073	0.2469222	0.4981809
300	0.4289535	0.1218898	0.2240333	0.5698786	0.3829625	0.4093184	0.5726208	0.0160658	0.2013025	0.6180659
350	0.1662098	0.0948570	0.3108543	0.4906687	0.3234033	0.4820233	0.6224191	0.0095195	0.2668574	0.3475820
400	0.2280625	0.1015069	0.2170859	0.5231664	0.3941720	0.4481605	0.7009311	0.0134455	0.2279887	0.6034431
450	0.3465938	0.1349103	0.2765389	0.6109942	0.3675157	0.4732808	0.5360984	0.0114417	0.2664313	0.4216408
500	0.2145947	0.0796271	0.2003399	0.7152881	0.2671073	0.4975899	0.5381074	0.0088031	0.2926795	0.3785976
550	0.4953570	0.4091910	0.1985757	0.5035162	0.3221784	0.4939890	0.5896532	0.0186124	0.1766507	0.3201049
600	0.8033195	0.5372257	0.2454304	0.6566398	0.2774956	0.6631747	0.6679284	0.0138630	0.2856153	0.4394161
650	0.7705038	0.4952885	0.3148451	0.6677090	0.2855801	0.5582578	0.5905588	0.0046374	0.3542145	0.4154866
700	0.8152906	0.3818339	0.3183031	0.4948220	0.3019903	0.5585097	0.8389861	0.0112528	0.3511854	0.4570031
750	0.8136582	0.3141802	0.2708530	0.3984303	0.3218859	0.5351129	0.6225282	0.0148060	0.3132616	0.3278690
800	0.7828834	0.2946974	0.2916681	0.4995644	0.2429037	0.5303272	0.6701349	0.0233704	0.3062738	0.3257903
850	0.8285891	0.3263595	0.2660255	0.6523980	0.2710713	0.5864888	0.6672191	0.0096797	0.2414269	0.4808946
900	0.8813873	0.2795182	0.2703265	0.6041348	0.4928717	0.4315543	0.7206319	0.0029172	0.1855417	0.4423543
950	0.7944332	0.4139327	0.3272900	0.4924296	0.5067387	0.4051365	0.6117180	0.0220939	0.2369745	0.4185514
1000	0.7194861	0.3294725	0.2136769	0.7969353	0.3398899	0.4696997	0.5879270	0.0433560	0.2959990	0.4231043

0	0.6810179	0.3221789	0.2985055	0.6205302	0.4622410	0.6288858	0.5844709	0.0130300	0.2706608	0.4570424
50	0.7421800	0.4451433	0.2089348	0.5466627	0.2035666	0.4817264	0.6136700	0.2983806	0.3005155	0.1006059
100	0.9488156	0.3910450	0.2997257	0.5452094	0.1177101	0.5569616	0.6155645	0.4380109	0.3220258	0.0653117
150	0.7590653	0.2849794	0.2614114	0.4808369	0.0800563	0.5651395	0.5582664	0.3807238	0.3367473	0.0761065
200	0.6740502	0.2677467	0.4175387	0.4137206	0.0222321	0.5086426	0.4178556	0.4599323	0.4378017	0.1206283
250	0.7171256	0.3089640	0.3194457	0.4141906	0.0465992	0.6422576	0.6034469	0.4212429	0.3084913	0.0993192
300	0.8591272	0.3353217	0.4162011	0.4057334	0.0380022	0.4796348	0.5378053	0.4961689	0.3815244	0.0985538
350	0.8585458	0.3615011	0.5770613	0.4197500	0.0182735	0.5708721	0.4747823	0.4601019	0.4129217	0.0851811
400	0.5428723	0.3502423	0.5399908	0.4038581	0.0051122	0.4981024	0.4179555	0.4701271	0.4233317	0.1025142
450	0.6886458	0.3657902	0.5368575	0.3649919	0.0079146	0.5626780	0.5175814	0.3577266	0.4025576	0.1072630
500	0.7901505	0.2429539	0.5605702	0.3766115	0.0089451	0.6086305	0.5781796	0.5196854	0.2509758	0.1067671
550	0.7734064	0.3384182	0.5247662	0.4665839	0.1596408	0.5277741	0.5678882	0.1616994	0.3847281	0.3782862
600	0.7868063	0.2367303	0.4525688	0.4194013	0.1828751	0.5438322	0.6801543	0.0377624	0.2646547	0.4226848
650	0.6841398	0.3010657	0.3253341	0.5776041	0.2149335	0.5324212	0.7118793	0.0468302	0.2146785	0.4089911
700	0.7191248	0.2816340	0.3592082	0.7529897	0.2647693	0.5643700	0.6155485	0.0063065	0.2336960	0.3498971
750	0.6569193	0.2820784	0.3190090	0.7410556	0.3387484	0.4896942	0.6301668	0.0102255	0.2034121	0.3491500
800	0.7756359	0.3846667	0.1794055	0.6242707	0.4206968	0.4755666	0.6231078	0.0241944	0.2642074	0.6361138
850	0.7316702	0.3761819	0.2966722	0.6480212	0.4445246	0.5202553	0.6024595	0.0166388	0.2872646	0.5594394
900	0.8945807	0.3861986	0.2393951	0.7077160	0.3849926	0.5316319	0.7155934	0.0155220	0.3511624	0.5028108
950	0.7756099	0.3772033	0.1845802	0.6425248	0.4506467	0.6072983	0.5725232	0.0204797	0.3169333	0.4485887
1000	0.8764822	0.3780828	0.1831039	0.5684423	0.3077062	0.4821538	0.5997735	0.0279442	0.3281363	0.4608936
