"Time"	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
50	0.4475296	0.4314782	0.8047343	0.6137882	0.6935394	0.4271938	0.7621863	0.6460809	0.3109956	0.4860483
100	0.2283265	0.3964504	0.6273482	0.5356478	0.5585372	0.4951257	0.7123755	0.4434040	0.4416622	0.6585688
150	0.3493533	0.4050857	0.5833816	0.5416424	0.5804485	0.4408447	0.8317908	0.6030440	0.3296018	0.6676168
200	0.3725695	0.4037549	0.5281458	0.4581183	0.6422012	0.4514567	0.8968461	0.6164791	0.3596958	0.4552014
250	0.2320743	0.4095750	0.6331161	0.4517667	0.6621080	0.5548079	0.7646357	0.5491296	0.3409056	0.4748900
300	0.2737574	0.4100108	0.6678730	0.5955148	0.6895969	0.4643185	0.6533443	0.4764797	0.3162264	0.4964778
350	0.2268374	0.5209201	0.6912338	0.5265273	0.6529903	0.4209395	0.6938184	0.4135018	0.3217380	0.6103540
400	0.3535817	0.3721189	0.7789589	0.6178731	0.5636244	0.4258300	0.8259118	0.4981803	0.2891856	0.5353666
450	0.2869870	0.4882503	0.6188687	0.4957707	0.6149684	0.5278343	0.6960409	0.5638604	0.3868500	0.5179634
500	0.2648090	0.3649511	0.6471132	0.4946326	0.6435848	0.5342640	0.8068291	0.5877024	0.2875522	0.5205162
550	0.3015804	0.4441168	0.6693101	0.5238714	0.5671268	0.3698573	0.6433482	0.4823897	0.4088672	0.6758492
600	0.4572349	0.3723247	0.6910338	0.6179907	0.5482567	0.4335029	0.7255127	0.5104961	0.3992307	0.4974018
650	0.4061439	0.3870469	0.6933326	0.6647764	0.6272511	0.3747835	0.6230419	0.4628543	0.2248134	0.5150027
700	0.4078138	0.3677527	0.6628431	0.6862059	0.8089537	0.3186448	0.6205145	0.4879864	0.3479492	0.6376984
750	0.2720537	0.4903161	0.5446839	0.7465648	0.7357443	0.2994928	0.7072553	0.4019694	0.3242445	0.6168002
800	0.2849631	0.4740810	0.7186811	0.6452361	0.8143747	0.4331401	0.7146237	0.3864332	0.2296779	0.5554459
850	0.2705405	0.3090194	0.6578777	0.6061444	0.6093382	0.3904391	0.6275988	0.4600967	0.4091179	0.5080204
900	0.3060472	0.4171828	0.7198487	0.6076466	0.6464544	0.4298414	0.8528621	0.4586474	0.3431280	0.5298400
950	0.2615516	0.4481098	0.6915149	0.5313219	0.7207635	0.4908182	0.6000988	0.5121570	0.3391346	0.5539206
1000	0.2700336	0.3055654	0.7899784	0.5809087	0.6639064	0.4546008	0.6335696	0.4064181	0.3818152	0.5192961

0	0.3025171	0.4521440	0.8477138	0.7189316	0.6479351	0.3857879	0.7463560	0.3922573	0.2972532	0.5934187
50	0.4352852	0.4021414	0.5716786	0.5284480	0.4471527	0.2475507	0.8725055	0.7219362	0.4634789	0.4114446
100	0.3750922	0.4471027	0.5691457	0.4854899	0.1717018	0.1269392	0.6793528	0.7194553	0.6273819	0.2505898
150	0.3088834	0.3941586	0.6120311	0.6782935	0.1195076	0.1155778	0.7138934	0.6307080	0.4877494	0.2297475
200	0.3258673	0.3125818	0.9309437	0.7795885	0.0286235	0.0688194	0.7879321	0.7094450	0.5953632	0.1789141
250	0.3429758	0.4535224	0.7469053	0.6691375	0.0324909	0.0891825	0.8729308	0.8969953	0.5648198	0.1741161
300	0.4126327	0.4666841	0.6701177	0.7362295	0.0103105	0.0717104	0.7625194	0.7570968	0.5568640	0.1692334
350	0.3284418	0.5129973	0.6397062	0.6742081	0.0013127	0.0665583	0.7588274	0.8167454	0.5286761	0.1113008
400	0.4372577	0.5038112	0.6993483	0.6166402	0.0148202	0.0574951	0.7600683	0.8567853	0.5241930	0.1956894
450	0.3752750	0.4660635	0.7839383	0.6089422	0.0166840	0.1087653	0.7230216	0.6396951	0.4719968	0.1640479
500	0.3327758	0.3646673	0.5430221	0.5937167	0.0168228	0.0799120	0.6856902	0.7311804	0.4947262	0.1428448
550	0.3973271	0.5204181	0.5931844	0.6727399	0.2705761	0.3003564	0.7286267	0.6402249	0.4101551	0.1478982
600	0.3244577	0.4399766	0.6296867	0.6773984	0.5713601	0.3759531	0.6741335	0.6463164	0.2626141	0.4241050
650	0.4260316	0.4554152	0.6427024	0.6019380	0.6526971	0.4925405	0.7015596	0.3664513	0.2603727	0.6134309
700	0.2960644	0.3569340	0.6801723	0.5183525	0.6289827	0.4169546	0.7725822	0.3617836	0.3407478	0.6694293
750	0.2475465	0.4749589	0.7817785	0.5794810	0.6339349	0.4716215	0.8591646	0.5620905	0.3828087	0.5092369
800	0.2628823	0.3479893	0.8366999	0.7440446	0.5948237	0.4774875	0.7372790	0.4992839	0.3259411	0.4869669
850	0.2706273	0.3575366	0.6857144	0.7562401	0.6403756	0.3806475	0.6658569	0.5030670	0.3509520	0.5313341
900	0.2782060	0.3444583	0.7288612	0.5621926	0.6322802	0.3857707	0.7493499	0.3725357	0.3644969	0.5671660
950	0.3943672	0.3520708	0.5457123	0.5323106	0.5125804	0.4851417	0.6886134	0.6087950	0.3405829	0.4400146
1000	0.2953558	0.5008730	0.7398044	0.4846939	0.6271039	0.4889995	0.7034192	0.4980844	0.3389721	0.5295540

0	0.3147768	0.3232266	0.6686778	0.7044910	0.6354176	0.4264962	0.8048811	0.5598840	0.3613972	0.5985345
50	0.3933302	0.4197119	0.5987886	0.5229950	0.7147029	0.5253584	0.7104132	0.6056034	0.3586492	0.5344657
100	0.5090244	0.4079698	0.6854532	0.4978954	0.6571745	0.3480120	0.6094376	0.6021476	0.3028799	0.5410764
150	0.4765249	0.4088862	0.7165666	0.5823395	0.7769842	0.4810158	0.6966142	0.5035923	0.3698022	0.6292498
200	0.4826636	0.4345350	0.8876270	0.5982459	0.6339658	0.4001159	0.7947989	0.5814716	0.3221258	0.5456400
250	0.4378289	0.4567772	0.6919031	0.6568722	0.7362494	0.4251512	0.7001221	0.4518979	0.3494744	0.5180175
300	0.4481945	0.4269774	0.6909079	0.6430376	0.7615794	0.4027683	0.6487954	0.4560152	0.3352080	0.5374011
350	0.3314506	0.3662454	0.7202067	0.5677193	0.7605752	0.4801755	0.6500560	0.5224306	0.3595478	0.7353419
400	0.5071923	0.2896524	0.6985236	0.6027751	0.6923391	0.4439834	0.8529002	0.3990914	0.3097312	0.6807830
450	0.4418708	0.3109664	0.6847009	0.5974788	0.5535675	0.3614358	0.5983275	0.5574881	0.3912191	0.5922793
500	0.3984629	0.3510248	0.6984209	0.5374806	0.6113839	0.4829645	0.7304375	0.5681523	0.2968456	0.5294457
550	0.3148085	0.4375093	0.6758762	0.6265641	0.6417382	0.4458388	0.6945776	0.6801545	0.4107320	0.5535032
600	0.2244076	0.4132766	0.7484765	0.5726873	0.6498970	0.3826916	0.7326044	0.4901832	0.4542664	0.6603177
650	0.3167989	0.4279670	0.7142574	0.5190101	0.6320802	0.4945628	0.7005696	0.4511204	0.3790882	0.4519125
700	0.4096599	0.4503594	0.6091095	0.5655523	0.5330659	0.3867731	0.7300202	0.4928053	0.2881351	0.5979546
750	0.4071935	0.3210173	0.7526657	0.6939544	0.7398064	0.3993209	0.9078952	0.3761140	0.2850998	0.6633279
800	0.3045686	0.4886483	0.6839652	0.6864870	0.6260715	0.5600626	0.7204769	0.4521666	0.3779268	0.5387295
850	0.2862098	0.4233707	0.8085583	0.7391936	0.6657755	0.5087848	0.7440606	0.5152738	0.3934981	0.5898982
900	0.2883944	0.4061874	0.6645591	0.6639386	0.7765968	0.4136094	0.7631423	0.5499566	0.2646800	0.4368348
950	0.2714068	0.4331405	0.7434152	0.7771605	0.6395360	0.3950733	0.7221505	0.4482613	0.3479985	0.4127913
1000	0.2605232	0.3043747	0.6362801	0.5826528	0.6375571	0.4155005	0.6628884	0.4617916	0.4315967	0.4771735

0	0.3690864	0.3951802	0.9030700	0.5918908	0.6656708	0.4195848	0.7077986	0.4840359	0.3165119	0.6153526
50	0.3501265	0.2201325	0.6985692	0.6021516	0.7153166	0.3731251	0.6605952	0.6082030	0.3872152	0.5675761
100	0.5111912	0.2192848	0.6907431	0.5432266	0.5542646	0.3581911	0.7452539	0.5094870	0.4172240	0.6413842
150	0.6734213	0.1891716	0.6085987	0.6783916	0.5362482	0.3139025	0.7666979	0.4794390	0.3590103	0.6004233
200	0.6167731	0.2155211	0.6979998	0.7023114	0.5428077	0.3299047	0.7302067	0.4594337	0.3426307	0.5272236
250	0.6796151	0.2126181	0.6718803	0.5519133	0.5537292	0.4389889	0.7125179	0.4648991	0.4224186	0.6386259
300	0.6049995	0.1914701	0.4957215	0.6106805	0.7154629	0.4193637	0.8440153	0.5233730	0.3644546	0.5614721
350	0.6346031	0.2342805	0.6544272	0.6179937	0.7561806	0.2862658	0.8269466	0.5329964	0.3525081	0.4646555
400	0.5349439	0.2282019	0.7036498	0.7023219	0.6918698	0.3097150	0.7030292	0.4440933	0.4745311	0.5408513
450	0.6561081	0.1278668	0.6017087	0.6860763	0.7020183	0.2739080	0.7684878	0.5831975	0.3209690	0.5922974
500	0.5836850	0.1382345	0.6151493	0.6941732	0.6693197	0.2967944	0.6725521	0.4757719	0.4180211	0.5899493
550	0.4258385	0.2722065	0.6842387	0.4777793	0.5440194	0.5097190	0.6982397	0.4475184	0.4176837	0.5684039
600	0.3137615	0.4700732	0.5714439	0.6057675	0.6339521	0.4597174	0.8039878	0.5053224	0.3708910	0.5634810
650	0.3741621	0.4375950	0.6429886	0.7041308	0.6381913	0.3802010	0.7499861	0.5793284	0.3766801	0.6003883
700	0.2962273	0.4269942	0.7015005	0.7160387	0.6847685	0.4592886	0.8017604	0.3775987	0.3179257	0.4330712
750	0.2782699	0.3440997	0.8994004	0.7638912	0.7847873	0.4151791	0.6988682	0.4580554	0.3466567	0.6678098
800	0.3049941	0.3805172	0.6657397	0.5785418	0.5912885	0.5075034	0.7080007	0.7860931	0.3450084	0.5567880
850	0.2449855	0.4059204	0.7465793	0.6268837	0.6575110	0.3718886	0.9166738	0.5790396	0.3067430	0.7422266
900	0.2676936	0.3643007	0.7303345	0.5738296	0.6920073	0.5586413	0.8431366	0.5495942	0.3260496	0.4365115
950	0.2667488	0.3937934	0.7238036	0.6562526	0.6604945	0.4550763	0.8161329	0.5105413	0.3660880	0.6566626
1000	0.2655248	0.3056687	0.7039198	0.6605005	0.6192604	0.4489887	0.6266087	0.5738308	0.3483445	0.6147240

0	0.3370377	0.4177957	0.7820915	0.6034814	0.6228548	0.5025580	0.7355186	0.4744483	0.3925092	0.6555017
50	0.3067527	0.4289279	0.6428593	0.6144325	0.6819503	0.4233820	0.7901396	0.8344131	0.5006576	0.6063892
100	0.3712071	0.5211610	0.7408746	0.5064469	0.7503572	0.3413299	0.6651018	0.5833602	0.3023228	0.5133187
150	0.2938962	0.5251667	0.5747010	0.6581793	0.7268104	0.3134967	0.7121251	0.5856436	0.4171190	0.5600191
200	0.2869850	0.3500225	0.7826637	0.6424459	0.6735344	0.3043289	0.6834320	0.5171559	0.3806911	0.4445067
250	0.3659157	0.4015373	0.5921328	0.7654682	0.6331204	0.4418984	0.5990062	0.6708713	0.3206387	0.6456160
300	0.2788701	0.4402228	0.5339545	0.5520860	0.7352256	0.3901929	0.7625284	0.6120735	0.3513205	0.6831720
350	0.4021732	0.4672220	0.7577040	0.5972311	0.7559930	0.5010249	0.7225057	0.5201818	0.3219985	0.5453300
400	0.3859799	0.4091896	0.6362357	0.6130422	0.7663674	0.3740587	0.6834325	0.5356512	0.2755782	0.6063819
450	0.2616259	0.3441008	0.5839495	0.6687978	0.6902393	0.4204883	0.6806776	0.7379656	0.3297028	0.4855575
500	0.2471393	0.4148849	0.7276961	0.5393801	0.6538227	0.3870347	0.7506029	0.6224487	0.3163244	0.6019680
550	0.2847395	0.3731509	0.6087924	0.5671600	0.7434697	0.4713948	0.8130456	0.4914663	0.3557107	0.6700374
600	0.3325211	0.3405941	0.7139269	0.6157228	0.6072934	0.4972650	0.7982986	0.4468957	0.3305986	0.5549029
650	0.3439730	0.3615408	0.5503340	0.5449907	0.5753338	0.4271489	0.8097136	0.4162080	0.3042415	0.4696190
700	0.3415400	0.4288184	0.6956395	0.5105870	0.7692232	0.5477518	0.8692943	0.4917148	0.2534794	0.5749201
750	0.3225296	0.4271897	0.7939063	0.5041447	0.6113538	0.4492889	0.6682040	0.3748837	0.2776932	0.4541963
800	0.2681993	0.4256921	0.6025297	0.5800463	0.6891592	0.4064275	0.7547003	0.4889058	0.3965575	0.5655329
850	0.2669092	0.3482094	0.6431325	0.5202864	0.6788302	0.3635158	0.6902482	0.4702224	0.3422988	0.6463607
900	0.3253542	0.3634889	0.5958488	0.6576378	0.5363400	0.4898264	0.8453692	0.5819716	0.3474721	0.6587104
950	0.2275276	0.3567349	0.7553099	0.6502658	0.6047221	0.4254178	0.8040174	0.5451015	0.4252954	0.5251988
1000	0.2787291	0.3782399	0.7032056	0.6016346	0.6867185	0.4783307	0.7548582	0.4999139	0.4125322	0.4716251

0	0.3497686	0.3989169	0.7490565	0.6509097	0.4770287	0.4762124	0.8362884	0.4767260	0.3622692	0.5342699
50	0.4237987	0.3250036	0.5732669	0.4448124	0.7633115	0.4247693	0.8839612	0.5424522	0.4054663	0.4392261
100	0.2714673	0.1164288	0.6175007	0.4005030	0.6009452	0.4524907	0.7515734	0.7438805	0.4137300	0.4809061
150	0.2557031	0.0555901	0.6393543	0.5584865	0.5948349	0.3432489	0.8147477	0.7537157	0.3513698	0.4909339
200	0.1547645	0.0321266	0.6919738	0.5986384	0.6149951	0.5029065	0.6912177	0.6276034	0.3105687	0.5340598
250	0.1693565	0.0205808	0.5859556	0.4834298	0.6701483	0.4923136	0.6986595	0.7705126	0.3644140	0.6032862
300	0.1417950	0.0072885	0.5131623	0.3133475	0.5858915	0.6125024	0.6433584	0.8489859	0.2239114	0.5487665
350	0.0810016	0.0394081	0.6290636	0.3884244	0.6041820	0.5537937	0.8288664	0.9774017	0.3773796	0.6416247
400	0.1680572	0.0177235	0.7346175	0.4467944	0.5645888	0.6201207	0.8342693	0.8643884	0.3209447	0.6031730
450	0.1387997	0.0120406	0.6329942	0.3965410	0.6520873	0.5568776	0.7124365	0.7200676	0.3004296	0.6811141
500	0.1143328	0.0142775	0.5577567	0.4407280	0.5646162	0.5395685	0.7122316	0.7373015	0.2891815	0.6298656
550	0.1299944	0.1772375	0.6658945	0.4122166	0.6217644	0.4575496	0.8244697	0.6750377	0.4031587	0.5696461
600	0.1579605	0.3118787	0.5498961	0.5619933	0.6530166	0.5457034	0.6920820	0.4787491	0.3487760	0.5006626
650	0.1663793	0.4186487	0.5584501	0.6579764	0.5204499	0.4600491	0.6210883	0.4413986	0.3127765	0.4790356
700	0.1856019	0.3486995	0.6543118	0.6508027	0.5762251	0.4874007	0.7453083	0.5432095	0.3317435	0.5524849
750	0.2667009	0.3886789	0.6413934	0.5303198	0.6553518	0.5564460	0.8270055	0.4416998	0.3106402	0.4434456
800	0.3113976	0.4511673	0.7519641	0.5798436	0.8564438	0.5350966	0.7805150	0.4873440	0.3481719	0.5798664
850	0.2256096	0.4114986	0.6920873	0.5618351	0.6165482	0.5365698	0.7092370	0.5554009	0.4106054	0.5594145
900	0.2813312	0.3109136	0.6024380	0.6666356	0.6797961	0.3821590	0.7257903	0.5246075	0.3051089	0.5437814
950	0.3012668	0.3558563	0.6511878	0.5665478	0.6573243	0.3838624	0.8510065	0.5713277	0.3184655	0.5113432
1000	0.3790769	0.4402649	0.6667600	0.6579193	0.5800117	0.4093133	0.6903010	0.3426140	0.4056504	0.5433083

0	0.3272484	0.3694700	0.7634556	0.6648459	0.6348547	0.4539227	0.8255522	0.4446694	0.4168560	0.5444001
50	0.2055163	0.3398413	0.6525060	0.6195905	0.5042158	0.5863816	0.8174413	0.5443822	0.3761501	0.5602977
100	0.2930522	0.3676087	0.7119578	0.5171620	0.5051939	0.4681193	0.7973020	0.6571246	0.3661694	0.5833770
150	0.2658868	0.4263338	0.7987430	0.5322958	0.4137605	0.4611906	0.7159021	0.7194159	0.3205856	0.4302373
200	0.2644902	0.4577238	0.6636163	0.6177120	0.5263740	0.3847208	0.7969993	0.6225932	0.3277980	0.4908444
250	0.2923637	0.2772421	0.7796442	0.8259357	0.5733665	0.3454739	0.9063987	0.5983150	0.3073900	0.5837321
300	0.3395643	0.4392455	0.6714623	0.6815240	0.4414323	0.3604950	0.7349150	0.7630466	0.4267599	0.5759969
350	0.2640231	0.4055821	0.6614272	0.5660981	0.4331906	0.3898758	0.7113887	0.8283982	0.3574903	0.5621236
400	0.3063620	0.2978203	0.7780799	0.6011800	0.4398682	0.4129094	0.8174302	0.7009562	0.4145041	0.4267953
450	0.2379451	0.3505674	0.6797314	0.5371079	0.4741861	0.3948859	0.6567726	0.5887047	0.4020055	0.5683262
500	0.2993637	0.4047940	0.9825839	0.6099721	0.3671149	0.4746860	0.8277653	0.7400887	0.4517221	0.4893507
550	0.3232533	0.3657847	0.7439710	0.6567881	0.5433159	0.4468232	0.8713272	0.6289798	0.3705793	0.4874244
600	0.3964091	0.3554120	0.6716973	0.9023720	0.5020649	0.2777447	0.7359717	0.5992429	0.3910708	0.5633988
650	0.3194025	0.3767125	0.6423508	0.6401543	0.6093342	0.4575511	0.7314574	0.4385073	0.3233037	0.5128846
700	0.2925207	0.3273990	0.6052960	0.6543227	0.6129253	0.5301134	0.8090097	0.5059405	0.4470523	0.5565746
750	0.3212293	0.3542830	0.7582332	0.6191789	0.5619413	0.3886188	0.8382321	0.3794051	0.2672599	0.4987048
800	0.2908662	0.3806444	0.6900545	0.6602248	0.6220995	0.4303303	0.8349602	0.5312253	0.4366999	0.5483052
850	0.3265902	0.3254773	0.6945688	0.7393867	0.6023182	0.3808056	0.7543582	0.5052706	0.3432866	0.4631325
900	0.2323600	0.4607147	0.6558804	0.5496739	0.6326069	0.4328455	0.7827339	0.6183385	0.3657730	0.4938191
950	0.3071518	0.4026337	0.7090994	0.5985518	0.6642468	0.4279802	0.7838184	0.5169698	0.3312185	0.6405115
1000	0.2843674	0.3017252	0.7964364	0.5348242	0.6338249	0.3554577	0.7252866	0.5561658	0.4070602	0.5097018

0	0.3616087	0.3742692	0.6341955	0.6246760	0.6434212	0.4990142	0.9800343	0.6458971	0.3683985	0.5779055
50	0.2812972	0.6329114	0.6694822	0.4837655	0.5913936	0.3562315	0.7364183	0.4345553	0.2799455	0.4553622
100	0.3623087	0.6263643	0.5983034	0.3334177	0.7439857	0.4446817	0.7721599	0.5464709	0.3877136	0.6070394
150	0.3274223	0.7070326	0.7416393	0.3063972	0.7194638	0.4787653	0.7307740	0.6281942	0.4212734	0.4948884
200	0.4008799	0.6733796	0.6963242	0.2620628	0.5826467	0.6010955	0.7642182	0.5236733	0.2725704	0.4915805
250	0.3625393	0.5897018	0.8537955	0.1611752	0.4471123	0.4785352	0.5675507	0.6074011	0.4427659	0.6143479
300	0.4429430	0.5768627	0.5379618	0.1837152	0.5270598	0.6705089	0.7965405	0.5677161	0.3376452	0.6206822
350	0.4313467	0.7892627	0.5192211	0.1414545	0.7156365	0.5208303	0.5551875	0.5408937	0.3615227	0.4671328
400	0.4320113	0.6292760	0.5643508	0.1512944	0.4549283	0.6715693	0.6578248	0.6862409	0.3150397	0.4499978
450	0.4122288	0.5411614	0.7055219	0.1415933	0.5464786	0.6723095	0.4931142	0.6917563	0.4033444	0.5673040
500	0.4661675	0.5534078	0.6813889	0.0770183	0.4849877	0.6884417	0.5526968	0.6669666	0.3032828	0.4352251
550	0.4805007	0.5088036	0.5986437	0.3093747	0.4532314	0.8951789	0.5002863	0.5215584	0.3775579	0.5246349
600	0.4289109	0.5079923	0.6627460	0.3051325	0.5261593	0.6984806	0.6204945	0.4169077	0.3692297	0.4905199
650	0.4619868	0.5272526	0.6422172	0.2232624	0.4390729	0.5052533	0.4771431	0.6336061	0.3201226	0.5906294
700	0.3547817	0.3257120	0.5288550	0.3354740	0.4778521	0.4466736	0.7041198	0.5133319	0.3694600	0.5023017
750	0.2868048	0.4291704	0.6359330	0.3943146	0.6575863	0.3940496	0.6836759	0.5059226	0.3586291	0.2970536
800	0.3220987	0.3387445	0.7672359	0.4791870	0.5645692	0.3762979	0.5702685	0.5942741	0.3536687	0.6320267
850	0.2436064	0.3574342	0.6927058	0.5200857	0.7091963	0.5815299	0.8594863	0.4572210	0.3029604	0.6189738
900	0.2673922	0.5190120	0.6230530	0.4387107	0.7288213	0.5330374	0.8629588	0.5534206	0.3263568	0.6299236
950	0.3238516	0.4578294	0.7636702	0.5772646	0.5186454	0.3231027	0.6410341	0.5803775	0.3672358	0.5728098
1000	0.3192012	0.4087232	0.7435455	0.5737160	0.5785096	0.4854000	0.7836350	0.5230369	0.4168013	0.6198779

0	0.3302879	0.4215676	0.8302577	0.5774130	0.5495521	0.5365112	0.8035348	0.4619460	0.3000876	0.6290840
50	0.4107989	0.3387905	0.5699322	0.5059834	0.6410389	0.3870207	0.8136498	0.6295952	0.4403101	0.4362058
100	0.7479485	0.4634619	0.5755343	0.5790115	0.5424061	0.4513860	0.6944619	0.6860608	0.5319360	0.3285302
150	0.8445708	0.3616889	0.5294669	0.5267575	0.4764825	0.4312959	0.7326537	0.5880176	0.5485228	0.3246813
200	0.6493027	0.4256922	0.5278804	0.5628836	0.4457353	0.4735180	0.7453404	0.6395550	0.4606986	0.3696873
250	0.7063359	0.5117444	0.6153698	0.6249700	0.4535627	0.3957656	0.5644285	0.6501422	0.5209820	0.4674102
300	0.5909692	0.3838017	0.6134405	0.4935643	0.3380383	0.4529273	0.6562355	0.7420201	0.6065512	0.3337378
350	0.7398311	0.5116100	0.6284372	0.5809314	0.3693516	0.4021331	0.7230055	0.7574855	0.6229163	0.3357174
400	0.7458479	0.5053856	0.6716002	0.6366057	0.3042838	0.4262197	0.6854633	0.6632379	0.4230442	0.2258099
450	0.8058204	0.4903306	0.5953714	0.6896399	0.4109086	0.4193820	0.7263023	0.6424320	0.5577007	0.2528756
500	0.7158114	0.5183057	0.5392980	0.6711731	0.4464918	0.3441661	0.8514997	0.6974683	0.4429778	0.3128283
550	0.7674664	0.4029253	0.7250744	0.6058298	0.5373965	0.4024873	0.8849462	0.6828597	0.2517086	0.3820390
600	0.5530921	0.3951491	0.5538854	0.5470912	0.7031704	0.3482223	0.8791163	0.6048015	0.2300131	0.5254178
650	0.4627360	0.3491607	0.5614736	0.5961650	0.9337063	0.4494691	0.8043508	0.3835490	0.3028265	0.5925593
700	0.2987143	0.4494332	0.7614146	0.5212109	0.6646399	0.3453308	0.6368559	0.4133361	0.4074031	0.5197679
750	0.3419868	0.4419850	0.7659695	0.4951236	0.6342854	0.4550292	0.7937056	0.4511937	0.2849518	0.5440557
800	0.3445011	0.4589355	0.6041214	0.6356445	0.6477416	0.4299092	0.7806787	0.6344593	0.4551615	0.4975620
850	0.3265652	0.4261373	0.7956766	0.5216489	0.5413395	0.3651706	0.8656639	0.4563039	0.3651130	0.4864634
900	0.3406624	0.4504927	0.6481585	0.6300791	0.6839351	0.3751188	0.6087284	0.4720168	0.3068732	0.5972702
950	0.3155871	0.4834384	0.6224308	0.5887406	0.5680781	0.4315841	0.7671751	0.6292916	0.3405948	0.6082285
1000	0.3723581	0.4196982	0.6915305	0.6471582	0.5607785	0.5060680	0.6224643	0.5785557	0.4280045	0.4898648
