"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
100	0.6001725	0.2710890	0.5763487	0.4924060	0.6062128	0.9996485	0.0398507	0.8452249	1.0000000	0.7705837
150	0.5608586	0.3287257	0.6994269	0.4656893	0.5539033	0.9996485	0.0398507	0.8452249	1.0000000	0.7241348
200	0.5013273	0.4223776	0.7820746	0.4687641	0.5166979	0.9996485	0.0398507	0.8452249	1.0000000	0.7076931
250	0.4485587	0.5084593	0.8123064	0.4789501	0.4973795	0.9996485	0.0398507	0.8452249	1.0000000	0.7023803
300	0.4152892	0.5632755	0.8101890	0.4881167	0.4890701	0.9996487	0.0398507	0.8452249	1.0000000	0.7007527
350	0.4004322	0.5873431	0.7954004	0.4943186	0.4859034	0.9996488	0.0398507	0.8452249	1.0000000	0.7002713
400	0.3977770	0.5908581	0.7797363	0.4978575	0.4847919	0.9996490	0.0398507	0.8452249	1.0000000	0.7001323
450	0.4011341	0.5843518	0.7680276	0.4995480	0.4844241	0.9996491	0.0398507	0.8452249	1.0000000	0.7000930
500	0.4061875	0.5752056	0.7609842	0.5001266	0.4843075	0.9996491	0.0398507	0.8452249	1.0000000	0.7000820
550	0.4117967	0.5651699	0.7112160	0.6662355	0.5009809	0.9996491	0.0398507	0.8452249	1.0000000	0.8212875
600	0.4374966	0.5198756	0.5532302	0.8158699	0.5607344	0.9996490	0.0398507	0.8452249	1.0000000	0.9294944
650	0.5031575	0.4151362	0.4461185	0.8631864	0.6112746	0.9996489	0.0398507	0.8452249	1.0000000	0.9759431
700	0.5795106	0.3071726	0.4184285	0.8422530	0.6375619	0.9996487	0.0398507	0.8452249	1.0000000	0.9923847
750	0.6301105	0.2407040	0.4343314	0.7925760	0.6486155	0.9996486	0.0398507	0.8452249	1.0000000	0.9976976
800	0.6466759	0.2182311	0.4612392	0.7466604	0.6527583	0.9996485	0.0398507	0.8452249	1.0000000	0.9993251
850	0.6408072	0.2234303	0.4832347	0.7187994	0.6542019	0.9996485	0.0398507	0.8452249	1.0000000	0.9998066
900	0.6268246	0.2391481	0.4957133	0.7087414	0.6546797	0.9996485	0.0398507	0.8452249	1.0000000	0.9999455
950	0.6140374	0.2540395	0.4991950	0.7101977	0.6548318	0.9996485	0.0398507	0.8452249	1.0000000	0.9999848
1000	0.6063450	0.2630111	0.4967159	0.7163950	0.6548788	0.9996485	0.0398507	0.8452249	1.0000000	0.9999958

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.6100423	0.2577606	0.4876266	0.7279920	0.7860426	0.6565712	0.1632229	0.8349030	0.6755665	1.0000000
100	0.6101674	0.2575967	0.4862011	0.7440969	0.8427459	0.3041895	0.2683578	0.7522059	0.4268676	1.0000000
150	0.6110408	0.2564865	0.4828072	0.7580761	0.8225177	0.1260232	0.3829143	0.6010720	0.3370812	1.0000000
200	0.6129979	0.2540392	0.4796259	0.7620209	0.8010359	0.0510709	0.4855434	0.4556025	0.3103995	1.0000000
250	0.6153343	0.2511675	0.4783173	0.7602010	0.7918766	0.0219942	0.5124522	0.3522323	0.3031626	1.0000000
300	0.6170347	0.2491173	0.4786987	0.7571313	0.7889862	0.0112388	0.5004690	0.2896445	0.3013012	1.0000000
350	0.6176627	0.2483898	0.4797939	0.7546851	0.7881972	0.0074257	0.4803351	0.2551806	0.3008388	1.0000000
400	0.6174378	0.2486912	0.4807968	0.7532490	0.7879981	0.0061471	0.4636574	0.2373291	0.3007266	1.0000000
450	0.6168448	0.2494232	0.4813665	0.7526562	0.7879500	0.0057571	0.4525638	0.2284604	0.3006999	1.0000000
500	0.6162839	0.2501025	0.4815209	0.7525874	0.7879386	0.0056604	0.4459871	0.2241831	0.3006937	1.0000000
550	0.6159371	0.2505155	0.4816069	0.7424757	0.4137590	0.3080973	0.3367891	0.2498583	0.6251257	1.0000000
600	0.6155485	0.2509937	0.4842394	0.7139811	0.2987616	0.6466712	0.1932066	0.3882420	0.8738242	1.0000000
650	0.6138617	0.2531201	0.4907779	0.6959849	0.4295552	0.8427903	0.1030326	0.5545817	0.9636106	1.0000000
700	0.6100850	0.2578851	0.4972795	0.6929325	0.5474203	0.9358680	0.0640746	0.6801227	0.9902923	1.0000000
750	0.6055137	0.2636358	0.4995555	0.7004225	0.6095561	0.9751426	0.0489344	0.7578787	0.9975292	1.0000000
800	0.6024474	0.2674280	0.4970742	0.7111900	0.6369119	0.9905679	0.0432321	0.8011706	0.9993905	1.0000000
850	0.6021594	0.2676671	0.4923945	0.7201045	0.6480147	0.9963621	0.0411057	0.8237399	0.9998530	1.0000000
900	0.6041738	0.2650339	0.4882626	0.7253468	0.6523269	0.9984774	0.0403156	0.8349999	0.9999651	1.0000000
950	0.6070524	0.2613940	0.4859744	0.7272243	0.6539551	0.9992354	0.0400226	0.8404467	0.9999918	1.0000000
1000	0.6094936	0.2583677	0.4854604	0.7269539	0.6545574	0.9995037	0.0399141	0.8430229	0.9999981	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.4358858	0.2572675	0.4770969	0.7401605	0.6548119	0.9951272	0.3381715	0.8517532	1.0000000	1.0000000
100	0.2458081	0.2450419	0.4073021	0.8201070	0.6507156	0.9412654	0.5658551	0.8605664	1.0000000	1.0000000
150	0.1468871	0.2004770	0.2930307	0.9050279	0.6306747	0.8437318	0.6578031	0.8666180	1.0000000	1.0000000
200	0.1094044	0.1361344	0.1926726	0.9558238	0.5930659	0.7577755	0.6917660	0.8700738	1.0000000	1.0000000
250	0.1003941	0.0824443	0.1304362	0.9803645	0.5505101	0.7028315	0.7043211	0.8718828	1.0000000	1.0000000
300	0.1008604	0.0498321	0.0996902	0.9912417	0.5154987	0.6732281	0.7091505	0.8727831	1.0000000	1.0000000
350	0.1030024	0.0332475	0.0871368	0.9958633	0.4922810	0.6587465	0.7111152	0.8732169	1.0000000	1.0000000
400	0.1046387	0.0256302	0.0830384	0.9977718	0.4789862	0.6520406	0.7119544	0.8734212	1.0000000	1.0000000
450	0.1055590	0.0223489	0.0821815	0.9985409	0.4720902	0.6490270	0.7123236	0.8735159	1.0000000	1.0000000
500	0.1059981	0.0210022	0.0822900	0.9988439	0.4687397	0.6476925	0.7124882	0.8735592	1.0000000	1.0000000
550	0.3834953	0.0205387	0.1073800	0.9946843	0.4688306	0.6742175	0.4169017	0.8670505	1.0000000	1.0000000
600	0.6737267	0.0233351	0.2351895	0.9176299	0.4940432	0.7872142	0.1898410	0.8582462	1.0000000	1.0000000
650	0.7759551	0.0470495	0.3840478	0.7686743	0.5483139	0.8940728	0.0961764	0.8521986	1.0000000	1.0000000
700	0.7470816	0.1089726	0.4847839	0.6653388	0.5977377	0.9543069	0.0607266	0.8487445	1.0000000	1.0000000
750	0.6777884	0.1895101	0.5390978	0.6351844	0.6281164	0.9816803	0.0475639	0.8469363	1.0000000	1.0000000
800	0.6175330	0.2589514	0.5551778	0.6528505	0.6433861	0.9928587	0.0426988	0.8460363	1.0000000	1.0000000
850	0.5824007	0.2996909	0.5395470	0.6883267	0.6502285	0.9971577	0.0409021	0.8456027	1.0000000	1.0000000
900	0.5731185	0.3083808	0.5108909	0.7204762	0.6530803	0.9987520	0.0402386	0.8453984	1.0000000	1.0000000
950	0.5816957	0.2950338	0.4874391	0.7391059	0.6542117	0.9993298	0.0399937	0.8453038	1.0000000	1.0000000
1000	0.5967318	0.2748222	0.4762303	0.7435353	0.6546449	0.9995361	0.0399034	0.8452605	1.0000000	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.6109537	0.4195815	0.4771476	0.7271252	0.7600355	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
100	0.6159828	0.5900464	0.4664950	0.7398804	0.8318318	0.9996486	0.0398507	0.8452249	1.0000000	1.0000000
150	0.6232239	0.6786278	0.4606225	0.7536191	0.8546780	0.9996489	0.0398507	0.8452249	1.0000000	1.0000000
200	0.6295971	0.7167900	0.4581337	0.7616821	0.8606898	0.9996495	0.0398507	0.8452249	1.0000000	1.0000000
250	0.6338305	0.7318892	0.4577906	0.7647052	0.8621420	0.9996500	0.0398507	0.8452249	1.0000000	1.0000000
300	0.6359520	0.7376945	0.4584413	0.7651675	0.8624767	0.9996504	0.0398507	0.8452249	1.0000000	1.0000000
350	0.6365825	0.7400127	0.4592449	0.7648353	0.8625516	0.9996506	0.0398507	0.8452249	1.0000000	1.0000000
400	0.6364434	0.7410405	0.4597957	0.7645091	0.8625681	0.9996507	0.0398507	0.8452249	1.0000000	1.0000000
450	0.6360795	0.7415457	0.4600259	0.7643911	0.8625717	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
500	0.6357804	0.7417952	0.4600339	0.7644307	0.8625725	0.9996508	0.0398507	0.8452249	1.0000000	1.0000000
550	0.6346885	0.5741564	0.4705016	0.7605921	0.7574361	0.9996506	0.0398507	0.8452249	1.0000000	1.0000000
600	0.6295492	0.4006714	0.4809249	0.7446199	0.6856400	0.9996498	0.0398507	0.8452249	1.0000000	1.0000000
650	0.6223798	0.3140107	0.4867777	0.7296611	0.6627936	0.9996491	0.0398507	0.8452249	1.0000000	1.0000000
700	0.6160902	0.2792217	0.4897318	0.7224836	0.6567817	0.9996487	0.0398507	0.8452249	1.0000000	1.0000000
750	0.6117392	0.2670267	0.4905721	0.7211155	0.6553294	0.9996486	0.0398507	0.8452249	1.0000000	1.0000000
800	0.6093685	0.2629733	0.4899829	0.7222610	0.6549947	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
850	0.6085885	0.2612118	0.4888253	0.7238077	0.6549198	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
900	0.6088019	0.2598951	0.4877952	0.7248461	0.6549033	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
950	0.6094094	0.2587458	0.4872112	0.7252179	0.6548997	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000
1000	0.6099827	0.2578947	0.4870665	0.7251181	0.6548990	0.9996485	0.0398507	0.8452249	1.0000000	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.4309401	0.2572515	0.4767293	0.7421735	0.7667440	0.9996485	0.0398507	0.8712482	1.0000000	1.0000000
100	0.2351776	0.2445886	0.4042677	0.8247637	0.8431213	0.9996485	0.0398509	0.9063793	1.0000000	1.0000000
150	0.1321860	0.1986608	0.2861265	0.9088626	0.8674253	0.9996485	0.0398511	0.9305023	1.0000000	1.0000000
200	0.0912639	0.1332535	0.1827142	0.9581680	0.8738206	0.9996485	0.0398513	0.9442781	1.0000000	1.0000000
250	0.0793034	0.0796607	0.1182954	0.9817088	0.8753654	0.9996484	0.0398514	0.9514890	1.0000000	1.0000000
300	0.0776041	0.0477192	0.0857451	0.9920863	0.8757214	0.9996484	0.0398515	0.9550780	1.0000000	1.0000000
350	0.0784030	0.0317617	0.0716414	0.9965064	0.8758010	0.9996484	0.0398515	0.9568070	1.0000000	1.0000000
400	0.0793165	0.0245416	0.0663374	0.9983555	0.8758185	0.9996484	0.0398516	0.9576214	1.0000000	1.0000000
450	0.0798948	0.0214610	0.0646577	0.9991201	0.8758223	0.9996484	0.0398516	0.9579988	1.0000000	1.0000000
500	0.0801940	0.0201964	0.0642689	0.9994334	0.8758231	0.9996484	0.0398516	0.9581715	1.0000000	1.0000000
550	0.3683951	0.0197326	0.0893712	0.9962827	0.7639781	0.9996484	0.0398516	0.9322265	1.0000000	1.0000000
600	0.6717688	0.0218672	0.2219499	0.9301406	0.6876008	0.9996484	0.0398514	0.8971306	1.0000000	1.0000000
650	0.7815040	0.0435997	0.3772896	0.7983948	0.6632968	0.9996484	0.0398512	0.8730234	1.0000000	1.0000000
700	0.7537710	0.1042589	0.4795878	0.6985774	0.6569015	0.9996484	0.0398510	0.8592547	1.0000000	1.0000000
750	0.6840689	0.1835702	0.5291347	0.6593923	0.6553567	0.9996484	0.0398509	0.8520469	1.0000000	1.0000000
800	0.6249478	0.2498658	0.5426716	0.6655113	0.6550008	0.9996485	0.0398508	0.8484593	1.0000000	1.0000000
850	0.5909411	0.2881825	0.5310050	0.6919462	0.6549211	0.9996485	0.0398508	0.8467308	1.0000000	1.0000000
900	0.5806520	0.2981241	0.5084365	0.7185457	0.6549036	0.9996485	0.0398507	0.8459167	1.0000000	1.0000000
950	0.5862942	0.2888726	0.4890496	0.7349537	0.6548998	0.9996485	0.0398507	0.8455394	1.0000000	1.0000000
1000	0.5981283	0.2729330	0.4790832	0.7396849	0.6548990	0.9996485	0.0398507	0.8453668	1.0000000	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.4623004	0.4634353	0.4233273	0.7378133	0.6548085	0.9950118	0.3453403	0.8433013	0.9257938	1.0000000
100	0.3079738	0.6774988	0.3275887	0.8078158	0.6513863	0.9614323	0.5784884	0.8318171	0.8689101	1.0000000
150	0.2369074	0.7850885	0.2373116	0.8881224	0.6430563	0.9496177	0.6725448	0.8143593	0.8483737	1.0000000
200	0.2180037	0.8286224	0.1724446	0.9402647	0.6387264	0.9576450	0.7069908	0.7986040	0.8422709	1.0000000
250	0.2197933	0.8443319	0.1370085	0.9667109	0.6396051	0.9668684	0.7193120	0.7876092	0.8406157	1.0000000
300	0.2258851	0.8496253	0.1222501	0.9782130	0.6421795	0.9726411	0.7236848	0.7809811	0.8401899	1.0000000
350	0.2306829	0.8513342	0.1181379	0.9824569	0.6443479	0.9755728	0.7252304	0.7773331	0.8400841	1.0000000
400	0.2333984	0.8518775	0.1181409	0.9836427	0.6456786	0.9769065	0.7257749	0.7754424	0.8400585	1.0000000
450	0.2346312	0.8520581	0.1191285	0.9837604	0.6463736	0.9774731	0.7259663	0.7745023	0.8400524	1.0000000
500	0.2350665	0.8521275	0.1199865	0.9836211	0.6467019	0.9777033	0.7260333	0.7740486	0.8400509	1.0000000
550	0.4630719	0.5806282	0.1657638	0.9734407	0.6467057	0.9723828	0.4206354	0.7765523	0.9142568	1.0000000
600	0.6903321	0.2987626	0.2886559	0.8886138	0.6440473	0.9578299	0.1876296	0.7902801	0.9711404	1.0000000
650	0.7561763	0.1788118	0.4125167	0.7663785	0.6416155	0.9694223	0.0937161	0.8084907	0.9916768	1.0000000
700	0.7216370	0.1757403	0.4910290	0.6865469	0.6440483	0.9841657	0.0592628	0.8234867	0.9977796	1.0000000
750	0.6622199	0.2201290	0.5285613	0.6619812	0.6482303	0.9928429	0.0468451	0.8333667	0.9994349	1.0000000
800	0.6149266	0.2649274	0.5359941	0.6739788	0.6514618	0.9968865	0.0423754	0.8391076	0.9998606	1.0000000
850	0.5894788	0.2902705	0.5226926	0.6995944	0.6533157	0.9985781	0.0407636	0.8421913	0.9999664	1.0000000
900	0.5838404	0.2937525	0.5023775	0.7224417	0.6542223	0.9992453	0.0401812	0.8437630	0.9999920	1.0000000
950	0.5906515	0.2831197	0.4865592	0.7351830	0.6546243	0.9994993	0.0399705	0.8445352	0.9999981	1.0000000
1000	0.6013997	0.2687522	0.4792951	0.7378135	0.6547914	0.9995940	0.0398941	0.8449047	0.9999996	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.6097075	0.2581979	0.4982194	0.5786686	0.6529253	0.9996234	0.0488581	0.8452248	1.0000000	0.9665455
100	0.5982183	0.2739085	0.5999744	0.4426697	0.6440624	0.9994895	0.0557321	0.8452249	1.0000000	0.9366794
150	0.5493233	0.3476176	0.7636397	0.3846166	0.6343491	0.9993108	0.0585046	0.8452249	1.0000000	0.9238592
200	0.4764452	0.4657835	0.8769011	0.3754674	0.6281206	0.9991697	0.0595205	0.8452249	1.0000000	0.9193211
250	0.4126361	0.5724617	0.9291703	0.3898275	0.6250728	0.9990842	0.0598850	0.8452249	1.0000000	0.9178548
300	0.3708740	0.6428243	0.9425393	0.4093672	0.6238005	0.9990410	0.0600152	0.8452249	1.0000000	0.9174055
350	0.3490345	0.6794874	0.9351157	0.4251624	0.6233209	0.9990223	0.0600618	0.8452249	1.0000000	0.9172726
400	0.3409118	0.6928200	0.9194392	0.4353336	0.6231524	0.9990156	0.0600784	0.8452249	1.0000000	0.9172343
450	0.3407537	0.6925970	0.9036480	0.4408851	0.6230962	0.9990134	0.0600844	0.8452249	1.0000000	0.9172234
500	0.3442527	0.6861898	0.8916825	0.4433376	0.6230782	0.9990125	0.0600865	0.8452249	1.0000000	0.9172204
550	0.3494404	0.6768541	0.8349626	0.6225640	0.6255366	0.9990514	0.0510800	0.8452249	1.0000000	0.9506740
600	0.3745616	0.6308589	0.6189540	0.7930758	0.6354362	0.9992195	0.0442061	0.8452249	1.0000000	0.9805399
650	0.4502795	0.5021798	0.4544643	0.8644002	0.6450602	0.9994009	0.0414335	0.8452249	1.0000000	0.9933601
700	0.5507362	0.3528411	0.4021825	0.8604433	0.6506922	0.9995234	0.0404176	0.8452249	1.0000000	0.9978981
750	0.6245852	0.2533474	0.4165685	0.8120601	0.6532827	0.9995903	0.0400532	0.8452249	1.0000000	0.9993645
800	0.6534163	0.2139942	0.4502273	0.7577332	0.6543210	0.9996229	0.0399230	0.8452249	1.0000000	0.9998137
850	0.6498813	0.2147599	0.4789889	0.7211461	0.6547023	0.9996377	0.0398766	0.8452249	1.0000000	0.9999466
900	0.6333509	0.2324327	0.4960493	0.7060920	0.6548342	0.9996440	0.0398600	0.8452249	1.0000000	0.9999850
950	0.6169645	0.2511104	0.5017875	0.7062511	0.6548781	0.9996467	0.0398540	0.8452249	1.0000000	0.9999958
1000	0.6064686	0.2632358	0.4995717	0.7133645	0.6548922	0.9996478	0.0398519	0.8452249	1.0000000	0.9999988

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.6100427	0.2577601	0.4876053	0.7291231	0.8277569	0.9996485	0.0398507	0.8312090	0.7735391	1.0000000
100	0.6102061	0.2575469	0.4857311	0.7524593	0.9457991	0.9996485	0.0398506	0.7736172	0.5999426	1.0000000
150	0.6113743	0.2560634	0.4809668	0.7796229	0.9833612	0.9996485	0.0398501	0.6828029	0.5372699	1.0000000
200	0.6141479	0.2526041	0.4758200	0.7981200	0.9932452	0.9996485	0.0398492	0.5964657	0.5186456	1.0000000
250	0.6178137	0.2481173	0.4725504	0.8076805	0.9956327	0.9996485	0.0398480	0.5341835	0.5135941	1.0000000
300	0.6210804	0.2441898	0.4714142	0.8116346	0.9961829	0.9996485	0.0398468	0.4958622	0.5122948	1.0000000
350	0.6231684	0.2417225	0.4715931	0.8128284	0.9963060	0.9996485	0.0398458	0.4744917	0.5119720	1.0000000
400	0.6240591	0.2406940	0.4722019	0.8129570	0.9963330	0.9996486	0.0398451	0.4633176	0.5118937	1.0000000
450	0.6241656	0.2405889	0.4727147	0.8128328	0.9963389	0.9996486	0.0398446	0.4577276	0.5118751	1.0000000
500	0.6239469	0.2408567	0.4729707	0.8127470	0.9963402	0.9996486	0.0398444	0.4550176	0.5118707	1.0000000
550	0.6237039	0.2411441	0.4730683	0.8063973	0.8234823	0.9996486	0.0398443	0.4784312	0.7383305	1.0000000
600	0.6234709	0.2414207	0.4740365	0.7789998	0.7054402	0.9996486	0.0398450	0.5673430	0.9119269	1.0000000
650	0.6227297	0.2423277	0.4773244	0.7502539	0.6678781	0.9996486	0.0398465	0.6684805	0.9745995	1.0000000
700	0.6207293	0.2447825	0.4823062	0.7320310	0.6579941	0.9996486	0.0398480	0.7444730	0.9932238	1.0000000
750	0.6174560	0.2487998	0.4869000	0.7233953	0.6556066	0.9996485	0.0398491	0.7917245	0.9982753	1.0000000
800	0.6138047	0.2532777	0.4896007	0.7207624	0.6550565	0.9996485	0.0398498	0.8181558	0.9995746	1.0000000
850	0.6108508	0.2568843	0.4902562	0.7211881	0.6549333	0.9996485	0.0398502	0.8319900	0.9998974	1.0000000
900	0.6091712	0.2589078	0.4895992	0.7226853	0.6549062	0.9996485	0.0398505	0.8389137	0.9999757	1.0000000
950	0.6087057	0.2594342	0.4885239	0.7240933	0.6549004	0.9996485	0.0398506	0.8422711	0.9999943	1.0000000
1000	0.6090098	0.2590258	0.4876443	0.7249251	0.6548991	0.9996485	0.0398507	0.8438620	0.9999987	1.0000000

0	0.6101113	0.2576791	0.4877748	0.7242768	0.6548988	0.9996485	0.0398507	0.8452248	1.0000000	1.0000000
50	0.6100415	0.2577616	0.4876632	0.7261715	0.7237920	0.9816692	0.0398743	0.8452248	1.0000000	1.0000000
100	0.6101060	0.2576757	0.4868958	0.7344764	0.7682550	0.9632046	0.0399897	0.8452249	1.0000000	1.0000000
150	0.6105846	0.2570661	0.4849379	0.7436591	0.7798808	0.9538737	0.0401339	0.8452249	1.0000000	1.0000000
200	0.6117346	0.2556211	0.4826649	0.7494609	0.7814626	0.9499586	0.0402432	0.8452249	1.0000000	1.0000000
250	0.6133139	0.2536634	0.4810971	0.7519605	0.7811474	0.9484505	0.0403082	0.8452249	1.0000000	1.0000000
300	0.6147822	0.2518681	0.4805052	0.7524751	0.7807823	0.9478969	0.0403417	0.8452249	1.0000000	1.0000000
350	0.6157508	0.2507017	0.4806062	0.7521270	0.7805863	0.9476995	0.0403575	0.8452249	1.0000000	1.0000000
400	0.6161549	0.2502278	0.4809849	0.7515994	0.7805007	0.9476305	0.0403646	0.8452249	1.0000000	1.0000000
450	0.6161574	0.2502379	0.4813423	0.7512078	0.7804667	0.9476067	0.0403676	0.8452249	1.0000000	1.0000000
500	0.6159800	0.2504593	0.4815524	0.7510248	0.7804540	0.9475986	0.0403688	0.8452249	1.0000000	1.0000000
550	0.6157896	0.2506909	0.4816526	0.7486963	0.7081365	0.9655749	0.0403406	0.8452249	1.0000000	1.0000000
600	0.6156064	0.2509140	0.4822993	0.7392886	0.6632443	0.9840385	0.0402118	0.8452249	1.0000000	1.0000000
650	0.6151269	0.2515126	0.4841497	0.7299212	0.6530903	0.9933692	0.0400652	0.8452249	1.0000000	1.0000000
700	0.6140159	0.2528994	0.4864867	0.7245054	0.6527286	0.9972845	0.0399618	0.8452249	1.0000000	1.0000000
750	0.6124277	0.2548720	0.4882254	0.7224846	0.6537024	0.9987926	0.0399034	0.8452249	1.0000000	1.0000000
800	0.6108885	0.2567704	0.4889261	0.7224163	0.6543656	0.9993462	0.0398743	0.8452249	1.0000000	1.0000000
850	0.6098442	0.2580432	0.4887952	0.7231554	0.6546842	0.9995434	0.0398608	0.8452249	1.0000000	1.0000000
900	0.6094194	0.2585454	0.4882842	0.7239847	0.6548173	0.9996124	0.0398549	0.8452249	1.0000000	1.0000000
950	0.6094666	0.2584687	0.4877739	0.7245560	0.6548690	0.9996362	0.0398524	0.8452249	1.0000000	1.0000000
1000	0.6097365	0.2581259	0.4874551	0.7247953	0.6548882	0.9996443	0.0398514	0.8452249	1.0000000	1.0000000
