"Time"	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W
1000	0.2392314	0.9987928	0.0754861	0.2781216	0.9170228	0.2354474	0.6112029	0.7266449	0.8160509	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.3042831	0.9988834	0.1379621	0.2920968	0.9178549	0.2491072	0.2740511	0.7983099	0.4566244	1.0000000
100	0.5097801	0.9990852	0.4189897	0.4939912	0.9265157	0.2952788	0.1731807	0.8069119	0.3763236	1.0000000
150	0.6843416	0.9992277	0.6924477	0.6372704	0.9439910	0.3483695	0.1412557	0.8006454	0.3548275	1.0000000
200	0.7763015	0.9992914	0.8245537	0.6999376	0.9602181	0.3843544	0.1315110	0.7945108	0.3434899	1.0000000
250	0.8201969	0.9993074	0.8743535	0.7237108	0.9705776	0.4016822	0.1291590	0.7904784	0.3340524	1.0000000
300	0.8431328	0.9993024	0.8906300	0.7320193	0.9760778	0.4080256	0.1291407	0.7877518	0.3271073	1.0000000
350	0.8564255	0.9992906	0.8947701	0.7345840	0.9786885	0.4095223	0.1297347	0.7858399	0.3230720	1.0000000
400	0.8641743	0.9992782	0.8948989	0.7351284	0.9798036	0.4092848	0.1303825	0.7845863	0.3212102	1.0000000
450	0.8683644	0.9992678	0.8939321	0.7350287	0.9802098	0.4085988	0.1309146	0.7838621	0.3205726	1.0000000
500	0.8703639	0.9992601	0.8928696	0.7347790	0.9803081	0.4079291	0.1312955	0.7835044	0.3204931	1.0000000
550	0.7611754	0.9991887	0.6355451	0.7783117	0.9794211	0.3394366	0.4424996	0.7145623	0.6689184	1.0000000
600	0.5163700	0.9990050	0.2852529	0.5522360	0.9722313	0.2744545	0.5542465	0.7162858	0.7631824	1.0000000
650	0.3614778	0.9988642	0.1443548	0.3959363	0.9578763	0.2486955	0.5955475	0.7235461	0.7965704	1.0000000
700	0.2896262	0.9988067	0.0968524	0.3231608	0.9420661	0.2396429	0.6081468	0.7271054	0.8089206	1.0000000
750	0.2593412	0.9987957	0.0817533	0.2939496	0.9301213	0.2366725	0.6105778	0.7279161	0.8134497	1.0000000
800	0.2470988	0.9987982	0.0773283	0.2835820	0.9231126	0.2358067	0.6104811	0.7276561	0.8151076	1.0000000
850	0.2422674	0.9988006	0.0761974	0.2803525	0.9196503	0.2356010	0.6102667	0.7272420	0.8157092	1.0000000
900	0.2403938	0.9988005	0.0759422	0.2794260	0.9181373	0.2355614	0.6103227	0.7269506	0.8159220	1.0000000
950	0.2396788	0.9987990	0.0758568	0.2790980	0.9175313	0.2355461	0.6105214	0.7267899	0.8159947	1.0000000
1000	0.2394103	0.9987973	0.0757863	0.2788927	0.9172990	0.2355284	0.6107272	0.7267113	0.8160195	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2528825	0.9992388	0.0678627	0.1402540	0.9172355	0.2377047	0.5384400	0.7382264	0.7816665	0.7928804
100	0.2928200	0.9994056	0.0784649	0.1084098	0.9185923	0.2422686	0.5139069	0.7409753	0.7587839	0.7578981
150	0.3350277	0.9994728	0.0884710	0.1043358	0.9211110	0.2454779	0.5041156	0.7415073	0.7436006	0.7519896
200	0.3665461	0.9995007	0.0943782	0.1056009	0.9235903	0.2471709	0.4999269	0.7415376	0.7352970	0.7509916
250	0.3861251	0.9995124	0.0973687	0.1070812	0.9253912	0.2479765	0.4981363	0.7414834	0.7312883	0.7508231
300	0.3969349	0.9995171	0.0987714	0.1080030	0.9264971	0.2483404	0.4973981	0.7414479	0.7294879	0.7507946
350	0.4024334	0.9995190	0.0993944	0.1084792	0.9271087	0.2484981	0.4971058	0.7414395	0.7287126	0.7507898
400	0.4050694	0.9995198	0.0996593	0.1087025	0.9274232	0.2485639	0.4969908	0.7414450	0.7283873	0.7507890
450	0.4062791	0.9995201	0.0997691	0.1088018	0.9275764	0.2485909	0.4969419	0.7414536	0.7282529	0.7507888
500	0.4068163	0.9995203	0.0998152	0.1088454	0.9276479	0.2486022	0.4969175	0.7414606	0.7281981	0.7507888
550	0.3844436	0.9991209	0.1106597	0.2839910	0.9275195	0.2457387	0.5686752	0.7300343	0.7643474	0.9579084
600	0.3326015	0.9989521	0.0957381	0.3039955	0.9261072	0.2408873	0.5932104	0.7277671	0.7887981	0.9928908
650	0.2904512	0.9988723	0.0851909	0.2960210	0.9235643	0.2379873	0.6029865	0.7276783	0.8032564	0.9987993
700	0.2649757	0.9988350	0.0800056	0.2881431	0.9211070	0.2366208	0.6070070	0.7276936	0.8104215	0.9997972
750	0.2514692	0.9988179	0.0777025	0.2835600	0.9193537	0.2360247	0.6086891	0.7274952	0.8136567	0.9999657
800	0.2448273	0.9988094	0.0767062	0.2812477	0.9183029	0.2357689	0.6095003	0.7272187	0.8150459	0.9999942
850	0.2417220	0.9988043	0.0762522	0.2800974	0.9177364	0.2356519	0.6100041	0.7269859	0.8156260	0.9999990
900	0.2403227	0.9988008	0.0760124	0.2794734	0.9174477	0.2355891	0.6103707	0.7268310	0.8158649	0.9999998
950	0.2397094	0.9987983	0.0758627	0.2790887	0.9173014	0.2355490	0.6106398	0.7267411	0.8159634	1.0000000
1000	0.2394458	0.9987965	0.0757604	0.2788313	0.9172239	0.2355213	0.6108264	0.7266933	0.8160047	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.1130497	0.9989833	0.0996969	0.1794947	0.9504684	0.2415614	0.4220539	0.9058786	0.8159801	1.0000000
100	0.0764474	0.9993493	0.1919422	0.2087799	0.9618388	0.2594378	0.3222016	0.9572854	0.8152635	1.0000000
150	0.0659458	0.9995888	0.3325362	0.2714528	0.9685033	0.2816424	0.2636095	0.9714874	0.8132871	1.0000000
200	0.0631926	0.9997103	0.4707431	0.3235311	0.9739863	0.3024111	0.2323698	0.9750753	0.8099841	1.0000000
250	0.0628760	0.9997671	0.5700471	0.3558756	0.9783435	0.3180575	0.2170014	0.9758317	0.8058198	1.0000000
300	0.0633961	0.9997925	0.6284490	0.3733091	0.9814249	0.3279293	0.2098482	0.9759114	0.8016488	1.0000000
350	0.0641759	0.9998037	0.6589050	0.3820050	0.9833936	0.3333818	0.2066514	0.9758613	0.7982257	1.0000000
400	0.0649409	0.9998085	0.6736389	0.3861372	0.9845567	0.3361203	0.2052695	0.9758085	0.7958411	1.0000000
450	0.0655586	0.9998106	0.6804089	0.3880325	0.9852029	0.3374054	0.2046900	0.9757763	0.7943802	1.0000000
500	0.0659942	0.9998114	0.6833996	0.3888765	0.9855438	0.3379787	0.2044535	0.9757625	0.7935690	1.0000000
550	0.1994354	0.9997747	0.5772643	0.6776250	0.9722315	0.3185545	0.3366812	0.7858694	0.7937521	1.0000000
600	0.2378340	0.9996166	0.3658178	0.6332507	0.9648278	0.2855058	0.4366515	0.7404374	0.7980195	1.0000000
650	0.2470964	0.9993765	0.2188265	0.5107363	0.9557344	0.2625485	0.5137448	0.7295960	0.8043551	1.0000000
700	0.2471467	0.9991489	0.1418017	0.4092283	0.9452532	0.2492550	0.5619292	0.7272158	0.8094043	1.0000000
750	0.2449093	0.9989874	0.1054543	0.3460665	0.9355733	0.2421907	0.5878526	0.7267962	0.8125294	1.0000000
800	0.2427542	0.9988917	0.0889245	0.3116006	0.9281696	0.2386400	0.6005435	0.7267482	0.8142559	1.0000000
850	0.2412447	0.9988411	0.0815048	0.2941177	0.9232647	0.2369280	0.6064020	0.7267358	0.8151577	1.0000000
900	0.2403244	0.9988161	0.0781999	0.2856572	0.9203434	0.2361295	0.6090168	0.7267154	0.8156133	1.0000000
950	0.2398062	0.9988042	0.0767381	0.2816948	0.9187350	0.2357664	0.6101680	0.7266934	0.8158376	1.0000000
1000	0.2395293	0.9987987	0.0760946	0.2798795	0.9178998	0.2356040	0.6106767	0.7266758	0.8159456	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2390487	0.9987937	0.0755669	0.2783396	0.8689150	0.0607350	0.6111210	0.7266684	0.8192648	1.0000000
100	0.2377538	0.9987939	0.0755734	0.2783571	0.5832164	0.0206836	0.6110930	0.7267984	0.8224734	1.0000000
150	0.2362164	0.9987946	0.0755857	0.2783851	0.2485853	0.0115035	0.6110097	0.7269262	0.8233712	1.0000000
200	0.2352486	0.9987955	0.0756115	0.2784422	0.0970145	0.0094002	0.6108989	0.7269761	0.8235759	1.0000000
250	0.2347896	0.9987963	0.0756443	0.2785164	0.0460295	0.0089192	0.6108105	0.7269779	0.8236213	1.0000000
300	0.2346025	0.9987967	0.0756726	0.2785825	0.0300540	0.0088098	0.6107617	0.7269664	0.8236313	1.0000000
350	0.2345330	0.9987969	0.0756906	0.2786264	0.0251387	0.0087852	0.6107435	0.7269564	0.8236335	1.0000000
400	0.2345088	0.9987970	0.0756991	0.2786486	0.0236340	0.0087797	0.6107412	0.7269505	0.8236340	1.0000000
450	0.2345006	0.9987970	0.0757017	0.2786566	0.0231741	0.0087785	0.6107444	0.7269475	0.8236341	1.0000000
500	0.2344980	0.9987969	0.0757016	0.2786574	0.0230337	0.0087782	0.6107482	0.7269462	0.8236342	1.0000000
550	0.2344980	0.9987969	0.0757006	0.2786557	0.1635893	0.1835357	0.6107512	0.7269455	0.8235863	1.0000000
600	0.2345805	0.9987969	0.0756997	0.2786537	0.5794794	0.2235932	0.6107536	0.7269364	0.8224766	1.0000000
650	0.2351273	0.9987968	0.0756985	0.2786510	0.7923017	0.2327748	0.6107638	0.7268810	0.8200023	1.0000000
700	0.2362179	0.9987965	0.0756939	0.2786411	0.8731567	0.2348781	0.6108033	0.7267814	0.8179219	1.0000000
750	0.2373838	0.9987959	0.0756806	0.2786122	0.9019751	0.2353568	0.6108785	0.7266927	0.8168005	1.0000000
800	0.2382546	0.9987951	0.0756575	0.2785612	0.9119866	0.2354608	0.6109669	0.7266447	0.8163175	1.0000000
850	0.2387741	0.9987945	0.0756304	0.2784995	0.9154049	0.2354785	0.6110409	0.7266301	0.8161342	1.0000000
900	0.2390408	0.9987940	0.0756063	0.2784434	0.9165531	0.2354777	0.6110882	0.7266314	0.8160701	1.0000000
950	0.2391639	0.9987938	0.0755895	0.2784029	0.9169317	0.2354744	0.6111117	0.7266369	0.8160491	1.0000000
1000	0.2392163	0.9987937	0.0755800	0.2783789	0.9170535	0.2354721	0.6111199	0.7266417	0.8160426	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2390722	0.9991711	0.0691223	0.2783397	0.9321049	0.0864838	0.6111187	0.7267052	0.8189518	1.0000000
100	0.2378678	0.9992988	0.0675225	0.2783614	0.8513994	0.0523355	0.6110641	0.7269238	0.8222190	1.0000000
150	0.2363467	0.9993424	0.0671410	0.2784095	0.7303257	0.0445121	0.6109192	0.7271326	0.8232731	1.0000000
200	0.2353372	0.9993578	0.0670811	0.2785077	0.6528120	0.0427268	0.6107305	0.7272348	0.8235405	1.0000000
250	0.2348375	0.9993635	0.0671072	0.2786358	0.6175632	0.0423268	0.6105711	0.7272630	0.8236052	1.0000000
300	0.2346266	0.9993656	0.0671471	0.2787550	0.6035266	0.0422426	0.6104699	0.7272628	0.8236210	1.0000000
350	0.2345457	0.9993664	0.0671780	0.2788419	0.5982919	0.0422281	0.6104184	0.7272569	0.8236248	1.0000000
400	0.2345167	0.9993667	0.0671964	0.2788942	0.5964212	0.0422271	0.6103970	0.7272523	0.8236258	1.0000000
450	0.2345067	0.9993669	0.0672054	0.2789210	0.5957744	0.0422279	0.6103902	0.7272497	0.8236261	1.0000000
500	0.2345033	0.9993669	0.0672091	0.2789327	0.5955571	0.0422284	0.6103891	0.7272485	0.8236261	1.0000000
550	0.2345058	0.9989915	0.0736738	0.2789368	0.4440187	0.1912294	0.6103922	0.7272085	0.8234960	1.0000000
600	0.2346409	0.9988644	0.0752843	0.2789333	0.6914557	0.2253825	0.6104227	0.7270973	0.8220937	1.0000000
650	0.2352899	0.9988210	0.0756753	0.2789097	0.8297720	0.2332079	0.6105022	0.7269525	0.8196101	1.0000000
700	0.2364189	0.9988055	0.0757502	0.2788540	0.8852897	0.2349952	0.6106274	0.7268056	0.8176932	1.0000000
750	0.2375464	0.9987993	0.0757358	0.2787664	0.9058767	0.2353954	0.6107754	0.7267004	0.8166974	1.0000000
800	0.2383567	0.9987965	0.0756955	0.2786607	0.9132424	0.2354766	0.6109118	0.7266485	0.8162765	1.0000000
850	0.2388287	0.9987951	0.0756528	0.2785581	0.9158116	0.2354859	0.6110127	0.7266329	0.8161188	1.0000000
900	0.2390670	0.9987943	0.0756187	0.2784759	0.9166865	0.2354813	0.6110736	0.7266335	0.8160644	1.0000000
950	0.2391756	0.9987939	0.0755961	0.2784204	0.9169763	0.2354762	0.6111038	0.7266383	0.8160469	1.0000000
1000	0.2392213	0.9987938	0.0755836	0.2783884	0.9170690	0.2354731	0.6111154	0.7266425	0.8160418	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2834296	0.9994269	0.0232557	0.3273307	0.9475560	0.2420675	0.4108213	0.8952489	0.5524876	1.0000000
100	0.4140995	0.9997193	0.0152558	0.4759481	0.9584134	0.2612335	0.3129413	0.9386362	0.4938936	1.0000000
150	0.5289060	0.9998484	0.0197446	0.6338136	0.9655015	0.2840988	0.2589886	0.9478385	0.4795310	1.0000000
200	0.5926999	0.9999025	0.0260978	0.7460374	0.9715380	0.3042961	0.2315912	0.9491336	0.4741275	1.0000000
250	0.6229113	0.9999247	0.0307524	0.8107040	0.9762515	0.3186157	0.2187325	0.9489689	0.4703753	1.0000000
300	0.6376395	0.9999337	0.0334226	0.8439003	0.9794870	0.3271329	0.2130451	0.9486332	0.4672565	1.0000000
350	0.6459405	0.9999373	0.0347659	0.8597940	0.9814912	0.3315743	0.2106612	0.9483305	0.4649050	1.0000000
400	0.6512287	0.9999387	0.0353863	0.8670249	0.9826390	0.3336713	0.2097303	0.9480908	0.4633628	1.0000000
450	0.6546829	0.9999392	0.0356527	0.8701563	0.9832554	0.3345791	0.2094116	0.9479185	0.4624675	1.0000000
500	0.6568469	0.9999393	0.0357574	0.8714285	0.9835679	0.3349339	0.2093354	0.9478061	0.4619977	1.0000000
550	0.5708165	0.9997894	0.3947477	0.8128246	0.9710741	0.3144308	0.3536877	0.7762795	0.7215525	1.0000000
600	0.4103699	0.9995856	0.3000019	0.6544024	0.9636130	0.2814330	0.4528469	0.7382706	0.7829815	1.0000000
650	0.3148857	0.9993368	0.1924208	0.5026100	0.9542039	0.2597597	0.5242301	0.7308980	0.8017170	1.0000000
700	0.2714025	0.9991234	0.1311732	0.3994630	0.9436336	0.2477138	0.5667464	0.7291597	0.8092355	1.0000000
750	0.2530017	0.9989794	0.1013998	0.3402775	0.9342125	0.2414859	0.5890823	0.7282323	0.8127125	1.0000000
800	0.2452792	0.9988944	0.0876120	0.3091924	0.9272434	0.2383988	0.6001772	0.7275575	0.8144019	1.0000000
850	0.2419720	0.9988472	0.0812752	0.2935829	0.9227468	0.2369004	0.6056325	0.7271260	0.8152336	1.0000000
900	0.2405114	0.9988218	0.0783285	0.2858899	0.9201114	0.2361758	0.6083446	0.7268856	0.8156433	1.0000000
950	0.2398463	0.9988083	0.0769292	0.2821080	0.9186639	0.2358222	0.6097113	0.7267627	0.8158447	1.0000000
1000	0.2395359	0.9988013	0.0762497	0.2802379	0.9179012	0.2356474	0.6104050	0.7267028	0.8159435	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2392449	0.9994094	0.0242319	0.1461446	0.9508557	0.2354689	0.6111177	0.7267116	0.8160418	1.0000000
100	0.2392472	0.9996175	0.0114291	0.1058206	0.9606692	0.2354712	0.6110659	0.7268707	0.8160409	1.0000000
150	0.2392484	0.9996880	0.0082369	0.0935301	0.9635211	0.2354767	0.6109551	0.7270023	0.8160404	1.0000000
200	0.2392491	0.9997120	0.0074434	0.0898043	0.9643510	0.2354862	0.6108232	0.7270783	0.8160397	1.0000000
250	0.2392496	0.9997202	0.0072485	0.0886947	0.9645944	0.2354976	0.6107092	0.7271154	0.8160387	1.0000000
300	0.2392502	0.9997231	0.0072025	0.0883792	0.9646679	0.2355080	0.6106281	0.7271318	0.8160374	1.0000000
350	0.2392509	0.9997241	0.0071929	0.0882992	0.9646919	0.2355158	0.6105775	0.7271385	0.8160362	1.0000000
400	0.2392517	0.9997245	0.0071916	0.0882851	0.9647010	0.2355210	0.6105485	0.7271412	0.8160351	1.0000000
450	0.2392523	0.9997246	0.0071920	0.0882866	0.9647052	0.2355242	0.6105329	0.7271422	0.8160343	1.0000000
500	0.2392529	0.9997247	0.0071924	0.0882902	0.9647074	0.2355259	0.6105250	0.7271426	0.8160338	1.0000000
550	0.2392533	0.9991115	0.0586674	0.2206888	0.9309695	0.2355269	0.6105252	0.7270789	0.8160334	1.0000000
600	0.2392536	0.9989041	0.0715059	0.2610845	0.9211693	0.2355263	0.6105701	0.7269208	0.8160332	1.0000000
650	0.2392538	0.9988333	0.0746934	0.2733787	0.9183219	0.2355218	0.6106772	0.7267898	0.8160333	1.0000000
700	0.2392538	0.9988086	0.0754603	0.2770699	0.9174922	0.2355127	0.6108071	0.7267139	0.8160337	1.0000000
750	0.2392537	0.9987996	0.0756199	0.2781281	0.9172461	0.2355015	0.6109201	0.7266766	0.8160346	1.0000000
800	0.2392532	0.9987962	0.0756329	0.2783931	0.9171684	0.2354913	0.6110008	0.7266600	0.8160358	1.0000000
850	0.2392526	0.9987948	0.0756171	0.2784329	0.9171396	0.2354835	0.6110515	0.7266529	0.8160370	1.0000000
900	0.2392519	0.9987942	0.0756013	0.2784192	0.9171263	0.2354783	0.6110807	0.7266500	0.8160380	1.0000000
950	0.2392512	0.9987940	0.0755905	0.2784000	0.9171188	0.2354752	0.6110964	0.7266488	0.8160388	1.0000000
1000	0.2392506	0.9987939	0.0755840	0.2783861	0.9171144	0.2354734	0.6111046	0.7266483	0.8160394	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.2392449	0.9989523	0.0755669	0.2783396	0.9194359	0.2354689	0.6111207	0.7266639	0.8160418	1.0000000
100	0.2392472	0.9990060	0.0755730	0.2783564	0.9201235	0.2354705	0.6111038	0.7267051	0.8160409	1.0000000
150	0.2392484	0.9990243	0.0755798	0.2783727	0.9203248	0.2354724	0.6110735	0.7267392	0.8160405	1.0000000
200	0.2392490	0.9990306	0.0755894	0.2783946	0.9203846	0.2354750	0.6110387	0.7267589	0.8160402	1.0000000
250	0.2392493	0.9990329	0.0756002	0.2784195	0.9204035	0.2354781	0.6110088	0.7267685	0.8160398	1.0000000
300	0.2392496	0.9990337	0.0756100	0.2784424	0.9204107	0.2354808	0.6109877	0.7267729	0.8160395	1.0000000
350	0.2392498	0.9990341	0.0756175	0.2784602	0.9204144	0.2354829	0.6109744	0.7267747	0.8160391	1.0000000
400	0.2392500	0.9990342	0.0756224	0.2784724	0.9204168	0.2354842	0.6109668	0.7267754	0.8160389	1.0000000
450	0.2392502	0.9990343	0.0756254	0.2784800	0.9204184	0.2354850	0.6109627	0.7267757	0.8160386	1.0000000
500	0.2392504	0.9990343	0.0756272	0.2784844	0.9204194	0.2354855	0.6109606	0.7267758	0.8160385	1.0000000
550	0.2392505	0.9988759	0.0756281	0.2784868	0.9180788	0.2354858	0.6109606	0.7267593	0.8160384	1.0000000
600	0.2392506	0.9988223	0.0756277	0.2784862	0.9173990	0.2354856	0.6109722	0.7267185	0.8160384	1.0000000
650	0.2392506	0.9988040	0.0756236	0.2784777	0.9172014	0.2354845	0.6109999	0.7266847	0.8160384	1.0000000
700	0.2392506	0.9987976	0.0756153	0.2784595	0.9171434	0.2354821	0.6110335	0.7266650	0.8160385	1.0000000
750	0.2392506	0.9987953	0.0756051	0.2784364	0.9171252	0.2354792	0.6110627	0.7266554	0.8160387	1.0000000
800	0.2392505	0.9987944	0.0755956	0.2784144	0.9171183	0.2354766	0.6110835	0.7266511	0.8160390	1.0000000
850	0.2392503	0.9987940	0.0755883	0.2783970	0.9171147	0.2354746	0.6110966	0.7266493	0.8160393	1.0000000
900	0.2392501	0.9987939	0.0755834	0.2783851	0.9171124	0.2354732	0.6111042	0.7266485	0.8160396	1.0000000
950	0.2392499	0.9987938	0.0755804	0.2783776	0.9171108	0.2354724	0.6111083	0.7266482	0.8160398	1.0000000
1000	0.2392498	0.9987938	0.0755787	0.2783732	0.9171097	0.2354720	0.6111104	0.7266481	0.8160400	1.0000000

0	0.2392404	0.9987935	0.0755559	0.2783078	0.9170789	0.2354660	0.6111320	0.7266468	0.8160436	1.0000000
50	0.1742416	0.9989727	0.1014023	0.4010362	0.9180050	0.2523131	0.2231498	0.7259761	0.8158822	1.0000000
100	0.1555380	0.9990301	0.3231124	0.7160100	0.9288288	0.3182301	0.1158048	0.7239399	0.8133872	1.0000000
150	0.1513209	0.9990418	0.4963680	0.8932419	0.9506116	0.4057101	0.0862521	0.7217852	0.8027080	1.0000000
200	0.1544072	0.9990358	0.5606523	0.9589061	0.9693892	0.4680335	0.0782792	0.7200160	0.7783343	1.0000000
250	0.1644864	0.9990238	0.5806312	0.9810887	0.9802037	0.4977584	0.0762767	0.7184580	0.7470632	1.0000000
300	0.1799213	0.9990104	0.5864928	0.9883375	0.9854390	0.5088648	0.0759110	0.7171433	0.7216208	1.0000000
350	0.1961822	0.9989978	0.5881164	0.9906386	0.9877712	0.5122438	0.0759719	0.7162902	0.7063784	1.0000000
400	0.2092148	0.9989874	0.5885046	0.9913325	0.9887512	0.5129266	0.0761084	0.7159291	0.6989560	1.0000000
450	0.2176975	0.9989803	0.5885530	0.9915183	0.9891373	0.5128271	0.0762168	0.7159012	0.6958988	1.0000000
500	0.2223854	0.9989763	0.5885263	0.9915542	0.9892755	0.5126016	0.0762767	0.7160210	0.6948568	1.0000000
550	0.3026637	0.9987785	0.5941352	0.8707646	0.9884535	0.3785855	0.4721988	0.7169650	0.7061068	1.0000000
600	0.3146985	0.9987174	0.2599991	0.5579813	0.9812967	0.2805187	0.5811562	0.7195025	0.7541010	1.0000000
650	0.2943872	0.9987108	0.1303975	0.3824812	0.9653513	0.2481589	0.6096843	0.7228018	0.7908284	1.0000000
700	0.2704182	0.9987278	0.0898876	0.3116124	0.9463645	0.2385531	0.6153119	0.7253100	0.8069685	1.0000000
750	0.2544295	0.9987510	0.0782720	0.2866395	0.9317850	0.2359251	0.6147769	0.7265332	0.8129346	1.0000000
800	0.2459725	0.9987705	0.0754403	0.2791376	0.9234429	0.2353431	0.6132100	0.7268958	0.8150213	1.0000000
850	0.2420313	0.9987832	0.0750720	0.2775776	0.9195129	0.2353073	0.6120265	0.7268963	0.8157282	1.0000000
900	0.2403385	0.9987900	0.0752438	0.2776742	0.9179082	0.2353748	0.6113891	0.7268107	0.8159561	1.0000000
950	0.2396544	0.9987930	0.0754307	0.2780174	0.9173329	0.2354314	0.6111235	0.7267371	0.8160230	1.0000000
1000	0.2393922	0.9987941	0.0755380	0.2782547	0.9171562	0.2354616	0.6110469	0.7266919	0.8160391	1.0000000
