Time	4EBP1_pS65	4EBP1_pT37_pT46	ACC_pS79	AKT_pS473	AKT_pT308	AMPK_pT172	BAD_pS112	c-Met_pY1235	c-Raf_pS338	CHK1_pS345	CHK2_pT68	EGFR_pY1068	EGFR_pY1173	ER-alpha_pS118	GSK3-alpha-beta_pS21_S9	GSK3-alpha-beta_pS9	HER2_pY1248	HER3_pY1298	JNK_pT183_pT185	MAPK_pT202_Y204	MEK1_pS217_S221	mTOR_pS2448	NDRG1_pT346	NF-kB-p65_pS536	p27_pT157	p27_pT198	p38_pT180_Y182	p70S6K_pT389	p90RSK_pT359_S363	PDK1_pS241	PEA15_pS116	PKC-alpha_pS657	PKC-delta	PKC-pan-betaII_pS660	PRAS40_pT246	Rb_pS807_S811	Rictor_pT1135	S6_pS235_S236	S6_pS240_S244	Src_pY416	Src_pY527	STAT3_pY705	TAZ_pS89	YAP_pS127	YB-1_PS102
0	1.892965376	3.056887391	0.961520585	0.69326394	2.477532001	2.778352313	0.654230708	0.653561923	1.031635903	0.85237249	0.595164882	9.812477443	1.385876681	1.118407487	3.324517874	2.024682406	10.70531415	2.372421943	0.387891059	1.00251906	1.988070001	0.85439212	0.500118245	1.489285406	0.530764787	0.986477269	1.187165193	0.345010779	0.349478362	2.647036853	5.825304045	0.223718415	0.794092177	1.910524108	4.43388896	4.312067568	0.815376999	0.5285128	0.564012239	1.967858672	5.128496304	0.31387691	1.802265207	2.275647605	0.683816986
0	1.781412707	2.868723013	0.586635007	0.556526831	1.448306836	4.130736045	0.672260972	0.632810771	0.898526966	0.826636692	0.596571338	14.50929209	1.61214936	1.198045615	2.933014941	1.745542009	12.30483732	2.379131349	0.353560215	0.720318231	1.582048684	0.686998997	0.528536009	1.299529747	0.567460411	1.112973713	1.004480579	0.293508142	0.299563133	2.810735557	6.66716826	0.212182714	0.692598456	1.596378584	5.196177201	5.046153325	0.698913129	0.437644132	0.571954322	2.309211417	3.790635368	0.301884222	1.672721554	2.803560935	0.647991103
0	2.486319936	3.907619061	0.675038028	0.640494942	1.991125518	4.526370349	0.669067218	0.616259956	0.864469296	0.807599665	0.618208391	13.64861293	1.693682862	1.245479222	3.84162291	1.822400178	15.12730163	2.808874448	0.314850595	0.853292177	2.468915638	0.650053526	0.512015835	1.637448003	0.508740103	1.025209549	1.142377611	0.265846291	0.303739708	3.440560101	9.062096762	0.172410984	0.720871665	1.773890728	7.538786042	6.204874279	0.677726955	0.410985039	0.61962662	2.129025931	4.824345631	0.274353813	1.954419266	3.046155229	0.523707162
0	1.904642061	3.311961511	0.752830391	0.719437676	1.535613654	4.476590708	0.57873842	0.606954964	0.910710316	0.755951282	0.613962773	14.99765388	1.598003425	1.268177716	3.428378229	1.97264957	12.25852344	2.335021281	0.324350579	0.778081905	1.655107977	0.755821542	0.486238446	1.342383419	0.484765133	1.026593861	1.034663837	0.305601773	0.288534773	3.385898351	4.894803969	0.236763097	0.656398929	1.907318605	5.1665569	5.077912949	0.680288598	0.507235462	0.697932503	2.617739408	5.203832425	0.290371046	1.614080632	2.988309833	0.593305882
0	1.866549252	3.335127513	0.683488918	0.69704113	1.357681649	3.915178771	0.633692529	0.5838414	0.878405806	0.791520023	0.582562835	15.22996276	1.417432534	1.206162787	3.082699025	1.844056924	12.37394642	2.1905217	0.317161524	0.780405204	1.588539796	0.810352808	0.569510941	1.310455562	0.509035043	1.005060946	1.054466947	0.337230986	0.289524629	2.935293859	9.365514488	0.224099049	0.699998104	1.715196373	4.899683876	5.068434201	0.72193089	0.589027421	0.783350629	2.173645424	4.609046855	0.297165382	2.01241582	2.219574742	0.604028527
0	2.102672754	3.027887265	1.051694631	0.625861567	2.171686871	3.250810607	0.671203353	0.644049621	1.002187184	0.829934143	0.589400355	8.323635889	1.385419627	1.146591845	2.982770493	1.850701148	10.9404339	2.308634007	0.387714239	0.938747027	2.105979313	0.83783698	0.460336583	1.463111857	0.57257506	1.000821633	1.131211168	0.322260483	0.333457964	2.529286045	7.749291144	0.22824283	0.788162404	1.8798597	4.141630699	4.217390428	0.751066092	0.455283876	0.520427526	1.815729105	4.486550514	0.306403488	1.876187827	2.171869008	0.670589856
5	2.118572779	3.231952354	0.77954814	0.671732477	1.03801747	3.66490865	0.58066796	0.560937681	1.057011181	0.785040819	0.572008264	7.706794142	1.220415141	1.178468137	3.13346369	1.81974576	7.727243926	2.059317023	0.324007391	1.514590744	2.414587762	0.968299305	0.512610748	1.299124816	0.5610277	0.860251919	0.938959392	0.359651519	0.390084533	2.82333114	7.59389772	0.209917879	0.84993272	2.359329373	4.10097056	4.618916385	0.793093213	0.484222771	0.45700734	1.931503226	4.7437251	0.258208958	2.052021065	2.369194828	0.624910509
15	3.419502903	5.88346454	0.606787226	0.500426671	0.995167685	7.509997996	0.490040089	0.496674084	0.733721462	0.569794586	0.491679157	17.20620173	1.032290519	1.016420448	4.0245242	1.877363094	16.16859282	2.999243635	0.233221041	0.46272325	1.149887736	1.004183548	0.328870774	1.360273058	0.426579528	0.655689398	0.728986892	0.282532341	0.291453022	4.579346662	13.21805493	0.179679366	0.634585095	3.496596957	6.996830484	7.860582439	0.646371998	0.631159588	0.572912359	3.035298926	8.14369549	0.215282213	3.303429109	3.996969776	0.517112313
30	2.025513895	3.213219361	0.733948141	0.682918067	1.454957098	3.516729811	0.703605553	0.695987879	1.034965207	0.850222384	0.66917179	9.667444928	1.400653339	1.255580107	2.770658863	1.754352676	13.92057338	2.399768735	0.358397807	0.583802632	1.144508371	1.084352196	0.483594148	1.443419102	0.537532138	0.963233319	0.933533179	0.532494599	0.421702019	2.617882563	3.617672093	0.245831924	0.85303941	2.121472224	3.826363164	4.460048383	0.982035146	1.011878377	0.853974484	2.027553251	4.904429596	0.319973566	1.620938753	2.188701778	0.64820136
60	1.900632651	3.057854075	0.923742135	0.71173436	2.055292421	3.670431713	0.636782853	0.746713052	1.072022908	0.864014906	0.641598687	10.31760512	1.401375534	1.301942331	3.001035372	1.887743585	15.52590204	2.623716356	0.365412069	0.486528867	1.074010916	1.049736379	0.466787976	1.326821949	0.590498165	0.942804355	0.955480951	0.427130412	0.360053646	2.571313765	2.513607182	0.252174625	0.836351562	2.085463225	3.523753641	4.478358775	0.917771135	0.71088212	0.66652236	2.097404374	5.281462311	0.324692079	1.449759238	2.129030991	0.666108666
120	2.253737059	3.571878228	0.845547493	0.797707426	1.997685575	4.509726211	0.630775679	0.654300618	0.954821986	0.847630263	0.584188128	15.25127603	1.555425309	1.188018502	3.196026321	2.073163605	16.91869724	3.01496294	0.351712337	0.546283221	1.301658	0.902575362	0.49971174	1.571632547	0.570270505	0.838287703	1.09438175	0.446105754	0.323644551	2.65733328	5.233111564	0.198963957	0.784164676	1.843503419	4.504598742	4.076630243	0.7837669	0.763105147	0.779338508	2.437185333	4.550180447	0.326928484	2.058975591	2.383154106	0.733307069
240	2.450535474	4.374501253	0.578315102	1.024785241	2.146613165	4.646932728	0.600092953	0.671236684	0.841952339	0.753211754	0.585719797	19.59260023	1.646117836	1.279683147	3.235446978	1.869349905	20.73589376	2.789329159	0.330079341	0.493784563	1.08663782	0.738219452	0.545325329	1.344006822	0.531739731	0.909661088	1.043739562	0.468646353	0.305143993	2.790088547	5.379643313	0.192562996	0.717004194	1.675575563	5.440545542	3.884103313	0.781808899	0.647587546	0.593863452	2.501082024	4.523171768	0.283401602	1.794076442	2.763586158	0.800489404
