Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	ESR1_pS118	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	3.389939642	8.656508734	0.265591941	1.605166951	2.554841353	0.814471869	1.284494437	0.916034097	1.493665908	1.052934801	1.00516218	0.281009909	1.291135605	1.194375075	2.873178128	1.657322861	0.620130755	0.726556775	0.787497369	0.389851664	0.130116518	0.54233367	0.306795455	1.383013376	1.091136081	0.686322124	1.223909203	0.205916477	1.08081861	1.052509459	1.314844226	2.971740094	0.459344025	1.238976935	7.486985868	0.834173199	1.024658196	0.396439704	0.253863874	0.613845077	1.387667922	0.871813667	0.794695693	6.388349837	1.695510019
0	4.062355569	8.332411839	0.599926494	1.646240794	1.897012234	1.431022154	1.222681148	0.979526893	1.689181853	1.134151514	1.154932327	0.299883454	1.248568918	1.021989096	3.192489797	1.947154437	0.580457284	0.768891267	0.818148817	0.304057412	0.132767789	0.790446307	0.306146531	1.169032577	1.232794998	0.682372037	1.222861328	0.320185038	1.043361733	1.00422009	1.399550404	3.636341972	0.466726314	1.511055872	6.842530224	0.816212012	1.17879398	0.775654793	0.435734263	0.654903905	1.511552401	0.87039123	1.253081288	4.314509718	1.37556863
0	4.324738407	5.19659213	0.565014392	1.648274575	2.251112466	1.274383751	1.200636638	0.982513802	1.773019086	1.388907761	1.433000586	0.285492546	1.23228856	1.172939272	3.299829248	2.044159595	0.650612778	0.896548207	0.973428274	0.366550254	0.148094242	0.792750845	0.30734038	1.317783876	1.387406879	0.770402117	1.428273645	0.352008894	1.084420122	1.024819677	1.660394038	2.76241885	0.45373932	1.677875103	5.078238152	0.869948427	1.343405696	0.987386925	0.496776002	0.695729725	1.49571208	1.019279383	0.617791618	4.543877304	1.755193387
0	6.315138569	7.843506913	0.559698869	1.42626988	2.411908388	1.383047632	1.228954171	0.930014669	1.611580892	1.324408661	1.344216483	0.254629998	1.169119441	1.186542009	3.319856964	1.910952682	0.679206139	0.865793283	0.89976778	0.333196245	0.1422225	0.69312625	0.28162477	1.200945789	1.356513223	0.74326397	1.420826877	0.375368122	1.086293941	0.940224194	1.551854878	3.362123327	0.481597787	1.568507778	6.896336836	0.881664967	1.321892945	0.850212015	0.414206251	0.623455508	1.604485169	0.915277658	0.629775551	4.309716873	1.485065903
0	3.246399636	5.034677574	0.549538173	1.67494178	2.17163	1.443924557	1.27595604	1.016254442	1.745626699	1.18113981	1.165090192	0.299224707	1.266989951	1.192986628	3.478794365	2.063603586	0.627036221	0.906471981	0.992523853	0.383320373	0.133922824	0.816596362	0.330293852	1.215522245	1.252834191	0.698255637	1.370147291	0.340600928	1.060805753	1.045843406	1.194298925	3.52438383	0.488170789	1.50979511	4.421742353	0.91916411	1.260807847	0.859868483	0.51093379	0.670712399	1.665876123	0.891220692	1.216957243	3.985059223	1.560022874
5	4.117543615	9.601321137	0.316608641	1.697531526	1.794462845	1.03734359	1.165787427	0.988062153	1.644587914	1.375590905	1.12754691	0.251767781	1.286578147	1.147034576	3.299559417	1.977218075	0.596896241	0.787420192	0.717103291	0.393854699	0.158399519	0.839392019	0.293857562	1.254431288	1.167855987	0.65531822	1.027414632	0.436075501	1.061818554	1.053041031	1.480307102	3.508358916	0.446362529	1.471968282	6.309037433	0.844312279	1.507147582	1.262086958	0.643048794	0.611391367	1.508490122	1.047627387	1.106395534	4.973684303	1.654191161
15	4.990192558	8.750657544	0.392548647	1.506035301	1.789428329	1.124718311	1.162000187	0.925283609	1.849613115	1.309682274	0.932152265	0.241438495	1.302052276	1.22901224	3.0606646	1.922100955	0.623671984	0.752358429	0.698026657	0.343124214	0.167536735	0.899627492	0.283782717	1.147386944	1.36364634	0.60571315	0.993739548	0.40433919	0.973661633	1.067298886	1.362650708	4.054209117	0.469826496	1.51300954	6.525136326	0.812433993	1.579808043	1.52750386	0.746185506	0.665213463	1.515217257	0.999488406	1.271818505	5.266220409	1.541238384
30	4.896958573	8.855287312	0.30818059	2.174906551	2.586687812	1.111555214	1.205725222	0.931919828	1.721461929	1.068254868	0.977109615	0.235852633	1.291010556	1.129396605	3.727721934	2.25843344	0.614518998	0.753330196	0.731026315	0.365974952	0.148153884	0.811277219	0.310032261	1.364708254	1.142395806	0.658052288	1.009612175	0.406666823	1.002040347	1.024449642	1.336670661	3.773942459	0.409049743	1.444014725	7.93086016	0.819569877	1.338422038	1.301660538	0.618002023	0.634191019	1.522544877	0.979609512	1.13179626	5.301814523	1.703097561
60	4.826685094	8.443662772	0.34007483	2.225778095	2.281987472	1.192638159	1.180675113	1.00234818	1.784963438	1.017205549	0.988873378	0.273862669	1.32066553	1.149855906	3.858028093	2.308612975	0.608264532	0.731313667	0.699273876	0.383799389	0.142086217	0.814508418	0.314062677	1.208570608	1.112251375	0.606197558	1.064191108	0.426519026	1.054440957	1.013659198	1.466306546	3.878498217	0.448453632	1.563108465	7.424110181	0.830461115	1.348126051	1.603567902	0.719673506	0.643532804	1.582941048	0.914872004	1.12718464	5.2098412	1.734349937
120	4.394293294	7.835947363	0.505908139	2.548211546	2.482011301	1.609403703	1.27088891	1.08884311	2.344200939	1.013542539	0.941505922	0.267204013	1.346714022	1.154075358	4.153267057	2.113343602	0.618201996	0.873826624	0.71817993	0.308309779	0.122224707	0.955676731	0.280941314	1.253421249	1.129209765	0.659318184	1.062709871	0.475168651	1.18734522	1.100316329	0.343152703	4.638000969	0.421219855	1.435874201	7.579486455	0.823416626	1.872895134	2.235313311	0.690605322	0.740486475	1.88545059	0.860082058	0.580679413	5.201739629	1.575883496
240	4.614730589	9.213207576	0.407541127	2.668541689	2.346467956	1.647903726	1.18666802	1.022900604	2.359753891	1.057740638	1.087840147	0.280876939	1.441358446	1.181556461	4.13471561	2.215831019	0.57438568	0.852079178	0.731082229	0.328276619	0.134735794	0.954664131	0.311981832	1.396685276	1.052761214	0.590400725	0.942225696	0.478463464	1.130822983	1.008058273	0.375586857	4.276609197	0.420057713	1.555988033	8.736932786	0.825706701	1.832904838	1.630252851	0.592419244	0.696915166	1.942036252	0.907588424	0.72214146	5.072560545	1.595401109
