Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.350729829	2.392940993	0.52362946	1.637265195	3.381222512	1.933085923	0.904208362	0.217971945	1.19485981	1.761661991	1.110838371	0.995338369	0.533401648	1.302136109	0.204362481	0.91506468	1.041719546	3.494110655	2.874042728	1.223878022	0.607581101	0.395739442	2.283837619	7.11034454	0.91083049	0.31771328	0.685729001	0.658257822	0.790562684	0.937846879	0.176887047	0.530829647	2.335374073	1.833525635	0.426748606	0.976944133	3.193748631	6.144814933	3.10093532	1.138381109	0.145358374	0.085570551	1.247073422	2.383624186	0.487903409	1.487545607	3.185639711	0.76584524
15	1.408261844	2.604424962	0.530552133	1.431529851	2.979069454	1.828686084	1.209856203	0.260229152	1.067298445	1.56634181	1.029637848	0.908328595	0.446824601	1.320338842	0.194630066	0.919518717	1.058037088	3.396262416	2.745762702	1.068123347	0.457688726	0.391689399	1.911406267	9.048560015	0.9542421	0.299969902	0.611014543	0.652127563	0.777140764	0.912787359	0.19794461	0.697231353	2.246187734	5.031115942	0.359140182	0.908743034	3.185134844	7.104030176	2.614668456	1.10665655	0.183913818	0.073717288	1.17062754	1.868710327	0.488592771	1.623247939	3.22561492	0.914639094
30	1.760190778	3.512666557	0.626931919	2.08131366	3.546889499	2.249276668	1.263720947	0.285243032	1.028639652	1.789202575	1.038006335	0.971421509	0.440610849	1.370635963	0.229519355	0.866286122	1.052753858	3.116225626	2.583686589	1.134241102	0.484912219	0.378670395	1.339409295	4.062396675	1.076691966	0.335614456	0.779929972	0.627176141	0.832591397	0.81331988	0.261871529	0.71247628	2.419851832	0.868693367	0.430890876	0.939834051	3.148011925	6.530590858	2.971162218	1.319627152	0.37306211	0.135184931	1.3516753	2.51122318	0.508291017	1.09634737	3.127176181	1.015378848
60	1.712986444	3.198944395	0.629874735	1.796397544	3.750660568	1.999069857	1.21801091	0.273334435	0.967140949	1.58025935	0.999790818	0.984554136	0.472429598	1.375051008	0.216429111	0.895991467	1.121552425	3.582035646	2.928396553	1.16536227	0.47779788	0.392386228	1.230736825	2.702654494	1.08181306	0.306394241	0.870124013	0.688053356	0.880529716	0.814909058	0.294370154	0.628083804	2.353493166	0.866976416	0.445452044	1.014589602	3.015176781	6.279073988	2.914909492	1.421659055	0.312345603	0.150159138	1.240235661	2.506647042	0.53300712	1.217316149	3.354849379	0.973661604
120	1.987721305	3.028639417	0.53472575	2.098642207	4.447208284	2.122342911	1.08639255	0.213745911	0.822221382	1.588805156	0.934860281	1.031813813	0.492469948	1.439231196	0.20368833	0.899592059	1.042736041	4.045360325	3.143228102	1.285983499	0.460482353	0.354952863	0.965469306	2.256159482	1.104225663	0.219083482	1.115666777	0.600883704	0.753448458	0.745367496	0.30163564	0.482590776	2.628032809	0.851346396	0.4394962	0.857186571	3.038554448	6.734471041	3.26114069	1.543145395	0.274646601	0.189033069	1.222629949	2.884623747	0.510381051	1.248959054	4.431614301	0.739021288
240	1.472049106	2.599688568	0.73208078	1.144976257	3.909026522	2.513944425	0.989903796	0.213053774	0.798476987	1.87719438	0.923815637	1.020960196	0.49420771	1.379013584	0.239530154	0.937898889	1.033449463	3.358424819	2.526293572	1.087321303	0.459311644	0.360454726	0.781304328	2.195239361	0.881005844	0.209986837	0.797738224	0.638296527	0.852307715	0.732153035	0.216236998	0.4242655	2.472382517	0.742378935	0.457478429	0.923450053	2.920139353	6.523242795	2.650392842	1.332469878	0.15862555	0.090381424	1.407986893	2.490748283	0.63033196	0.94988587	4.139841981	0.652768294
