Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.591014913	2.989466304	0.534654355	0.508249296	2.018153609	2.581524335	0.890344084	0.213434278	0.655663853	1.080183197	1.049402074	1.043494952	0.410778299	1.366714461	0.220669036	0.891285151	1.053733946	2.549015469	1.882620655	0.963642401	0.415399733	0.322939677	0.511513545	1.187346799	0.773351756	0.279800389	0.743561451	0.669674724	0.790807857	0.839458247	0.169385944	0.317052261	2.495297057	3.762017489	0.367378267	0.913901052	2.723441773	5.932021149	3.183725689	0.972031602	0.127454598	0.082606897	1.071143217	2.68211885	0.442327384	1.52131436	4.492718823	0.851307925
15	1.798339117	3.368684731	0.536650437	0.600687817	2.517420039	2.605786704	1.00480709	0.215204882	0.651786586	1.045189908	1.142010805	0.916582186	0.399506578	1.417432534	0.198561323	0.88994166	1.150897588	2.83301973	2.059893561	1.012817124	0.38544915	0.31583639	0.732559136	1.537410704	0.69759452	0.257804639	0.61358147	0.661910939	0.769014707	0.899406263	0.155325009	0.348132911	2.630148967	10.38234095	0.292430879	0.902446754	2.648226569	7.133291591	3.123091425	0.859652016	0.117941305	0.083391716	0.977528024	2.441986884	0.414174878	1.795271708	5.392729753	1.003093226
30	1.629933302	2.797430642	0.691859466	0.651536142	2.569403638	2.712697106	1.003438041	0.227801268	0.711016009	1.110269076	1.0616762	1.059718358	0.47668963	1.386114979	0.225977487	0.891826968	1.081664282	2.500027207	2.060933203	1.037646204	0.418644996	0.342223696	0.61469346	1.369648789	0.783869225	0.268605864	0.785595365	0.618220512	0.762856439	0.867826973	0.175569681	0.377748737	2.383094534	4.834159832	0.358584419	0.934047744	2.287976013	6.000395829	2.7497141	0.958410757	0.143930188	0.096299623	1.220720106	2.300714524	0.451319681	1.576670902	4.198209413	0.824267262
60	1.705196924	2.836762564	0.624725465	0.787299503	2.754661767	2.425646295	0.986882459	0.262150482	0.720212806	0.983226117	1.0184098	1.116093143	0.480416265	1.297260775	0.257513459	0.955868278	1.03193312	2.456236848	2.048976731	1.042352828	0.414697768	0.407636199	0.50931306	1.22664301	0.844931602	0.264958781	0.938507843	0.648246306	1.025671767	0.827896746	0.193279178	0.381397546	2.33940125	1.04683012	0.389364534	0.9558885	2.276981974	5.889157977	2.783430103	1.062906771	0.173899257	0.120626449	1.126596235	2.539885121	0.495735964	1.305247051	4.009435646	0.801739341
120	1.518838351	2.712644947	0.628901936	0.924247089	2.578526966	2.456887197	1.059389311	0.235337436	0.776546373	1.146234763	1.025598108	1.079123405	0.536121373	1.40225709	0.267546727	0.974427542	0.980793035	2.512939111	1.992297028	1.041501964	0.430219177	0.368845675	0.517428078	1.313331206	0.779178668	0.258172416	0.860107188	0.65761495	0.849742519	0.903179691	0.205050349	0.415116399	2.435788037	0.794999758	0.423164168	1.021525562	2.480445364	5.765352885	2.721869693	1.177317292	0.188764553	0.117087836	1.264391266	2.505407775	0.493044652	1.358148983	5.132041484	0.795424094
240	1.611849359	2.857319123	0.680456536	1.107516757	3.082688961	2.397204029	1.029809972	0.246229442	0.743521296	1.329540837	1.015897402	1.140374213	0.527920218	1.367740473	0.280329075	0.962655436	0.998557559	2.720421917	2.250125902	0.954047025	0.443655749	0.375522349	0.576133119	1.416981249	0.81726345	0.236239542	0.818980038	0.678167168	0.865863113	0.882497066	0.23821833	0.397038273	2.321809938	0.700563575	0.438334459	0.993216307	2.472398122	6.306355356	2.531200046	1.319606605	0.225573836	0.143999505	1.344775776	2.314485311	0.571622055	1.04679691	3.90964202	0.731547328
