Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.34740623	2.88260525	0.413756547	0.746519112	2.757688499	1.893223799	0.894483774	0.261723205	0.72755372	1.204126248	1.087207465	1.090046575	0.444691339	1.352134771	0.218029565	0.830187348	1.009157548	2.607418903	2.12607337	0.949048674	0.525339091	0.382203358	0.584798904	1.148237283	0.657863386	0.302654543	0.676361543	0.61676678	0.842494269	0.802556819	0.165765121	0.33207601	2.301227075	4.329452712	0.34390076	0.877445363	2.155025527	7.755231709	2.117262097	0.837515777	0.121209579	0.09231434	1.064806033	1.835280033	0.506052459	1.44514792	4.689653171	0.853428053
15	1.280091327	2.572514398	0.479162848	1.690461821	3.246298344	1.640166825	0.88758733	0.223720697	0.695590222	1.40588246	1.11805666	0.933934796	0.421532296	1.449544948	0.221141302	0.859357649	1.098397911	3.173773674	2.503058341	0.883882712	0.495417378	0.380044813	0.860544111	1.495630683	0.7761819	0.278925153	0.662835228	0.650442009	0.80963867	0.849909928	0.202313882	0.39287483	2.270560702	4.928618241	0.377044754	1.023512526	2.430366734	6.008992141	2.598856039	1.092274263	0.146345033	0.105907403	1.010276934	2.310048881	0.514117777	1.685694659	3.342462343	0.821032347
30	1.531115318	2.827510354	0.570722557	1.816098308	3.323277455	1.869773939	0.944278636	0.241550527	0.711142222	1.506139328	1.08891326	0.933419434	0.392781102	1.351912241	0.223426	0.869607025	1.142775018	3.194964017	2.819127915	0.923426731	0.484970268	0.361989311	0.75325008	1.349168529	1.020722636	0.30558463	0.794961696	0.663045893	0.877392944	0.863100831	0.221190546	0.432592394	2.344824398	3.517745182	0.413067971	1.023841923	2.482927604	6.247541753	2.765119983	1.287039742	0.164021898	0.124527311	1.201270841	2.274534988	0.511767481	1.677781259	3.215182233	0.851494559
60	1.677558002	3.174640898	0.378296308	1.847734724	3.547571785	1.669863733	0.975499516	0.222336463	0.742016402	1.191377952	1.014863734	0.946717386	0.463163191	1.397891316	0.222116456	0.871141248	1.12215531	3.340821359	2.894033664	1.024945169	0.46911475	0.3559137	0.552214004	1.023069804	0.850501828	0.267110839	0.771081236	0.595695633	0.830267655	0.876450644	0.24456068	0.395749201	2.421351564	4.449933951	0.36872476	0.930223102	2.307782585	6.870236604	2.474677477	1.277945667	0.126577526	0.102104124	1.057708777	1.989475953	0.477850428	1.652986737	3.858775499	0.78352274
120	1.820687175	3.217316734	0.441635977	2.299621859	3.833656023	1.926424982	0.937629403	0.222002091	0.761085977	1.199164352	1.049614616	1.104416956	0.518142018	1.425451972	0.261728065	0.88619977	1.134831843	3.289553726	2.522148635	1.039338746	0.47610339	0.3882508	0.485029542	1.014220392	0.98867585	0.247530967	0.729270273	0.739992834	0.829167518	0.860969858	0.288929059	0.399966355	2.571810781	2.422878183	0.385204768	0.948696184	2.195944207	6.439719127	2.92409023	1.415867262	0.17489439	0.133733619	1.326081714	2.51637834	0.497507512	1.587931354	3.707391992	0.74403707
240	2.016145619	3.272972983	0.449978296	1.60598351	3.222251391	2.158956677	1.012419423	0.224803866	0.724174401	1.125638076	0.950320867	0.960017227	0.51811482	1.426140308	0.22784013	0.879924828	1.057490185	3.648733394	2.797417342	0.977166802	0.497458879	0.384291509	0.552950548	1.304722342	0.768359642	0.243700529	0.75393647	0.606606055	0.835766998	0.946896421	0.259214321	0.378623516	2.431813922	2.988293014	0.350091123	0.913237034	2.232223089	8.466210332	2.178116405	1.096423709	0.155184771	0.10206925	1.237345675	1.957636372	0.557516797	1.49707763	4.539937623	0.733311572
