Time	EIF4EBP1_pS65	EIF4EBP1_pT37_pT46	ACACA_pS79.ACACB_pS79	AKT1_pS473.AKT2_pS473.AKT3_pS473	AKT1_pT308.AKT2_pT308.AKT3_pT308	PRKAA1_pT172.PRKAA2_pT172	BAD_pS112	JUN_pS73	MET_pY1235	RAF1_pS338	CHEK1_pS345	CHEK2_pT68	EGFR_pY1068	EGFR_pY1173	EGFR_pY992	ESR1_pS118	FOXO3_pS318_pS321	GSK3A_pS9_pS21.GSK3B_pS9_pS21	GSK3A_pS9.GSK3B_pS9	ERBB2_pY1248	ERBB3_pY1298	MAPK8_pT183_pT185	MAPK1_pT202_Y204.MAPK3_pT202_Y204	MAP2K1_pS217_S221	MTOR_pS2448	NDRG1_pT346	RELA_p65_pS536	CDKN1B_pT157	CDKN1B_pT198	MAPK14_pT180_Y182	RPS6KB1_pT389	RPS6KA1_pT359_S363	PDK1_pS241	PEA15_pS116	PRKCA_pS657	PRKCD	PRKCA_pS660.PRKCB_pS660.PRKCD_pS660.PRKCE_pS660.PRKCH_pS660.PRKCQ_pS660	AKT1S1_pT246	RB1_pS807_S811	RICTOR_pT1135	RPS6_pS235_S236	RPS6_pS240_S244	SRC_pY416	SRC_pY527	STAT3_pY705	WWTR1_pS89	YAP1_pS127	YBX1_PS102
0	1.335654	2.171946512	0.465335378	0.480063815	1.715962981	1.829331285	0.874912431	0.282575144	0.735196526	1.068072926	1.124778032	1.063394134	0.491690196	1.420180449	0.235059335	1.082903787	1.021898586	1.955318916	1.681309614	0.977212482	0.504414185	0.398031882	0.483165002	0.881905464	0.96688828	0.303986737	1.014673354	0.639554491	1.023767142	0.92205099	0.195498852	0.408886864	2.163936863	2.773964905	0.362952033	1.098384321	2.428808597	5.189471296	2.644610454	0.999521078	0.181951145	0.15037126	1.194934142	2.237753862	0.548462898	2.126393877	3.778705958	0.906733825
0	1.39298893	2.07901782	0.39549623	0.419188055	1.512425729	1.903489314	0.94131378	0.254366624	0.685608129	1.100142548	1.096774102	1.067862895	0.486098818	1.506909254	0.228638488	1.11367702	1.055748195	1.88980112	1.73614724	1.04212973	0.494659137	0.41684667	0.603373789	1.119306842	0.865771559	0.237499038	1.116257494	0.57924853	0.842353616	0.852146976	0.177646508	0.395534058	2.279473678	3.618781743	0.352112769	0.978138408	2.370461947	5.832490523	2.636451726	0.848044706	0.16297558	0.140460481	1.068893855	2.153724761	0.525257791	1.554983536	4.093515028	0.833171114
0	1.290923937	1.972356456	0.620345241	0.488233437	1.788421731	2.331782108	0.929458186	0.241360132	0.82172932	1.083755466	1.079461629	1.149004834	0.488587197	1.44507113	0.239381974	1.088454614	1.041098457	1.905595788	1.728220385	1.029201039	0.51665308	0.417912323	0.462458615	0.950511156	0.927649252	0.239428987	1.272108956	0.67303133	0.8614322	0.807420958	0.216972419	0.412775647	2.340412778	0.881996759	0.41669886	1.120203645	2.613906931	5.165412286	3.044423873	1.097021788	0.184919664	0.145075383	1.320768648	2.378904581	0.582218558	1.140120875	3.354692373	0.754454515
0	1.219046354	2.023767512	0.678281251	0.472432415	2.387452205	2.497492116	0.952531052	0.219945806	0.694171787	1.179306435	1.091653825	0.993566429	0.485374281	1.361553825	0.22820331	0.806698707	1.10567432	2.425753077	2.241074177	0.929765742	0.413349437	0.33409618	0.578177687	1.422426813	0.71347273	0.311759261	0.884719342	0.654537451	0.790489549	0.917058948	0.161987252	0.386146397	2.412250747	5.395702064	0.350383221	0.996751107	2.268846343	5.891637439	2.903903662	0.909271043	0.138495146	0.095142717	1.346272856	1.798824164	0.464424869	1.58527933	3.689178981	0.823711714
5	1.430715236	2.422421628	0.496119403	0.591967015	2.092960545	1.893150868	0.886770638	0.268246278	0.714322283	1.294342286	1.11780773	1.146566889	0.431315363	1.39574261	0.221855015	1.075350357	1.046576024	2.306837929	1.987571047	0.989618582	0.525571817	0.417436246	0.719778358	1.557726737	0.933164712	0.243278368	0.88617376	0.625057372	0.814512923	0.809126499	0.198311178	0.399797479	2.374278164	0.764167926	0.400540134	1.019997182	2.450381563	5.941520071	2.385331402	0.937382477	0.143203866	0.109619576	1.388990871	2.324763095	0.546886265	1.357066538	3.794531149	0.743313431
15	1.596672754	2.812478276	0.375246009	0.658229858	2.193640366	1.786231094	1.07836699	0.2988095	0.707860084	1.284932734	1.101177281	0.99416219	0.473807221	1.412597019	0.228244021	0.980257184	1.137828029	2.240247707	1.994162733	1.077099728	0.508608202	0.42051136	1.150448091	2.050766285	0.710188184	0.256787896	0.834124614	0.60306858	0.888140359	0.879916832	0.174014909	0.479106315	2.3816982	3.073779262	0.327375926	0.849258955	2.17306159	7.693656035	1.924451695	0.855866287	0.14650952	0.100883491	1.081019319	1.663181441	0.538949374	1.22940063	4.655366921	0.9487884
30	1.464452202	2.684410488	0.538465057	0.814659199	2.172272191	1.888164024	1.005980674	0.284052533	0.730819922	1.346990351	1.140902654	1.086083227	0.434721096	1.353292694	0.226304361	0.951786915	1.109859397	2.293039997	2.069972363	0.970220262	0.501132258	0.371412286	0.846302981	1.765224168	0.874009102	0.276738211	0.903719047	0.594880036	0.823646928	0.835747052	0.226028663	0.511490396	2.295056868	2.116821343	0.368824696	0.903833999	2.40776559	6.053571345	2.216474898	0.94056191	0.222975658	0.173156398	1.447881146	2.040559437	0.522587543	1.312750016	3.621601637	0.856664042
60	1.49034026	2.620436433	0.593535215	0.835451195	2.497884453	1.782122166	1.022193096	0.274915931	0.716915987	1.41790708	1.170066348	1.048948415	0.452699211	1.321420593	0.232444226	0.951623847	1.157339856	2.500420363	2.197314061	0.995860089	0.498343068	0.391715305	0.868044128	1.939493493	0.939196293	0.216021859	0.999785589	0.563067744	0.869932703	0.888432039	0.219651288	0.412685864	2.205592531	2.512038664	0.381340814	0.960064093	2.433214367	6.225220977	2.373592853	0.976857079	0.186107185	0.144203022	1.414225884	2.057119935	0.553407816	1.364685069	3.923639709	0.782577547
120	1.323287996	2.312145724	0.532179707	1.043833767	2.418128722	2.175809425	0.950630383	0.232865477	0.729972585	1.558796665	1.019157681	1.021858523	0.609093861	1.491748155	0.26634199	0.914830693	1.007936052	2.761894359	2.237653276	1.040113246	0.476139139	0.370799415	0.586336346	1.231055279	0.874982271	0.232190322	0.887487935	0.673496608	0.903156345	0.809615309	0.237297653	0.370310717	2.234169038	0.532435081	0.396085901	0.904068822	2.798651819	5.745745689	2.673575386	1.409354107	0.248029858	0.172254845	1.385435583	2.533297463	0.466708655	0.899627013	3.687104139	0.777770232
240	1.482424865	2.204933751	0.489918625	1.132162437	2.36161973	2.152155929	0.944365832	0.243692241	0.69291307	1.442919871	1.011659101	1.124173727	0.599219688	1.419098948	0.275454927	0.926240393	1.048184754	2.646232642	2.38780594	1.080567504	0.494422607	0.393558903	0.594302728	1.374189722	0.909055658	0.220259489	0.911429727	0.714445618	0.88604014	0.833426318	0.243968595	0.41735542	2.390060472	0.59736281	0.405896954	0.958223197	2.906357677	6.041887699	2.378528525	1.35759635	0.238642248	0.160011023	1.425837444	2.630552412	0.523735191	0.927396484	3.631241233	0.746144091
